player,player_id,position,player_game_count,team_name,run_plays,attempts,yards,ypa,touchdowns,grades_offense,grades_run,grades_hands_fumble,grades_run_block,yards_after_contact,yco_attempt,longest,first_downs,avoided_tackles,fumbles,penalties,declined_penalties,season,week
LeGarrette Blount,5863,HB,1,NE,32,29,129,4.4,1,60.5,61.0,28.4,60.0,82,2.83,21,8,11,1,0,0,2015,9
Adrian Peterson,3623,HB,1,MIN,30,29,125,4.3,1,40.6,50.2,22.5,60.0,59,2.03,15,7,4,2,1,0,2015,9
Frank Gore,2282,HB,1,IND,28,28,83,3.0,1,67.0,67.6,79.2,60.0,53,1.89,17,5,4,0,0,0,2015,9
DeAngelo Williams,2972,HB,1,PIT,29,27,170,6.3,2,83.6,87.0,79.2,60.0,68,2.52,53,9,4,0,0,0,2015,9
Darren McFadden,4318,HB,1,DAL,27,27,117,4.3,0,65.2,69.3,79.0,72.4,69,2.56,17,8,4,0,0,0,2015,9
Todd Gurley II,9443,HB,1,SL,32,24,89,3.7,1,71.5,72.5,78.8,59.7,54,2.25,16,5,5,0,0,0,2015,9
Chris Ivory,6007,HB,1,NYJ,26,23,26,1.1,2,48.1,44.2,27.3,60.0,28,1.22,9,2,2,1,0,0,2015,9
Mark Ingram II,6180,HB,1,NO,25,22,54,2.5,0,62.5,61.5,78.4,60.0,34,1.55,12,3,0,0,0,0,2015,9
Jonathan Stewart,4327,HB,1,CAR,25,20,66,3.3,0,62.3,59.9,77.3,59.8,51,2.55,14,3,4,0,0,0,2015,9
Antonio Andrews,9014,HB,1,TEN,19,19,88,4.6,0,64.3,60.5,77.5,72.4,36,1.89,38,2,2,0,0,0,2015,9
Jeremy Langford,9539,HB,1,CHI,21,18,72,4.0,1,73.2,65.4,77.6,60.0,30,1.67,16,2,1,0,0,0,2015,9
DeMarco Murray,6223,HB,1,PHI,19,18,83,4.6,1,67.8,64.9,77.5,60.0,33,1.83,20,6,1,0,0,0,2015,9
Latavius Murray,7962,HB,1,OAK,18,17,96,5.6,0,46.5,56.0,18.0,60.0,59,3.47,44,4,3,2,0,0,2015,9
LeSean McCoy,4976,HB,1,BUF,20,16,112,7.0,1,70.3,69.7,76.2,60.0,54,3.38,48,4,2,0,0,0,2015,9
Shaun Draughn,6440,HB,1,SF,16,16,58,3.6,0,57.3,53.4,76.9,,57,3.56,30,2,3,0,0,0,2015,9
Jeremy Hill,8690,HB,1,CIN,16,15,52,3.5,0,53.8,53.8,75.7,60.0,26,1.73,13,4,0,0,0,0,2015,9
T.J. Yeldon,9469,HB,1,JAX,15,14,64,4.6,0,51.2,51.7,75.8,60.0,22,1.57,45,1,1,0,0,0,2015,9
Giovani Bernard,7818,HB,1,CIN,16,13,72,5.5,0,68.1,69.5,74.9,60.0,30,2.31,13,2,1,0,0,0,2015,9
Rashad Jennings,5174,HB,1,NYG,13,13,48,3.7,0,65.3,64.0,74.9,,29,2.23,9,2,2,0,0,0,2015,9
Devonta Freeman,8738,HB,1,ATL,12,12,12,1.0,0,69.8,65.6,76.4,,22,1.83,7,2,2,0,0,0,2015,9
Lamar Miller,7097,HB,1,MIA,17,12,44,3.7,2,69.0,61.1,76.2,60.0,26,2.17,14,3,1,0,0,0,2015,9
Doug Martin,7035,HB,1,TB,11,11,31,2.8,0,38.8,40.4,22.3,,16,1.45,5,1,2,1,0,0,2015,9
Ryan Mathews,5537,HB,1,PHI,11,11,67,6.1,1,76.3,84.5,73.8,,51,4.64,21,6,2,0,0,0,2015,9
Melvin Gordon III,9448,HB,1,SD,11,11,31,2.8,0,60.4,56.5,75.4,,15,1.36,5,3,0,0,0,0,2015,9
Matt Jones,9528,HB,1,WAS,11,11,27,2.5,0,43.1,46.3,22.3,,20,1.82,10,3,2,1,0,0,2015,9
James Starks,5716,HB,1,GB,10,10,39,3.9,0,68.3,63.8,74.9,,30,3.0,15,2,4,0,0,0,2015,9
Isaiah Crowell,9295,HB,1,CLV,10,10,38,3.8,0,63.1,67.6,74.2,,32,3.2,13,3,4,0,0,0,2015,9
Tyrod Taylor,6332,QB,1,BUF,34,8,44,4.4,0,83.9,71.0,77.8,60.0,43,4.3,14,3,0,0,0,0,2015,9
Karlos Williams,9588,HB,1,BUF,14,9,110,12.2,2,76.6,76.5,72.7,60.0,34,3.78,38,3,2,0,0,0,2015,9
Cam Newton,6153,QB,1,CAR,31,4,57,6.3,1,61.2,64.3,79.3,60.2,11,1.22,23,4,0,0,0,0,2015,9
Charles Sims,8704,HB,1,TB,9,8,78,9.8,0,65.1,67.1,20.0,60.0,66,8.25,59,3,3,1,0,0,2015,9
Dexter McCluster,5561,HB,1,TEN,9,8,19,2.4,0,47.2,40.5,24.2,60.0,8,1.0,5,0,0,1,0,0,2015,9
Tavon Austin,7789,WR,1,SL,23,8,66,8.3,0,55.4,72.4,76.4,58.8,31,3.88,22,4,2,0,0,0,2015,9
Blaine Gabbert,6162,QB,1,SF,32,3,32,4.0,0,76.0,81.8,78.3,60.0,32,4.0,10,2,1,0,0,0,2015,9
Andre Williams,8748,HB,1,NYG,7,7,30,4.3,0,52.3,51.9,71.9,,22,3.14,11,2,1,0,0,0,2015,9
C.J. Anderson,8101,HB,1,DEN,7,7,34,4.9,0,59.2,68.6,71.9,,24,3.43,12,2,1,0,0,0,2015,9
Kendall Gaskins,8390,HB,1,SF,13,7,20,2.9,0,61.9,62.3,71.4,60.0,12,1.71,8,2,2,0,0,0,2015,9
Ronnie Hillman,7069,HB,1,DEN,7,7,1,0.1,0,46.2,46.1,71.4,,9,1.29,3,0,0,0,0,0,2015,9
Ka'Deem Carey,8752,HB,1,CHI,7,7,28,4.0,0,66.5,71.5,81.6,,15,2.14,8,2,2,0,0,0,2015,9
Andrew Luck,7007,QB,1,IND,35,1,34,5.7,0,75.8,71.9,79.8,60.0,41,6.83,11,2,3,0,0,0,2015,9
Orleans Darkwa,9173,HB,1,NYG,7,6,23,3.8,0,60.9,60.9,70.6,60.0,13,2.17,9,1,2,0,0,0,2015,9
