player,player_id,position,player_game_count,team_name,targets,receptions,caught_percent,yards,touchdowns,grades_offense,grades_pass_route,grades_hands_drop,grades_hands_fumble,grades_pass_block,yards_per_reception,yards_after_catch,yards_after_catch_per_reception,longest,first_downs,drops,interceptions,fumbles,avoided_tackles,targeted_qb_rating,penalties,declined_penalties,season,week
John Brown,8726,WR,1,ARZ,14,10,71.4,144,0,83.6,82.3,78.0,74.0,,14.4,44,4.4,29,7,0,1,0,1,74.7,0,0,2016,4
Julio Jones,6158,WR,1,ATL,14,12,85.7,300,1,95.6,95.0,79.4,71.9,,25.0,118,9.8,75,8,0,0,0,2,142.6,0,0,2016,4
Greg Olsen,3647,TE,1,CAR,13,6,46.2,76,1,77.4,77.5,75.6,69.5,71.8,12.7,21,3.5,24,4,0,1,0,0,58.5,0,0,2016,4
Emmanuel Sanders,5606,WR,1,DEN,13,8,61.5,88,1,78.2,77.0,76.5,70.1,,11.0,16,2.0,18,6,0,0,0,0,107.2,0,0,2016,4
Steve Smith,837,WR,1,BLT,11,8,72.7,111,1,74.9,72.8,76.5,70.1,,13.9,60,7.5,52,4,0,0,0,1,135.0,0,0,2016,4
A.J. Green,6156,WR,1,CIN,11,10,90.9,173,1,90.1,89.3,78.0,71.1,,17.3,56,5.6,51,6,0,0,0,1,149.1,0,0,2016,4
Michael Crabtree,4933,WR,1,OAK,11,7,63.6,88,3,91.1,90.0,75.6,69.5,,12.6,3,0.4,23,6,0,0,0,0,128.0,0,0,2016,4
Mike Evans,8642,WR,1,TB,11,5,45.5,59,0,69.9,68.9,74.6,68.8,,11.8,7,1.4,25,4,0,1,0,0,24.4,0,0,2016,4
Brandon Marshall,3064,WR,1,NYJ,11,4,36.4,89,1,74.0,72.9,72.1,67.0,,22.3,26,6.5,41,4,0,2,0,0,56.8,0,0,2016,4
Josh Ferguson,10907,HB,1,IND,10,7,70.0,33,0,47.4,38.6,32.2,71.8,81.7,4.7,47,6.7,9,0,2,0,0,2,74.2,0,0,2016,4
T.Y. Hilton,7092,WR,1,IND,10,7,70.0,42,1,61.7,61.4,75.6,69.5,,6.0,4,0.6,14,3,0,0,0,0,111.3,0,0,2016,4
Allen Robinson II,8696,WR,1,JAX,10,5,50.0,55,1,59.0,58.7,28.0,68.8,,11.0,1,0.2,17,3,3,0,0,0,100.0,1,1,2016,4
Robert Woods,7822,WR,1,BUF,10,7,70.0,89,0,74.7,73.5,75.6,69.5,,12.7,20,2.9,23,5,0,0,0,0,97.5,0,0,2016,4
Jarvis Landry,8698,WR,1,MIA,10,7,70.0,61,0,63.7,63.7,52.5,70.8,,8.7,24,3.4,24,2,1,0,0,2,85.8,0,0,2016,4
Jordan Reed,7866,TE,1,WAS,10,9,90.0,73,2,75.0,81.7,78.0,71.1,,8.1,39,4.3,26,6,0,0,0,1,136.7,2,0,2016,4
Dontrelle Inman,6597,WR,1,SD,10,7,70.0,120,1,73.5,73.2,75.6,69.5,,17.1,58,8.3,57,4,0,0,0,1,143.8,0,0,2016,4
Victor Cruz,5827,WR,1,NYG,9,5,55.6,50,0,66.9,66.6,73.4,68.0,,10.0,11,2.2,14,3,0,0,0,1,71.5,1,0,2016,4
Kevin White,9440,WR,1,CHI,9,6,66.7,55,0,74.9,73.7,74.6,68.8,,9.2,28,4.7,19,3,0,0,0,0,83.1,0,0,2016,4
Jason Witten,1384,TE,1,DAL,9,7,77.8,47,0,64.3,57.5,75.6,69.5,76.6,6.7,14,2.0,8,2,0,0,0,1,88.4,1,0,2016,4
Jeremy Kerley,6305,WR,1,SF,9,6,66.7,88,1,81.7,80.4,74.6,70.3,,14.7,25,4.2,33,4,0,0,0,1,135.4,0,0,2016,4
Brice Butler,7991,WR,1,DAL,9,5,55.6,41,1,63.2,65.2,73.4,68.0,,8.2,4,0.8,14,3,0,0,0,1,104.4,1,0,2016,4
Fozzy Whittaker,8547,HB,1,CAR,9,9,100.0,86,0,72.7,91.8,77.3,72.5,78.9,9.6,88,9.8,22,5,0,0,0,2,106.5,1,0,2016,4
Will Fuller V,10655,WR,1,HST,8,7,87.5,81,1,86.4,85.0,75.6,70.8,,11.6,49,7.0,28,6,0,0,0,2,148.4,0,0,2016,4
Jimmy Graham,5619,TE,1,SEA,8,6,75.0,113,0,96.5,95.0,74.6,68.8,73.3,18.8,42,7.0,27,6,0,0,0,0,116.7,0,0,2016,4
Odell Beckham Jr.,8647,WR,1,NYG,8,3,37.5,23,0,49.1,51.3,36.2,65.8,,7.7,8,2.7,10,0,1,1,0,1,6.3,1,0,2016,4
Delanie Walker,3120,TE,1,TEN,8,2,25.0,34,0,50.5,50.4,30.0,64.0,72.4,17.0,9,4.5,24,1,1,1,0,1,5.2,0,0,2016,4
Michael Thomas,10681,WR,1,NO,8,4,50.0,44,1,64.7,64.0,41.6,67.0,,11.0,22,5.5,15,3,1,1,0,1,66.7,0,0,2016,4
Terrelle Pryor Sr.,6944,WR,1,CLV,8,5,62.5,46,1,58.8,66.4,49.2,69.8,,9.2,6,1.2,13,4,1,1,0,0,78.1,2,1,2016,4
Sammie Coates,9520,WR,1,PIT,8,6,75.0,79,0,75.0,76.3,74.6,69.8,,13.2,25,4.2,47,3,0,0,0,2,105.7,0,0,2016,4
Duke Johnson Jr.,9510,HB,1,CLV,8,6,75.0,31,0,54.4,66.7,75.6,23.5,80.3,5.2,23,3.8,12,2,0,0,0,3,80.7,0,0,2016,4
Bilal Powell,6278,HB,1,NYJ,8,6,75.0,54,0,60.4,66.3,74.6,72.0,69.2,9.0,55,9.2,18,3,0,0,0,1,92.7,0,0,2016,4
Tyrell Williams,10154,WR,1,SD,8,5,62.5,40,0,62.3,66.3,73.4,68.0,,8.0,6,1.2,16,3,0,1,0,0,35.4,1,0,2016,4
Bobby Rainey Jr.,7511,HB,1,NYG,7,7,100.0,43,0,75.5,74.4,75.6,72.4,79.0,6.1,46,6.6,11,2,0,0,0,2,92.3,0,0,2016,4
Tyreek Hill,10799,WR,1,KC,7,5,71.4,24,1,62.9,65.0,46.3,73.5,,4.8,10,2.0,9,2,1,0,0,0,115.5,0,0,2016,4
Eddie Royal,4356,WR,1,CHI,7,7,100.0,111,1,86.6,84.6,75.6,73.0,,15.9,62,8.9,64,5,0,0,0,0,158.3,0,0,2016,4
Gary Barnidge,4455,TE,1,CLV,7,7,100.0,57,0,64.3,70.7,75.6,69.5,69.6,8.1,26,3.7,13,5,0,0,0,0,100.6,0,0,2016,4
Stefon Diggs,9579,WR,1,MIN,7,5,71.4,47,0,58.5,59.1,46.3,69.1,,9.4,16,3.2,21,3,1,0,0,1,89.6,0,0,2016,4
Jeremy Maclin,4942,WR,1,KC,7,5,71.4,78,0,63.2,63.3,45.8,68.0,,15.6,15,3.0,20,5,1,0,0,1,108.0,0,0,2016,4
