player,player_id,position,player_game_count,team_name,targets,receptions,caught_percent,yards,touchdowns,grades_offense,grades_pass_route,grades_hands_drop,grades_hands_fumble,grades_pass_block,yards_per_reception,yards_after_catch,yards_after_catch_per_reception,longest,first_downs,drops,interceptions,fumbles,avoided_tackles,targeted_qb_rating,penalties,declined_penalties,season,week
Jordy Nelson,4350,WR,1,GB,16,9,56.3,209,1,90.3,89.3,39.1,70.6,,23.2,87,9.7,80,8,2,0,0,3,121.9,0,0,2014,2
Delanie Walker,3120,TE,1,TEN,14,10,71.4,142,1,81.7,75.1,78.0,19.8,,14.2,52,5.2,61,4,0,2,1,2,88.1,0,0,2014,2
James Jones,3694,WR,1,OAK,13,9,69.2,112,1,60.3,59.9,77.3,12.1,,12.4,45,5.0,42,7,0,0,3,0,121.3,0,0,2014,2
Julio Jones,6158,WR,1,ATL,13,7,53.8,88,1,67.5,66.9,75.6,69.5,,12.6,29,4.1,24,4,0,0,0,0,100.8,0,0,2014,2
Jimmy Graham,5619,TE,1,NO,13,10,76.9,118,2,92.9,91.9,78.0,71.1,68.4,11.8,38,3.8,23,9,0,1,0,1,111.5,0,0,2014,2
Calvin Johnson,3618,WR,1,DET,13,6,46.2,83,0,69.2,68.1,29.8,68.8,,13.8,19,3.2,25,5,2,1,0,0,35.1,0,0,2014,2
Dez Bryant,5549,WR,1,DAL,13,10,76.9,103,1,82.7,81.5,78.0,71.1,,10.3,24,2.4,22,6,0,0,0,1,124.8,0,0,2014,2
Antonio Brown,5718,WR,1,PIT,12,7,58.3,90,0,75.7,75.2,75.6,73.2,,12.9,26,3.7,27,5,0,1,0,2,47.2,0,0,2014,2
Sammy Watkins,8639,WR,1,BUF,11,8,72.7,117,1,91.1,90.5,76.5,70.1,,14.6,48,6.0,30,5,0,0,0,1,137.3,0,0,2014,2
Jeremy Maclin,4942,WR,1,PHI,11,4,36.4,45,1,62.8,62.2,72.1,67.0,,11.3,27,6.8,15,3,0,1,0,0,41.9,0,0,2014,2
T.Y. Hilton,7092,WR,1,IND,11,6,54.5,65,0,76.0,75.3,74.6,68.8,,10.8,26,4.3,16,5,0,1,0,0,34.3,0,0,2014,2
Larry Fitzgerald,1724,WR,1,ARZ,10,6,60.0,51,0,76.7,75.7,75.6,69.5,,8.5,13,2.2,17,3,0,0,0,1,73.3,0,0,2014,2
Eddie Royal,4356,WR,1,SD,10,7,70.0,69,0,80.2,76.5,75.6,72.0,,9.9,76,10.9,16,2,0,0,0,1,89.2,0,0,2014,2
Joique Bell,5797,HB,1,DET,10,6,60.0,61,0,53.8,74.6,74.6,23.5,78.8,10.2,53,8.8,19,4,0,0,0,0,77.5,0,0,2014,2
Niles Paul,6307,TE,1,WAS,10,8,80.0,99,1,88.7,89.8,54.5,70.1,69.0,12.4,23,2.9,26,5,1,0,0,1,141.3,0,0,2014,2
Steve Smith,837,WR,1,BLT,10,6,60.0,71,0,80.7,78.0,74.6,68.8,,11.8,49,8.2,23,4,0,0,0,8,81.7,0,0,2014,2
Victor Cruz,5827,WR,1,NYG,10,5,50.0,60,0,57.4,58.2,29.2,68.0,,12.0,13,2.6,27,2,2,1,0,1,29.2,0,0,2014,2
Emmanuel Sanders,5606,WR,1,DEN,9,8,88.9,108,0,81.3,80.7,76.5,70.8,,13.5,25,3.1,48,5,0,0,0,0,116.7,0,0,2014,2
Miles Austin,3211,WR,1,CLV,9,6,66.7,44,1,70.6,70.2,49.2,68.8,,7.3,7,1.2,13,5,1,0,0,0,115.0,0,0,2014,2
Larry Donnell,7638,TE,1,NYG,9,7,77.8,81,0,90.4,91.3,76.5,70.1,72.8,11.6,27,3.9,23,6,0,1,0,0,64.6,0,0,2014,2
Andrew Hawkins,6125,WR,1,CLV,9,6,66.7,70,0,79.5,80.1,75.6,69.5,,11.7,32,5.3,28,5,0,0,0,1,90.0,0,0,2014,2
Brian Quick,7037,WR,1,SL,9,7,77.8,74,0,74.9,73.9,52.1,69.5,,10.6,16,2.3,16,5,1,0,0,1,100.9,0,0,2014,2
Michael Crabtree,4933,WR,1,SF,9,7,77.8,82,1,73.5,72.4,52.1,69.5,,11.7,23,3.3,24,6,1,1,0,2,102.1,0,0,2014,2
Brandon Marshall,3064,WR,1,CHI,8,5,62.5,48,3,74.9,71.1,49.7,68.8,,9.6,2,0.4,17,4,1,0,0,0,118.8,0,0,2014,2
Harry Douglas,4398,WR,1,ATL,8,4,50.0,38,0,55.5,56.0,42.1,67.0,,9.5,10,2.5,16,2,1,2,0,0,24.0,0,0,2014,2
Kyle Rudolph,6195,TE,1,MIN,8,5,62.5,53,0,57.4,56.3,29.2,68.0,70.2,10.6,33,6.6,17,3,2,0,0,0,81.8,0,0,2014,2
