player,player_id,position,player_game_count,team_name,snap_counts_kickoff_return,snap_counts_kickoff,snap_counts_punt_return,snap_counts_punt_coverage,snap_counts_field_goal_blocking,snap_counts_field_goal,grades_misc_st,grades_kickoff_kicker,grades_kick_return,grades_punter,grades_punt_return,grades_fgep_kicker,penalties,declined_penalties,tackles,assists,missed_tackles,season,week
David Akers,295,K,1,DET,0,0,0,0,0,4,60.0,,,,,47.1,0,0,0,0,0,2013,10
Charles Woodson,330,S,1,OAK,0,0,0,0,4,0,59.8,,,,,,0,0,0,0,0,2013,10
Phil Dawson,422,K,1,SF,0,4,0,0,0,3,60.0,60.0,,,,69.8,0,0,0,0,0,2013,10
London Fletcher,424,LB,1,WAS,0,0,0,0,6,0,60.3,,,,,,0,0,0,0,0,2013,10
Brian Moorman,562,P,1,BUF,0,0,0,9,0,2,60.4,,,42.7,,,0,0,0,0,0,2013,10
John Abraham,591,ED,1,ARZ,0,0,1,0,3,0,60.0,,,,,,0,0,0,0,0,2013,10
Sebastian Janikowski,595,K,1,OAK,0,5,0,0,0,4,60.0,60.0,,,,62.2,0,0,0,0,0,2013,10
Shane Lechler,673,P,1,HST,0,0,0,7,0,5,60.7,,,82.9,,,0,0,0,0,0,2013,10
Mike Leach,750,LS,1,ARZ,0,0,0,5,0,5,50.9,,,,,,0,0,0,0,0,2013,10
Paris Lenon,751,LB,1,DEN,1,4,6,1,0,0,60.7,,,,,,0,0,0,0,0,2013,10
Rian Lindell,754,K,1,TB,0,0,0,0,0,4,60.0,,,,,62.4,0,0,0,0,0,2013,10
Justin Smith,776,DI,1,SF,0,0,0,0,3,0,59.2,,,,,,0,0,0,0,0,2013,10
Dominic Raiola,820,C,1,DET,0,0,0,0,0,4,60.3,,,,,,0,0,0,0,0,2013,10
Roberto Garza,856,C,1,CHI,0,0,0,0,0,3,60.3,,,,,,0,0,0,0,0,2013,10
Jay Feely,955,K,1,ARZ,0,6,0,0,0,5,60.0,60.0,,,,62.3,0,0,0,0,1,2013,10
Julius Peppers,1010,ED,1,CHI,0,0,1,0,4,0,59.5,,,,,,0,0,0,0,0,2013,10
Quentin Jammer,1013,CB,1,DEN,0,5,2,0,0,0,60.0,,,,,,0,0,0,0,0,2013,10
Bryant McKinnie,1015,T,1,MIA,0,0,0,0,0,3,60.4,,,,,,0,0,0,0,0,2013,10
Edward Reed,1031,S,1,HST,0,3,0,0,0,0,60.0,,,,,,0,0,0,0,0,2013,10
Will Witherspoon,1079,LB,1,SL,0,0,1,5,0,0,58.5,,,,,,0,0,0,0,0,2013,10
Dave Zastudil,1113,P,1,ARZ,0,0,0,5,0,5,60.6,,,62.0,,,0,0,0,0,0,2013,10
Jonathan Goodwin,1146,C,1,SF,0,0,0,0,0,2,60.0,,,,,,0,0,0,0,0,2013,10
Brett Keisel,1204,DI,1,PIT,0,0,0,0,1,0,60.0,,,,,,0,0,0,0,0,2013,10
Rob Bironas,1218,K,1,TEN,0,6,0,0,0,5,60.0,60.0,,,,70.2,0,0,1,0,0,2013,10
Matt Bryant,1223,K,1,ATL,0,0,0,0,0,2,60.0,,,,,66.3,0,0,0,0,0,2013,10
Ryan Clark,1229,S,1,PIT,0,0,0,0,2,0,60.0,,,,,,0,0,0,0,0,2013,10
James Harrison,1251,LB,1,CIN,0,0,0,0,4,0,60.3,,,,,,0,0,0,0,0,2013,10
Terence Newman,1321,CB,1,CIN,0,0,0,0,4,0,60.4,,,,,,0,0,0,0,0,2013,10
Jordan Gross,1324,T,1,CAR,0,0,0,0,0,3,60.4,,,,,,0,0,0,0,0,2013,10
Kevin Williams,1325,DI,1,MIN,0,0,0,0,4,0,59.3,,,,,,0,0,0,0,0,2013,10
Troy Polamalu,1332,S,1,PIT,1,0,0,0,2,0,60.0,,,,,,0,0,0,0,0,2013,10
Nick Barnett,1345,LB,1,WAS,7,0,1,3,1,0,58.9,,,,,,0,0,0,0,0,2013,10
Charles Tillman,1351,CB,1,CHI,0,0,2,0,4,0,60.2,,,,,,0,0,0,0,0,2013,10
Drayton Florence,1362,CB,1,CAR,0,3,7,0,0,0,81.2,,,,,,0,0,0,0,0,2013,10
Osi Umenyiora,1371,ED,1,ATL,0,0,1,0,0,0,59.9,,,,,,0,0,0,0,0,2013,10
Cory Redding,1381,DI,1,IND,0,0,0,0,5,0,59.8,,,,,,0,0,0,0,0,2013,10
Jason Witten,1384,TE,1,DAL,0,0,0,0,0,3,60.1,,,,,,0,0,0,0,0,2013,10
Wade Smith,1393,G,1,HST,0,0,0,0,0,5,61.2,,,,,,0,0,0,0,0,2013,10
Ike Taylor,1437,CB,1,PIT,0,0,1,0,2,0,60.0,,,,,,0,0,0,0,0,2013,10
Mike Scifres,1458,P,1,SD,0,0,0,6,0,5,60.7,,,67.0,,,0,0,0,0,0,2013,10
David Diehl,1468,G,1,NYG,0,0,0,0,0,4,60.6,,,,,,0,0,0,0,0,2013,10
Yeremiah Bell,1513,S,1,ARZ,0,0,1,5,5,0,73.2,,,,,,0,0,1,0,0,2013,10
Josh Brown,1520,K,1,NYG,0,5,0,0,0,4,60.0,60.0,,,,61.3,0,0,0,0,0,2013,10
Chris Clemons,1585,ED,1,SEA,0,0,0,0,1,0,60.0,,,,,,0,0,0,0,0,2013,10
Jon Dorenbos,1600,LS,1,PHI,0,0,0,2,0,6,52.5,,,,,,0,0,0,0,0,2013,10
Israel Idonije,1632,ED,1,DET,4,0,0,0,3,0,75.0,,,,,,0,0,0,0,0,2013,10
Mat McBriar,1659,P,1,PIT,0,0,0,5,0,5,60.7,,,58.3,,,0,0,0,0,0,2013,10
Quintin Mikell,1662,S,1,CAR,0,1,2,0,0,0,59.6,,,,,,0,0,0,0,0,2013,10
DeAngelo Hall,1729,CB,1,WAS,0,0,0,0,4,0,60.2,,,,,,0,0,0,0,0,2013,10
Jason Babin,1748,ED,1,JAX,0,0,2,0,0,0,59.7,,,,,,0,0,0,0,0,2013,10
Benjamin Watson,1753,TE,1,NO,0,0,0,0,0,4,60.2,,,,,,0,0,0,0,0,2013,10
Karlos Dansby,1754,LB,1,ARZ,0,0,1,0,5,0,60.0,,,,,,0,0,0,0,0,2013,10
Dwan Edwards,1772,DI,1,CAR,0,0,0,0,0,3,60.1,,,,,,0,0,0,0,0,2013,10
Greg Jones II,1776,FB,1,HST,6,0,0,0,0,0,72.8,,,,,,0,0,0,0,0,2013,10
Darnell Dockett,1785,DI,1,ARZ,0,0,1,0,5,0,60.0,,,,,,0,0,0,0,0,2013,10
Nick Hardwick,1787,C,1,SD,0,0,0,0,0,1,60.0,,,,,,0,0,0,0,0,2013,10
Ben Hartsock,1789,TE,1,CAR,4,0,0,4,0,3,58.9,,,,,,0,0,0,0,0,2013,10
Randy Starks,1792,DI,1,MIA,0,0,0,0,4,0,60.3,,,,,,0,0,0,0,0,2013,10
Travelle Wharton,1815,G,1,CAR,0,0,0,0,0,3,60.7,,,,,,0,0,0,0,0,2013,10
Luke McCown,1827,QB,1,NO,0,0,0,0,0,8,60.8,,,,,,0,0,0,0,0,2013,10
Jerricho Cotchery,1829,WR,1,PIT,1,0,0,0,0,0,60.0,,,,,,0,0,0,0,0,2013,10
Will Allen,1832,S,1,PIT,3,6,9,0,0,0,63.8,,,,,,0,0,0,0,0,2013,10
Jared Allen,1847,ED,1,MIN,0,0,0,0,5,0,58.9,,,,,,0,0,0,0,0,2013,10
Antonio Smith,1856,DI,1,HST,0,0,2,0,5,0,59.5,,,,,,0,0,0,0,0,2013,10
Josh Scobee,1858,K,1,JAX,0,6,0,0,0,5,60.0,60.0,,,,64.8,0,0,0,0,0,2013,10
Andy Lee,1906,P,1,SF,0,0,0,7,0,3,37.7,,,67.7,,,0,0,0,0,1,2013,10
Donnie Jones,1939,P,1,PHI,0,0,0,2,0,6,60.6,,,59.9,,,0,0,0,0,0,2013,10
Scott Wells,1965,C,1,SL,0,0,0,0,0,1,60.0,,,,,,0,0,0,0,0,2013,10
Mike Adams,1972,S,1,DEN,0,0,6,0,5,0,60.1,,,,,,0,0,0,0,0,2013,10
Jeremy Cain,2001,LS,1,CHI,0,0,0,5,0,3,52.4,,,,,,0,0,0,0,0,2013,10
Tyson Clabo,2011,T,1,MIA,0,0,0,0,0,3,60.3,,,,,,0,0,0,0,0,2013,10
Vonta Leach,2100,FB,1,BLT,3,0,0,0,0,0,71.3,,,,,,0,0,0,0,0,2013,10
