player,player_id,position,player_game_count,team_name,grades_fgep_kicker,pat_made,pat_attempts,pat_percent,one_made,one_attempts,one_percent,twenty_made,twenty_attempts,twenty_percent,thirty_made,thirty_attempts,thirty_percent,forty_made,forty_attempts,forty_percent,fifty_made,fifty_attempts,fifty_percent,season,week
Phil Dawson,422,K,1,SF,72.6,2,2,100.0,0,0,,0,0,,0,0,,1,1,100.0,1,1,100.0,2016,10
Matt Bryant,1223,K,1,ATL,41.8,0,1,0.0,0,0,,0,0,,1,1,100.0,2,2,100.0,0,1,0.0,2016,10
Mike Nugent,2264,K,1,CIN,64.3,2,2,100.0,0,0,,1,1,100.0,1,1,100.0,0,0,,0,0,,2016,10
Robbie Gould,2607,K,1,NYG,63.5,3,3,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2016,10
Nick Novak,2726,K,1,HST,46.3,3,3,100.0,0,0,,0,0,,0,0,,0,1,0.0,1,2,50.0,2016,10
Stephen Gostkowski,3063,K,1,NE,64.3,3,3,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2016,10
Nick Folk,3794,K,1,NYJ,54.4,0,1,0.0,0,0,,0,0,,0,0,,0,0,,0,0,,2016,10
Mason Crosby,3809,K,1,GB,47.3,1,2,50.0,0,0,,1,1,100.0,1,1,100.0,0,0,,0,0,,2016,10
Stephen Hauschka,4655,K,1,SEA,65.3,1,2,50.0,0,0,,2,2,100.0,1,1,100.0,1,1,100.0,0,0,,2016,10
Connor Barth,4777,K,1,CHI,67.2,1,1,100.0,0,0,,0,0,,0,0,,0,0,,1,1,100.0,2016,10
Ryan Succop,5180,K,1,TEN,69.6,5,5,100.0,0,0,,1,1,100.0,0,0,,0,0,,1,1,100.0,2016,10
Graham Gano,5443,K,1,CAR,65.1,2,2,100.0,0,0,,0,0,,0,0,,1,1,100.0,0,0,,2016,10
Dan Bailey,6796,K,1,DAL,72.3,2,2,100.0,0,0,,0,0,,1,1,100.0,1,1,100.0,1,1,100.0,2016,10
Greg Zuerlein,7163,K,1,LA,63.1,0,0,,0,0,,1,1,100.0,2,2,100.0,0,0,,0,0,,2016,10
Blair Walsh,7167,K,1,MIN,45.4,2,3,66.7,0,0,,0,0,,0,0,,0,0,,0,0,,2016,10
Justin Tucker,7604,K,1,BLT,64.9,2,2,100.0,0,0,,1,1,100.0,0,0,,1,1,100.0,0,0,,2016,10
Caleb Sturgis,7948,K,1,PHI,46.2,1,1,100.0,0,0,,2,2,100.0,0,0,,1,2,50.0,0,1,0.0,2016,10
Dustin Hopkins,7958,K,1,WAS,69.5,2,2,100.0,0,0,,1,1,100.0,2,2,100.0,0,0,,1,1,100.0,2016,10
Brandon McManus,8437,K,1,DEN,55.8,2,2,100.0,0,0,,1,1,100.0,1,1,100.0,0,1,0.0,1,1,100.0,2016,10
Cairo Santos,8932,K,1,KC,76.5,0,0,,0,0,,0,0,,3,3,100.0,1,1,100.0,0,0,,2016,10
Chris Boswell,8990,K,1,PIT,44.1,0,0,,0,0,,1,1,100.0,1,1,100.0,0,0,,0,1,0.0,2016,10
Cody Parkey,9030,K,1,CLV,60.4,1,1,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2016,10
Chandler Catanzaro,9140,K,1,ARZ,73.0,2,2,100.0,1,1,100.0,0,0,,2,2,100.0,0,0,,0,0,,2016,10
Andrew Franks,9814,K,1,MIA,64.9,4,4,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,0,,2016,10
Josh Lambo,10133,K,1,SD,66.8,3,3,100.0,0,0,,0,0,,0,0,,1,1,100.0,0,0,,2016,10
Jason Myers,10207,K,1,JAX,70.8,1,1,100.0,0,0,,0,0,,0,0,,1,1,100.0,1,1,100.0,2016,10
Roberto Aguayo,10693,K,1,TB,65.4,4,4,100.0,0,0,,1,1,100.0,1,1,100.0,0,0,,0,0,,2016,10
Wil Lutz,11096,K,1,NO,63.3,2,3,66.7,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2016,10
