player,player_id,position,player_game_count,team_name,targets,receptions,caught_percent,yards,touchdowns,grades_offense,grades_pass_route,grades_hands_drop,grades_hands_fumble,grades_pass_block,yards_per_reception,yards_after_catch,yards_after_catch_per_reception,longest,first_downs,drops,interceptions,fumbles,avoided_tackles,targeted_qb_rating,penalties,declined_penalties,season,week
Jeremy Kerley,6305,WR,1,SF,14,8,57.1,102,1,76.3,75.3,54.9,21.1,,12.8,25,3.1,24,8,1,2,0,1,64.3,0,0,2016,5
Greg Olsen,3647,TE,1,CAR,13,9,69.2,181,0,95.7,94.7,77.3,70.6,82.7,20.1,64,7.1,34,9,0,1,0,0,79.8,0,0,2016,5
Brandon Marshall,3064,WR,1,NYJ,13,8,61.5,114,1,79.9,78.2,54.5,70.1,,14.3,19,2.4,19,6,1,0,0,0,115.5,0,0,2016,5
Jordy Nelson,4350,WR,1,GB,12,4,33.3,38,1,60.5,58.6,28.7,67.0,,9.5,13,3.3,17,5,2,1,0,0,36.1,0,0,2016,5
Cameron Meredith,10008,WR,1,CHI,12,9,75.0,130,1,80.4,79.0,77.3,12.0,,14.4,53,5.9,30,6,0,0,2,2,137.5,0,0,2016,5
Jordan Reed,7866,TE,1,WAS,11,8,72.7,53,0,60.9,60.4,77.3,70.6,65.9,6.6,27,3.4,16,2,0,1,0,0,44.9,0,0,2016,5
Amari Cooper,9437,WR,1,OAK,11,6,54.5,138,1,85.0,84.1,75.6,69.5,,23.0,50,8.3,64,4,0,0,0,1,129.9,0,0,2016,5
Brandon LaFell,5602,WR,1,CIN,11,8,72.7,68,2,70.6,69.9,76.5,70.1,,8.5,20,2.5,14,6,0,0,0,0,128.0,0,0,2016,5
Mike Wallace,5007,WR,1,BLT,11,7,63.6,63,0,60.2,61.1,28.4,69.5,,9.0,6,0.9,13,5,3,0,0,0,79.0,1,0,2016,5
T.Y. Hilton,7092,WR,1,IND,11,10,90.9,171,1,82.8,81.3,78.7,71.5,,17.1,28,2.8,35,7,0,0,0,1,149.1,0,0,2016,5
Le'Veon Bell,7829,HB,1,PIT,11,9,81.8,88,0,69.5,75.6,77.3,78.6,76.5,9.8,98,10.9,16,5,0,0,0,0,100.0,0,0,2016,5
Randall Cobb,6216,WR,1,GB,11,9,81.8,108,0,90.2,90.4,78.0,71.7,,12.0,74,8.2,21,6,0,0,0,3,107.6,0,0,2016,5
Sammie Coates,9520,WR,1,PIT,11,6,54.5,139,2,65.4,64.8,26.8,70.1,,23.2,53,8.8,72,6,4,0,0,1,139.2,0,0,2016,5
Antonio Brown,5718,WR,1,PIT,11,9,81.8,78,1,75.0,73.8,77.3,72.8,,8.7,22,2.4,16,7,0,0,0,0,126.5,0,0,2016,5
Mike Evans,8642,WR,1,TB,11,6,54.5,89,1,75.2,74.3,49.2,68.8,,14.8,2,0.3,26,5,1,0,0,0,111.6,0,0,2016,5
Julian Edelman,5156,WR,1,NE,10,5,50.0,35,0,56.2,54.3,29.2,72.1,,7.0,16,3.2,12,3,2,0,0,1,58.3,0,0,2016,5
Eddie Royal,4356,WR,1,CHI,10,7,70.0,43,0,56.2,56.3,76.5,18.5,,6.1,14,2.0,12,1,0,0,1,1,78.3,0,0,2016,5
