player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties,season,week
Julius Peppers,1010,ED,1,CAR,27,16,11,0,50.8,51.8,,55.1,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2017,3
James Harrison,1251,ED,1,PIT,3,0,1,2,61.2,60.0,,,60.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2017,3
Terence Newman,1321,CB,1,MIN,33,1,2,30,64.4,60.0,79.4,59.1,64.5,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,6.0,5.0,42.0,8.4,17.0,15.0,1.0,0.0,0.0,135.4,0,0,2017,3
Terrell Suggs,1326,ED,1,BLT,51,29,21,1,72.8,70.9,72.4,64.4,60.7,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2017,3
Karlos Dansby,1754,LB,1,ARZ,43,2,25,16,63.2,68.5,78.9,55.8,55.2,1.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2017,3
Mike Adams,1972,S,1,CAR,58,5,27,26,41.5,56.9,77.3,54.4,43.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,25.0,25.0,29.0,25.0,0.0,0.0,0.0,95.8,0,0,2017,3
Adam Jones,2223,CB,1,CIN,57,0,9,48,63.5,61.7,76.9,,63.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,5.0,2.0,7.0,3.5,6.0,6.0,0.0,0.0,1.0,47.9,2,0,2017,3
Thomas Davis Sr.,2231,LB,1,CAR,45,2,20,23,48.6,39.2,55.3,55.9,64.2,1.0,0.0,1.0,0.0,0.0,6.0,1.0,1.0,3.0,0.0,6.0,5.0,31.0,6.2,19.0,12.0,0.0,0.0,0.0,88.2,0,0,2017,3
Derrick Johnson,2232,LB,1,KC,55,3,20,32,63.9,50.9,56.8,54.0,71.7,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,0.0,4.0,1.0,11.0,11.0,7.0,11.0,0.0,0.0,0.0,39.6,0,0,2017,3
Lorenzo Alexander,2476,ED,1,BUF,41,20,11,10,52.1,67.4,74.0,58.8,36.8,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,5.0,5.0,1.0,5.0,0.0,0.0,0.0,87.5,0,0,2017,3
Ahmad Brooks,2945,ED,1,GB,32,17,15,0,69.9,69.9,30.0,60.9,,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2017,3
Haloti Ngata,2957,DI,1,DET,34,18,16,0,48.7,52.6,70.1,65.4,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,1,0,2017,3
Johnathan Joseph,2969,CB,1,HST,63,0,19,44,62.8,40.6,27.0,,66.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,26.0,13.0,2.0,19.0,1.0,0.0,0.0,158.3,0,0,2017,3
Frostee Rucker,3036,DI,1,ARZ,31,16,15,0,41.9,50.3,24.0,58.6,,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,1,0,2017,3
Domata Peko Sr.,3068,DI,1,DEN,35,14,21,0,79.8,81.6,67.9,53.5,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2017,3
Elvis Dumervil,3071,ED,1,SF,10,8,1,1,58.1,60.0,69.9,75.7,60.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2017,3
Kyle Williams,3079,DI,1,BUF,54,40,14,0,57.0,55.6,70.9,58.1,,2.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2017,3
Antoine Bethea,3152,S,1,ARZ,30,0,14,16,56.3,47.5,75.2,,63.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,14.0,7.0,13.0,10.0,0.0,0.0,0.0,95.8,0,0,2017,3
Tom Johnson,3378,DI,1,MIN,40,34,6,0,63.8,71.7,68.7,54.7,,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2017,3
