player,player_id,position,player_game_count,team_name,grades_fgep_kicker,pat_made,pat_attempts,pat_percent,one_made,one_attempts,one_percent,twenty_made,twenty_attempts,twenty_percent,thirty_made,thirty_attempts,thirty_percent,forty_made,forty_attempts,forty_percent,fifty_made,fifty_attempts,fifty_percent,season,week
Adam Vinatieri,226,K,1,IND,73.1,3,3,100.0,0,0,,0,0,,1,1,100.0,1,1,100.0,1,1,100.0,2015,17
Phil Dawson,422,K,1,SF,80.4,1,1,100.0,0,0,,3,3,100.0,1,1,100.0,0,0,,0,0,,2015,17
Sebastian Janikowski,595,K,1,OAK,63.3,2,2,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,0,,2015,17
Shayne Graham,730,K,1,ATL,68.2,2,2,100.0,0,0,,0,0,,0,0,,0,1,0.0,1,1,100.0,2015,17
Josh Brown,1520,K,1,NYG,67.9,3,3,100.0,0,0,,1,1,100.0,1,1,100.0,1,1,100.0,0,0,,2015,17
Mike Nugent,2264,K,1,CIN,69.0,3,3,100.0,0,0,,0,0,,0,0,,0,0,,1,1,100.0,2015,17
Robbie Gould,2607,K,1,CHI,68.0,2,2,100.0,0,0,,0,0,,1,1,100.0,1,1,100.0,0,0,,2015,17
Nick Novak,2726,K,1,HST,62.9,3,3,100.0,0,0,,1,1,100.0,0,0,,0,0,,2,3,66.7,2015,17
Stephen Gostkowski,3063,K,1,NE,48.2,1,1,100.0,0,0,,0,0,,1,1,100.0,0,1,0.0,0,0,,2015,17
Matt Prater,3471,K,1,DET,69.3,3,3,100.0,0,0,,0,0,,0,0,,0,0,,1,2,50.0,2015,17
Mason Crosby,3809,K,1,GB,65.1,1,1,100.0,0,0,,1,1,100.0,0,0,,1,1,100.0,0,0,,2015,17
Stephen Hauschka,4655,K,1,SEA,47.9,3,4,75.0,0,0,,0,0,,1,1,100.0,0,1,0.0,2,2,100.0,2015,17
Dan Carpenter,4697,K,1,BUF,50.0,1,2,50.0,0,0,,1,1,100.0,1,1,100.0,1,1,100.0,0,0,,2015,17
Connor Barth,4777,K,1,TB,62.7,1,1,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2015,17
Ryan Succop,5180,K,1,TEN,67.9,3,3,100.0,0,0,,0,0,,0,0,,1,1,100.0,0,0,,2015,17
Graham Gano,5443,K,1,CAR,70.1,5,5,100.0,0,0,,0,0,,0,0,,0,0,,1,1,100.0,2015,17
Dan Bailey,6796,K,1,DAL,63.5,3,3,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2015,17
Kai Forbath,6860,K,1,NO,74.1,2,2,100.0,0,0,,0,0,,1,1,100.0,1,1,100.0,0,0,,2015,17
Randy Bullock,7154,K,1,NYJ,40.0,2,2,100.0,0,0,,0,0,,1,1,100.0,0,1,0.0,0,0,,2015,17
Greg Zuerlein,7163,K,1,SL,55.2,1,1,100.0,0,0,,0,0,,2,2,100.0,1,2,50.0,0,1,0.0,2015,17
Blair Walsh,7167,K,1,MIN,64.8,2,2,100.0,0,0,,0,0,,2,2,100.0,0,0,,0,0,,2015,17
Justin Tucker,7604,K,1,BLT,71.9,1,1,100.0,0,0,,1,1,100.0,0,0,,1,1,100.0,1,1,100.0,2015,17
Caleb Sturgis,7948,K,1,PHI,65.3,5,5,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2015,17
Dustin Hopkins,7958,K,1,WAS,65.6,4,4,100.0,0,0,,1,1,100.0,1,1,100.0,0,0,,0,0,,2015,17
Brandon McManus,8437,K,1,DEN,68.4,3,3,100.0,0,0,,0,0,,1,1,100.0,1,1,100.0,0,0,,2015,17
Cairo Santos,8932,K,1,KC,64.9,3,3,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2015,17
Chris Boswell,8990,K,1,PIT,51.7,2,2,100.0,0,0,,1,1,100.0,1,1,100.0,0,1,0.0,0,0,,2015,17
Chandler Catanzaro,9140,K,1,ARZ,31.2,0,1,0.0,0,0,,0,0,,0,0,,0,0,,0,1,0.0,2015,17
Travis Coons,9268,K,1,CLV,64.4,0,0,,0,0,,2,2,100.0,2,2,100.0,0,0,,0,0,,2015,17
Andrew Franks,9814,K,1,MIA,51.1,2,2,100.0,1,1,100.0,0,0,,1,1,100.0,0,1,0.0,0,0,,2015,17
Josh Lambo,10133,K,1,SD,70.7,2,2,100.0,0,0,,0,0,,0,0,,1,1,100.0,1,1,100.0,2015,17
Jason Myers,10207,K,1,JAX,64.3,0,0,,0,0,,0,0,,1,1,100.0,1,1,100.0,0,0,,2015,17
