player,player_id,position,player_game_count,team_name,run_plays,attempts,yards,ypa,touchdowns,grades_offense,grades_run,grades_hands_fumble,grades_run_block,yards_after_contact,yco_attempt,longest,first_downs,avoided_tackles,fumbles,penalties,declined_penalties,season,week
Thomas Rawls,9993,HB,1,SEA,16,12,38,3.2,0,50.9,50.7,74.3,60.0,34,2.83,8,1,2,0,0,0,2016,12
Jeremy Hill,8690,HB,1,CIN,12,12,21,1.8,0,59.8,51.8,75.7,72.4,14,1.17,7,0,0,0,0,0,2016,12
LeGarrette Blount,5863,HB,1,NE,15,11,67,6.1,0,67.1,67.1,73.8,60.0,54,4.91,23,4,3,0,0,0,2016,12
Colin Kaepernick,6188,QB,1,SF,19,4,113,11.3,0,71.6,79.1,81.9,60.0,18,1.8,30,6,1,0,1,0,2016,12
Theo Riddick,7980,HB,1,DET,9,9,45,5.0,0,65.4,65.1,74.3,,32,3.56,12,3,0,0,0,0,2016,12
Wendell Smallwood,10787,HB,1,PHI,9,9,37,4.1,0,57.8,55.6,73.1,,17,1.89,9,3,0,0,0,0,2016,12
Paul Perkins,10783,HB,1,NYG,9,9,29,3.2,0,58.9,56.8,73.7,,13,1.44,6,0,0,0,1,0,2016,12
Chris Ivory,6007,HB,1,JAX,10,9,44,4.9,1,90.0,84.1,73.6,60.0,30,3.33,14,5,4,0,0,0,2016,12
Jerick McKinnon,8731,HB,1,MIN,10,9,31,3.4,0,69.1,68.9,74.9,60.0,23,2.56,10,3,2,0,0,0,2016,12
Kapri Bibbs,8906,HB,1,DEN,9,9,22,2.4,0,56.0,54.1,72.7,,20,2.22,8,1,0,0,0,0,2016,12
Tevin Coleman,9506,HB,1,ATL,12,8,9,1.1,1,52.5,52.9,72.9,60.0,11,1.38,7,2,0,0,0,0,2016,12
Dak Prescott,10769,QB,1,DAL,27,5,39,4.9,1,88.8,67.2,78.3,60.0,21,2.63,18,3,1,0,0,0,2016,12
Derrick Henry,10679,HB,1,TEN,9,8,60,7.5,1,81.8,78.1,72.7,60.0,30,3.75,17,2,1,0,0,0,2016,12
Bilal Powell,6278,HB,1,NYJ,9,8,36,4.5,0,68.5,88.1,72.5,60.0,25,3.13,7,2,2,0,0,0,2016,12
Russell Wilson,7077,QB,1,SEA,16,2,80,10.0,0,60.1,81.8,30.3,60.0,13,1.63,17,4,1,1,0,0,2016,12
Blake Bortles,8638,QB,1,JAX,32,3,81,10.1,0,71.8,65.9,78.8,60.0,42,5.25,27,3,2,0,1,0,2016,12
Tyrod Taylor,6332,QB,1,BUF,25,3,38,5.4,1,63.6,62.8,78.0,60.2,19,2.71,11,2,0,0,0,0,2016,12
Jalen Richard,11395,HB,1,OAK,7,7,23,3.3,0,80.5,80.9,77.0,,18,2.57,9,1,4,0,0,0,2016,12
Dion Lewis,6301,HB,1,NE,6,6,24,4.0,0,68.9,52.0,72.4,,6,1.0,15,2,0,0,0,0,2016,12
Aaron Rodgers,2241,QB,1,GB,26,4,26,4.3,0,91.5,62.3,80.4,60.0,0,0.0,16,3,0,0,0,0,2016,12
Fitzgerald Toussaint,9244,HB,1,PIT,6,6,28,4.7,0,54.2,55.4,70.6,,6,1.0,16,1,0,0,0,0,2016,12
T.J. Yeldon,9469,HB,1,JAX,7,6,17,2.8,0,76.3,78.2,71.1,60.0,14,2.33,6,2,2,0,0,0,2016,12
Ryan Tannehill,7014,QB,1,MIA,24,4,34,5.7,0,92.9,74.8,79.2,60.0,16,2.67,17,2,1,0,0,0,2016,12
Trevor Siemian,9683,QB,1,DEN,35,2,23,4.6,0,77.8,60.3,29.7,60.0,4,0.8,14,1,0,1,0,0,2016,12
Duke Johnson Jr.,9510,HB,1,CLV,5,5,14,2.8,0,57.9,59.5,74.6,,11,2.2,6,2,2,0,0,0,2016,12
Matt Asiata,6432,HB,1,MIN,7,5,27,5.4,1,69.7,70.1,71.4,60.0,18,3.6,15,2,1,0,0,0,2016,12
Dwayne Washington,10870,HB,1,DET,7,5,19,3.8,0,57.6,63.4,69.7,60.0,9,1.8,8,0,0,0,0,0,2016,12
Peyton Barber,10927,HB,1,TB,5,5,16,3.2,0,47.3,47.2,71.1,,10,2.0,7,2,0,0,0,0,2016,12
Rex Burkhead,7971,HB,1,CIN,6,5,29,5.8,0,63.7,60.4,70.9,60.0,17,3.4,17,2,2,0,0,0,2016,12
Jameis Winston,9434,QB,1,TB,32,3,12,2.4,0,74.7,78.1,78.6,60.0,3,0.6,8,1,0,0,0,0,2016,12
Derek Carr,8671,QB,1,OAK,28,4,-12,-2.4,0,62.1,25.8,24.2,60.0,0,0.0,1,0,0,2,0,0,2016,12
Matt Ryan,4317,QB,1,ATL,28,2,15,3.8,0,77.0,66.3,79.7,60.3,0,0.0,11,1,0,0,0,0,2016,12
Chris Thompson,7936,HB,1,WAS,5,4,17,4.3,0,59.3,60.4,71.6,60.0,16,4.0,11,2,2,0,0,0,2016,12
Carson Wentz,10636,QB,1,PHI,14,0,33,8.3,1,62.7,82.6,79.6,60.0,39,9.75,17,2,4,1,0,0,2016,12
Matthew Stafford,4924,QB,1,DET,16,1,30,7.5,0,72.7,73.8,79.9,60.0,0,0.0,15,2,0,0,0,0,2016,12
Marcus Mariota,9435,QB,1,TEN,27,2,46,11.5,0,83.0,65.7,77.9,60.0,3,0.75,29,2,0,0,0,0,2016,12
Fozzy Whittaker,8547,HB,1,CAR,4,4,14,3.5,0,44.9,53.1,72.0,,6,1.5,5,0,0,0,0,0,2016,12
Tom Brady,698,QB,1,NE,21,3,-4,-1.3,0,87.2,60.5,80.9,60.0,0,0.0,0,0,0,1,0,0,2016,12
Darren Sproles,2347,HB,1,PHI,3,3,6,2.0,0,59.5,51.5,71.3,,3,1.0,3,1,0,0,0,0,2016,12
Cam Newton,6153,QB,1,CAR,25,3,6,2.0,1,61.4,44.4,28.5,60.0,5,1.67,3,1,0,2,0,0,2016,12
Andy Dalton,6187,QB,1,CIN,18,1,14,4.7,0,55.3,66.0,34.2,60.0,9,3.0,12,1,0,4,0,0,2016,12
Jordan Todman,6335,HB,1,IND,3,3,37,12.3,0,69.2,68.8,69.0,,3,1.0,19,2,0,0,0,0,2016,12
Scott Tolzien,6749,QB,1,IND,21,1,6,2.0,0,60.4,46.8,79.4,60.5,2,0.67,5,0,0,1,0,0,2016,12
Brock Osweiler,7059,QB,1,HST,25,1,23,7.7,1,60.2,67.0,79.8,60.0,21,7.0,21,2,1,0,0,0,2016,12
Knile Davis,7878,HB,1,KC,3,3,6,2.0,0,51.1,52.3,67.2,,4,1.33,3,0,0,0,0,0,2016,12
Charcandrick West,9047,HB,1,KC,3,3,8,2.7,0,53.8,52.2,67.2,,5,1.67,4,1,0,0,0,0,2016,12
Aaron Ripkowski,9639,FB,1,GB,16,3,1,0.3,1,55.5,56.3,70.0,53.9,3,1.0,2,1,0,0,0,0,2016,12
Malcolm Brown,9902,HB,1,LA,3,3,9,3.0,0,51.6,51.8,67.2,,10,3.33,4,0,0,0,0,0,2016,12
Jonathan Williams,10790,HB,1,BUF,4,3,12,4.0,0,58.8,60.7,67.2,60.0,9,3.0,6,1,0,0,0,0,2016,12
Ryan Fitzpatrick,2467,QB,1,NYJ,22,1,1,0.5,0,80.9,63.8,78.3,60.3,1,0.5,2,1,0,1,1,0,2016,12
Matt Barkley,7880,QB,1,CHI,22,2,0,0.0,0,85.6,49.3,51.2,60.0,0,0.0,0,0,0,1,0,0,2016,12
Adam Humphries,10075,WR,1,TB,17,2,3,1.5,0,57.2,50.5,18.4,76.7,5,2.5,8,0,0,0,0,0,2016,12
Alex Smith,2218,QB,1,KC,25,1,2,1.0,0,63.5,54.9,81.5,60.6,4,2.0,3,0,0,0,0,0,2016,12
Eli Manning,1722,QB,1,NYG,26,2,-2,-1.0,0,61.0,60.0,77.9,60.0,0,0.0,0,0,0,0,0,0,2016,12
Akeem Hunt,9839,HB,1,HST,2,2,19,9.5,0,62.3,62.4,65.2,,3,1.5,16,1,0,0,0,0,2016,12
Joe Flacco,4332,QB,1,BLT,27,0,19,9.5,0,62.7,66.0,79.2,60.0,0,0.0,16,1,1,0,0,0,2016,12
DuJuan Harris,6595,HB,1,SF,3,2,15,7.5,0,70.8,68.5,65.2,60.0,9,4.5,8,1,0,0,0,0,2016,12
Jonathan Grimes,7585,HB,1,HST,2,2,14,7.0,0,60.1,60.2,65.2,,7,3.5,9,0,0,0,0,0,2016,12
Robert Turbin,7106,HB,1,IND,2,2,20,10.0,0,69.6,66.2,67.8,,9,4.5,18,1,1,0,0,0,2016,12
Alfred Morris,7165,HB,1,DAL,1,1,12,12.0,0,55.8,62.8,61.9,,3,3.0,12,1,0,0,0,0,2016,12
Tommylee Lewis,11231,WR,1,NO,1,1,7,7.0,0,63.7,62.1,70.4,,0,0.0,7,1,0,0,0,0,2016,12
Zach Zenner,9761,HB,1,DET,1,1,0,0.0,0,55.2,58.9,61.9,,1,1.0,0,0,0,0,0,0,2016,12
Lucky Whitehead,9853,WR,1,DAL,4,1,15,15.0,0,65.0,63.1,61.9,58.4,1,1.0,15,1,0,0,0,0,2016,12
Bryce Treggs,11278,WR,1,PHI,5,1,3,3.0,0,53.3,56.5,64.6,60.0,0,0.0,3,1,0,0,0,0,2016,12
Kirk Cousins,7102,QB,1,WAS,19,1,0,0.0,0,83.0,50.5,50.1,60.2,0,0.0,0,0,0,1,0,0,2016,12
Mohamed Sanu,7084,WR,1,ATL,22,1,5,5.0,0,73.0,63.0,70.8,72.6,2,2.0,5,0,0,0,0,0,2016,12
Sterling Shepard,10674,WR,1,NYG,23,1,22,22.0,0,51.0,63.1,61.9,50.2,8,8.0,22,1,1,0,0,0,2016,12
Mike Wallace,5007,WR,1,BLT,22,1,-1,-1.0,0,58.8,57.2,67.4,58.0,2,2.0,0,0,0,0,0,0,2016,12
Kenyan Drake,10707,HB,1,MIA,2,1,9,9.0,0,70.2,62.6,69.9,60.0,10,10.0,9,0,1,0,0,0,2016,12
Braxton Miller,10719,WR,1,HST,19,1,1,1.0,0,55.3,59.4,66.2,57.4,1,1.0,1,0,0,0,0,0,2016,12
Martellus Bennett,4375,TE,1,NE,18,1,4,4.0,0,56.8,56.6,67.4,61.2,7,7.0,4,0,0,0,0,0,2016,12
Ted Ginn Jr.,3625,WR,1,CAR,16,1,13,13.0,0,84.0,63.1,70.0,60.9,1,1.0,13,1,0,0,0,0,2016,12
Sam Koch,3148,P,1,BLT,1,1,-23,-23.0,0,60.0,60.0,61.9,,0,0.0,-23,0,0,0,0,0,2016,12
John Kuhn,2686,FB,1,NO,7,1,4,4.0,0,67.1,57.4,64.6,75.3,1,1.0,4,1,0,0,1,0,2016,12
Drew Brees,802,QB,1,NO,32,1,1,1.0,1,83.8,62.6,79.1,60.0,0,0.0,1,1,0,1,2,0,2016,12
Tyreek Hill,10799,WR,1,KC,10,1,3,3.0,1,80.4,62.1,75.0,62.2,8,8.0,3,1,1,0,0,0,2016,12
Kenneth Farrow,10988,HB,1,SD,1,1,-3,-3.0,0,54.7,59.5,61.9,,0,0.0,0,0,0,0,0,0,2016,12
Taylor Gabriel,9002,WR,1,ATL,11,1,27,27.0,0,90.5,63.1,68.3,59.0,2,2.0,27,1,0,0,0,0,2016,12
Carson Palmer,1317,QB,1,ARZ,14,1,0,0.0,0,63.3,60.0,33.5,60.1,0,0.0,0,0,0,1,1,0,2016,12
Damien Williams,9205,HB,1,MIA,2,1,7,7.0,0,61.8,61.4,66.2,60.0,8,8.0,7,1,0,0,0,0,2016,12
Marqise Lee,8674,WR,1,JAX,19,1,2,2.0,0,69.4,59.2,69.8,85.9,0,0.0,2,0,0,0,0,0,2016,12
Ka'Deem Carey,8752,HB,1,CHI,1,1,6,6.0,0,70.3,62.8,67.2,,2,2.0,6,0,0,0,0,0,2016,12
Zach Line,8420,FB,1,MIN,4,1,2,2.0,0,72.3,61.4,61.9,66.5,0,0.0,2,1,0,0,0,0,2016,12
Kenjon Barner,7963,HB,1,PHI,2,1,2,2.0,0,64.4,59.6,70.5,60.0,1,1.0,2,0,0,0,0,0,2016,12
Christine Michael,7843,HB,1,GB,1,1,4,4.0,0,52.6,56.3,61.9,,2,2.0,4,0,0,0,0,0,2016,12
Cordarrelle Patterson,7810,WR,1,MIN,5,1,22,22.0,0,58.2,70.0,70.4,34.2,11,11.0,22,1,1,0,1,0,2016,12
Tyler Lockett,9502,WR,1,SEA,10,1,9,9.0,0,48.0,63.0,68.5,61.7,3,3.0,9,1,0,0,0,0,2016,12
Tavon Austin,7789,WR,1,LA,11,1,10,10.0,0,70.7,63.1,70.0,78.9,0,0.0,10,1,0,0,1,0,2016,12
Will Tukuafu,7764,FB,1,SEA,2,1,0,0.0,0,55.4,59.3,61.9,60.0,0,0.0,0,0,0,0,0,0,2016,12
Ty Montgomery,9527,HB,1,GB,6,1,2,2.0,0,58.9,56.9,68.3,59.1,2,2.0,2,0,0,0,0,0,2016,12
Jeremy Langford,9539,HB,1,CHI,1,1,5,5.0,0,57.6,65.7,65.2,,2,2.0,5,0,0,0,0,0,2016,12
