player,player_id,position,player_game_count,team_name,grades_fgep_kicker,pat_made,pat_attempts,pat_percent,one_made,one_attempts,one_percent,twenty_made,twenty_attempts,twenty_percent,thirty_made,thirty_attempts,thirty_percent,forty_made,forty_attempts,forty_percent,fifty_made,fifty_attempts,fifty_percent,season,week
Adam Vinatieri,226,K,1,IND,53.1,1,2,50.0,0,0,,1,1,100.0,1,1,100.0,0,0,,1,1,100.0,2017,6
Phil Dawson,422,K,1,ARZ,65.6,5,5,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,0,,2017,6
Matt Bryant,1223,K,1,ATL,59.7,2,2,100.0,0,0,,0,0,,0,0,,0,0,,1,2,50.0,2017,6
Robbie Gould,2607,K,1,SF,56.1,3,3,100.0,0,0,,0,0,,0,0,,0,1,0.0,1,1,100.0,2017,6
Nick Novak,2726,K,1,LAC,59.0,2,2,100.0,0,0,,0,0,,1,1,100.0,0,1,0.0,0,0,,2017,6
Stephen Gostkowski,3063,K,1,NE,51.5,3,3,100.0,0,0,,1,1,100.0,0,0,,0,1,0.0,0,0,,2017,6
Matt Prater,3471,K,1,DET,54.3,5,5,100.0,0,0,,0,0,,0,0,,1,1,100.0,0,1,0.0,2017,6
Mason Crosby,3809,K,1,GB,61.9,1,1,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,0,,2017,6
Connor Barth,4777,K,1,CHI,73.7,3,3,100.0,0,0,,1,1,100.0,0,0,,1,1,100.0,0,0,,2017,6
Ryan Succop,5180,K,1,TEN,72.2,3,3,100.0,0,0,,1,1,100.0,1,1,100.0,3,3,100.0,0,0,,2017,6
Graham Gano,5443,K,1,CAR,67.3,2,2,100.0,0,0,,1,1,100.0,1,1,100.0,1,1,100.0,0,0,,2017,6
Kai Forbath,6860,K,1,MIN,69.9,2,2,100.0,0,0,,0,0,,2,2,100.0,0,0,,1,1,100.0,2017,6
Greg Zuerlein,7163,K,1,LA,74.2,3,3,100.0,0,0,,1,1,100.0,0,0,,0,0,,1,1,100.0,2017,6
Giorgio Tavecchio,7278,K,1,OAK,47.6,1,2,50.0,0,0,,0,0,,0,0,,1,1,100.0,0,0,,2017,6
Justin Tucker,7604,K,1,BLT,68.3,1,1,100.0,0,0,,1,1,100.0,1,1,100.0,0,0,,1,1,100.0,2017,6
Dustin Hopkins,7958,K,1,WAS,51.3,2,3,66.7,0,0,,1,1,100.0,0,0,,1,1,100.0,0,0,,2017,6
Brandon McManus,8437,K,1,DEN,45.2,1,1,100.0,0,0,,1,1,100.0,0,1,0.0,0,0,,0,1,0.0,2017,6
Chris Boswell,8990,K,1,PIT,62.9,2,2,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,0,,2017,6
Cody Parkey,9030,K,1,MIA,76.9,2,2,100.0,0,0,,0,0,,1,1,100.0,1,1,100.0,0,0,,2017,6
Chandler Catanzaro,9140,K,1,NYJ,63.2,2,2,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,0,,2017,6
Patrick Murray,9389,K,1,TB,60.4,1,1,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2017,6
Jason Myers,10207,K,1,JAX,29.3,2,2,100.0,0,0,,0,0,,0,0,,1,1,100.0,0,2,0.0,2017,6
Wil Lutz,11096,K,1,NO,75.0,7,7,100.0,0,0,,0,0,,0,0,,1,1,100.0,0,0,,2017,6
Ka'imi Fairbairn,11161,K,1,HST,50.0,2,3,66.7,0,0,,0,0,,0,0,,1,1,100.0,0,0,,2017,6
Aldrick Rosas,11331,K,1,NYG,69.8,2,2,100.0,0,0,,1,1,100.0,0,0,,1,2,50.0,1,1,100.0,2017,6
Jake Elliott,11908,K,1,PHI,72.3,2,2,100.0,0,0,,0,0,,0,0,,1,1,100.0,1,1,100.0,2017,6
Zane Gonzalez,11979,K,1,CLV,64.9,2,2,100.0,0,0,,0,0,,0,0,,1,1,100.0,0,0,,2017,6
Harrison Butker,11988,K,1,KC,75.4,1,1,100.0,0,0,,0,0,,1,1,100.0,1,1,100.0,0,0,,2017,6
