player,player_id,position,player_game_count,team_name,targets,receptions,caught_percent,yards,touchdowns,grades_offense,grades_pass_route,grades_hands_drop,grades_hands_fumble,grades_pass_block,yards_per_reception,yards_after_catch,yards_after_catch_per_reception,longest,first_downs,drops,interceptions,fumbles,avoided_tackles,targeted_qb_rating,penalties,declined_penalties,season,week
Golden Tate,5585,WR,1,DET,15,8,53.3,74,0,59.0,57.7,54.5,19.3,,9.3,36,4.5,21,4,1,0,1,1,67.1,1,0,2015,5
DeAndre Hopkins,7808,WR,1,HST,14,11,78.6,169,0,78.9,80.0,79.4,71.9,,15.4,30,2.7,34,8,0,0,0,0,117.0,3,1,2015,5
Theo Riddick,7980,HB,1,DET,13,10,76.9,53,1,76.5,86.3,79.0,71.3,88.5,5.3,45,4.5,20,4,0,0,0,1,108.8,0,0,2015,5
Jeremy Maclin,4942,WR,1,KC,12,8,66.7,85,0,71.6,70.8,54.5,70.1,,10.6,16,2.0,23,4,1,0,0,1,87.2,0,0,2015,5
Emmanuel Sanders,5606,WR,1,DEN,12,9,75.0,111,0,71.7,71.1,77.3,71.8,,12.3,51,5.7,45,3,0,0,0,1,103.1,0,0,2015,5
Willie Snead IV,8999,WR,1,NO,11,6,54.5,141,0,67.6,68.3,49.7,68.8,,23.5,47,7.8,59,5,1,0,0,0,99.6,0,0,2015,5
Martellus Bennett,4375,TE,1,CHI,11,4,36.4,32,0,44.0,41.8,28.7,67.0,43.2,8.0,9,2.3,11,1,2,0,0,0,44.9,1,0,2015,5
Travis Benjamin,7100,WR,1,CLV,11,6,54.5,83,0,64.6,62.3,74.6,71.6,,13.8,18,3.0,25,4,0,0,0,2,79.0,0,0,2015,5
Antonio Gates,1609,TE,1,SD,11,9,81.8,92,2,90.6,88.4,78.0,71.1,59.3,10.2,42,4.7,12,7,0,0,0,2,141.1,0,0,2015,5
Odell Beckham Jr.,8647,WR,1,NYG,11,7,63.6,121,1,74.8,74.7,52.1,70.3,,17.3,66,9.4,49,5,1,1,0,2,93.4,0,0,2015,5
Anquan Boldin,1369,WR,1,SF,11,8,72.7,107,1,81.2,78.4,76.5,70.1,,13.4,36,4.5,37,4,0,0,0,1,133.5,0,0,2015,5
