player,player_id,position,player_game_count,team_name,run_plays,attempts,yards,ypa,touchdowns,grades_offense,grades_run,grades_hands_fumble,grades_run_block,yards_after_contact,yco_attempt,longest,first_downs,avoided_tackles,fumbles,penalties,declined_penalties,season,week
LeSean McCoy,4976,HB,1,PHI,31,29,217,7.5,2,81.0,83.5,79.4,60.0,103,3.55,57,8,8,0,0,0,2013,14
Ryan Mathews,5537,HB,1,SD,30,29,103,3.6,1,58.6,59.1,79.8,60.0,49,1.69,16,4,2,0,0,0,2013,14
Joique Bell,5797,HB,1,DET,27,23,69,3.0,1,52.6,46.9,22.9,59.3,50,2.17,8,3,4,2,0,0,2013,14
Bobby Rainey Jr.,7511,HB,1,TB,22,22,127,5.8,1,78.9,76.7,78.1,,116,5.27,80,2,4,0,0,0,2013,14
Eddie Lacy,7842,HB,1,GB,20,20,65,3.3,1,85.5,83.9,77.6,,44,2.2,11,5,7,0,0,0,2013,14
Marshawn Lynch,3628,HB,1,SEA,20,20,72,3.6,1,69.0,69.2,77.5,,37,1.85,11,1,3,0,0,0,2013,14
Matt Forte,4358,HB,1,CHI,21,20,102,5.1,0,58.7,55.0,78.4,60.0,56,2.8,18,6,2,0,0,0,2013,14
Marcel Reece,4702,FB,1,OAK,23,19,123,6.5,1,69.8,77.1,77.4,40.7,98,5.16,63,3,4,0,0,0,2013,14
Jamaal Charles,4387,HB,1,KC,20,19,150,7.9,1,90.0,86.4,77.1,60.0,97,5.11,35,7,8,0,0,0,2013,14
DeMarco Murray,6223,HB,1,DAL,19,18,146,8.1,0,77.0,77.1,76.9,60.0,59,3.28,21,9,5,0,0,0,2013,14
Chris Ivory,6007,HB,1,NYJ,20,18,76,4.2,1,67.5,68.1,28.4,60.0,56,3.11,15,3,5,1,0,0,2013,14
BenJarvus Green-Ellis,4599,HB,1,CIN,19,17,48,2.8,2,44.8,45.5,76.2,59.7,32,1.88,6,3,3,0,0,0,2013,14
Rashard Mendenhall,4337,HB,1,ARZ,17,17,41,2.4,1,59.1,60.0,76.2,,31,1.82,11,3,4,0,0,0,2013,14
Frank Gore,2282,HB,1,SF,24,17,110,6.5,0,70.6,75.0,76.2,55.6,21,1.24,51,3,1,0,0,0,2013,14
Ray Rice,4369,HB,1,BLT,17,17,67,3.9,0,68.4,68.8,77.3,,35,2.06,12,3,1,0,0,0,2013,14
Andre Brown,5053,HB,1,NYG,16,16,81,5.1,0,64.5,62.2,24.9,,57,3.56,19,5,3,1,0,0,2013,14
Daniel Thomas,6214,HB,1,MIA,16,16,105,6.6,1,68.0,69.3,76.0,,29,1.81,55,3,5,0,0,0,2013,14
Steven Jackson,1745,HB,1,ATL,16,16,72,4.5,0,56.2,65.1,76.0,,34,2.13,22,5,1,0,0,0,2013,14
Toby Gerhart,5576,HB,1,MIN,16,15,89,5.9,1,60.0,65.8,27.5,59.8,64,4.27,41,3,9,1,0,0,2013,14
Montee Ball,7839,HB,1,DEN,18,15,77,5.1,1,69.4,71.9,76.1,59.2,46,3.07,15,4,2,0,0,0,2013,14
Le'Veon Bell,7829,HB,1,PIT,15,15,61,4.1,0,64.0,69.9,76.9,,32,2.13,9,2,2,0,0,0,2013,14
Zac Stacy,7942,HB,1,SL,15,14,25,1.8,1,65.7,70.6,75.8,60.0,28,2.0,9,1,1,0,0,0,2013,14
Maurice Jones-Drew,3005,HB,1,JAX,15,14,103,7.4,0,74.3,74.8,75.5,60.0,72,5.14,48,2,5,0,0,0,2013,14
Knowshon Moreno,4935,HB,1,DEN,14,14,78,5.6,1,75.2,75.4,76.3,,38,2.71,25,5,2,0,0,0,2013,14
Willis McGahee,1339,HB,1,CLV,15,14,33,2.4,0,62.2,61.9,75.3,60.0,21,1.5,7,2,0,0,0,0,2013,14
Ben Tate,5583,HB,1,HST,14,14,53,3.8,0,70.7,72.6,75.5,,40,2.86,9,2,5,0,0,0,2013,14
DeAngelo Williams,2972,HB,1,CAR,15,13,52,4.0,0,56.5,53.8,74.9,60.0,22,1.69,9,2,2,0,0,0,2013,14
Chris Johnson,4338,HB,1,TEN,12,12,46,3.8,1,49.1,60.7,22.8,,34,2.83,18,3,2,1,0,0,2013,14
Giovani Bernard,7818,HB,1,CIN,12,12,99,8.3,0,68.4,68.1,75.6,,33,2.75,20,5,4,0,0,0,2013,14
Alfred Morris,7165,HB,1,WAS,12,12,31,2.6,0,63.7,64.3,74.7,,20,1.67,11,1,0,0,0,0,2013,14
Andre Ellington,7968,HB,1,ARZ,12,11,46,4.2,1,70.7,72.5,74.4,60.0,37,3.36,21,2,4,0,0,0,2013,14
Knile Davis,7878,HB,1,KC,12,11,30,2.7,1,59.6,56.6,74.5,60.0,28,2.55,17,1,2,0,0,0,2013,14
C.J. Spiller,5534,HB,1,BUF,11,11,19,1.7,0,61.9,56.8,74.1,,12,1.09,7,0,1,0,0,0,2013,14
Shonn Greene,4988,HB,1,TEN,9,9,46,5.1,2,74.3,70.8,72.7,,21,2.33,28,4,0,0,0,0,2013,14
Joseph Randle,7933,HB,1,DAL,9,9,53,5.9,1,66.6,69.0,81.6,,45,5.0,19,4,3,0,0,0,2013,14
