player,player_id,position,player_game_count,team_name,grades_fgep_kicker,pat_made,pat_attempts,pat_percent,one_made,one_attempts,one_percent,twenty_made,twenty_attempts,twenty_percent,thirty_made,thirty_attempts,thirty_percent,forty_made,forty_attempts,forty_percent,fifty_made,fifty_attempts,fifty_percent,season,week
Adam Vinatieri,226,K,1,IND,54.3,3,3,100.0,0,0,,0,0,,0,0,,1,2,50.0,0,0,,2016,17
Phil Dawson,422,K,1,SF,63.5,3,3,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2016,17
Matt Bryant,1223,K,1,ATL,65.3,4,4,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,0,,2016,17
Robbie Gould,2607,K,1,NYG,72.9,1,1,100.0,0,0,,1,1,100.0,0,0,,1,1,100.0,0,0,,2016,17
Nick Novak,2726,K,1,HST,49.2,2,2,100.0,0,0,,1,1,100.0,0,0,,0,1,0.0,0,0,,2016,17
Stephen Gostkowski,3063,K,1,NE,55.2,3,3,100.0,0,0,,1,1,100.0,0,0,,1,1,100.0,0,1,0.0,2016,17
Matt Prater,3471,K,1,DET,53.9,3,3,100.0,0,0,,0,0,,0,1,0.0,0,0,,1,1,100.0,2016,17
Nick Folk,3794,K,1,NYJ,65.5,3,3,100.0,0,0,,1,1,100.0,2,2,100.0,0,0,,0,0,,2016,17
Mason Crosby,3809,K,1,GB,51.9,2,3,66.7,0,0,,0,0,,0,0,,0,0,,1,1,100.0,2016,17
Stephen Hauschka,4655,K,1,SEA,64.8,1,2,50.0,0,0,,1,1,100.0,3,3,100.0,0,0,,0,0,,2016,17
Dan Carpenter,4697,K,1,BUF,62.4,1,1,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2016,17
Connor Barth,4777,K,1,CHI,62.0,1,1,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,0,,2016,17
Ryan Succop,5180,K,1,TEN,65.4,3,3,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2016,17
Graham Gano,5443,K,1,CAR,29.8,1,1,100.0,0,0,,0,0,,0,1,0.0,0,1,0.0,1,2,50.0,2016,17
Dan Bailey,6796,K,1,DAL,66.5,1,1,100.0,0,0,,1,1,100.0,0,0,,1,1,100.0,0,0,,2016,17
Kai Forbath,6860,K,1,MIN,65.2,5,5,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,0,,2016,17
Randy Bullock,7154,K,1,CIN,64.1,3,3,100.0,0,0,,2,2,100.0,0,0,,0,0,,0,0,,2016,17
Greg Zuerlein,7163,K,1,LA,62.8,0,0,,0,0,,0,0,,2,2,100.0,0,0,,0,0,,2016,17
Justin Tucker,7604,K,1,BLT,62.1,1,1,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2016,17
Caleb Sturgis,7948,K,1,PHI,53.2,3,3,100.0,0,0,,1,1,100.0,1,1,100.0,0,1,0.0,0,0,,2016,17
Dustin Hopkins,7958,K,1,WAS,49.0,1,1,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,1,0.0,2016,17
Brandon McManus,8437,K,1,DEN,51.4,3,3,100.0,0,0,,1,1,100.0,0,0,,0,1,0.0,0,0,,2016,17
Cairo Santos,8932,K,1,KC,66.4,4,4,100.0,0,0,,1,1,100.0,2,2,100.0,0,0,,0,0,,2016,17
Chris Boswell,8990,K,1,PIT,63.5,3,3,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2016,17
Cody Parkey,9030,K,1,CLV,60.5,3,3,100.0,0,0,,0,0,,1,1,100.0,0,1,0.0,0,0,,2016,17
Chandler Catanzaro,9140,K,1,ARZ,69.7,5,5,100.0,0,0,,0,0,,2,2,100.0,1,1,100.0,0,0,,2016,17
Andrew Franks,9814,K,1,MIA,62.3,2,2,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2016,17
Josh Lambo,10133,K,1,SD,65.1,3,3,100.0,0,0,,1,1,100.0,1,1,100.0,0,0,,0,0,,2016,17
Jason Myers,10207,K,1,JAX,43.3,2,2,100.0,0,0,,0,0,,0,1,0.0,2,2,100.0,0,1,0.0,2016,17
Roberto Aguayo,10693,K,1,TB,49.9,2,2,100.0,0,0,,0,0,,1,1,100.0,0,2,0.0,0,0,,2016,17
Wil Lutz,11096,K,1,NO,64.6,2,2,100.0,1,1,100.0,0,0,,0,0,,1,1,100.0,0,0,,2016,17
