player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties,season,week
Julius Peppers,1010,ED,1,GB,46,32,13,1,63.5,62.9,70.5,68.7,57.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,5.0,9.0,5.0,0.0,0.0,0.0,87.5,0,0,2016,8
Dwight Freeney,1019,ED,1,ATL,23,19,4,0,67.7,61.0,,65.1,,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2016,8
Terence Newman,1321,CB,1,MIN,57,0,27,30,64.5,65.3,75.2,,63.2,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,2.0,28.0,14.0,0.0,24.0,0.0,0.0,0.0,96.5,0,0,2016,8
Robert Mathis,1447,ED,1,IND,39,23,10,6,61.7,39.8,27.5,72.3,66.7,3.0,1.0,0.0,2.0,0.0,4.0,0.0,2.0,3.0,0.0,1.0,1.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,87.5,0,0,2016,8
Cullen Jenkins,1637,DI,1,WAS,22,12,10,0,69.6,61.6,68.8,70.4,,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2016,8
Vince Wilfork,1742,DI,1,HST,19,10,9,0,43.0,58.6,67.3,54.6,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,1,0,2016,8
Karlos Dansby,1754,LB,1,CIN,54,8,21,25,65.2,65.3,54.8,60.1,62.1,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,5.0,0.0,4.0,3.0,47.0,15.7,12.0,44.0,0.0,0.0,0.0,113.5,0,0,2016,8
Daryl Smith,1760,LB,1,TB,36,5,16,15,48.7,55.8,74.0,54.6,49.8,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,27.0,27.0,8.0,27.0,0.0,0.0,0.0,118.8,0,0,2016,8
Antonio Smith,1856,DI,1,HST,27,26,1,0,69.0,60.0,,63.5,,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2016,8
Mike Adams,1972,S,1,IND,65,0,23,42,45.4,65.9,83.6,,44.4,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,2.0,50.0,25.0,9.0,34.0,1.0,0.0,0.0,158.3,0,0,2016,8
Adam Jones,2223,CB,1,CIN,91,0,32,59,43.6,65.8,29.8,,39.8,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,0.0,9.0,6.0,50.0,8.3,24.0,14.0,0.0,0.0,0.0,80.8,1,1,2016,8
DeMarcus Ware,2228,ED,1,DEN,26,26,0,0,60.0,,,67.6,,5.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,1,1,2016,8
Thomas Davis Sr.,2231,LB,1,CAR,71,3,11,57,38.0,73.5,42.7,55.6,32.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,10.0,7.0,90.0,12.9,63.0,21.0,0.0,0.0,0.0,97.9,0,0,2016,8
Derrick Johnson,2232,LB,1,KC,66,6,15,45,56.0,74.5,61.3,49.6,51.0,1.0,0.0,0.0,1.0,0.0,8.0,2.0,2.0,2.0,0.0,7.0,6.0,81.0,13.5,63.0,20.0,1.0,0.0,0.0,154.5,0,0,2016,8
Jonathan Babineaux,2276,DI,1,ATL,28,21,6,1,50.6,58.8,26.2,51.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2016,8
