player,player_id,position,player_game_count,team_name,snap_counts_kickoff_return,snap_counts_kickoff,snap_counts_punt_return,snap_counts_punt_coverage,snap_counts_field_goal_blocking,snap_counts_field_goal,grades_misc_st,grades_kickoff_kicker,grades_kick_return,grades_punter,grades_punt_return,grades_fgep_kicker,penalties,declined_penalties,tackles,assists,missed_tackles,season,week
Phil Dawson,422,K,1,SF,0,3,0,0,0,4,60.0,60.0,,,,72.6,0,0,0,0,0,2016,10
Shane Lechler,673,P,1,HST,0,0,0,3,0,6,60.7,,,61.7,,,0,0,0,0,0,2016,10
Julius Peppers,1010,ED,1,GB,0,0,0,0,7,4,59.7,,,,,,0,0,0,0,0,2016,10
Matt Bryant,1223,K,1,ATL,0,0,0,2,0,5,60.0,,,59.2,,41.8,0,0,0,0,0,2016,10
James Harrison,1251,ED,1,PIT,0,0,0,0,2,0,60.0,,,,,,0,0,0,0,0,2016,10
Terence Newman,1321,CB,1,MIN,0,0,0,0,6,0,60.5,,,,,,0,0,0,0,0,2016,10
Jason Witten,1384,TE,1,DAL,0,0,0,0,0,5,60.6,,,,,,0,0,0,0,0,2016,10
Jon Dorenbos,1600,LS,1,PHI,0,0,0,2,0,6,47.1,,,,,,0,0,0,0,0,2016,10
Cullen Jenkins,1637,DI,1,WAS,0,0,0,0,3,0,60.0,,,,,,0,0,0,0,0,2016,10
Karlos Dansby,1754,LB,1,CIN,0,0,0,0,3,0,60.2,,,,,,0,0,0,0,0,2016,10
Daryl Smith,1760,LB,1,TB,0,0,0,0,2,0,60.0,,,,,,0,0,0,0,0,2016,10
Andy Lee,1906,P,1,CAR,0,0,0,1,0,3,60.0,,,60.0,,,0,0,0,0,0,2016,10
Donnie Jones,1939,P,1,PHI,0,0,0,2,0,6,60.7,,,58.3,,,0,0,0,0,0,2016,10
Adam Jones,2223,CB,1,CIN,0,0,1,0,0,0,60.0,,,,60.0,,0,0,0,0,0,2016,10
Thomas Davis Sr.,2231,LB,1,CAR,0,0,0,0,4,0,60.1,,,,,,0,0,0,0,0,2016,10
Derrick Johnson,2232,LB,1,KC,0,0,1,0,0,0,60.0,,,,,,0,0,0,0,0,2016,10
Mike Nugent,2264,K,1,CIN,0,5,0,0,0,4,60.0,60.0,,,,64.3,0,0,0,0,0,2016,10
