player,player_id,position,player_game_count,team_name,targets,receptions,caught_percent,yards,touchdowns,grades_offense,grades_pass_route,grades_hands_drop,grades_hands_fumble,grades_pass_block,yards_per_reception,yards_after_catch,yards_after_catch_per_reception,longest,first_downs,drops,interceptions,fumbles,avoided_tackles,targeted_qb_rating,penalties,declined_penalties,season,week
T.Y. Hilton,7092,WR,1,IND,17,10,58.8,150,2,67.7,67.0,41.4,19.8,,15.0,60,6.0,42,6,2,1,1,1,102.6,0,0,2014,14
Vincent Jackson,2278,WR,1,TB,16,10,62.5,159,0,72.0,72.7,58.9,71.1,,15.9,26,2.6,50,6,1,1,0,0,69.5,1,0,2014,14
Julio Jones,6158,WR,1,ATL,16,11,68.8,259,1,95.0,94.5,78.7,71.5,,23.5,118,10.7,79,10,0,0,0,1,132.3,0,0,2014,14
A.J. Green,6156,WR,1,CIN,15,11,73.3,224,1,90.3,89.7,78.7,71.5,,20.4,79,7.2,81,6,0,0,0,2,137.5,0,0,2014,14
Odell Beckham Jr.,8647,WR,1,NYG,15,11,73.3,130,1,72.7,74.3,60.6,75.6,,11.8,31,2.8,50,5,1,0,0,0,121.5,1,0,2014,14
Antonio Brown,5718,WR,1,PIT,14,9,64.3,117,0,80.3,79.2,77.3,73.7,,13.0,51,5.7,32,7,0,0,0,1,90.5,0,0,2014,14
Martellus Bennett,4375,TE,1,CHI,14,12,85.7,84,1,76.8,73.0,80.0,72.3,28.2,7.0,33,2.8,16,4,0,0,0,1,115.5,0,0,2014,14
Fred Jackson,3368,HB,1,BUF,13,10,76.9,37,0,61.6,47.8,78.0,24.5,15.4,3.7,49,4.9,12,2,0,0,1,2,78.7,0,0,2014,14
Michael Crabtree,4933,WR,1,SF,13,9,69.2,56,0,63.5,63.0,57.0,70.6,,6.2,37,4.1,18,4,1,1,0,0,45.7,0,0,2014,14
Sammy Watkins,8639,WR,1,BUF,12,7,58.3,127,0,70.2,66.7,75.6,17.7,,18.1,34,4.9,35,6,0,0,1,1,94.8,0,0,2014,14
Steve Smith,837,WR,1,BLT,11,7,63.6,70,1,83.9,82.6,52.1,69.5,,10.0,24,3.4,27,4,1,1,0,1,74.1,0,0,2014,14
Greg Olsen,3647,TE,1,CAR,11,10,90.9,72,1,71.9,72.6,78.0,19.8,72.8,7.2,23,2.3,16,3,0,0,1,0,124.2,1,0,2014,14
Mike Evans,8642,WR,1,TB,11,4,36.4,45,2,69.1,68.5,72.1,67.0,,11.3,6,1.5,26,3,0,1,0,0,51.1,0,0,2014,14
Scott Chandler,3745,TE,1,BUF,11,8,72.7,81,0,57.5,57.3,77.3,70.6,73.4,10.1,33,4.1,23,6,0,1,0,1,55.5,1,0,2014,14
Rob Gronkowski,5567,TE,1,NE,11,8,72.7,87,1,80.9,79.4,77.3,70.6,73.5,10.9,51,6.4,35,4,0,1,0,3,88.1,0,0,2014,14
Julian Edelman,5156,WR,1,NE,10,8,80.0,141,1,77.2,75.1,54.5,73.9,,17.6,81,10.1,69,4,1,0,0,2,152.1,0,0,2014,14
Jimmy Graham,5619,TE,1,NO,10,3,30.0,25,0,35.9,38.8,26.0,67.0,71.6,8.3,18,6.0,10,1,4,0,0,1,39.6,1,0,2014,14
Pierre Garcon,4519,WR,1,WAS,10,9,90.0,95,0,83.0,79.7,77.3,70.6,,10.6,29,3.2,18,5,0,0,0,1,106.3,0,0,2014,14
Delanie Walker,3120,TE,1,TEN,10,4,40.0,27,0,50.5,49.5,41.6,67.0,,6.8,18,4.5,12,1,1,2,0,0,8.3,0,0,2014,14
Jordy Nelson,4350,WR,1,GB,10,8,80.0,146,2,85.2,81.6,76.5,80.2,,18.3,27,3.4,60,7,0,0,0,0,158.3,0,0,2014,14
Allen Hurns,8931,WR,1,JAX,9,5,55.6,36,1,67.8,67.1,73.4,68.0,,7.2,25,5.0,16,3,0,0,0,1,102.1,0,0,2014,14
Anquan Boldin,1369,WR,1,SF,9,4,44.4,54,0,59.8,60.9,41.6,68.3,,13.5,20,5.0,20,3,1,0,0,1,64.1,0,0,2014,14
Le'Veon Bell,7829,HB,1,PIT,9,6,66.7,50,1,69.9,61.0,49.2,79.5,79.9,8.3,42,7.0,10,2,1,0,0,1,117.8,0,0,2014,14
Larry Fitzgerald,1724,WR,1,ARZ,9,4,44.4,34,0,51.2,52.3,42.1,67.0,,8.5,3,0.8,13,2,1,0,0,0,54.9,1,1,2014,14
Chris Hogan,6468,WR,1,BUF,9,7,77.8,54,1,61.5,61.4,75.6,69.5,,7.7,47,6.7,14,3,0,0,0,1,128.7,0,0,2014,14
Calvin Johnson,3618,WR,1,DET,9,8,88.9,158,1,91.1,90.3,76.5,70.1,,19.8,23,2.9,53,8,0,0,0,0,155.8,0,0,2014,14
DeMarco Murray,6223,HB,1,DAL,9,9,100.0,49,0,61.3,90.4,77.3,80.8,30.6,5.4,66,7.3,11,4,0,0,0,2,89.4,0,0,2014,14
Dez Bryant,5549,WR,1,DAL,8,6,75.0,82,0,79.4,76.7,74.6,80.6,,13.7,8,1.3,43,4,0,0,0,1,107.3,0,0,2014,14
Brandon LaFell,5602,WR,1,NE,8,4,50.0,41,0,56.6,54.5,72.1,15.0,,10.3,11,2.8,19,3,0,0,1,1,65.1,0,0,2014,14
Reggie Wayne,800,WR,1,IND,8,1,12.5,5,0,37.6,38.5,25.2,61.2,,5.0,1,1.0,5,0,3,1,0,0,0.0,0,0,2014,14
Travis Kelce,7844,TE,1,KC,8,7,87.5,110,0,63.7,65.7,52.1,18.0,70.2,15.7,63,9.0,29,6,1,0,1,0,118.8,2,0,2014,14
Eddie Lacy,7842,HB,1,GB,8,5,62.5,33,1,68.1,55.1,46.3,75.8,77.1,6.6,39,7.8,13,2,1,0,0,4,110.9,0,0,2014,14
Matt Forte,4358,HB,1,CHI,8,8,100.0,74,0,52.2,43.9,77.3,26.3,68.3,9.3,70,8.8,21,1,0,0,1,1,105.2,0,0,2014,14
Alshon Jeffery,7048,WR,1,CHI,8,6,75.0,95,1,65.4,67.0,74.6,68.8,,15.8,20,3.3,27,5,0,0,0,1,153.6,1,0,2014,14
Percy Harvin,4945,WR,1,NYJ,8,6,75.0,124,1,79.4,82.9,74.6,22.3,,20.7,35,5.8,45,4,0,1,0,0,116.7,0,0,2014,14
Antonio Gates,1609,TE,1,SD,8,5,62.5,34,0,47.9,50.6,73.4,16.0,,6.8,18,3.6,12,1,0,0,1,0,71.9,0,0,2014,14
Albert Wilson,8943,WR,1,KC,8,4,50.0,53,0,63.7,65.8,41.6,67.0,,13.3,26,6.5,22,3,1,1,0,1,31.8,0,0,2014,14
Charles Johnson,7998,WR,1,MIN,7,4,57.1,104,2,67.7,66.9,72.1,15.0,,26.0,28,7.0,56,4,0,0,1,0,141.4,0,0,2014,14
Marques Colston,3197,WR,1,NO,7,5,71.4,72,0,58.7,58.6,46.3,68.0,,14.4,21,4.2,28,2,0,0,0,0,104.5,0,0,2014,14
Eric Decker,5611,WR,1,NYJ,7,6,85.7,89,0,73.7,72.7,74.6,68.8,,14.8,39,6.5,29,4,0,0,0,0,118.8,0,0,2014,14
Cecil Shorts,6266,WR,1,JAX,7,2,28.6,3,0,43.9,43.9,27.3,64.0,,1.5,8,4.0,6,0,2,0,0,1,39.6,0,0,2014,14
Doug Baldwin,6615,WR,1,SEA,7,5,71.4,97,1,78.9,82.0,73.4,72.3,,19.4,9,1.8,25,4,0,0,0,0,153.3,0,0,2014,14
Kamar Aiken,6671,WR,1,BLT,7,6,85.7,65,1,80.8,81.5,74.6,68.8,4.1,10.8,20,3.3,13,4,0,0,0,1,144.9,0,0,2014,14
Michael Floyd,7019,WR,1,ARZ,7,4,57.1,85,0,76.6,75.1,72.1,67.0,62.4,21.3,10,2.5,45,3,0,0,0,0,100.3,0,0,2014,14
Mychal Rivera,7965,TE,1,OAK,7,7,100.0,109,1,76.9,81.2,52.5,69.5,75.6,15.6,37,5.3,27,5,0,0,0,1,158.3,0,0,2014,14
Larry Donnell,7638,TE,1,NYG,7,4,57.1,28,0,57.5,53.8,41.6,67.0,72.6,7.0,18,4.5,11,2,1,1,0,0,26.8,0,0,2014,14
Josh Gordon,7618,WR,1,CLV,7,2,28.6,15,0,52.7,47.5,30.0,64.0,,7.5,14,7.0,9,0,1,0,0,0,39.6,0,0,2014,14
Marcel Reece,4702,FB,1,OAK,7,7,100.0,64,1,72.8,87.6,75.6,71.1,71.5,9.1,49,7.0,14,4,0,0,0,1,144.3,1,0,2014,14
Coby Fleener,7038,TE,1,IND,7,5,71.4,56,0,68.4,64.5,46.3,68.0,68.4,11.2,16,3.2,18,4,1,0,0,0,94.9,0,0,2014,14
Derek Hagan,3027,WR,1,TEN,7,6,85.7,62,0,58.4,56.6,49.2,68.8,,10.3,16,2.7,26,2,1,0,0,0,103.6,0,0,2014,14
Jordan Reed,7866,TE,1,WAS,7,3,42.9,25,0,54.5,56.5,70.5,65.8,72.0,8.3,19,6.3,11,0,0,1,0,0,13.1,0,0,2014,14
Donald Brown,4950,HB,1,SD,6,5,83.3,49,0,68.4,80.9,73.4,80.8,,9.8,59,11.8,24,2,0,0,0,2,100.7,0,0,2014,14
Kelvin Benjamin,8663,WR,1,CAR,6,2,33.3,24,1,60.7,61.0,29.9,64.0,,12.0,8,4.0,15,2,1,0,0,0,86.1,1,0,2014,14
Emmanuel Sanders,5606,WR,1,DEN,6,4,66.7,56,0,74.4,69.9,72.1,68.3,,14.0,27,6.8,37,1,0,1,0,0,56.9,0,0,2014,14
Greg Jennings,2997,WR,1,MIN,6,5,83.3,52,0,77.4,76.5,73.4,68.0,,10.4,26,5.2,17,4,0,0,0,2,102.8,0,0,2014,14
Reggie Bush,2947,HB,1,DET,6,4,66.7,8,0,63.8,73.5,72.1,73.5,,2.0,26,6.5,6,1,0,0,0,2,70.1,0,0,2014,14
Pierre Thomas,4080,HB,1,NO,6,4,66.7,14,0,63.4,46.1,41.6,71.8,64.0,3.5,32,8.0,5,0,1,0,0,1,70.1,0,0,2014,14
DeAndre Hopkins,7808,WR,1,HST,6,4,66.7,49,0,66.5,63.7,41.6,67.0,,12.3,15,3.8,28,3,1,0,0,0,91.7,0,0,2014,14
Marqise Lee,8674,WR,1,JAX,6,5,83.3,67,0,68.7,64.0,46.3,69.1,,13.4,8,1.6,31,3,1,0,0,0,113.2,0,0,2014,14
Jermaine Kearse,7428,WR,1,SEA,6,3,50.0,37,0,69.3,66.0,70.5,68.7,,12.3,18,6.0,20,2,0,0,0,1,69.4,0,0,2014,14
Jarvis Landry,8698,WR,1,MIA,6,6,100.0,55,0,70.5,65.7,75.6,74.5,,9.2,40,6.7,20,3,0,0,0,0,104.9,0,0,2014,14
Martavis Bryant,8753,WR,1,PIT,6,4,66.7,109,1,78.3,76.3,72.1,67.0,,27.3,56,14.0,94,2,0,0,0,0,149.3,0,0,2014,14
Preston Parker,5950,WR,1,NYG,6,5,83.3,60,0,75.6,74.2,73.4,69.5,,12.0,7,1.4,17,4,0,0,0,0,108.3,0,0,2014,14
Jeremy Maclin,4942,WR,1,PHI,6,3,50.0,21,1,59.4,59.3,36.2,65.8,,7.0,18,6.0,12,2,1,0,0,0,97.9,0,0,2014,14
Andrew Hawkins,6125,WR,1,CLV,6,4,66.7,38,0,61.1,61.2,72.1,67.0,,9.5,5,1.3,20,2,0,0,0,0,84.0,0,0,2014,14
Malcom Floyd,2044,WR,1,SD,6,3,50.0,54,1,76.1,75.3,70.5,65.8,,18.0,10,3.3,28,3,0,0,0,0,120.8,1,0,2014,14
Wes Welker,2204,WR,1,DEN,6,6,100.0,82,0,74.0,77.3,74.6,70.3,,13.7,18,3.0,38,2,0,0,0,0,118.8,1,0,2014,14
Jason Avant,3054,WR,1,KC,6,5,83.3,64,0,80.9,71.8,73.4,68.0,,12.8,20,4.0,41,3,0,0,0,0,111.1,0,0,2014,14
Joe Morgan,6696,WR,1,NO,5,2,40.0,23,0,49.0,53.1,68.3,64.0,,11.5,4,2.0,14,1,0,1,0,0,15.0,1,0,2014,14
Corey Brown,8986,WR,1,CAR,5,3,60.0,42,0,71.9,71.2,70.5,65.8,,14.0,11,3.7,18,1,0,0,0,0,87.1,0,0,2014,14
Travis Benjamin,7100,WR,1,CLV,5,1,20.0,27,0,60.2,60.1,28.9,75.7,,27.0,4,4.0,27,1,1,1,0,0,10.0,0,0,2014,14
Giovani Bernard,7818,HB,1,CIN,5,3,60.0,19,0,54.7,60.2,72.1,73.0,25.6,6.3,20,6.7,7,0,0,0,0,2,67.9,0,0,2014,14
Jared Cook,5012,TE,1,SL,5,4,80.0,61,2,88.0,83.8,72.1,67.0,60.5,15.3,19,4.8,35,3,0,0,0,0,157.1,0,0,2014,14
Jarius Wright,7118,WR,1,MIN,5,4,80.0,123,1,81.0,78.4,72.1,68.3,,30.8,98,24.5,87,2,0,1,0,1,118.8,0,0,2014,14
Riley Cooper,5682,WR,1,PHI,5,3,60.0,13,0,58.2,54.9,70.5,65.8,,4.3,4,1.3,5,1,0,1,0,0,25.0,0,0,2014,14
Demaryius Thomas,5547,WR,1,DEN,5,2,40.0,11,0,59.3,59.6,70.5,65.8,,5.5,3,1.5,6,0,0,1,0,0,8.3,0,0,2014,14
Dan Herron,7179,HB,1,IND,5,4,80.0,45,0,67.6,69.5,72.1,73.5,31.2,11.3,56,14.0,26,2,0,0,0,2,104.2,0,0,2014,14
Jordan Matthews,8677,WR,1,PHI,5,2,40.0,23,0,53.2,53.1,29.9,64.0,,11.5,7,3.5,17,1,1,0,0,0,54.6,0,0,2014,14
Jordan Cameron,6254,TE,1,CLV,5,4,80.0,41,0,60.1,62.3,72.1,67.0,25.6,10.3,10,2.5,20,3,0,0,0,0,100.8,0,0,2014,14
Benny Cunningham,8283,HB,1,SL,5,5,100.0,28,0,74.6,83.4,73.4,71.9,76.2,5.6,24,4.8,15,2,0,0,0,3,90.0,0,0,2014,14
Golden Tate,5585,WR,1,DET,5,4,80.0,50,0,65.9,66.1,42.1,67.0,,12.5,49,12.3,19,3,1,0,0,3,108.3,1,0,2014,14
Lamar Miller,7097,HB,1,MIA,5,5,100.0,36,0,82.4,71.5,73.4,75.5,72.0,7.2,34,6.8,9,1,0,0,0,1,96.7,0,0,2014,14
Roddy White,2244,WR,1,ATL,5,3,60.0,42,1,63.8,63.8,70.5,65.8,,14.0,14,4.7,29,3,0,0,0,0,126.7,0,0,2014,14
Marquess Wilson,8019,WR,1,CHI,5,2,40.0,19,0,56.8,56.4,68.3,64.0,,9.5,10,5.0,10,1,0,0,0,0,51.3,0,0,2014,14
Joique Bell,5797,HB,1,DET,5,5,100.0,50,1,64.3,86.8,74.9,77.5,79.2,10.0,56,11.2,27,3,0,0,0,3,147.9,0,0,2014,14
Marshawn Lynch,3628,HB,1,SEA,5,5,100.0,27,1,69.5,34.8,73.4,27.8,72.3,5.4,23,4.6,15,1,0,0,1,2,128.8,0,0,2014,14
Santana Moss,786,WR,1,WAS,4,3,75.0,43,0,52.0,52.3,36.2,65.8,,14.3,26,8.7,19,2,1,0,0,0,109.4,0,0,2014,14
Andre Johnson,1319,WR,1,HST,4,4,100.0,17,0,72.3,67.6,72.1,67.0,,4.3,6,1.5,19,1,0,0,0,0,84.4,0,0,2014,14
Benjamin Watson,1753,TE,1,NO,4,2,50.0,8,1,43.4,44.8,29.9,64.0,52.8,4.0,2,1.0,7,1,1,0,0,0,95.8,0,0,2014,14
Vernon Davis,2951,TE,1,SF,4,2,50.0,26,0,54.1,54.3,70.5,65.8,67.1,13.0,10,5.0,23,1,0,1,0,1,31.3,0,0,2014,14
Marcedes Lewis,2973,TE,1,JAX,4,3,75.0,69,0,69.9,73.0,70.5,65.8,77.3,23.0,62,20.7,35,3,0,0,0,2,116.7,0,0,2014,14
Eddie Royal,4356,WR,1,SD,4,2,50.0,30,0,55.3,55.6,68.3,64.0,,15.0,21,10.5,22,1,0,0,0,1,75.0,0,0,2014,14
Kenny Britt,4953,WR,1,SL,4,2,50.0,52,0,66.8,72.9,68.3,64.0,,26.0,1,0.5,41,2,0,0,0,0,95.8,1,0,2014,14
Mike Wallace,5007,WR,1,MIA,4,3,75.0,39,0,76.2,73.0,72.1,67.0,,13.0,12,4.0,17,2,0,0,0,0,105.2,0,0,2014,14
Louis Murphy Jr.,5048,WR,1,TB,4,3,75.0,18,0,49.7,50.0,73.4,68.0,,6.0,6,2.0,9,0,0,0,0,0,83.3,0,0,2014,14
Arian Foster,5398,HB,1,HST,4,2,50.0,21,0,67.5,68.4,68.3,78.7,,10.5,14,7.0,11,0,0,0,0,0,65.6,0,0,2014,14
Jermaine Gresham,5546,TE,1,CIN,4,3,75.0,23,1,51.6,56.2,70.5,65.8,74.9,7.7,3,1.0,10,1,0,0,0,0,128.1,1,0,2014,14
Dexter McCluster,5561,HB,1,TEN,4,2,50.0,10,0,75.1,75.0,68.3,67.1,,5.0,10,5.0,12,1,0,0,0,0,56.3,0,0,2014,14
Andrew Quarless,5677,TE,1,GB,4,3,75.0,52,0,53.3,61.5,70.5,65.8,73.4,17.3,18,6.0,30,2,0,0,0,0,116.7,1,0,2014,14
Shane Vereen,6208,HB,1,NE,4,3,75.0,30,0,58.0,58.4,70.5,67.4,77.5,10.0,31,10.3,14,1,0,0,0,0,95.8,0,0,2014,14
Randall Cobb,6216,WR,1,GB,4,4,100.0,58,0,73.9,74.4,72.1,68.3,,14.5,23,5.8,23,4,0,0,0,2,118.8,0,0,2014,14
Andre Holmes,6489,WR,1,OAK,4,2,50.0,38,0,58.9,59.4,70.5,65.8,,19.0,4,2.0,22,2,0,0,0,0,83.3,1,0,2014,14
Nick Toon,7122,WR,1,NO,4,4,100.0,45,0,65.5,64.7,72.1,67.0,,11.3,10,2.5,14,3,0,0,0,0,113.5,0,0,2014,14
Robert Woods,7822,WR,1,BUF,4,3,75.0,36,0,59.3,59.5,70.5,65.8,,12.0,7,2.3,17,2,0,1,0,0,62.5,0,0,2014,14
Kenny Stills,7926,WR,1,NO,4,3,75.0,23,0,57.3,56.9,70.5,65.8,,7.7,3,1.0,14,2,0,0,0,0,88.5,0,0,2014,14
Eric Ebron,8645,TE,1,DET,4,3,75.0,28,0,72.6,69.3,70.5,65.8,68.2,9.3,20,6.7,12,2,0,0,0,1,93.8,0,0,2014,14
Davante Adams,8688,WR,1,GB,4,1,25.0,6,0,50.7,50.7,64.7,61.2,,6.0,3,3.0,6,0,0,0,0,1,39.6,0,0,2014,14
Jeremy Hill,8690,HB,1,CIN,4,3,75.0,21,0,54.2,44.4,36.8,73.2,74.2,7.0,19,6.3,15,1,1,0,0,0,86.5,0,0,2014,14
Donte Moncrief,8725,WR,1,IND,4,3,75.0,33,0,60.3,59.9,36.8,65.8,,11.0,12,4.0,27,2,1,0,0,0,99.0,0,0,2014,14
John Brown,8726,WR,1,ARZ,4,0,0.0,0,0,49.5,49.2,,,,,0,,0,0,0,0,0,0,39.6,0,0,2014,14
Andre Williams,8748,HB,1,NYG,4,3,75.0,16,0,68.2,59.5,70.5,78.6,80.3,5.3,29,9.7,8,1,0,0,0,0,81.3,0,0,2014,14
Silas Redd,8900,HB,1,WAS,4,3,75.0,36,0,54.6,88.4,70.5,18.9,80.3,12.0,26,8.7,16,2,0,0,0,0,102.1,0,0,2014,14
Mike Tolbert,4740,FB,1,CAR,3,2,66.7,34,0,77.1,90.6,68.3,70.9,64.2,17.0,32,16.0,18,2,0,0,0,0,104.9,0,0,2014,14
Heath Miller,2247,TE,1,PIT,3,1,33.3,1,1,63.1,50.6,30.0,64.0,69.3,1.0,0,0.0,1,1,1,0,0,0,81.9,0,0,2014,14
Luke Stocker,6256,TE,1,TB,3,1,33.3,4,0,53.4,52.5,64.7,61.2,28.2,4.0,1,1.0,4,1,0,0,0,0,42.4,0,0,2014,14
Kris Durham,6259,WR,1,TEN,3,3,100.0,30,0,52.1,52.2,70.5,65.8,,10.0,14,4.7,12,1,0,0,0,1,108.3,0,0,2014,14
Brandon Gibson,5118,WR,1,MIA,3,1,33.3,7,0,47.2,46.6,28.8,61.2,,7.0,2,2.0,7,0,1,0,0,0,42.4,0,0,2014,14
Jeremy Kerley,6305,WR,1,NYJ,3,2,66.7,17,0,56.0,55.3,68.3,69.2,,8.5,6,3.0,17,0,0,0,0,0,81.3,0,0,2014,14
Charles Clay,6326,TE,1,MIA,3,2,66.7,41,0,85.9,83.1,30.0,64.0,71.4,20.5,27,13.5,27,2,1,0,0,2,109.7,0,0,2014,14
Matt Asiata,6432,HB,1,MIN,3,3,100.0,10,0,59.6,64.6,70.5,82.4,88.9,3.3,5,1.7,6,0,0,0,0,0,80.6,0,0,2014,14
Brian Hartline,5031,WR,1,MIA,3,2,66.7,11,1,59.8,59.4,68.3,64.0,,5.5,0,0.0,8,1,0,0,0,0,112.5,0,0,2014,14
Danny Amendola,4717,WR,1,NE,3,3,100.0,7,0,55.4,55.7,70.5,71.0,,2.3,12,4.0,5,0,0,0,0,0,79.2,0,0,2014,14
Rueben Randle,7065,WR,1,NYG,3,1,33.3,9,0,55.1,54.8,64.7,61.2,,9.0,4,4.0,9,0,0,0,0,1,42.4,0,0,2014,14
Dwayne Allen,7066,TE,1,IND,3,1,33.3,5,0,52.6,47.4,64.7,61.2,79.1,5.0,2,2.0,5,0,0,0,0,0,42.4,0,0,2014,14
Mohamed Sanu,7084,WR,1,CIN,3,2,66.7,16,0,43.6,49.9,29.9,66.2,70.6,8.0,1,0.5,11,1,1,0,0,0,79.9,2,0,2014,14
Josh Morgan,4488,WR,1,CHI,3,1,33.3,8,0,44.2,45.0,28.9,61.2,,8.0,2,2.0,8,0,0,1,0,0,2.8,0,0,2014,14
