player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties,season,week
Julius Peppers,1010,ED,1,GB,32,23,9,0,73.7,79.4,69.6,60.1,,3.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2016,3
Dwight Freeney,1019,ED,1,ATL,31,27,4,0,72.3,54.7,69.2,74.1,,5.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2016,3
James Harrison,1251,ED,1,PIT,21,10,8,3,66.5,47.2,75.2,78.6,65.6,3.0,0.0,2.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2016,3
Terence Newman,1321,CB,1,MIN,54,0,25,29,86.6,73.4,77.3,,86.6,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,3.0,1.0,9.0,9.0,0.0,9.0,0.0,1.0,0.0,2.8,1,0,2016,3
Terrell Suggs,1326,ED,1,BLT,37,30,7,0,65.8,60.1,73.9,71.9,60.0,6.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,1,0,2016,3
Robert Mathis,1447,ED,1,IND,35,27,5,3,75.7,64.4,,71.3,61.7,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2016,3
Cullen Jenkins,1637,DI,1,WAS,23,16,7,0,56.3,62.1,68.9,51.8,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2016,3
DeAngelo Hall,1729,S,1,WAS,32,0,15,17,57.4,55.7,30.1,,59.7,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,0.0,1.0,1.0,6.0,6.0,3.0,6.0,0.0,0.0,0.0,91.7,0,0,2016,3
Vince Wilfork,1742,DI,1,HST,45,18,27,0,76.8,76.3,71.8,59.2,60.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2016,3
Karlos Dansby,1754,LB,1,CIN,50,6,17,27,65.6,55.9,71.4,64.1,75.9,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,42.4,1,0,2016,3
