player,player_id,position,player_game_count,team_name,run_plays,attempts,yards,ypa,touchdowns,grades_offense,grades_run,grades_hands_fumble,grades_run_block,yards_after_contact,yco_attempt,longest,first_downs,avoided_tackles,fumbles,penalties,declined_penalties,season,week
Robert Turbin,7106,HB,1,CLV,6,5,30,6.0,0,61.8,62.0,72.7,60.0,7,1.4,22,1,0,0,0,0,2015,7
Christine Michael,7843,HB,1,DAL,5,5,18,3.6,0,53.8,53.1,70.3,,5,1.0,13,1,0,0,0,0,2015,7
Blake Bortles,8638,QB,1,JAX,32,5,-3,-0.6,0,64.7,56.2,79.4,60.0,0,0.0,1,0,0,0,1,0,2015,7
Benny Cunningham,8283,HB,1,SL,6,4,11,2.8,0,65.0,58.4,72.2,60.0,12,3.0,8,0,0,0,0,0,2015,7
C.J. Spiller,5534,HB,1,NO,4,4,16,4.0,0,63.0,46.1,72.0,,2,0.5,9,0,0,0,0,0,2015,7
Lucky Whitehead,9853,WR,1,DAL,6,4,35,8.8,0,72.2,73.7,71.3,59.7,7,1.75,15,3,1,0,0,0,2015,7
Josh McCown,1085,QB,1,CLV,20,1,21,5.3,0,53.4,59.7,22.7,60.0,5,1.25,9,1,0,2,0,0,2015,7
Eli Manning,1722,QB,1,NYG,25,4,-4,-1.0,0,80.1,61.0,78.0,60.0,0,0.0,0,0,0,0,0,0,2015,7
Cam Newton,6153,QB,1,CAR,33,4,20,5.0,1,52.6,62.1,78.0,60.0,12,3.0,16,3,0,0,0,0,2015,7
Roy Helu,6257,HB,1,OAK,4,4,3,0.8,0,52.7,53.6,68.6,,5,1.25,3,0,0,0,0,0,2015,7
Reggie Bush,2947,HB,1,SF,4,4,21,5.3,0,56.3,54.5,71.8,,6,1.5,9,0,1,0,0,0,2015,7
DeAngelo Williams,2972,HB,1,PIT,6,4,9,2.3,0,49.5,58.1,69.4,60.0,4,1.0,6,2,0,0,0,0,2015,7
Damien Williams,9205,HB,1,MIA,5,4,19,4.8,0,67.9,60.7,19.4,60.0,16,4.0,19,1,4,1,0,0,2015,7
Shane Vereen,6208,HB,1,NYG,5,4,56,14.0,0,66.6,69.2,69.4,60.0,37,9.25,39,2,1,0,0,0,2015,7
Chris Polk,7532,HB,1,HST,4,4,4,1.0,0,61.9,56.8,70.0,,7,1.75,5,1,1,0,0,0,2015,7
Andre Williams,8748,HB,1,NYG,4,4,13,3.3,0,58.4,58.6,68.6,,8,2.0,5,0,1,0,0,0,2015,7
Drew Brees,802,QB,1,NO,36,4,-4,-1.0,0,66.3,61.0,81.2,60.0,0,0.0,0,0,0,0,0,0,2015,7
LeGarrette Blount,5863,HB,1,NE,4,3,-3,-1.0,0,50.4,52.4,67.2,60.0,-1,-0.33,3,0,1,0,0,0,2015,7
Kirk Cousins,7102,QB,1,WAS,19,3,15,5.0,1,69.6,68.5,31.0,60.0,0,0.0,8,1,0,1,2,0,2015,7
Joique Bell,5797,HB,1,DET,4,3,21,7.0,0,64.6,63.7,69.0,58.8,4,1.33,14,0,1,0,0,0,2015,7
Sam Bradford,5526,QB,1,PHI,27,0,6,2.0,0,74.0,55.3,36.1,60.0,10,3.33,2,1,0,1,0,0,2015,7
Tom Brady,698,QB,1,NE,6,1,14,4.7,1,84.1,70.8,52.4,60.0,8,2.67,11,2,0,1,0,0,2015,7
Theo Riddick,7980,HB,1,DET,3,3,8,2.7,0,53.7,61.1,69.7,,3,1.0,8,0,0,0,0,0,2015,7
Teddy Bridgewater,8667,QB,1,MIN,34,3,1,0.3,0,67.5,34.6,23.8,60.0,0,0.0,2,0,0,2,0,0,2015,7
Mike Tolbert,4740,FB,1,CAR,10,3,16,5.3,1,77.8,63.9,68.2,70.2,8,2.67,11,1,0,0,0,0,2015,7
Matt Moore,4018,QB,1,MIA,6,3,-2,-0.7,0,62.8,60.5,68.2,60.0,0,0.0,0,0,0,0,0,0,2015,7
Alfred Blue,8816,HB,1,HST,3,3,8,2.7,0,54.6,56.0,67.2,,4,1.33,3,0,0,0,0,0,2015,7
Darren Sproles,2347,HB,1,PHI,3,3,9,3.0,0,54.3,54.7,72.0,,7,2.33,6,0,0,0,0,0,2015,7
Alex Smith,2218,QB,1,KC,28,2,5,1.7,0,76.4,57.9,78.7,60.0,0,0.0,7,0,0,0,0,0,2015,7
Tevin Coleman,9506,HB,1,ATL,4,3,14,4.7,0,53.8,54.0,67.2,60.0,4,1.33,10,1,0,0,0,0,2015,7
David Johnson,9519,HB,1,ARZ,4,3,5,1.7,0,51.9,52.1,69.0,60.0,2,0.67,6,1,0,0,0,0,2015,7
Javorius Allen,9558,HB,1,BLT,3,3,25,8.3,0,64.1,71.3,68.2,,14,4.67,15,1,0,0,0,0,2015,7
Taiwan Jones,6277,HB,1,OAK,3,3,35,11.7,0,82.5,78.9,70.4,,20,6.67,19,3,3,0,0,0,2015,7
Andrew Luck,7007,QB,1,IND,10,0,27,9.0,0,46.7,62.8,80.8,60.0,7,2.33,16,1,1,0,0,0,2015,7
Carson Palmer,1317,QB,1,ARZ,27,1,2,1.0,0,89.9,55.8,78.3,60.0,3,1.5,3,0,0,0,1,0,2015,7
Nick Foles,7089,QB,1,SL,26,2,-2,-1.0,0,66.2,60.0,77.3,60.0,0,0.0,0,0,0,0,0,0,2015,7
Spencer Ware,7975,HB,1,KC,4,2,8,4.0,0,59.0,59.4,65.2,60.0,6,3.0,5,0,0,0,0,0,2015,7
Jamize Olawale,7572,FB,1,OAK,12,2,4,2.0,0,60.3,51.3,65.2,70.9,2,1.0,3,0,0,0,0,0,2015,7
Derek Carr,8671,QB,1,OAK,25,1,3,1.5,0,84.4,64.7,78.5,60.0,0,0.0,4,1,0,0,0,0,2015,7
Matt Ryan,4317,QB,1,ATL,31,2,-3,-1.5,0,78.9,60.0,79.3,60.0,0,0.0,0,0,0,0,0,0,2015,7
Zach Line,8420,FB,1,MIN,15,2,2,1.0,0,57.1,54.8,66.7,57.0,2,1.0,2,0,0,0,0,0,2015,7
James White,8765,HB,1,NE,2,2,4,2.0,0,60.3,59.2,68.7,,5,2.5,3,1,0,0,0,0,2015,7
Joseph Randle,7933,HB,1,DAL,3,2,24,12.0,0,83.2,77.6,65.2,60.0,16,8.0,13,2,1,0,0,0,2015,7
Dan Herron,7179,HB,1,BUF,2,2,9,4.5,0,62.1,61.6,71.3,,3,1.5,5,1,0,0,0,0,2015,7
Fred Jackson,3368,HB,1,SEA,4,1,2,2.0,0,67.0,59.7,68.3,60.0,1,1.0,2,0,0,0,0,0,2015,7
Ryan Tannehill,7014,QB,1,MIA,28,0,3,3.0,0,85.0,58.3,77.0,60.0,0,0.0,3,0,0,0,0,0,2015,7
Cameron Artis-Payne,9607,HB,1,CAR,1,1,0,0.0,0,57.6,58.9,61.9,,0,0.0,0,0,0,0,0,0,2015,7
Jameis Winston,9434,QB,1,TB,29,0,5,5.0,0,82.1,42.3,27.2,60.0,0,0.0,5,0,0,1,0,0,2015,7
Knile Davis,7878,HB,1,KC,1,1,2,2.0,0,51.2,56.5,68.2,,1,1.0,2,0,0,0,0,0,2015,7
Landry Jones,7897,QB,1,PIT,24,1,-2,-2.0,0,52.8,60.0,78.0,60.0,0,0.0,0,0,0,1,0,0,2015,7
Tyson Alualu,5535,DI,1,JAX,6,1,0,0.0,0,65.0,,,64.5,0,0.0,0,0,0,0,0,0,2015,7
Matt Cassel,2447,QB,1,DAL,40,0,4,4.0,0,55.3,58.3,77.6,60.0,14,14.0,4,0,0,0,0,0,2015,7
Patrick DiMarco,6997,FB,1,ATL,11,1,0,0.0,0,51.7,59.3,61.9,53.2,0,0.0,0,0,0,0,0,0,2015,7
George Winn,8123,HB,1,DET,2,1,0,0.0,0,56.5,58.7,61.9,60.0,1,1.0,0,0,0,0,0,0,2015,7
Antonio Brown,5718,WR,1,PIT,23,1,6,6.0,0,85.9,56.6,71.1,62.4,0,0.0,6,0,0,0,0,0,2015,7
Darrel Young,5438,FB,1,WAS,6,1,1,1.0,0,66.1,61.4,61.9,73.2,0,0.0,1,1,0,0,0,0,2015,7
Tavon Austin,7789,WR,1,SL,11,1,21,21.0,0,72.7,63.1,71.4,90.5,3,3.0,21,1,0,0,0,0,2015,7
Chris Givens,7096,WR,1,BLT,2,1,-6,-6.0,0,74.7,57.2,64.6,60.0,1,1.0,0,0,0,0,0,0,2015,7
Johnny Manziel,8657,QB,1,CLV,0,0,5,5.0,0,58.6,62.0,69.6,,0,0.0,5,0,0,0,0,0,2015,7
Matthew Stafford,4924,QB,1,DET,16,0,5,5.0,0,56.2,55.7,78.7,60.0,0,0.0,5,0,0,0,1,0,2015,7
Jarvis Landry,8698,WR,1,MIA,12,1,5,5.0,0,95.4,62.1,75.4,62.6,5,5.0,5,1,0,0,0,0,2015,7
Stefon Diggs,9579,WR,1,MIN,24,1,9,9.0,0,86.5,63.1,69.8,62.8,2,2.0,9,0,0,0,0,0,2015,7
Martavis Bryant,8753,WR,1,PIT,12,1,13,13.0,0,71.6,63.1,67.4,59.4,8,8.0,13,1,1,0,0,0,2015,7
De'Anthony Thomas,8759,WR,1,KC,10,1,13,13.0,0,51.3,63.1,70.0,58.7,0,0.0,13,1,0,0,0,0,2015,7
Zach Mettenberger,8813,QB,1,TEN,16,1,0,0.0,0,41.8,41.4,28.1,60.0,0,0.0,0,0,0,1,0,0,2015,7
Michael Burton,9601,FB,1,DET,7,1,0,0.0,0,45.7,56.9,61.9,62.4,0,0.0,0,0,0,0,0,0,2015,7
Ahmad Bradshaw,3866,HB,1,IND,1,1,5,5.0,0,61.7,61.9,64.6,,2,2.0,5,1,0,0,0,0,2015,7
Ted Ginn Jr.,3625,WR,1,CAR,19,1,43,43.0,0,72.0,62.1,70.6,81.4,0,0.0,43,1,0,0,0,0,2015,7
