player,player_id,position,player_game_count,team_name,run_plays,attempts,yards,ypa,touchdowns,grades_offense,grades_run,grades_hands_fumble,grades_run_block,yards_after_contact,yco_attempt,longest,first_downs,avoided_tackles,fumbles,penalties,declined_penalties,season,week
Drew Brees,802,QB,1,NO,38,4,3,0.8,0,79.5,58.3,28.2,62.0,2,0.5,2,3,0,1,2,0,2018,7
Marcus Murphy,9663,HB,1,BUF,4,4,53,13.3,0,71.7,73.7,74.0,,31,7.75,30,2,3,0,0,0,2018,7
Matthew Stafford,4924,QB,1,DET,34,3,9,2.3,0,93.6,72.4,77.6,60.0,13,3.25,9,2,0,1,0,0,2018,7
Jacoby Brissett,10725,QB,1,IND,8,4,-4,-1.0,0,62.2,61.0,68.6,60.0,0,0.0,0,0,0,0,0,0,2018,7
Patrick Mahomes,11765,QB,1,KC,27,2,45,11.3,0,89.4,67.3,42.7,60.0,16,4.0,23,4,1,2,0,0,2018,7
Mark Walton,45996,HB,1,CIN,4,4,10,2.5,0,49.0,49.8,69.7,,10,2.5,3,1,0,0,0,0,2018,7
Sony Michel,27589,HB,1,NE,4,4,22,5.5,0,75.1,68.1,68.2,,3,0.75,18,2,0,1,0,0,2018,7
Mike Boone,31615,HB,1,MIN,4,4,4,1.0,0,50.1,63.2,68.6,,10,2.5,9,0,1,0,0,0,2018,7
Javorius Allen,9558,HB,1,BLT,3,3,3,1.0,0,53.8,51.1,69.7,,2,0.67,2,0,0,0,0,0,2018,7
Carson Wentz,10636,QB,1,PHI,24,3,3,1.0,0,67.1,57.5,22.4,60.0,2,0.67,2,2,0,2,0,0,2018,7
Andrew Luck,7007,QB,1,IND,28,2,5,1.7,0,76.6,52.3,77.1,60.0,17,5.67,5,0,1,1,0,0,2018,7
Jacquizz Rodgers,6297,HB,1,TB,4,3,8,2.7,0,50.0,52.6,68.2,60.0,6,2.0,3,0,0,0,0,0,2018,7
Sean Mannion,9522,QB,1,LA,10,3,1,0.3,0,57.1,58.4,67.2,60.0,1,0.33,3,1,0,0,0,0,2018,7
Lamar Jackson,46416,QB,1,BLT,4,3,9,3.0,1,53.9,54.2,68.2,60.0,7,2.33,4,2,0,0,0,0,2018,7
Eli Manning,1722,QB,1,NYG,19,2,7,2.3,0,79.3,51.2,80.0,60.0,1,0.33,7,0,0,0,0,0,2018,7
Trenton Cannon,66446,HB,1,NYJ,3,2,4,2.0,0,62.5,60.9,69.4,60.0,2,1.0,6,1,0,0,0,0,2018,7
Matt Ryan,4317,QB,1,ATL,20,2,1,0.5,0,90.1,64.7,80.1,60.0,0,0.0,2,1,0,0,0,0,2018,7
DeSean Jackson,4363,WR,1,TB,8,2,8,4.0,1,59.2,59.5,68.7,54.1,0,0.0,14,1,0,0,1,1,2018,7
LeSean McCoy,4976,HB,1,BUF,2,2,1,0.5,0,55.6,56.8,65.2,,1,0.5,1,0,1,0,0,0,2018,7
Kirk Cousins,7102,QB,1,MIN,22,2,-1,-0.5,0,60.1,60.0,27.5,60.0,0,0.0,0,0,0,1,1,0,2018,7
Kapri Bibbs,8906,HB,1,WAS,2,2,13,6.5,0,61.7,61.7,69.4,,6,3.0,13,1,0,0,0,0,2018,7
Albert Wilson,8943,WR,1,MIA,7,2,4,2.0,0,71.5,61.4,68.7,59.9,8,4.0,5,1,1,0,0,0,2018,7
Stefon Diggs,9579,WR,1,MIN,18,2,-7,-3.5,0,58.9,57.2,70.8,61.8,2,1.0,0,0,0,0,0,0,2018,7
Jared Goff,10635,QB,1,LA,24,1,4,2.0,0,73.9,57.8,25.8,60.0,0,0.0,5,0,0,1,0,0,2018,7
Cody Kessler,10727,QB,1,JAX,2,0,8,4.0,0,49.2,63.5,27.6,60.0,5,2.5,6,1,0,1,0,0,2018,7
Tyreek Hill,10799,WR,1,KC,16,2,8,4.0,0,64.3,52.0,74.0,63.2,1,0.5,6,0,0,0,0,0,2018,7
Curtis Samuel,11795,WR,1,CAR,7,2,9,4.5,1,70.5,69.4,70.1,60.4,6,3.0,14,1,2,0,0,0,2018,7
C.J. Beathard,11859,QB,1,SF,23,1,13,6.5,0,50.6,66.0,78.1,60.0,0,0.0,13,1,0,2,0,0,2018,7
Samaje Perine,11869,HB,1,WAS,2,2,2,1.0,0,68.4,65.9,65.2,,3,1.5,7,0,1,0,0,0,2018,7
Justin Jackson,29539,HB,1,LAC,4,2,3,1.5,0,53.9,50.0,66.7,60.0,3,1.5,2,0,0,0,0,0,2018,7
Gus Edwards,46027,HB,1,BLT,4,2,0,0.0,0,54.6,56.1,65.2,60.0,1,0.5,0,0,0,0,0,0,2018,7
Mike Williams,11762,WR,1,LAC,8,1,3,3.0,0,66.3,63.1,64.6,60.8,9,9.0,3,0,1,0,0,0,2018,7
Elijhaa Penny,11300,FB,1,NYG,4,1,2,2.0,0,60.8,61.4,61.9,59.1,1,1.0,2,1,0,0,0,0,2018,7
Clayton Fejedelem,10879,S,1,CIN,1,1,0,0.0,0,60.0,60.0,16.2,,0,0.0,0,0,0,1,0,0,2018,7
Jeff Driskel,10841,QB,1,CIN,4,0,5,5.0,0,48.6,56.8,68.0,60.0,0,0.0,5,0,0,0,0,0,2018,7
Chris Moore,10741,WR,1,BLT,12,1,9,9.0,0,56.9,56.6,70.5,58.0,4,4.0,9,0,0,0,0,0,2018,7
J.J. Nelson,9592,WR,1,ARZ,7,1,7,7.0,0,38.3,56.6,66.2,60.8,4,4.0,7,0,0,0,0,0,2018,7
Duke Johnson Jr.,9510,HB,1,CLV,4,1,-4,-4.0,0,66.0,56.9,70.0,60.2,-1,-1.0,0,0,0,0,0,0,2018,7
Maxx Williams,9488,TE,1,BLT,9,1,1,1.0,0,64.0,61.4,61.9,67.6,1,1.0,1,1,0,0,0,0,2018,7
Ameer Abdullah,9487,HB,1,DET,2,1,1,1.0,0,61.1,59.7,64.6,59.7,1,1.0,1,0,0,0,0,0,2018,7
Roc Thomas,27875,HB,1,MIN,1,1,23,23.0,0,79.9,69.8,61.9,,5,5.0,23,1,1,0,0,0,2018,7
David Fluellen,9184,HB,1,TEN,1,1,2,2.0,0,53.7,56.7,61.9,,1,1.0,2,0,0,0,0,0,2018,7
Philip Rivers,1725,QB,1,LAC,16,1,-1,-1.0,0,92.3,60.0,77.3,60.0,0,0.0,0,0,0,0,1,0,2018,7
Taylor Gabriel,9002,WR,1,CHI,16,1,0,0.0,0,56.8,56.2,67.4,62.1,0,0.0,0,0,0,0,0,0,2018,7
Willie Snead IV,8999,WR,1,BLT,13,1,13,13.0,0,44.9,63.0,67.4,69.6,1,1.0,13,1,0,0,0,0,2018,7
Brandin Cooks,8655,WR,1,LA,23,1,7,7.0,0,74.0,63.4,68.3,58.7,3,3.0,7,1,0,0,0,0,2018,7
Josh Rosen,35460,QB,1,ARZ,20,0,14,14.0,0,44.0,65.9,23.8,60.0,15,15.0,14,1,0,3,1,0,2018,7
Odell Beckham Jr.,8647,WR,1,NYG,16,1,-1,-1.0,0,81.8,56.6,70.8,54.3,3,3.0,0,0,0,0,1,0,2018,7
David Williams,45732,HB,1,JAX,1,1,2,2.0,0,49.6,59.5,61.9,,3,3.0,2,0,0,0,0,0,2018,7
Kyle Juszczyk,7912,FB,1,SF,14,1,-5,-5.0,0,57.7,60.0,66.2,50.2,0,0.0,0,0,0,0,0,0,2018,7
Robert Woods,7822,WR,1,LA,23,1,6,6.0,0,78.9,63.1,69.1,81.4,1,1.0,6,0,0,0,0,0,2018,7
Cordarrelle Patterson,7810,WR,1,NE,3,1,4,4.0,0,49.1,56.2,17.3,59.2,1,1.0,4,0,0,0,0,0,2018,7
Jarius Wright,7118,WR,1,CAR,3,1,34,34.0,0,70.3,63.1,67.4,59.2,1,1.0,34,1,0,0,0,0,2018,7
Brock Osweiler,7059,QB,1,MIA,18,0,2,2.0,0,75.3,57.9,78.7,60.0,10,10.0,2,0,0,0,0,0,2018,7
Golden Tate,5585,WR,1,DET,24,1,30,30.0,0,57.3,63.1,18.5,60.2,7,7.0,30,1,0,1,0,0,2018,7
Tom Brady,698,QB,1,NE,26,0,6,6.0,0,81.3,55.7,78.7,60.1,1,1.0,6,0,0,0,0,0,2018,7
Evan Engram,11778,TE,1,NYG,11,1,10,10.0,0,58.4,62.8,66.2,62.8,8,8.0,10,1,1,0,0,0,2018,7
Jourdan Lewis,11846,CB,1,DAL,1,1,7,7.0,0,70.4,63.1,61.9,,2,2.0,7,0,0,0,0,0,2018,7
Jamaal Charles,4387,HB,1,JAX,1,1,2,2.0,0,59.3,59.5,64.6,,2,2.0,2,0,0,0,0,0,2018,7
Joe Flacco,4332,QB,1,BLT,23,1,4,4.0,0,67.6,58.2,79.8,60.7,2,2.0,4,1,0,0,0,0,2018,7
