player,player_id,position,player_game_count,team_name,run_plays,attempts,yards,ypa,touchdowns,grades_offense,grades_run,grades_hands_fumble,grades_run_block,yards_after_contact,yco_attempt,longest,first_downs,avoided_tackles,fumbles,penalties,declined_penalties,season,week
Matthew Stafford,4924,QB,1,DET,17,0,32,16.0,0,69.9,78.3,27.1,60.0,18,9.0,18,2,1,1,0,0,2016,7
Johnny Holton,11354,WR,1,OAK,3,2,25,12.5,0,45.1,62.6,65.2,60.0,-1,-0.5,29,1,1,0,1,2,2016,7
Robert Turbin,7106,HB,1,IND,2,2,3,1.5,0,65.8,64.7,66.7,,3,1.5,3,1,0,0,0,0,2016,7
Joe Flacco,4332,QB,1,BLT,11,1,-4,-2.0,0,46.8,57.8,80.1,60.0,0,0.0,1,0,0,0,0,0,2016,7
Kenneth Farrow,10988,HB,1,SD,2,2,13,6.5,0,71.0,68.0,65.2,,7,3.5,9,1,0,0,0,0,2016,7
Aaron Rodgers,2241,QB,1,GB,22,1,7,3.5,0,77.2,65.4,42.3,60.0,0,0.0,8,1,0,1,1,0,2016,7
Don Jackson,11150,HB,1,GB,2,2,6,3.0,0,63.0,62.7,65.2,,5,2.5,5,0,0,0,0,0,2016,7
Marcus Mariota,9435,QB,1,TEN,28,2,10,5.0,0,51.7,54.5,22.5,60.0,4,2.0,14,1,0,2,0,0,2016,7
Zach Line,8420,FB,1,MIN,11,2,2,1.0,0,59.1,51.8,65.2,71.7,1,0.5,2,1,0,0,0,0,2016,7
Andre Ellington,7968,HB,1,ARZ,2,2,7,3.5,0,50.3,54.0,65.2,,2,1.0,5,0,0,0,0,0,2016,7
Knile Davis,7878,HB,1,GB,3,2,1,0.5,0,55.9,57.4,67.7,60.0,2,1.0,1,0,0,0,0,0,2016,7
Lachlan Edwards,10869,P,1,NYJ,1,1,-29,-29.0,0,60.0,60.0,16.2,,0,0.0,-29,0,0,1,0,0,2016,7
Carson Palmer,1317,QB,1,ARZ,36,0,8,8.0,0,58.1,58.3,35.6,60.0,0,0.0,8,0,0,1,0,0,2016,7
Tavon Austin,7789,WR,1,LA,12,1,10,10.0,0,68.3,60.6,74.0,55.2,6,6.0,10,0,0,1,0,0,2016,7
Bobby Rainey Jr.,7511,HB,1,NYG,2,1,1,1.0,0,63.3,59.2,64.6,60.0,1,1.0,1,0,0,0,0,0,2016,7
Marquette King,7410,P,1,OAK,1,1,27,27.0,0,60.0,60.0,61.9,,0,0.0,27,0,0,0,0,0,2016,7
Geno Smith,7820,QB,1,NYJ,12,0,7,7.0,0,74.9,64.4,72.4,60.0,0,0.0,7,1,0,0,0,0,2016,7
Case Keenum,7323,QB,1,LA,19,0,3,3.0,0,44.0,56.3,37.4,60.6,0,0.0,3,1,0,2,1,0,2016,7
Matt Barkley,7880,QB,1,CHI,11,1,-1,-1.0,0,48.8,60.0,74.6,60.0,0,0.0,0,0,0,0,1,0,2016,7
Robby Anderson,11254,WR,1,NYJ,25,1,30,30.0,0,70.7,68.0,67.4,62.1,0,0.0,30,1,0,0,0,0,2016,7
Russell Wilson,7077,QB,1,SEA,19,1,-2,-2.0,0,72.4,56.5,79.5,60.0,2,2.0,0,0,0,2,0,0,2016,7
Ronnie Hillman,7069,HB,1,MIN,1,1,-6,-6.0,0,47.8,56.3,64.6,,-1,-1.0,0,0,0,0,0,0,2016,7
Shaun Draughn,6440,HB,1,SF,2,1,16,16.0,0,67.7,62.6,69.1,60.0,4,4.0,16,1,0,0,1,1,2016,7
Antonio Brown,5718,WR,1,PIT,18,1,13,13.0,0,69.0,62.1,70.3,61.9,0,0.0,13,1,0,0,1,1,2016,7
Dexter McCluster,5561,HB,1,SD,1,1,-1,-1.0,0,41.9,59.3,61.9,,0,0.0,0,0,0,0,0,0,2016,7
Lorenzo Taliaferro,8773,HB,1,BLT,1,1,0,0.0,0,63.4,59.5,67.4,,1,1.0,0,0,0,0,0,0,2016,7
Sam Bradford,5526,QB,1,MIN,27,1,-1,-1.0,0,61.1,60.0,79.9,60.6,0,0.0,0,0,0,4,0,0,2016,7
Antone Smith,5440,HB,1,TB,1,1,6,6.0,0,62.2,57.0,66.2,,2,2.0,6,0,0,0,0,0,2016,7
Jameis Winston,9434,QB,1,TB,41,1,-1,-1.0,0,78.5,60.0,78.2,60.0,0,0.0,0,0,0,0,1,0,2016,7
Jerome Felton,4460,FB,1,BUF,8,1,0,0.0,0,57.5,59.3,61.9,64.9,1,1.0,0,0,0,0,0,0,2016,7
Jamaal Charles,4387,HB,1,KC,1,1,0,0.0,0,58.0,59.6,61.9,,1,1.0,0,0,0,0,0,0,2016,7
Reggie Bush,2947,HB,1,BUF,2,1,1,1.0,1,75.8,62.6,68.3,60.0,1,1.0,1,1,0,0,0,0,2016,7
John Kuhn,2686,FB,1,NO,5,1,3,3.0,0,46.6,56.9,61.9,66.4,1,1.0,3,1,0,0,1,0,2016,7
Ryan Fitzpatrick,2467,QB,1,NYJ,25,1,-1,-1.0,0,68.8,60.0,74.9,60.0,0,0.0,0,0,0,0,1,0,2016,7
J.J. Nelson,9592,WR,1,ARZ,27,1,4,4.0,0,70.9,57.2,68.3,65.4,3,3.0,4,0,1,0,0,0,2016,7
Trevor Siemian,9683,QB,1,DEN,35,1,-1,-1.0,0,81.1,60.0,77.1,60.0,0,0.0,0,0,0,0,0,0,2016,7
Adam Humphries,10075,WR,1,TB,14,1,6,6.0,0,51.1,56.6,71.5,62.2,1,1.0,6,0,0,0,0,0,2016,7
Jalen Richard,11395,HB,1,OAK,1,1,1,1.0,0,58.3,59.4,73.5,,0,0.0,1,0,0,0,0,0,2016,7
Derrick Henry,10679,HB,1,TEN,2,1,3,3.0,0,42.2,59.4,61.9,60.0,2,2.0,3,0,0,0,0,0,2016,7
C.J. Prosise,10724,HB,1,SEA,1,1,0,0.0,0,58.9,59.5,67.4,,0,0.0,0,0,0,0,0,0,2016,7
Cody Kessler,10727,QB,1,CLV,8,1,-2,-2.0,0,63.7,56.7,72.6,60.0,0,0.0,0,0,0,0,0,0,2016,7
Kenneth Dixon,10768,HB,1,BLT,1,1,0,0.0,0,60.1,59.4,64.6,,1,1.0,0,0,0,0,0,0,2016,7
Troymaine Pope,11473,HB,1,NYJ,1,1,1,1.0,0,39.3,59.2,61.9,,2,2.0,1,0,0,0,0,0,2016,7
Philip Rivers,1725,QB,1,SD,26,1,-2,-2.0,0,75.2,60.0,31.2,60.0,0,0.0,0,0,0,1,0,0,2016,7
Alex Collins,10805,HB,1,SEA,1,1,2,2.0,0,54.7,56.9,61.9,,1,1.0,2,0,0,0,0,0,2016,7
Andy Janovich,10810,FB,1,DEN,24,1,1,1.0,0,63.4,60.0,64.6,61.6,0,0.0,1,0,0,0,0,0,2016,7
