player,player_id,position,player_game_count,team_name,grades_fgep_kicker,pat_made,pat_attempts,pat_percent,one_made,one_attempts,one_percent,twenty_made,twenty_attempts,twenty_percent,thirty_made,thirty_attempts,thirty_percent,forty_made,forty_attempts,forty_percent,fifty_made,fifty_attempts,fifty_percent,season,week
Sebastian Janikowski,595,K,1,SEA,53.7,2,2,100.0,0,0,,0,0,,0,0,,1,1,100.0,0,1,0.0,2018,9
Robbie Gould,2607,K,1,SF,66.3,4,4,100.0,0,0,,1,1,100.0,1,1,100.0,0,0,,0,0,,2018,9
Stephen Gostkowski,3063,K,1,NE,64.9,4,4,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,0,,2018,9
Matt Prater,3471,K,1,DET,64.1,0,0,,0,0,,0,0,,3,3,100.0,0,0,,0,0,,2018,9
Mason Crosby,3809,K,1,GB,63.3,2,2,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,0,,2018,9
Stephen Hauschka,4655,K,1,BUF,60.8,0,0,,0,0,,0,0,,0,0,,1,1,100.0,0,0,,2018,9
Ryan Succop,5180,K,1,TEN,40.7,4,4,100.0,0,0,,0,1,0.0,0,0,,0,0,,0,0,,2018,9
Graham Gano,5443,K,1,CAR,65.9,6,6,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2018,9
Dan Bailey,6796,K,1,MIN,64.9,3,3,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2018,9
Greg Zuerlein,7163,K,1,LA,63.4,3,3,100.0,0,0,,0,0,,1,1,100.0,0,0,,1,2,50.0,2018,9
Giorgio Tavecchio,7278,K,1,ATL,65.6,5,5,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,0,,2018,9
Justin Tucker,7604,K,1,BLT,63.4,1,1,100.0,0,0,,2,2,100.0,1,1,100.0,0,0,,0,0,,2018,9
Caleb Sturgis,7948,K,1,LAC,27.2,1,3,33.3,0,0,,0,0,,0,0,,0,1,0.0,0,0,,2018,9
Dustin Hopkins,7958,K,1,WAS,62.3,2,2,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2018,9
Brandon McManus,8437,K,1,DEN,45.1,2,2,100.0,0,0,,0,0,,0,0,,1,1,100.0,0,2,0.0,2018,9
Brett Maher,8585,K,1,DAL,45.7,2,2,100.0,0,0,,0,0,,0,1,0.0,0,0,,0,0,,2018,9
Chris Boswell,8990,K,1,PIT,47.0,2,3,66.7,0,0,,1,1,100.0,0,0,,0,0,,0,0,,2018,9
Cody Parkey,9030,K,1,CHI,67.9,5,5,100.0,0,0,,1,1,100.0,0,0,,1,1,100.0,0,0,,2018,9
Chandler Catanzaro,9140,K,1,TB,64.5,4,4,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2018,9
Jason Myers,10207,K,1,NYJ,63.7,0,0,,0,0,,0,0,,0,0,,1,1,100.0,1,2,50.0,2018,9
Wil Lutz,11096,K,1,NO,70.4,6,6,100.0,0,0,,0,0,,0,0,,0,0,,1,1,100.0,2018,9
Ka'imi Fairbairn,11161,K,1,HST,50.1,1,2,50.0,0,0,,0,0,,1,1,100.0,1,1,100.0,0,0,,2018,9
Harrison Butker,11988,K,1,KC,51.1,4,5,80.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2018,9
Greg Joseph,22842,K,1,CLV,61.9,0,0,,0,0,,0,0,,0,0,,0,0,,1,1,100.0,2018,9
Daniel Carlson,28121,K,1,OAK,47.2,0,0,,0,0,,0,0,,1,1,100.0,0,1,0.0,0,0,,2018,9
Jason Sanders,29578,K,1,MIA,65.0,1,1,100.0,0,0,,1,1,100.0,0,0,,1,1,100.0,0,0,,2018,9
