player,player_id,position,player_game_count,team_name,targets,receptions,caught_percent,yards,touchdowns,grades_offense,grades_pass_route,grades_hands_drop,grades_hands_fumble,grades_pass_block,yards_per_reception,yards_after_catch,yards_after_catch_per_reception,longest,first_downs,drops,interceptions,fumbles,avoided_tackles,targeted_qb_rating,penalties,declined_penalties,season,week
Jarvis Landry,8698,WR,1,MIA,17,11,64.7,99,0,66.8,70.8,60.2,75.1,,9.0,43,3.9,25,4,1,0,0,2,80.3,1,0,2015,14
Demaryius Thomas,5547,WR,1,DEN,13,10,76.9,95,0,59.4,59.2,41.1,20.1,,9.5,40,4.0,17,5,2,0,1,4,96.6,0,0,2015,14
Randall Cobb,6216,WR,1,GB,12,8,66.7,81,0,71.4,67.0,35.7,72.2,,10.1,52,6.5,17,5,2,0,0,1,85.8,0,0,2015,14
Delanie Walker,3120,TE,1,TEN,12,7,58.3,71,0,64.0,61.6,52.1,69.5,68.8,10.1,6,0.9,16,5,1,0,0,0,75.3,0,0,2015,14
Golden Tate,5585,WR,1,DET,10,9,90.0,60,2,80.1,76.6,78.0,73.6,,6.7,38,4.2,16,4,0,0,0,1,131.3,0,0,2015,14
Heath Miller,2247,TE,1,PIT,10,10,100.0,66,0,75.4,89.3,78.0,71.7,78.0,6.6,39,3.9,13,5,0,0,0,0,94.2,0,0,2015,14
Sammy Watkins,8639,WR,1,BUF,10,5,50.0,81,1,63.2,63.9,45.8,69.1,,16.2,20,4.0,47,2,0,0,0,1,110.8,0,0,2015,14
Eric Decker,5611,WR,1,NYJ,10,7,70.0,74,1,75.4,74.3,52.5,70.8,,10.6,11,1.6,20,6,1,0,0,0,124.6,0,0,2015,14
Antonio Brown,5718,WR,1,PIT,10,7,70.0,87,0,69.8,74.1,75.6,72.0,,12.4,37,5.3,26,4,0,0,0,1,96.7,2,1,2015,14
Brian Hartline,5031,WR,1,CLV,10,8,80.0,107,0,66.4,63.8,54.5,22.1,,13.4,46,5.8,34,5,1,1,1,0,71.7,0,0,2015,14
Jeremy Butler,9080,WR,1,BLT,9,7,77.8,72,0,65.8,65.6,75.6,69.5,,10.3,27,3.9,23,4,0,0,0,0,100.0,0,0,2015,14
Benjamin Watson,1753,TE,1,NO,9,7,77.8,70,0,90.2,87.8,75.6,69.5,76.1,10.0,27,3.9,26,4,0,0,0,0,99.1,0,0,2015,14
Malcom Floyd,2044,WR,1,SD,9,3,33.3,56,0,57.2,56.9,28.9,65.8,,18.7,0,0.0,41,2,1,1,0,0,16.2,0,0,2015,14
Martavis Bryant,8753,WR,1,PIT,9,7,77.8,49,0,58.1,57.6,75.6,70.3,,7.0,29,4.1,18,1,0,0,0,0,89.4,0,0,2015,14
Charles Sims,8704,HB,1,TB,9,7,77.8,60,0,76.0,68.7,52.1,72.4,79.9,8.6,59,8.4,14,2,1,0,0,4,94.4,0,0,2015,14
Brandon Marshall,3064,WR,1,NYJ,9,6,66.7,125,1,69.9,69.2,49.2,68.8,,20.8,84,14.0,69,4,1,0,0,0,146.8,0,0,2015,14
Theo Riddick,7980,HB,1,DET,9,7,77.8,44,0,67.5,58.5,52.5,71.8,85.0,6.3,62,8.9,16,1,1,0,0,2,87.0,1,0,2015,14
Quinton Patton,7910,WR,1,SF,9,5,55.6,46,0,79.5,78.4,74.6,70.1,,9.2,16,3.2,13,0,0,0,0,1,69.7,1,0,2015,14
Jordan Reed,7866,TE,1,WAS,9,9,100.0,120,1,90.8,91.7,77.3,70.6,45.9,13.3,67,7.4,32,6,0,0,0,2,155.8,0,0,2015,14
Alshon Jeffery,7048,WR,1,CHI,9,6,66.7,107,1,86.0,83.1,74.6,68.8,,17.8,13,2.2,50,5,0,0,0,0,144.2,0,0,2015,14
Michael Floyd,7019,WR,1,ARZ,9,5,55.6,102,1,79.8,82.2,73.4,68.0,,20.4,36,7.2,42,4,0,0,0,0,132.6,0,0,2015,14
Doug Baldwin,6615,WR,1,SEA,9,6,66.7,82,3,74.8,74.4,49.2,68.8,,13.7,32,5.3,22,6,1,0,0,0,135.2,0,0,2015,14
Julio Jones,6158,WR,1,ATL,9,7,77.8,88,0,69.6,67.2,75.6,17.7,,12.6,47,6.7,46,4,0,0,1,2,107.4,0,0,2015,14
Jeremy Maclin,4942,WR,1,KC,9,6,66.7,68,0,68.7,69.3,74.6,69.8,,11.3,10,1.7,21,3,0,1,0,0,49.5,0,0,2015,14
Brandon LaFell,5602,WR,1,NE,8,5,62.5,32,0,62.8,62.1,49.2,68.8,,6.4,31,6.2,10,3,1,0,0,0,70.8,0,0,2015,14
T.J. Jones,8824,WR,1,DET,8,4,50.0,33,0,56.3,52.4,42.1,67.0,,8.3,9,2.3,15,1,1,0,0,1,60.9,0,0,2015,14
A.J. Green,6156,WR,1,CIN,8,6,75.0,132,1,82.4,80.4,74.6,68.8,,22.0,35,5.8,66,4,0,0,0,3,156.3,0,0,2015,14
Vernon Davis,2951,TE,1,DEN,8,7,87.5,74,0,61.5,67.6,41.2,69.5,71.5,10.6,14,2.0,23,4,1,0,0,2,105.2,1,0,2015,14
Donte Moncrief,8725,WR,1,IND,8,3,37.5,52,0,65.8,65.3,70.5,65.8,,17.3,20,6.7,33,2,0,0,0,0,60.4,0,0,2015,14
Jason Witten,1384,TE,1,DAL,8,5,62.5,40,0,72.3,63.2,73.4,68.0,71.9,8.0,8,1.6,10,3,0,0,0,0,75.0,0,0,2015,14
Jermaine Kearse,7428,WR,1,SEA,8,7,87.5,74,0,77.2,75.8,75.6,69.5,,10.6,25,3.6,20,5,0,0,0,2,105.2,0,0,2015,14
Odell Beckham Jr.,8647,WR,1,NYG,8,7,87.5,166,2,91.3,91.2,75.6,69.5,,23.7,61,8.7,84,6,0,0,0,0,158.3,1,0,2015,14
Antonio Gates,1609,TE,1,SD,8,6,75.0,76,0,75.2,75.2,49.7,68.8,,12.7,19,3.2,19,3,1,0,0,0,104.2,0,0,2015,14
Marvin Jones Jr.,7158,WR,1,CIN,8,6,75.0,61,0,67.5,66.7,74.6,68.8,,10.2,13,2.2,23,3,0,0,0,0,96.4,0,0,2015,14
Danny Amendola,4717,WR,1,NE,8,6,75.0,46,0,79.0,77.7,75.6,69.5,,7.7,21,3.5,10,1,0,0,0,1,88.5,0,0,2015,14
Gary Barnidge,4455,TE,1,CLV,7,5,71.4,84,1,84.1,84.3,73.4,68.0,52.0,16.8,27,5.4,30,5,0,0,0,0,151.2,0,0,2015,14
Jeremy Langford,9539,HB,1,CHI,7,3,42.9,27,0,56.2,45.6,36.2,74.6,77.3,9.0,20,6.7,11,1,1,0,0,1,53.9,0,0,2015,14
Amari Cooper,9437,WR,1,OAK,7,0,0.0,0,0,37.0,40.3,25.6,,,,0,,0,0,2,0,0,0,39.6,1,0,2015,14
Dorial Green-Beckham,9473,WR,1,TEN,7,3,42.9,53,0,56.3,56.2,36.2,65.8,,17.7,7,2.3,27,3,1,0,0,0,69.3,0,0,2015,14
Pierre Garcon,4519,WR,1,WAS,7,5,71.4,52,0,66.4,65.7,45.8,68.0,,10.4,12,2.4,19,2,1,1,0,0,53.0,0,0,2015,14
Marques Colston,3197,WR,1,NO,7,6,85.7,36,2,57.9,65.5,75.6,69.5,,6.0,5,0.8,12,3,0,0,0,0,127.7,1,0,2015,14
Tyler Lockett,9502,WR,1,SEA,7,6,85.7,104,2,82.8,81.8,49.2,71.6,,17.3,22,3.7,49,5,1,0,0,0,158.3,1,1,2015,14
Markus Wheaton,7860,WR,1,PIT,7,4,57.1,65,0,64.8,68.0,72.1,68.7,,16.3,8,2.0,31,3,0,1,0,0,48.8,0,0,2015,14
Robert Woods,7822,WR,1,BUF,7,5,71.4,106,0,61.8,60.0,73.4,19.7,,21.2,41,8.2,37,4,0,1,1,0,74.1,0,0,2015,14
James Jones,3694,WR,1,GB,7,4,57.1,49,0,64.9,67.2,72.1,67.0,,12.3,15,3.8,16,3,0,0,0,1,78.9,1,0,2015,14
Travis Benjamin,7100,WR,1,CLV,7,4,57.1,41,0,54.3,53.9,28.6,71.9,,10.3,8,2.0,24,2,2,0,0,0,74.1,0,0,2015,14
Ronnie Hillman,7069,HB,1,DEN,7,7,100.0,41,0,57.8,63.0,75.6,76.2,76.4,5.9,33,4.7,12,2,0,0,0,1,91.1,0,0,2015,14
Stefon Diggs,9579,WR,1,MIN,7,2,28.6,12,0,58.4,55.5,68.3,64.0,,6.0,12,6.0,7,1,0,0,0,1,39.6,0,0,2015,14
Kamar Aiken,6671,WR,1,BLT,7,5,71.4,90,0,81.6,80.3,75.6,69.5,,18.0,20,4.0,37,4,0,0,0,0,113.7,0,0,2015,14
Harry Douglas,4398,WR,1,TEN,7,3,42.9,65,0,52.0,51.8,36.8,65.8,72.4,21.7,52,17.3,51,1,1,0,0,0,76.5,0,0,2015,14
Julius Thomas,6281,TE,1,JAX,7,5,71.4,54,1,79.8,84.5,74.6,68.8,29.1,10.8,22,4.4,30,4,0,0,0,1,133.3,0,0,2015,14
Willie Snead IV,8999,WR,1,NO,7,7,100.0,122,0,82.2,81.3,76.5,70.1,,17.4,36,5.1,41,4,0,0,0,4,118.8,0,0,2015,14
Daniel Brown,10144,WR,1,BLT,6,5,83.3,47,0,64.0,63.4,73.4,68.0,,9.4,25,5.0,31,3,0,0,0,0,99.3,0,0,2015,14
Larry Fitzgerald,1724,WR,1,ARZ,6,5,83.3,41,0,70.8,66.1,73.4,68.0,61.5,8.2,21,4.2,17,3,0,0,0,0,95.1,0,0,2015,14
Zach Miller,5104,TE,1,CHI,6,5,83.3,85,1,93.1,91.7,74.6,68.8,61.6,17.0,42,8.4,30,4,0,0,0,3,158.3,0,0,2015,14
Dez Bryant,5549,WR,1,DAL,6,1,16.7,9,0,41.0,41.9,25.2,61.2,,9.0,11,11.0,9,0,3,1,0,0,0.0,0,0,2015,14
Emmanuel Sanders,5606,WR,1,DEN,6,2,33.3,17,0,50.0,50.3,30.0,70.9,,8.5,6,3.0,11,1,1,0,0,1,42.4,0,0,2015,14
Riley Cooper,5682,WR,1,PHI,6,3,50.0,28,0,70.7,70.0,70.5,65.8,,9.3,4,1.3,11,3,0,0,0,2,63.2,0,0,2015,14
Kyle Rudolph,6195,TE,1,MIN,6,6,100.0,67,0,81.9,75.0,74.6,68.8,72.3,11.2,37,6.2,17,5,0,0,0,0,113.2,0,0,2015,14
Rueben Randle,7065,WR,1,NYG,6,5,83.3,58,1,73.6,71.3,73.4,68.0,,11.6,26,5.2,22,4,0,0,0,0,146.5,0,0,2015,14
T.Y. Hilton,7092,WR,1,IND,6,4,66.7,132,0,76.4,73.8,72.1,67.0,,33.0,54,13.5,57,4,0,0,0,0,109.7,0,0,2015,14
DeAndre Hopkins,7808,WR,1,HST,6,3,50.0,52,0,61.5,61.3,70.5,65.8,,17.3,4,1.3,40,1,0,0,0,0,79.9,0,0,2015,14
Zach Ertz,7816,TE,1,PHI,6,5,83.3,98,0,76.0,79.2,73.4,68.0,25.1,19.6,48,9.6,41,4,0,0,0,1,118.8,0,0,2015,14
Ryan Griffin,7982,TE,1,HST,6,1,16.7,20,0,50.1,49.5,28.8,61.2,,20.0,6,6.0,20,1,1,0,0,0,41.0,0,0,2015,14
Austin Seferian-Jenkins,8673,TE,1,TB,6,3,50.0,31,0,79.3,77.8,70.5,65.8,,10.3,8,2.7,13,2,0,0,0,0,65.3,0,0,2015,14
James White,8765,HB,1,NE,6,4,66.7,38,0,57.6,50.9,42.1,68.3,,9.5,37,9.3,27,1,1,0,0,1,84.0,0,0,2015,14
Albert Wilson,8943,WR,1,KC,6,4,66.7,87,1,75.8,78.0,72.1,67.0,,21.8,36,9.0,44,3,0,0,0,1,149.3,1,0,2015,14
Corey Brown,8986,WR,1,CAR,6,3,50.0,59,0,74.0,71.9,70.5,67.4,,19.7,6,2.0,26,3,0,0,0,0,84.7,0,0,2015,14
Javontee Herndon,9191,WR,1,SD,6,5,83.3,47,0,65.5,64.8,46.3,69.5,,9.4,8,1.6,21,3,1,0,0,0,99.3,0,0,2015,14
Nelson Agholor,9453,WR,1,PHI,6,3,50.0,62,1,54.2,53.5,36.2,65.8,,20.7,12,4.0,53,1,1,0,0,0,126.4,0,0,2015,14
Clive Walford,9501,TE,1,OAK,6,3,50.0,47,0,72.3,85.3,70.5,65.8,,15.7,11,3.7,25,2,0,0,0,0,76.4,1,0,2015,14
David Johnson,9519,HB,1,ARZ,6,5,83.3,31,0,74.7,63.7,46.3,77.6,22.8,6.2,21,4.2,14,3,1,0,0,0,88.2,0,0,2015,14
Justin Hardy,9540,WR,1,ATL,6,1,16.7,9,0,61.8,62.8,36.2,65.8,,9.0,6,6.0,9,1,1,2,0,0,0.0,0,0,2015,14
Javorius Allen,9558,HB,1,BLT,6,5,83.3,44,0,49.6,65.0,73.4,22.1,61.2,8.8,25,5.0,17,1,0,0,0,1,97.2,0,0,2015,14
