player,player_id,position,player_game_count,team_name,snap_counts_kickoff_return,snap_counts_kickoff,snap_counts_punt_return,snap_counts_punt_coverage,snap_counts_field_goal_blocking,snap_counts_field_goal,grades_misc_st,grades_kickoff_kicker,grades_kick_return,grades_punter,grades_punt_return,grades_fgep_kicker,penalties,declined_penalties,tackles,assists,missed_tackles,season,week
Adam Vinatieri,226,K,1,IND,0,0,0,0,0,5,60.0,,,,,67.8,0,0,0,0,0,2019,3
Matt Bryant,1223,,1,ATL,0,0,0,0,0,4,60.0,,,,,64.5,0,0,0,0,0,2019,3
Jason Witten,1384,TE,1,DAL,0,0,0,0,0,6,60.7,,,,,,0,0,0,0,0,2019,3
Andy Lee,1906,P,1,ARZ,0,0,0,3,0,4,43.8,,,58.0,,,1,1,0,0,0,2019,3
Don Muhlbach,2130,LS,1,DET,0,0,0,5,0,6,28.7,,,,,,0,0,0,0,0,2019,3
Richie Incognito,2298,G,1,OAK,0,0,0,0,0,3,60.4,,,,,,0,0,0,0,0,2019,3
Dustin Colquitt,2316,P,1,KC,0,0,0,2,0,6,60.6,,,60.4,,,0,0,0,0,0,2019,3
Darren Sproles,2347,HB,1,PHI,0,0,5,0,0,0,60.0,,,,61.0,,0,0,0,0,0,2019,3
Lorenzo Alexander,2476,ED,1,BUF,0,5,5,5,3,0,60.1,,,,,,0,0,0,0,0,2019,3
Jon Condo,2539,,1,SF,0,0,0,3,0,4,53.9,,,,,,0,0,0,0,0,2019,3
Robbie Gould,2607,K,1,SF,0,0,0,0,0,4,60.0,,,,,63.9,0,0,0,0,0,2019,3
L.P. Ladouceur,2687,LS,1,DAL,0,0,0,3,0,6,64.5,,,,,,0,0,0,0,0,2019,3
Marcedes Lewis,2973,TE,1,GB,0,0,0,0,0,6,60.4,,,,,,0,0,0,0,0,2019,3
Andrew Whitworth,3000,T,1,LA,0,0,0,0,0,5,60.7,,,,,,0,0,0,0,0,2019,3
