player,player_id,position,player_game_count,team_name,run_plays,attempts,yards,ypa,touchdowns,grades_offense,grades_run,grades_hands_fumble,grades_run_block,yards_after_contact,yco_attempt,longest,first_downs,avoided_tackles,fumbles,penalties,declined_penalties,season,week
James Starks,5716,HB,1,GB,7,7,39,5.6,0,68.0,70.8,73.0,,17,2.43,10,3,1,0,0,0,2015,12
Joique Bell,5797,HB,1,DET,7,7,25,3.6,1,61.1,60.2,72.3,,14,2.0,9,2,0,0,0,0,2015,12
Terrance West,8729,HB,1,BLT,8,7,37,5.3,0,64.6,63.9,72.1,60.0,13,1.86,16,2,1,0,0,0,2015,12
Jonathan Grimes,7585,HB,1,HST,8,7,25,3.6,0,53.2,51.2,71.9,60.0,9,1.29,7,2,0,0,0,0,2015,12
Alex Smith,2218,QB,1,KC,23,2,35,5.0,0,66.3,66.0,79.0,60.0,11,1.57,11,2,0,0,0,0,2015,12
Kenjon Barner,7963,HB,1,PHI,7,7,30,4.3,0,64.6,64.8,71.9,,28,4.0,16,2,2,0,0,0,2015,12
Chris Polk,7532,HB,1,HST,7,6,21,3.5,0,53.6,57.9,71.1,60.0,8,1.33,6,0,0,0,0,0,2015,12
Bilal Powell,6278,HB,1,NYJ,9,6,28,4.7,0,51.3,64.8,71.6,62.6,7,1.17,17,3,0,0,1,1,2015,12
Rashad Jennings,5174,HB,1,NYG,7,6,14,2.3,0,64.2,65.2,71.6,60.0,9,1.5,5,0,0,0,0,0,2015,12
Blake Bortles,8638,QB,1,JAX,13,0,33,5.5,0,60.2,57.9,81.3,60.0,3,0.5,10,1,0,0,2,0,2015,12
Ben Roethlisberger,1732,QB,1,PIT,12,3,18,3.6,0,81.5,32.5,55.1,60.0,18,3.6,8,2,0,1,1,0,2015,12
Terron Ward,9778,HB,1,ATL,5,5,7,1.4,0,49.3,55.2,70.3,,5,1.0,6,0,1,0,1,0,2015,12
Tyrod Taylor,6332,QB,1,BUF,24,1,46,9.2,0,57.2,53.2,21.5,60.0,18,3.6,15,3,1,2,1,0,2015,12
Lamar Miller,7097,HB,1,MIA,5,5,2,0.4,0,51.0,53.7,71.4,,4,0.8,2,0,0,0,0,0,2015,12
Ryan Fitzpatrick,2467,QB,1,NYJ,30,1,21,4.2,0,86.3,64.6,79.7,60.0,5,1.0,10,2,0,1,0,0,2015,12
Andre Ellington,7968,HB,1,ARZ,5,5,24,4.8,0,76.6,67.1,71.4,,7,1.4,13,1,0,0,0,0,2015,12
Jerick McKinnon,8731,HB,1,MIN,8,5,33,6.6,0,72.6,70.5,69.7,60.0,17,3.4,10,2,1,0,0,0,2015,12
Philip Rivers,1725,QB,1,SD,23,2,9,1.8,0,86.3,70.6,81.1,60.0,0,0.0,8,2,0,0,0,0,2015,12
Derek Carr,8671,QB,1,OAK,28,2,5,1.3,0,67.1,28.7,21.8,60.0,2,0.5,5,0,0,2,1,0,2015,12
Tavon Austin,7789,WR,1,SL,12,4,63,15.8,1,74.6,65.8,74.9,60.6,0,0.0,60,2,0,0,0,0,2015,12
Teddy Bridgewater,8667,QB,1,MIN,38,3,-3,-0.8,0,61.3,58.1,78.5,60.0,0,0.0,1,0,0,0,0,0,2015,12
Aaron Rodgers,2241,QB,1,GB,25,1,33,8.3,0,60.0,75.4,80.9,60.0,0,0.0,18,2,0,0,0,0,2015,12
Danny Woodhead,4914,HB,1,SD,4,4,8,2.0,0,64.4,56.7,72.4,,6,1.5,6,0,0,0,0,0,2015,12
Jay Cutler,2956,QB,1,CHI,31,4,9,2.3,0,69.6,46.7,28.4,60.0,3,0.75,6,1,0,1,0,0,2015,12
Russell Wilson,7077,QB,1,SEA,26,3,14,3.5,0,78.0,53.2,78.8,60.0,16,4.0,10,1,1,1,1,0,2015,12
Charles Sims,8704,HB,1,TB,4,4,8,2.0,0,57.3,53.6,70.6,,8,2.0,6,0,1,0,0,0,2015,12
Brandon Bolden,7469,HB,1,NE,4,4,11,2.8,0,72.6,54.2,71.1,,7,1.75,9,0,1,0,0,0,2015,12
Mike Tolbert,4740,FB,1,CAR,17,4,16,4.0,0,64.9,69.4,68.6,57.7,10,2.5,5,2,1,0,0,0,2015,12
Kirk Cousins,7102,QB,1,WAS,37,4,1,0.3,1,55.3,34.3,28.0,60.0,0,0.0,1,1,0,1,0,0,2015,12
Ahmad Bradshaw,3866,HB,1,IND,6,4,6,1.5,0,53.3,54.1,70.6,60.0,6,1.5,7,0,0,0,0,0,2015,12
Carson Palmer,1317,QB,1,ARZ,28,2,6,2.0,1,76.4,69.5,80.7,60.3,0,0.0,8,1,0,0,1,0,2015,12
Jameis Winston,9434,QB,1,TB,18,0,27,9.0,0,66.0,72.6,80.0,60.0,1,0.33,14,2,0,0,0,0,2015,12
Denard Robinson,7917,HB,1,JAX,4,3,23,7.7,0,57.9,57.9,68.2,60.0,3,1.0,19,1,0,0,0,0,2015,12
Matt Hasselbeck,408,QB,1,IND,26,3,-3,-1.0,0,80.4,60.5,80.7,60.0,0,0.0,0,0,0,0,0,0,2015,12
Brian Hoyer,5277,QB,1,HST,38,3,-3,-1.0,0,74.4,60.5,78.3,60.5,0,0.0,0,0,0,0,0,0,2015,12
Donald Brown,4950,HB,1,SD,3,3,2,0.7,0,40.0,52.5,67.2,,2,0.67,3,0,0,0,0,0,2015,12
David Cobb,9571,HB,1,TEN,5,3,8,2.7,0,46.2,58.0,67.2,60.0,8,2.67,3,0,1,0,0,0,2015,12
Akeem Hunt,9839,HB,1,HST,3,3,27,9.0,0,70.7,67.9,68.2,,5,1.67,17,2,0,0,0,0,2015,12
Cecil Shorts,6266,WR,1,HST,22,3,20,6.7,0,54.1,36.5,17.3,55.5,1,0.33,7,1,0,1,0,0,2015,12
George Winn,8123,HB,1,DET,3,3,1,0.3,0,48.1,50.6,67.2,,5,1.67,2,0,0,0,0,0,2015,12
Matt Schaub,1811,QB,1,BLT,21,1,10,3.3,0,43.4,46.7,78.9,60.0,1,0.33,7,1,0,0,1,0,2015,12
Jay Ajayi,9582,HB,1,MIA,4,3,6,2.0,0,64.4,60.8,71.1,59.2,6,2.0,5,0,1,0,0,0,2015,12
James White,8765,HB,1,NE,3,3,1,0.3,0,52.4,49.5,69.0,,0,0.0,1,0,0,0,0,0,2015,12
Rex Burkhead,7971,WR,1,CIN,2,2,4,2.0,0,55.4,54.3,67.8,,1,0.5,2,0,0,0,0,0,2015,12
Darren Sproles,2347,HB,1,PHI,4,2,4,2.0,0,62.2,61.7,72.1,60.0,3,1.5,5,0,0,0,0,0,2015,12
Theo Riddick,7980,HB,1,DET,3,2,6,3.0,0,76.5,49.2,70.9,60.0,1,0.5,3,0,0,0,0,0,2015,12
Roy Helu,6257,HB,1,OAK,2,2,3,1.5,0,54.5,56.1,65.2,,2,1.0,2,1,0,0,0,0,2015,12
Karlos Williams,9588,HB,1,BUF,2,2,5,2.5,0,41.8,53.2,65.2,,3,1.5,3,1,0,0,1,0,2015,12
Benny Cunningham,8283,HB,1,SL,2,2,12,6.0,0,57.6,58.8,70.1,,4,2.0,8,0,0,0,0,0,2015,12
Stevan Ridley,6225,HB,1,NYJ,2,2,1,0.5,0,51.8,54.2,65.2,,6,3.0,2,0,0,0,0,0,2015,12
Mark Sanchez,4928,QB,1,PHI,24,1,4,2.0,0,68.6,63.8,35.7,60.0,0,0.0,5,1,0,1,0,0,2015,12
Chris Thompson,7936,HB,1,WAS,2,2,7,3.5,0,55.9,53.6,69.4,,4,2.0,8,0,0,0,0,0,2015,12
Anthony Dixon,5696,HB,1,BUF,2,2,8,4.0,0,64.7,62.3,65.2,,7,3.5,6,1,0,0,0,0,2015,12
Matt Cassel,2447,QB,1,DAL,1,0,9,4.5,0,54.4,49.9,76.1,60.0,1,0.5,5,1,0,0,0,0,2015,12
Jamize Olawale,7572,FB,1,OAK,8,2,17,8.5,0,67.7,69.2,65.2,55.7,11,5.5,10,2,2,0,0,0,2015,12
Robert Turbin,7106,HB,1,DAL,2,2,11,5.5,0,59.4,58.7,66.7,,5,2.5,8,1,0,0,0,0,2015,12
Andy Dalton,6187,QB,1,CIN,28,1,4,2.0,0,64.5,57.8,77.3,60.0,0,0.0,5,0,0,0,0,0,2015,12
Shane Vereen,6208,HB,1,NYG,2,2,15,7.5,0,57.2,67.5,69.4,,4,2.0,8,1,0,0,0,0,2015,12
Orleans Darkwa,9173,HB,1,NYG,2,2,2,1.0,0,54.3,55.5,67.2,,4,2.0,1,0,0,0,0,0,2015,12
Brock Osweiler,7059,QB,1,DEN,32,2,4,2.0,0,70.7,51.2,80.3,60.0,2,1.0,3,1,0,0,1,0,2015,12
Josh McCown,1085,QB,1,CLV,14,0,12,6.0,0,71.0,59.4,79.3,60.0,2,1.0,8,1,0,0,0,0,2015,12
Kendall Wright,7026,WR,1,TEN,5,2,-4,-2.0,0,55.1,53.6,67.8,60.0,6,3.0,0,0,0,0,0,0,2015,12
Andre Williams,8748,HB,1,NYG,2,2,1,0.5,0,56.1,57.2,65.2,,1,0.5,2,0,0,0,0,0,2015,12
Matthew Stafford,4924,QB,1,DET,28,0,13,6.5,0,92.0,73.1,79.5,60.0,7,3.5,8,1,0,0,0,0,2015,12
Martavis Bryant,8753,WR,1,PIT,10,1,11,11.0,1,67.2,69.8,69.1,58.9,18,18.0,11,1,2,0,0,0,2015,12
Chris Givens,7096,WR,1,BLT,13,1,2,2.0,0,60.7,56.6,64.6,58.2,1,1.0,2,0,0,0,0,0,2015,12
Travis Benjamin,7100,WR,1,CLV,11,1,10,10.0,0,67.7,63.0,72.2,58.9,3,3.0,10,1,0,0,0,0,2015,12
Marvin Jones Jr.,7158,WR,1,CIN,27,1,30,30.0,0,66.4,62.8,67.4,59.1,3,3.0,30,1,0,0,0,0,2015,12
Austin Davis,7305,QB,1,CLV,1,0,7,7.0,0,64.7,64.4,72.4,60.0,0,0.0,7,1,0,0,0,0,2015,12
Derrick Coleman,7377,FB,1,SEA,4,1,1,1.0,0,79.7,63.2,61.9,67.7,2,2.0,1,1,0,0,0,0,2015,12
Matt Asiata,6432,HB,1,MIN,1,1,3,3.0,0,63.0,60.0,67.4,,3,3.0,3,0,0,0,0,0,2015,12
Dwayne Harris,6328,WR,1,NYG,10,1,1,1.0,0,58.5,59.2,73.7,81.6,1,1.0,1,0,0,0,0,0,2015,12
Knile Davis,7878,HB,1,KC,2,1,1,1.0,0,58.0,59.3,71.2,60.0,1,1.0,1,0,0,0,0,0,2015,12
Quinton Patton,7910,WR,1,SF,10,1,5,5.0,0,40.7,57.2,81.0,84.9,0,0.0,5,0,0,0,0,0,2015,12
Stepfan Taylor,7922,HB,1,ARZ,1,1,2,2.0,0,56.3,57.0,61.9,,0,0.0,2,0,0,0,0,0,2015,12
Marqise Lee,8674,WR,1,JAX,4,1,10,10.0,0,55.1,63.1,64.6,60.2,0,0.0,10,1,0,0,0,0,2015,12
Jarvis Landry,8698,WR,1,MIA,6,1,4,4.0,0,84.6,56.6,74.0,61.1,1,1.0,4,0,0,0,1,1,2015,12
Tre Mason,8710,HB,1,SL,1,1,-2,-2.0,0,69.4,59.5,70.3,,0,0.0,0,0,0,0,0,0,2015,12
Matt Ryan,4317,QB,1,ATL,24,1,-1,-1.0,0,58.6,60.0,79.0,60.0,0,0.0,0,0,0,1,0,0,2015,12
Nick Foles,7089,QB,1,SL,16,0,2,2.0,0,56.0,62.6,80.4,60.3,2,2.0,2,1,0,0,1,0,2015,12
Albert Wilson,8943,WR,1,KC,17,1,8,8.0,0,61.2,56.6,67.4,78.4,3,3.0,8,0,0,0,0,0,2015,12
Juwan Thompson,8955,HB,1,DEN,1,1,3,3.0,0,53.4,57.0,61.9,,2,2.0,3,0,0,0,0,0,2015,12
Blaine Gabbert,6162,QB,1,SF,16,0,11,11.0,0,58.6,65.9,79.0,60.0,0,0.0,11,1,0,0,0,0,2015,12
Marcus Mariota,9435,QB,1,TEN,17,0,7,7.0,0,50.5,58.3,79.8,60.0,3,3.0,7,0,0,0,0,0,2015,12
C.J. Spiller,5534,HB,1,NO,1,1,-2,-2.0,0,58.1,59.7,69.8,,0,0.0,0,0,0,0,0,0,2015,12
Fred Jackson,3368,HB,1,SEA,3,1,4,4.0,0,68.4,59.4,66.2,60.0,3,3.0,4,0,0,0,0,0,2015,12
Jalston Fowler,9541,FB,1,TEN,5,1,1,1.0,0,69.2,61.4,64.6,56.8,1,1.0,1,1,0,0,0,0,2015,12
