player,player_id,position,player_game_count,team_name,run_plays,attempts,yards,ypa,touchdowns,grades_offense,grades_run,grades_hands_fumble,grades_run_block,yards_after_contact,yco_attempt,longest,first_downs,avoided_tackles,fumbles,penalties,declined_penalties,season,week
James Conner,11860,HB,1,PIT,32,31,135,4.4,2,70.7,71.2,30.0,60.0,90,2.9,22,5,4,1,0,0,2018,1
Adrian Peterson,3623,HB,1,WAS,30,26,96,3.7,1,51.4,55.6,28.2,60.0,81,3.12,17,4,3,1,0,0,2018,1
Carlos Hyde,8692,HB,1,CLV,23,22,62,2.8,1,61.1,63.4,77.8,60.0,42,1.91,12,3,1,0,0,0,2018,1
Todd Gurley II,9443,HB,1,LA,25,20,108,5.4,0,65.6,61.5,77.8,60.0,64,3.2,23,6,2,0,0,0,2018,1
Lamar Miller,7097,HB,1,HST,22,20,98,4.9,0,60.9,67.8,77.3,60.0,64,3.2,31,3,1,0,0,0,2018,1
Peyton Barber,10927,HB,1,TB,24,19,69,3.6,0,65.8,66.5,76.8,60.1,59,3.11,23,2,5,0,0,0,2018,1
Saquon Barkley,45791,HB,1,NYG,19,18,106,5.9,1,60.6,64.8,77.6,60.0,95,5.28,68,3,5,0,0,0,2018,1
Rex Burkhead,7971,HB,1,NE,20,18,64,3.6,0,54.2,50.6,25.0,60.0,41,2.28,12,2,3,1,0,0,2018,1
Joe Mixon,11803,HB,1,CIN,17,17,95,5.6,1,62.4,66.7,77.6,,48,2.82,27,4,1,0,0,0,2018,1
Kareem Hunt,11841,HB,1,KC,21,16,49,3.1,0,53.5,54.4,75.8,59.6,39,2.44,13,2,5,0,0,0,2018,1
Dalvin Cook,11796,HB,1,MIN,17,16,40,2.5,0,58.1,42.2,25.8,60.0,45,2.81,15,1,5,1,0,0,2018,1
Dion Lewis,6301,HB,1,TEN,18,16,75,4.7,1,57.7,66.7,76.8,60.0,55,3.44,26,2,6,0,1,1,2018,1
Phillip Lindsay,12660,HB,1,DEN,15,15,71,4.7,0,57.7,59.9,75.9,,23,1.53,14,5,2,0,0,0,2018,1
