player,player_id,position,player_game_count,team_name,grades_fgep_kicker,pat_made,pat_attempts,pat_percent,one_made,one_attempts,one_percent,twenty_made,twenty_attempts,twenty_percent,thirty_made,thirty_attempts,thirty_percent,forty_made,forty_attempts,forty_percent,fifty_made,fifty_attempts,fifty_percent,season,week
Adam Vinatieri,226,K,1,IND,46.1,2,2,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,1,0.0,2016,14
Phil Dawson,422,K,1,SF,40.6,2,2,100.0,0,0,,0,0,,0,0,,1,3,33.3,0,0,,2016,14
Sebastian Janikowski,595,K,1,OAK,65.7,1,1,100.0,0,0,,0,0,,1,1,100.0,1,1,100.0,0,0,,2016,14
Matt Bryant,1223,K,1,ATL,65.9,6,6,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2016,14
Mike Nugent,2264,K,1,CIN,51.2,2,3,66.7,0,0,,0,0,,0,1,0.0,1,1,100.0,0,0,,2016,14
Robbie Gould,2607,K,1,NYG,71.6,1,1,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2016,14
Nick Novak,2726,K,1,HST,69.8,1,1,100.0,0,0,,2,2,100.0,1,1,100.0,1,1,100.0,1,1,100.0,2016,14
Stephen Gostkowski,3063,K,1,NE,64.5,4,4,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2016,14
Matt Prater,3471,K,1,DET,69.0,2,2,100.0,0,0,,1,1,100.0,0,0,,0,0,,1,1,100.0,2016,14
Nick Folk,3794,K,1,NYJ,77.2,0,0,,0,0,,0,0,,2,2,100.0,0,0,,1,1,100.0,2016,14
Mason Crosby,3809,K,1,GB,56.1,5,5,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,1,0.0,2016,14
Stephen Hauschka,4655,K,1,SEA,62.0,1,1,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,0,,2016,14
Dan Carpenter,4697,K,1,BUF,45.4,2,3,66.7,0,0,,0,0,,0,0,,0,0,,0,0,,2016,14
Connor Barth,4777,K,1,CHI,63.9,2,2,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2016,14
Ryan Succop,5180,K,1,TEN,69.7,1,1,100.0,0,0,,0,0,,0,0,,1,1,100.0,1,1,100.0,2016,14
Graham Gano,5443,K,1,CAR,70.3,2,2,100.0,0,0,,1,1,100.0,0,0,,3,3,100.0,0,0,,2016,14
Dan Bailey,6796,K,1,DAL,43.4,1,1,100.0,0,0,,0,0,,0,0,,0,0,,0,1,0.0,2016,14
Kai Forbath,6860,K,1,MIN,55.5,1,2,50.0,0,0,,0,0,,1,1,100.0,3,3,100.0,0,0,,2016,14
Greg Zuerlein,7163,K,1,LA,62.3,2,2,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2016,14
Justin Tucker,7604,K,1,BLT,69.8,2,2,100.0,0,0,,0,0,,2,3,66.7,0,0,,1,1,100.0,2016,14
Caleb Sturgis,7948,K,1,PHI,68.3,1,1,100.0,0,0,,0,0,,1,1,100.0,2,2,100.0,0,0,,2016,14
Dustin Hopkins,7958,K,1,WAS,47.6,3,3,100.0,0,0,,0,0,,0,1,0.0,0,0,,0,0,,2016,14
Brandon McManus,8437,K,1,DEN,62.4,1,1,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2016,14
Cairo Santos,8932,K,1,KC,63.5,3,3,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2016,14
Chris Boswell,8990,K,1,PIT,65.9,3,3,100.0,0,0,,0,0,,2,2,100.0,0,0,,0,0,,2016,14
Cody Parkey,9030,K,1,CLV,62.1,1,1,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2016,14
Chandler Catanzaro,9140,K,1,ARZ,38.9,0,2,0.0,0,0,,0,0,,0,0,,0,1,0.0,1,1,100.0,2016,14
Andrew Franks,9814,K,1,MIA,72.3,3,3,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,0,,2016,14
Josh Lambo,10133,K,1,SD,62.2,1,1,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2016,14
Jason Myers,10207,K,1,JAX,59.0,1,1,100.0,0,0,,1,1,100.0,0,0,,1,2,50.0,1,2,50.0,2016,14
Roberto Aguayo,10693,K,1,TB,65.7,1,1,100.0,0,0,,1,1,100.0,1,1,100.0,1,1,100.0,0,0,,2016,14
Wil Lutz,11096,K,1,NO,64.5,0,0,,0,0,,1,1,100.0,1,1,100.0,1,1,100.0,0,0,,2016,14
