player,player_id,position,player_game_count,team_name,snap_counts_kickoff_return,snap_counts_kickoff,snap_counts_punt_return,snap_counts_punt_coverage,snap_counts_field_goal_blocking,snap_counts_field_goal,grades_misc_st,grades_kickoff_kicker,grades_kick_return,grades_punter,grades_punt_return,grades_fgep_kicker,penalties,declined_penalties,tackles,assists,missed_tackles,season,week
Adam Vinatieri,226,K,1,IND,0,0,0,0,0,2,60.0,,,,,49.2,0,0,0,0,0,2016,12
Phil Dawson,422,K,1,SF,0,5,0,0,0,4,60.0,60.0,,,,64.7,0,0,0,0,2,2016,12
Sebastian Janikowski,595,K,1,OAK,0,7,0,0,0,5,60.0,60.5,,,,64.0,0,0,0,0,0,2016,12
Shane Lechler,673,P,1,HST,0,0,0,5,0,3,60.4,,,62.6,,,0,0,0,0,0,2016,12
Julius Peppers,1010,ED,1,GB,0,0,0,0,3,5,60.2,,,,,,0,0,0,0,0,2016,12
Matt Bryant,1223,K,1,ATL,0,0,0,0,0,6,60.0,,,,,68.0,0,0,0,0,0,2016,12
Jason Witten,1384,TE,1,DAL,1,0,0,0,0,5,60.2,,,,,,0,0,0,0,0,2016,12
Jon Dorenbos,1600,LS,1,PHI,0,0,0,2,0,3,63.1,,,,,,0,0,0,0,0,2016,12
Antonio Gates,1609,TE,1,SD,1,0,0,0,0,0,60.0,,,,,,0,0,0,0,0,2016,12
Cullen Jenkins,1637,DI,1,WAS,0,0,0,0,5,0,60.2,,,,,,0,0,0,0,0,2016,12
Vince Wilfork,1742,DI,1,HST,0,0,0,0,4,0,59.0,,,,,,0,0,0,0,0,2016,12
Karlos Dansby,1754,LB,1,CIN,0,0,0,0,5,0,60.3,,,,,,0,0,0,0,0,2016,12
Daryl Smith,1760,LB,1,TB,0,0,0,0,1,0,60.0,,,,,,0,0,0,0,0,2016,12
Matt Schaub,1811,QB,1,ATL,0,0,0,0,0,6,60.5,,,,,,0,0,0,0,0,2016,12
Donnie Jones,1939,P,1,PHI,0,0,0,2,0,3,60.1,,,60.2,,,0,0,0,0,0,2016,12
Mike Adams,1972,S,1,IND,0,0,1,0,4,0,60.4,,,,,,0,0,0,0,0,2016,12
Don Muhlbach,2130,LS,1,DET,0,0,0,4,0,4,69.3,,,,,,0,0,1,0,0,2016,12
Adam Jones,2223,CB,1,CIN,0,0,0,0,1,0,60.0,,,,,,0,0,0,0,0,2016,12
Thomas Davis Sr.,2231,LB,1,CAR,0,0,0,0,5,0,59.9,,,,,,0,0,0,0,0,2016,12
Mike Nugent,2264,K,1,CIN,0,4,0,0,0,3,60.0,60.0,,,,44.9,0,0,0,0,0,2016,12
Jonathan Babineaux,2276,DI,1,ATL,0,0,0,0,3,6,59.9,,,,,,0,0,0,0,0,2016,12
Richie Incognito,2298,G,1,BUF,0,0,0,0,0,3,60.4,,,,,,0,0,0,0,0,2016,12
Dustin Colquitt,2316,P,1,KC,0,0,0,9,0,5,60.8,,,67.8,,,0,0,0,0,0,2016,12
Darren Sproles,2347,HB,1,PHI,0,0,1,0,0,0,60.0,,,,60.0,,0,0,0,0,0,2016,12
Joe Berger,2424,C,1,MIN,0,0,0,0,0,1,60.0,,,,,,0,0,0,0,0,2016,12
Lorenzo Alexander,2476,ED,1,BUF,0,5,0,6,3,0,49.4,,,,,,0,0,1,0,1,2016,12
Jon Condo,2539,LS,1,OAK,0,0,0,5,0,5,64.8,,,,,,0,0,0,0,0,2016,12
John Denney,2561,LS,1,MIA,0,0,0,5,0,5,60.6,,,,,,0,0,0,0,1,2016,12
Robbie Gould,2607,K,1,NYG,0,5,0,0,0,4,60.0,60.0,,,,47.2,0,0,0,0,0,2016,12
John Kuhn,2686,FB,1,NO,4,0,0,2,0,0,58.2,,,,,,0,0,0,0,0,2016,12
L.P. Ladouceur,2687,LS,1,DAL,0,0,0,2,0,5,63.9,,,,,,0,0,0,0,0,2016,12
Nick Novak,2726,K,1,HST,0,4,0,0,0,3,60.0,60.0,,,,65.2,0,0,0,0,0,2016,12
Greg Warren,2831,LS,1,PIT,0,0,0,6,0,4,64.7,,,,,,0,0,0,0,0,2016,12
Ahmad Brooks,2945,ED,1,SF,0,0,1,0,5,0,59.7,,,,,,0,0,0,0,0,2016,12
Mario Williams,2946,ED,1,MIA,0,0,0,0,2,0,59.5,,,,,,0,0,0,0,0,2016,12
Reggie Bush,2947,HB,1,BUF,1,0,0,0,0,0,60.0,,,,,,0,0,0,0,0,2016,12
Haloti Ngata,2957,DI,1,DET,0,0,0,0,3,0,59.5,,,,,,0,0,0,0,0,2016,12
Chad Greenway,2962,LB,1,MIN,0,0,1,0,4,0,60.4,,,,,,0,0,0,0,0,2016,12
D'Qwell Jackson,2979,LB,1,IND,0,0,0,0,4,0,60.2,,,,,,0,0,0,0,0,2016,12
Roman Harper,2988,S,1,NO,4,8,2,0,3,0,46.1,,,,,,0,0,0,0,1,2016,12
Kellen Clemens,2994,QB,1,SD,0,0,0,0,0,4,60.2,,,,,,0,0,0,0,0,2016,12
Anthony Fasano,2998,TE,1,TEN,2,0,0,0,0,5,60.3,,,,,,0,0,0,0,0,2016,12
Andrew Whitworth,3000,T,1,CIN,0,0,0,0,0,3,60.4,,,,,,0,0,0,0,0,2016,12
Chris Chester,3001,G,1,ATL,0,0,0,0,0,6,61.3,,,,,,0,0,0,0,0,2016,12
Devin Hester,3002,WR,1,BLT,4,0,6,0,0,0,60.2,,59.1,,55.4,,0,0,0,0,0,2016,12
Darryl Tapp,3008,ED,1,NO,0,0,2,0,3,0,60.2,,,,,,0,0,0,0,0,2016,12
Eric Winston,3011,T,1,CIN,0,0,0,0,0,3,60.1,,,,,,0,0,0,0,0,2016,12
Frostee Rucker,3036,DI,1,ARZ,0,0,0,0,1,0,60.0,,,,,,0,0,0,0,0,2016,12
Jahri Evans,3053,G,1,NO,0,0,0,0,0,7,61.5,,,,,,0,0,0,0,0,2016,12
