player,player_id,position,player_game_count,team_name,run_plays,attempts,yards,ypa,touchdowns,grades_offense,grades_run,grades_hands_fumble,grades_run_block,yards_after_contact,yco_attempt,longest,first_downs,avoided_tackles,fumbles,penalties,declined_penalties,season,week
Saquon Barkley,45791,HB,1,NYG,24,24,125,5.2,0,79.9,77.2,79.0,,64,2.67,29,4,4,0,0,0,2018,13
Todd Gurley II,9443,HB,1,LA,27,23,132,5.7,2,74.3,71.4,78.6,60.0,82,3.57,36,8,4,0,0,0,2018,13
Ezekiel Elliott,10638,HB,1,DAL,26,23,75,3.3,0,68.5,64.6,79.1,60.0,53,2.3,21,5,4,0,0,0,2018,13
Gus Edwards,46027,HB,1,BLT,29,21,82,3.9,0,71.5,68.8,77.7,64.7,53,2.52,9,4,1,0,0,0,2018,13
Isaiah Crowell,9295,HB,1,NYJ,22,21,98,4.7,0,64.3,66.8,78.1,60.0,63,3.0,27,3,2,0,0,0,2018,13
Josh Adams,45662,HB,1,PHI,20,20,85,4.3,0,63.6,66.0,77.1,,51,2.55,18,4,2,0,0,0,2018,13
David Johnson,9519,HB,1,ARZ,22,20,69,3.5,0,60.5,61.1,77.5,60.0,56,2.8,13,3,4,0,0,0,2018,13
Lamar Miller,7097,HB,1,HST,18,19,103,5.4,0,70.9,72.8,76.7,,27,1.42,32,5,2,0,0,0,2018,13
Phillip Lindsay,12660,HB,1,DEN,19,19,157,8.3,2,80.7,78.0,77.3,,19,1.0,65,7,0,0,0,0,2018,13
Doug Martin,7035,HB,1,OAK,19,18,61,3.4,1,67.2,66.0,25.7,60.0,42,2.33,17,6,2,1,0,0,2018,13
Sony Michel,27589,HB,1,NE,22,17,63,3.7,0,56.9,62.7,77.0,60.0,27,1.59,8,3,0,0,1,0,2018,13
Lamar Jackson,46416,QB,1,BLT,38,15,75,4.4,1,50.5,59.5,19.6,60.0,39,2.29,16,5,4,3,1,0,2018,13
Peyton Barber,10927,HB,1,TB,16,16,45,2.8,1,51.9,54.7,23.2,,35,2.19,17,3,2,1,0,0,2018,13
Jordan Howard,10784,HB,1,CHI,19,16,76,4.8,0,59.3,58.2,76.0,60.0,50,3.13,25,3,3,0,0,0,2018,13
LeGarrette Blount,5863,HB,1,DET,16,16,61,3.8,0,58.7,59.0,76.2,,34,2.13,24,4,1,0,0,0,2018,13
James Conner,11860,HB,1,PIT,15,15,60,4.0,2,67.6,68.7,76.6,,33,2.2,20,4,1,0,0,0,2018,13
Jeff Wilson Jr.,29413,HB,1,SF,17,15,61,4.1,0,59.8,49.7,26.1,60.0,34,2.27,11,4,0,1,0,0,2018,13
LeSean McCoy,4976,HB,1,BUF,17,15,52,3.5,0,61.7,61.7,76.9,60.0,51,3.4,18,3,3,0,0,0,2018,13
Spencer Ware,7975,HB,1,KC,17,14,47,3.4,1,65.3,67.3,75.7,60.0,33,2.36,17,3,2,0,0,0,2018,13
Austin Ekeler,12164,HB,1,LAC,14,13,21,1.6,0,55.4,52.4,75.8,60.0,19,1.46,7,0,0,0,0,0,2018,13
Carlos Hyde,8692,HB,1,JAX,13,13,36,2.8,0,51.2,50.3,23.3,,29,2.23,8,1,2,1,0,0,2018,13
Alfred Blue,8816,HB,1,HST,15,13,54,4.2,0,63.4,68.4,75.1,59.1,31,2.38,17,2,3,0,0,0,2018,13
Chris Carson,12004,HB,1,SEA,14,13,69,5.3,0,87.2,83.2,76.4,60.0,39,3.0,23,4,4,0,0,0,2018,13
Royce Freeman,45747,HB,1,DEN,12,12,48,4.0,0,60.6,60.1,21.9,,35,2.92,10,1,3,1,0,0,2018,13
Joe Mixon,11803,HB,1,CIN,16,12,82,6.8,0,73.1,76.5,75.2,59.7,48,4.0,23,5,2,0,0,0,2018,13
Alvin Kamara,11822,HB,1,NO,14,11,36,3.3,0,57.4,60.0,77.4,60.0,30,2.73,7,1,2,0,0,0,2018,13
Aaron Jones,11937,HB,1,GB,11,11,36,3.3,1,66.5,70.3,74.9,,33,3.0,13,2,4,0,0,0,2018,13
Derrick Henry,10679,HB,1,TEN,12,10,40,4.0,1,72.3,72.5,74.8,60.0,42,4.2,12,3,1,0,0,0,2018,13
Christian McCaffrey,11763,HB,1,CAR,16,10,106,10.6,0,71.1,70.2,75.9,59.3,73,7.3,53,5,2,0,0,0,2018,13
Patrick Mahomes,11765,QB,1,KC,25,5,52,5.8,0,78.8,66.0,80.7,60.1,1,0.11,28,2,0,0,1,0,2018,13
Adrian Peterson,3623,HB,1,WAS,10,9,98,10.9,1,82.4,81.1,72.7,60.0,96,10.67,90,3,4,0,0,0,2018,13
Nick Chubb,45783,HB,1,CLV,8,9,31,3.4,1,67.3,59.9,73.7,,26,2.89,11,3,6,0,0,0,2018,13
Dalvin Cook,11796,HB,1,MIN,9,9,84,9.3,0,84.7,86.2,75.4,,48,5.33,32,4,2,0,0,0,2018,13
Josh Allen,46601,QB,1,BUF,24,2,135,15.0,0,90.8,91.0,80.1,60.0,99,11.0,28,7,2,1,1,0,2018,13
T.J. Yeldon,9469,HB,1,JAX,8,8,16,2.0,0,56.2,51.4,74.4,,18,2.25,4,1,0,0,0,0,2018,13
Frank Gore,2282,HB,1,MIA,8,8,21,2.6,0,55.4,58.9,73.1,,22,2.75,8,0,3,0,0,0,2018,13
Justin Jackson,29539,HB,1,LAC,8,8,63,7.9,1,86.5,82.2,72.5,,38,4.75,18,4,5,0,0,0,2018,13
Theo Riddick,7980,HB,1,DET,9,8,32,4.0,0,63.0,60.9,73.2,60.0,14,1.75,11,1,2,0,0,0,2018,13
Kenneth Dixon,10768,HB,1,BLT,13,8,37,4.6,0,58.2,57.9,20.0,60.0,27,3.38,13,2,1,1,0,0,2018,13
Marlon Mack,11898,HB,1,IND,10,8,27,3.4,0,59.7,62.3,73.1,60.0,25,3.13,7,0,1,0,0,0,2018,13
Tarik Cohen,11874,HB,1,CHI,11,8,30,3.8,0,77.3,60.5,26.0,60.2,18,2.25,11,1,2,0,0,0,2018,13
Kenyan Drake,10707,HB,1,MIA,13,7,31,4.4,0,73.1,77.2,72.3,60.6,29,4.14,20,1,4,0,0,0,2018,13
Mark Ingram II,6180,HB,1,NO,10,7,27,3.9,0,52.7,60.0,72.3,60.0,15,2.14,13,2,0,0,0,0,2018,13
Deshaun Watson,11767,QB,1,HST,33,2,30,4.3,0,72.9,68.9,79.7,60.0,18,2.57,11,4,1,0,0,0,2018,13
Jamaal Williams,11889,HB,1,GB,9,7,13,1.9,0,51.9,40.3,75.0,60.0,16,2.29,4,0,0,0,0,0,2018,13
Rex Burkhead,7971,HB,1,NE,9,7,20,2.9,0,61.6,54.3,72.3,60.0,17,2.43,10,1,0,0,0,0,2018,13
Rashaad Penny,27414,HB,1,SEA,8,7,65,9.3,1,70.0,68.6,72.1,60.0,29,4.14,20,3,2,0,0,0,2018,13
Ito Smith,45932,HB,1,ATL,8,7,22,3.1,0,62.3,66.2,71.9,60.0,20,2.86,11,2,1,0,0,0,2018,13
Jalen Richard,11395,HB,1,OAK,7,6,95,15.8,0,74.7,75.6,21.1,60.0,64,10.67,30,3,3,1,0,0,2018,13
Elijah McGuire,11943,HB,1,NYJ,10,6,19,3.2,0,61.9,60.9,71.1,60.0,18,3.0,7,1,1,0,0,0,2018,13
James White,8765,HB,1,NE,8,6,26,4.3,0,64.4,49.9,73.5,60.0,13,2.17,12,1,1,0,0,0,2018,13
Chris Ivory,6007,HB,1,BUF,6,6,4,0.7,0,31.3,33.5,15.7,,11,1.83,4,0,0,1,0,0,2018,13
Tevin Coleman,9506,HB,1,ATL,6,6,8,1.3,0,53.8,64.9,18.4,,6,1.0,8,2,0,1,0,0,2018,13
Dion Lewis,6301,HB,1,TEN,7,6,36,6.0,0,59.4,59.9,71.6,60.0,21,3.5,11,0,2,0,0,0,2018,13
Cam Newton,6153,QB,1,CAR,16,4,33,5.5,0,50.2,60.0,81.3,60.0,21,3.5,15,2,0,0,1,0,2018,13
Chase Edmonds,45851,HB,1,ARZ,5,5,53,10.6,2,84.2,83.7,71.4,,26,5.2,29,3,1,0,0,0,2018,13
Giovani Bernard,7818,HB,1,CIN,6,5,14,2.8,0,63.8,52.0,72.6,60.0,6,1.2,4,0,0,0,0,0,2018,13
Damien Williams,9205,HB,1,KC,5,5,38,7.6,0,74.4,74.8,70.9,,14,2.8,17,2,0,0,0,0,2018,13
Jameis Winston,9434,QB,1,TB,20,0,48,9.6,0,72.4,65.3,79.3,60.0,23,4.6,18,2,1,0,0,0,2018,13
Cody Kessler,10727,QB,1,JAX,21,0,28,5.6,0,56.7,48.1,27.6,60.0,25,5.0,11,1,1,1,0,0,2018,13
Dak Prescott,10769,QB,1,DAL,29,3,22,4.4,0,72.8,90.9,22.0,60.0,13,2.6,15,2,3,2,0,0,2018,13
Wayne Gallman,11895,HB,1,NYG,5,5,16,3.2,0,52.2,60.7,70.3,,12,2.4,9,0,1,0,0,0,2018,13
Corey Clement,12253,HB,1,PHI,8,5,27,5.4,0,62.2,52.0,19.9,60.0,22,4.4,11,3,0,1,0,0,2018,13
Matt Breida,12271,HB,1,SF,5,5,6,1.2,0,70.7,48.6,71.4,,7,1.4,3,0,0,0,0,0,2018,13
