player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties,season,week
Julius Peppers,1010,ED,1,GB,58,35,20,3,68.3,72.8,73.7,58.2,62.3,2,1,0,1,0,3,0,0,4,0,0,0,0,,0,,0,0,0,0.0,0,0,2016,13
Dwight Freeney,1019,ED,1,ATL,22,13,9,0,59.9,54.9,,63.5,,2,0,0,2,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,1,0,2016,13
James Harrison,1251,ED,1,PIT,45,17,12,16,83.9,51.6,36.8,90.4,69.7,7,1,1,5,0,2,1,1,2,0,2,2,6,3.0,0,6.0,0,0,0,79.2,0,0,2016,13
Terence Newman,1321,CB,1,MIN,22,0,10,12,65.4,41.8,26.7,,76.1,0,0,0,0,0,1,0,0,1,0,1,1,-2,-2.0,0,-2.0,0,0,0,79.2,0,0,2016,13
Terrell Suggs,1326,ED,1,BLT,50,34,16,0,71.3,68.1,70.5,65.4,,6,0,2,4,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0,2016,13
Cullen Jenkins,1637,DI,1,WAS,18,13,5,0,60.9,51.9,67.3,68.7,,2,0,1,1,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0,2016,13
Vince Wilfork,1742,DI,1,HST,31,17,14,0,38.5,40.7,68.6,52.2,,2,0,0,2,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0,2016,13
Karlos Dansby,1754,LB,1,CIN,59,6,14,39,74.5,68.5,77.1,62.6,71.3,2,0,2,0,0,3,1,0,0,0,5,3,19,6.3,16,9.0,0,0,0,67.9,0,0,2016,13
Daryl Smith,1760,LB,1,TB,10,0,6,4,70.8,67.2,,,62.2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0,2016,13
Antonio Smith,1856,DI,1,HST,25,14,11,0,58.7,63.6,69.4,51.4,,1,0,0,1,0,2,1,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0,2016,13
