player,player_id,position,player_game_count,team_name,snap_counts_kickoff_return,snap_counts_kickoff,snap_counts_punt_return,snap_counts_punt_coverage,snap_counts_field_goal_blocking,snap_counts_field_goal,grades_misc_st,grades_kickoff_kicker,grades_kick_return,grades_punter,grades_punt_return,grades_fgep_kicker,penalties,declined_penalties,tackles,assists,missed_tackles,season,week
Adam Vinatieri,226,K,1,IND,0,0,0,0,0,4,60.0,,,,,68.5,0,0,0,0,0,2017,17
Phil Dawson,422,K,1,ARZ,0,7,0,0,0,6,60.0,58.7,,,,84.3,0,0,0,0,1,2017,17
Shane Lechler,673,P,1,HST,0,1,0,4,0,3,60.3,60.0,,60.3,,,0,0,0,0,0,2017,17
Julius Peppers,1010,ED,1,CAR,0,0,2,0,6,0,59.9,,,,,,0,0,0,0,0,2017,17
Dwight Freeney,1019,ED,1,DET,0,0,1,0,0,0,60.0,,,,,,0,0,0,0,0,2017,17
Matt Bryant,1223,K,1,ATL,0,0,0,0,0,6,60.0,,,,,75.6,0,0,0,0,0,2017,17
James Harrison,1251,ED,1,NE,0,0,4,0,3,0,60.3,,,,,,0,0,0,0,0,2017,17
Jason Witten,1384,TE,1,DAL,0,0,0,0,0,2,60.0,,,,,,0,0,0,0,0,2017,17
Karlos Dansby,1754,LB,1,ARZ,0,0,0,0,5,0,60.2,,,,,,0,0,0,0,0,2017,17
Andy Lee,1906,P,1,ARZ,0,0,0,6,0,6,60.8,,,57.6,,,0,0,0,0,0,2017,17
Donnie Jones,1939,P,1,PHI,0,0,0,7,0,0,60.0,,,58.8,,,0,0,0,0,0,2017,17
Mike Adams,1972,S,1,CAR,0,0,2,0,6,0,60.2,,,,,,0,0,0,0,0,2017,17
Don Muhlbach,2130,LS,1,DET,0,0,0,6,0,5,61.0,,,,,,0,0,0,0,0,2017,17
Thomas Davis Sr.,2231,LB,1,CAR,0,0,0,0,6,0,60.1,,,,,,0,0,0,0,0,2017,17
Mike Nugent,2264,K,1,CHI,0,3,0,0,0,2,60.0,60.0,,,,70.1,0,0,0,0,0,2017,17
Khalif Barnes,2269,T,1,ARZ,0,0,0,0,0,6,60.9,,,,,,0,0,0,0,0,2017,17
Richie Incognito,2298,G,1,BUF,0,0,0,0,0,4,60.6,,,,,,0,0,0,0,0,2017,17
Dustin Colquitt,2316,P,1,KC,0,0,0,5,0,5,60.7,,,70.3,,,1,0,0,0,0,2017,17
Joe Berger,2424,G,1,MIN,0,0,0,0,0,4,60.2,,,,,,0,0,0,0,0,2017,17
Lorenzo Alexander,2476,ED,1,BUF,0,6,4,4,2,0,51.9,,,,,,0,0,0,0,0,2017,17
Jon Condo,2539,LS,1,OAK,0,0,0,3,0,2,63.2,,,,,,0,0,0,0,0,2017,17
John Denney,2561,LS,1,MIA,0,0,0,4,0,2,63.6,,,,,,0,0,0,0,0,2017,17
Robbie Gould,2607,K,1,SF,0,0,0,0,0,6,60.0,,,,,68.7,0,0,0,0,0,2017,17
L.P. Ladouceur,2687,LS,1,DAL,0,0,0,8,0,2,64.7,,,,,,0,0,0,0,0,2017,17
Johnathan Joseph,2969,CB,1,HST,0,0,0,0,4,0,29.7,,,,,,1,0,0,0,0,2017,17
Marcedes Lewis,2973,TE,1,JAX,0,0,0,0,0,2,60.0,,,,,,0,0,0,0,0,2017,17
Kellen Clemens,2994,QB,1,LAC,0,0,0,0,0,6,60.5,,,,,,0,0,0,0,0,2017,17
