player,player_id,position,player_game_count,team_name,grades_fgep_kicker,pat_made,pat_attempts,pat_percent,one_made,one_attempts,one_percent,twenty_made,twenty_attempts,twenty_percent,thirty_made,thirty_attempts,thirty_percent,forty_made,forty_attempts,forty_percent,fifty_made,fifty_attempts,fifty_percent,season,week
Matt Bryant,1223,,1,ATL,37.2,3,4,75.0,0,0,,1,1,100.0,0,0,,1,1,100.0,0,0,,2019,6
Mike Nugent,2264,,1,NE,59.2,5,5,100.0,0,0,,0,0,,0,0,,0,1,0.0,0,0,,2019,6
Robbie Gould,2607,K,1,SF,47.7,2,2,100.0,0,0,,1,1,100.0,1,1,100.0,0,0,,0,1,0.0,2019,6
Matt Prater,3471,K,1,DET,74.0,1,1,100.0,0,0,,2,2,100.0,0,0,,1,1,100.0,2,2,100.0,2019,6
Mason Crosby,3809,K,1,GB,67.9,2,2,100.0,0,0,,1,1,100.0,1,1,100.0,1,1,100.0,0,0,,2019,6
Dan Bailey,6796,K,1,MIN,66.3,5,5,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2019,6
Randy Bullock,7154,K,1,CIN,62.8,2,2,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,0,,2019,6
Greg Zuerlein,7163,K,1,LA,60.4,1,1,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2019,6
Justin Tucker,7604,K,1,BLT,68.7,2,2,100.0,0,0,,1,1,100.0,0,0,,2,2,100.0,0,0,,2019,6
Dustin Hopkins,7958,K,1,WAS,45.4,2,2,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,1,0.0,2019,6
Brandon McManus,8437,K,1,DEN,72.2,1,1,100.0,0,0,,0,0,,1,1,100.0,1,1,100.0,1,1,100.0,2019,6
Brett Maher,8585,K,1,DAL,76.2,1,1,100.0,0,0,,0,0,,1,1,100.0,0,1,0.0,2,2,100.0,2019,6
Chris Boswell,8990,K,1,PIT,63.7,3,3,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,0,,2019,6
Josh Lambo,10133,K,1,JAX,61.5,0,0,,0,0,,1,1,100.0,1,1,100.0,0,0,,0,0,,2019,6
Jason Myers,10207,K,1,SEA,48.6,2,3,66.7,0,0,,1,1,100.0,1,1,100.0,0,0,,0,0,,2019,6
Wil Lutz,11096,K,1,NO,65.8,1,1,100.0,0,0,,1,1,100.0,0,0,,1,1,100.0,0,0,,2019,6
Ka'imi Fairbairn,11161,K,1,HST,37.4,2,3,66.7,0,0,,0,0,,0,0,,1,2,50.0,0,0,,2019,6
Aldrick Rosas,11331,K,1,NYG,62.3,2,2,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2019,6
Sam Ficken,11437,K,1,NYJ,64.8,3,3,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2019,6
Jake Elliott,11908,K,1,PHI,70.1,2,2,100.0,0,0,,0,0,,0,0,,1,1,100.0,1,1,100.0,2019,6
Zane Gonzalez,11979,K,1,ARZ,65.6,4,4,100.0,0,0,,1,1,100.0,1,1,100.0,0,0,,0,0,,2019,6
Harrison Butker,11988,K,1,KC,54.3,3,3,100.0,0,0,,0,0,,0,0,,1,1,100.0,0,1,0.0,2019,6
Austin Seibert,13701,K,1,CLV,45.4,2,3,66.7,0,0,,0,0,,0,0,,0,0,,0,0,,2019,6
Jason Sanders,29578,K,1,MIA,62.7,1,1,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2019,6
Chase McLaughlin,33285,K,1,LAC,49.4,2,2,100.0,0,0,,0,0,,1,1,100.0,0,1,0.0,0,0,,2019,6
Joey Slye,39235,K,1,CAR,54.9,4,4,100.0,0,0,,1,1,100.0,0,0,,2,3,66.7,0,1,0.0,2019,6
Matt Gay,57643,K,1,TB,67.2,1,1,100.0,0,0,,0,0,,0,0,,0,0,,1,1,100.0,2019,6
