player,player_id,position,player_game_count,team_name,run_plays,attempts,yards,ypa,touchdowns,grades_offense,grades_run,grades_hands_fumble,grades_run_block,yards_after_contact,yco_attempt,longest,first_downs,avoided_tackles,fumbles,penalties,declined_penalties,season,week
Tarik Cohen,11874,HB,1,CHI,8,7,15,2.1,1,68.3,56.8,75.0,60.0,9,1.29,5,1,0,0,0,0,2018,10
Josh Adams,45662,HB,1,PHI,8,7,47,6.7,0,70.0,71.6,71.4,60.0,27,3.86,29,1,1,0,0,0,2018,10
Isaiah Crowell,9295,HB,1,NYJ,7,7,19,2.7,1,60.2,62.2,72.3,,21,3.0,18,2,2,0,0,0,2018,10
Baker Mayfield,46518,QB,1,CLV,26,3,20,3.3,0,85.6,68.0,76.8,60.1,13,2.17,10,1,0,1,1,0,2018,10
Elijah McGuire,11943,HB,1,NYJ,8,6,30,5.0,0,68.6,73.7,72.7,60.0,18,3.0,13,2,1,0,0,0,2018,10
Dak Prescott,10769,QB,1,DAL,25,4,9,1.5,1,53.3,54.6,29.7,60.0,8,1.33,4,1,0,1,0,0,2018,10
Aaron Rodgers,2241,QB,1,GB,21,3,21,3.5,0,61.1,71.5,79.1,60.0,0,0.0,9,1,0,0,0,0,2018,10
LeGarrette Blount,5863,HB,1,DET,6,6,4,0.7,0,49.9,52.0,70.6,,5,0.83,5,1,1,0,0,0,2018,10
Jaylen Samuels,47297,HB,1,PIT,6,5,7,1.4,0,70.0,64.5,71.4,60.0,13,2.6,5,0,1,0,0,0,2018,10
Corey Clement,12253,HB,1,PHI,5,5,13,2.6,0,54.1,55.7,74.0,,9,1.8,11,1,0,0,0,0,2018,10
Andrew Luck,7007,QB,1,IND,23,5,-2,-0.4,0,91.1,64.2,78.6,60.0,0,0.0,7,1,0,0,0,0,2018,10
Patrick Mahomes,11765,QB,1,KC,21,2,21,5.3,0,88.9,67.8,79.2,60.0,1,0.25,14,2,0,0,0,0,2018,10
Taysom Hill,12112,QB,1,NO,19,4,24,6.0,0,75.9,72.5,69.4,77.9,9,2.25,8,2,1,0,0,0,2018,10
Matt Ryan,4317,QB,1,ATL,17,2,13,3.3,0,65.3,52.8,36.3,60.2,8,2.0,8,0,1,3,0,0,2018,10
Ito Smith,45932,HB,1,ATL,4,4,11,2.8,0,58.2,63.0,71.1,,9,2.25,4,2,0,0,0,0,2018,10
Trenton Cannon,66446,HB,1,NYJ,7,4,30,7.5,0,43.6,63.8,69.4,60.0,14,3.5,21,1,3,0,0,0,2018,10
Cordarrelle Patterson,7810,WR,1,NE,6,4,11,2.8,0,56.6,58.8,72.3,60.0,8,2.0,9,0,0,0,0,0,2018,10
David Fluellen,9184,HB,1,TEN,3,3,14,4.7,0,56.9,57.7,67.2,,6,2.0,13,1,0,0,0,0,2018,10
Ben Roethlisberger,1732,QB,1,PIT,22,1,27,9.0,0,90.3,63.2,29.6,60.0,13,4.33,18,2,1,1,0,0,2018,10
Robert Woods,7822,WR,1,LA,21,3,17,5.7,0,79.0,63.4,70.3,89.3,10,3.33,14,2,1,0,0,0,2018,10
Matt Barkley,7880,QB,1,BUF,46,3,-2,-0.7,0,61.6,57.9,77.4,60.0,0,0.0,0,0,0,0,0,0,2018,10
Teddy Bridgewater,8667,QB,1,NO,10,3,-3,-1.0,0,55.6,60.5,68.2,60.0,0,0.0,0,0,0,0,0,0,2018,10
Carlos Hyde,8692,HB,1,JAX,3,3,5,1.7,0,54.9,52.8,69.0,,10,3.33,3,0,0,0,0,0,2018,10
Kapri Bibbs,8906,HB,1,WAS,3,3,28,9.3,0,65.1,65.4,69.0,,7,2.33,15,2,1,0,0,0,2018,10
T.J. Yeldon,9469,HB,1,JAX,4,3,12,4.0,0,57.1,56.9,70.9,60.0,6,2.0,9,1,0,0,0,0,2018,10
Duke Johnson Jr.,9510,HB,1,CLV,6,3,15,5.0,0,71.4,63.9,71.1,58.3,12,4.0,9,0,1,0,0,0,2018,10
Jared Goff,10635,QB,1,LA,22,2,3,1.0,0,82.2,57.9,79.7,60.0,0,0.0,4,0,0,0,0,0,2018,10
Jalen Richard,11395,HB,1,OAK,3,3,7,2.3,0,58.1,52.1,70.9,,4,1.33,6,0,0,0,0,0,2018,10
Mitchell Trubisky,11757,QB,1,CHI,20,1,18,6.0,1,88.6,76.2,78.7,60.0,16,5.33,8,2,2,0,0,0,2018,10
Jamaal Williams,11889,HB,1,GB,6,3,3,1.0,0,52.9,55.3,67.2,60.0,6,2.0,2,0,0,0,0,0,2018,10
Isaiah McKenzie,11927,WR,1,BUF,4,3,32,10.7,0,79.4,66.3,74.4,60.0,10,3.33,15,2,1,0,0,0,2018,10
Austin Ekeler,12164,HB,1,LAC,8,3,19,6.3,0,71.4,77.9,69.7,58.5,8,2.67,9,1,0,0,0,0,2018,10
Nyheim Hines,48103,HB,1,IND,4,3,3,1.0,0,46.3,52.8,69.7,60.0,1,0.33,2,0,0,0,0,0,2018,10
Marcus Mariota,9435,QB,1,TEN,35,1,21,10.5,0,87.3,61.4,77.4,60.3,2,1.0,20,1,0,0,0,0,2018,10
Blake Bortles,8638,QB,1,JAX,32,0,8,4.0,0,77.1,51.5,79.5,60.0,3,1.5,6,1,0,0,1,0,2018,10
Nick Mullens,12282,QB,1,SF,29,2,1,0.5,0,75.9,60.4,79.9,60.0,2,1.0,2,1,0,0,0,0,2018,10
Zach Line,8420,FB,1,NO,11,2,13,6.5,0,63.9,72.7,65.2,66.1,8,4.0,9,2,0,0,0,0,2018,10
Derek Watt,10832,FB,1,LAC,8,2,2,1.0,0,58.0,57.5,65.2,63.6,1,0.5,2,0,0,0,0,0,2018,10
Dede Westbrook,11865,WR,1,JAX,20,2,13,6.5,0,56.2,59.1,71.3,61.9,3,1.5,13,1,0,0,0,0,2018,10
C.J. Anderson,8101,HB,1,CAR,4,2,-1,-0.5,0,52.0,53.7,65.2,60.0,3,1.5,3,0,0,0,0,0,2018,10
Derek Carr,8671,QB,1,OAK,20,1,2,1.0,0,44.9,57.8,27.1,60.0,0,0.0,3,0,0,1,0,0,2018,10
Cam Newton,6153,QB,1,CAR,18,2,10,5.0,0,45.8,62.9,28.2,60.0,4,2.0,8,1,0,1,0,0,2018,10
Wayne Gallman,11895,HB,1,NYG,2,2,3,1.5,0,55.3,56.8,65.2,,1,0.5,2,0,1,0,0,0,2018,10
Spencer Ware,7975,HB,1,KC,4,2,6,3.0,1,62.7,59.9,66.7,60.0,3,1.5,3,1,0,0,0,0,2018,10
Drew Brees,802,QB,1,NO,37,2,3,1.5,1,91.9,70.6,77.1,61.3,1,0.5,2,2,0,0,0,0,2018,10
Jeff Driskel,10841,QB,1,CIN,4,2,35,17.5,1,82.9,70.7,68.7,60.0,2,1.0,27,1,0,0,0,0,2018,10
Matthew Stafford,4924,QB,1,DET,22,0,9,4.5,0,57.1,62.0,34.7,60.0,0,0.0,5,1,0,1,0,0,2018,10
Chase Edmonds,45851,HB,1,ARZ,2,2,7,3.5,0,64.1,73.3,67.2,,5,2.5,5,0,1,0,0,0,2018,10
Alex Smith,2218,QB,1,WAS,24,1,16,8.0,0,74.4,64.9,78.0,60.0,1,0.5,9,0,0,0,0,0,2018,10
Carson Wentz,10636,QB,1,PHI,15,1,7,3.5,0,75.2,60.4,80.2,60.0,15,7.5,5,1,0,0,0,0,2018,10
Rod Smith,9996,HB,1,DAL,5,2,8,4.0,0,61.5,62.7,66.7,56.8,7,3.5,6,0,0,0,0,0,2018,10
Giovani Bernard,7818,HB,1,CIN,2,2,6,3.0,0,69.7,65.4,67.8,,6,3.0,4,0,0,0,0,0,2018,10
Alex Armah,11948,FB,1,CAR,6,2,3,1.5,0,47.0,60.0,65.2,59.1,3,1.5,3,0,0,0,0,0,2018,10
Shaun Wilson,45993,HB,1,TB,2,2,7,3.5,0,50.4,50.3,66.7,,2,1.0,4,0,0,0,0,0,2018,10
Wendell Smallwood,10787,HB,1,PHI,2,2,4,2.0,0,55.5,52.2,68.7,,3,1.5,3,0,0,0,0,0,2018,10
Raven Greene,24750,S,1,GB,1,1,26,26.0,0,65.0,63.1,61.9,,6,6.0,26,1,0,0,0,0,2018,10
Jordan Wilkins,26618,HB,1,IND,1,1,53,53.0,0,76.0,68.3,65.8,,8,8.0,53,1,0,0,0,0,2018,10
Jacquizz Rodgers,6297,HB,1,TB,2,1,0,0.0,0,60.0,59.3,19.3,60.0,0,0.0,0,0,0,1,0,0,2018,10
Andy Dalton,6187,QB,1,CIN,12,0,8,8.0,0,49.6,65.9,76.3,60.0,6,6.0,8,0,1,0,0,0,2018,10
Josh Rosen,35460,QB,1,ARZ,25,1,-1,-1.0,0,43.2,60.0,30.4,60.0,0,0.0,0,0,0,1,0,0,2018,10
James Develin,6142,FB,1,NE,7,1,1,1.0,1,57.3,62.0,61.9,46.8,0,0.0,1,1,0,0,0,0,2018,10
Taquan Mizzell Sr.,45675,HB,1,CHI,3,1,0,0.0,0,42.3,56.5,68.2,32.4,2,2.0,0,0,0,0,0,0,2018,10
Brian Hoyer,5277,QB,1,NE,7,1,2,2.0,0,70.2,62.9,64.5,60.0,0,0.0,2,1,0,0,0,0,2018,10
Sterling Shepard,10674,WR,1,NYG,21,1,27,27.0,0,61.0,63.1,66.2,57.4,5,5.0,27,1,1,0,0,0,2018,10
Zach Zenner,9761,HB,1,DET,1,1,12,12.0,0,55.5,58.3,61.9,,3,3.0,12,1,0,0,0,0,2018,10
J.J. Nelson,9592,WR,1,ARZ,7,1,-10,-10.0,0,50.7,56.6,61.9,61.0,0,0.0,0,0,0,0,0,0,2018,10
C.J. Prosise,10724,HB,1,SEA,1,1,-3,-3.0,0,58.7,59.3,61.9,,0,0.0,0,0,0,0,0,0,2018,10
Leonte Carroo,10720,WR,1,MIA,4,1,14,14.0,0,65.7,63.1,64.6,59.8,9,9.0,14,1,0,0,0,0,2018,10
Tyler Lockett,9502,WR,1,SEA,20,1,18,18.0,0,73.6,70.0,71.6,61.5,25,25.0,18,1,2,0,0,0,2018,10
Tyreek Hill,10799,WR,1,KC,18,1,20,20.0,0,85.9,63.1,72.6,61.2,0,0.0,20,1,0,0,1,0,2018,10
Tom Brady,698,QB,1,NE,12,1,0,0.0,0,71.5,59.7,80.0,60.0,0,0.0,0,0,0,0,0,0,2018,10
Chester Rogers,10918,WR,1,IND,6,1,-4,-4.0,0,50.2,56.6,66.2,60.3,0,0.0,0,0,0,0,0,0,2018,10
James White,8765,HB,1,NE,2,1,-5,-5.0,0,60.7,59.7,69.1,60.0,0,0.0,0,0,0,0,0,0,2018,10
Maurice Harris,11035,WR,1,WAS,12,1,4,4.0,0,60.7,56.6,69.1,72.4,2,2.0,4,0,0,0,0,0,2018,10
Philip Rivers,1725,QB,1,LAC,26,1,1,1.0,0,64.9,56.6,77.3,60.0,4,4.0,1,0,1,0,0,0,2018,10
Martavis Bryant,8753,WR,1,OAK,16,1,2,2.0,0,59.2,57.2,67.4,63.7,1,1.0,2,0,0,0,1,0,2018,10
Mike Williams,11762,WR,1,LAC,9,1,0,0.0,0,51.5,59.2,61.9,59.7,1,1.0,0,0,0,0,0,0,2018,10
Brandin Cooks,8655,WR,1,LA,20,1,9,9.0,1,83.6,63.1,71.7,72.5,0,0.0,9,1,0,0,0,0,2018,10
Curtis Samuel,11795,WR,1,CAR,5,1,1,1.0,0,56.5,56.6,20.8,39.9,2,2.0,1,0,0,0,0,0,2018,10
Eric Ebron,8645,TE,1,IND,8,1,2,2.0,1,80.6,62.0,67.4,45.8,1,1.0,2,1,0,0,0,0,2018,10
JuJu Smith-Schuster,11817,WR,1,PIT,15,1,13,13.0,0,61.8,63.1,67.4,49.0,1,1.0,13,1,0,0,0,0,2018,10
Jeff Heath,8396,S,1,DAL,1,1,3,3.0,0,65.0,63.1,61.9,,2,2.0,3,1,0,0,0,0,2018,10
Josh McCown,1085,QB,1,NYJ,17,0,4,4.0,0,39.2,58.3,78.7,60.0,2,2.0,4,0,0,0,0,0,2018,10
Kyle Juszczyk,7912,FB,1,SF,22,1,3,3.0,0,56.4,59.7,66.2,55.5,4,4.0,3,0,0,0,1,0,2018,10
Travis Benjamin,7100,WR,1,LAC,8,1,-2,-2.0,0,51.8,56.6,68.8,61.2,4,4.0,0,0,0,0,0,0,2018,10
D.J. Moore,48267,WR,1,CAR,17,1,5,5.0,0,64.1,,67.0,59.8,3,3.0,5,0,0,0,0,0,2018,10
Brock Osweiler,7059,QB,1,MIA,22,1,0,0.0,0,42.8,60.0,79.9,60.0,0,0.0,0,0,0,1,0,0,2018,10
Nick Bellore,6515,FB,1,DET,6,1,0,0.0,0,51.5,59.3,61.9,52.8,0,0.0,0,0,0,0,0,0,2018,10
Johnny Townsend,22261,P,1,OAK,1,1,42,42.0,0,53.8,56.0,61.9,,1,1.0,42,1,0,0,0,0,2018,10
