player,player_id,position,player_game_count,team_name,snap_counts_kickoff_return,snap_counts_kickoff,snap_counts_punt_return,snap_counts_punt_coverage,snap_counts_field_goal_blocking,snap_counts_field_goal,grades_misc_st,grades_kickoff_kicker,grades_kick_return,grades_punter,grades_punt_return,grades_fgep_kicker,penalties,declined_penalties,tackles,assists,missed_tackles,season,week
David Akers,295,K,1,DET,0,0,0,0,0,5,60.0,,,,,61.4,0,0,0,0,0,2013,8
Charles Woodson,330,S,1,OAK,0,0,0,0,4,0,59.8,,,,,,0,0,0,0,0,2013,8
Phil Dawson,422,K,1,SF,0,7,0,0,0,6,60.0,57.4,,,,61.5,0,0,0,0,0,2013,8
London Fletcher,424,LB,1,WAS,0,0,0,0,6,0,60.3,,,,,,0,0,0,0,0,2013,8
Brian Moorman,562,P,1,BUF,0,0,0,3,0,4,60.4,,,64.0,,,0,0,0,0,0,2013,8
Brian Waters,575,G,1,DAL,0,0,0,0,0,1,60.0,,,,,,0,0,0,0,0,2013,8
John Abraham,591,ED,1,ARZ,0,0,1,0,1,0,59.9,,,,,,0,0,0,0,0,2013,8
Sebastian Janikowski,595,K,1,OAK,0,4,0,0,0,3,60.0,60.0,,,,60.9,0,0,0,0,0,2013,8
Mike Leach,750,LS,1,ARZ,0,0,0,5,0,5,90.1,,,,,,0,0,2,0,0,2013,8
Paris Lenon,751,LB,1,DEN,0,8,7,0,0,0,65.5,,,,,,0,0,0,0,0,2013,8
Rian Lindell,754,K,1,TB,0,0,0,0,0,4,60.0,,,,,72.1,0,0,0,0,0,2013,8
Justin Smith,776,DI,1,SF,0,0,1,0,2,0,59.7,,,,,,0,0,0,0,0,2013,8
Andre Carter,779,ED,1,NE,0,0,1,0,6,0,59.5,,,,,,0,0,0,0,0,2013,8
Dominic Raiola,820,C,1,DET,0,0,0,0,0,5,60.6,,,,,,0,0,0,0,0,2013,8
Steve Smith,837,WR,1,CAR,1,0,0,0,0,0,60.0,,,,,,0,0,0,0,0,2013,8
Jay Feely,955,K,1,ARZ,0,6,0,0,0,5,60.0,60.0,,,,63.6,0,0,0,0,0,2013,8
Quentin Jammer,1013,CB,1,DEN,0,8,7,0,0,0,51.6,,,,,,1,0,0,0,0,2013,8
Will Witherspoon,1079,LB,1,SL,0,0,0,4,2,0,76.8,,,,,,0,0,1,0,0,2013,8
