player,player_id,position,player_game_count,team_name,snap_counts_kickoff_return,snap_counts_kickoff,snap_counts_punt_return,snap_counts_punt_coverage,snap_counts_field_goal_blocking,snap_counts_field_goal,grades_misc_st,grades_kickoff_kicker,grades_kick_return,grades_punter,grades_punt_return,grades_fgep_kicker,penalties,declined_penalties,tackles,assists,missed_tackles,season,week
Adam Vinatieri,226,K,1,IND,0,0,0,0,0,5,60.0,,,,,64.6,0,0,0,0,0,2016,3
Phil Dawson,422,K,1,SF,0,4,0,0,0,3,60.0,60.0,,,,49.5,0,0,0,0,0,2016,3
Sebastian Janikowski,595,K,1,OAK,0,4,0,0,0,3,60.0,60.0,,,,68.3,0,0,0,0,0,2016,3
Shane Lechler,673,P,1,HST,0,0,0,6,0,0,60.0,,,65.3,,,0,0,0,0,0,2016,3
Julius Peppers,1010,ED,1,GB,0,0,0,0,6,6,59.7,,,,,,0,0,0,0,0,2016,3
Matt Bryant,1223,K,1,ATL,0,0,0,0,0,7,60.0,,,,,65.8,0,0,0,0,0,2016,3
James Harrison,1251,ED,1,PIT,0,0,0,0,2,0,60.0,,,,,,0,0,0,0,0,2016,3
Jason Witten,1384,TE,1,DAL,1,0,0,0,0,6,60.3,,,,,,0,0,0,0,0,2016,3
Josh Brown,1520,K,1,NYG,0,6,0,0,0,5,60.0,60.0,,,,64.8,0,0,0,0,0,2016,3
Jon Dorenbos,1600,LS,1,PHI,0,0,0,5,0,6,60.0,,,,,,0,0,0,0,0,2016,3
Cullen Jenkins,1637,DI,1,WAS,0,0,0,0,5,0,60.3,,,,,,0,0,0,0,0,2016,3
Vince Wilfork,1742,DI,1,HST,0,0,0,0,5,0,59.6,,,,,,0,0,0,0,0,2016,3
Karlos Dansby,1754,LB,1,CIN,0,0,0,0,4,0,60.3,,,,,,0,0,0,0,0,2016,3
Daryl Smith,1760,LB,1,TB,0,0,0,0,5,0,60.1,,,,,,0,0,0,0,0,2016,3
Andy Lee,1906,P,1,CAR,0,1,0,5,0,3,60.4,60.0,,67.3,,,0,0,0,0,0,2016,3
Donnie Jones,1939,P,1,PHI,0,0,0,5,0,6,60.8,,,59.9,,,0,0,0,0,0,2016,3
Mike Adams,1972,S,1,IND,0,0,1,0,5,0,59.2,,,,,,0,0,0,0,0,2016,3
Don Muhlbach,2130,LS,1,DET,0,0,0,2,0,6,64.3,,,,,,0,0,0,0,0,2016,3
Adam Jones,2223,CB,1,CIN,0,0,3,0,0,0,60.0,,,,37.2,,0,0,0,0,0,2016,3
Thomas Davis Sr.,2231,LB,1,CAR,0,0,0,0,3,0,59.9,,,,,,0,0,0,0,0,2016,3
Mike Nugent,2264,K,1,CIN,0,4,0,0,0,3,60.0,60.0,,,,63.6,0,0,1,0,0,2016,3
Jonathan Babineaux,2276,DI,1,ATL,0,0,0,0,0,7,60.8,,,,,,0,0,0,0,0,2016,3
Richie Incognito,2298,G,1,BUF,0,0,0,0,0,6,60.9,,,,,,0,0,0,0,0,2016,3
Dustin Colquitt,2316,P,1,KC,0,0,0,4,0,4,60.5,,,62.0,,,0,0,0,0,0,2016,3
Darren Sproles,2347,HB,1,PHI,0,0,4,0,0,0,60.0,,,,61.2,,0,0,0,0,0,2016,3
Trent Cole,2363,ED,1,IND,0,0,0,0,5,0,59.7,,,,,,0,0,0,0,0,2016,3
Joe Berger,2424,C,1,MIN,0,0,0,0,0,3,60.1,,,,,,0,0,0,0,0,2016,3
Lorenzo Alexander,2476,ED,1,BUF,0,8,6,5,2,0,61.0,,,,,,0,0,0,0,0,2016,3
Jon Condo,2539,LS,1,OAK,0,0,0,7,0,3,64.7,,,,,,0,0,0,0,0,2016,3
John Denney,2561,LS,1,MIA,0,0,0,6,0,4,53.4,,,,,,0,0,0,0,1,2016,3
John Kuhn,2686,FB,1,NO,8,0,0,0,0,0,57.7,,,,,,0,0,0,0,0,2016,3
L.P. Ladouceur,2687,LS,1,DAL,0,0,0,3,0,6,64.5,,,,,,0,0,0,0,0,2016,3
Nick Novak,2726,K,1,HST,0,1,0,0,0,0,60.0,60.0,,,,,0,0,0,0,0,2016,3
Greg Warren,2831,LS,1,PIT,0,0,0,4,0,2,63.6,,,,,,0,0,0,0,0,2016,3
Ahmad Brooks,2945,ED,1,SF,0,0,0,0,6,0,59.4,,,,,,0,0,0,0,0,2016,3
Mario Williams,2946,ED,1,MIA,0,0,1,0,1,0,59.9,,,,,,0,0,0,0,0,2016,3
Haloti Ngata,2957,DI,1,DET,0,0,0,0,4,0,59.4,,,,,,0,0,0,0,0,2016,3
Chad Greenway,2962,LB,1,MIN,0,0,0,0,3,0,60.2,,,,,,0,0,0,0,0,2016,3
Antonio Cromartie,2964,CB,1,IND,0,0,0,0,4,0,94.0,,,,,,0,0,0,0,0,2016,3
D'Qwell Jackson,2979,LB,1,IND,0,0,0,0,5,0,60.2,,,,,,0,0,0,0,0,2016,3
Roman Harper,2988,S,1,NO,0,5,0,0,0,0,60.3,,,,,,0,0,0,0,0,2016,3
Anthony Fasano,2998,TE,1,TEN,0,0,0,0,0,2,60.0,,,,,,0,0,0,0,0,2016,3
Andrew Whitworth,3000,T,1,CIN,0,0,0,0,0,3,60.4,,,,,,0,0,0,0,0,2016,3
Chris Chester,3001,G,1,ATL,0,0,0,0,0,7,61.5,,,,,,0,0,0,0,0,2016,3
Devin Hester,3002,WR,1,BLT,4,0,6,0,0,0,60.2,,58.3,,31.2,,0,0,0,0,0,2016,3
Darryl Tapp,3008,ED,1,NO,0,0,0,0,7,0,59.5,,,,,,0,0,0,0,0,2016,3
Eric Winston,3011,T,1,CIN,0,0,0,0,0,3,60.1,,,,,,0,0,0,0,0,2016,3
Jahri Evans,3053,G,1,NO,0,0,0,0,0,4,61.0,,,,,,0,0,0,0,0,2016,3
Will Blackmon,3060,S,1,WAS,6,8,0,0,0,0,65.4,,59.6,,,,0,0,1,0,0,2016,3
Stephen Gostkowski,3063,K,1,NE,0,6,0,0,0,5,60.0,60.0,,,,64.2,0,0,0,0,0,2016,3
Domata Peko Sr.,3068,DI,1,CIN,0,0,0,0,4,3,59.7,,,,,,0,0,0,0,0,2016,3
Kyle Williams,3079,DI,1,BUF,0,0,0,0,1,0,60.0,,,,,,0,0,0,0,0,2016,3
Sam Koch,3148,P,1,BLT,0,0,0,6,0,6,60.8,,,58.6,,,0,0,0,0,0,2016,3
Antoine Bethea,3152,S,1,SF,0,0,0,0,7,0,60.2,,,,,,0,0,0,0,0,2016,3
Zach Strief,3155,T,1,NO,0,0,0,0,0,4,60.2,,,,,,0,0,0,0,0,2016,3
Tom Johnson,3378,DI,1,MIN,0,0,0,0,2,0,29.3,,,,,,1,0,0,0,0,2016,3
Tony McDaniel,3423,DI,1,SEA,0,0,0,0,3,0,59.6,,,,,,0,0,0,0,0,2016,3
Donald Penn,3459,T,1,OAK,0,0,0,0,0,3,60.4,,,,,,0,0,0,0,0,2016,3
Matt Prater,3471,K,1,DET,0,0,0,0,0,6,60.0,,,,,57.5,0,0,0,0,0,2016,3
Jon Ryan,3493,P,1,SEA,0,0,0,2,0,7,60.8,,,59.8,,,0,0,0,0,0,2016,3
Tramon Williams,3558,CB,1,CLV,0,0,2,0,4,0,60.2,,,,60.1,,0,0,0,0,0,2016,3
Brent Grimes,3589,CB,1,TB,0,0,0,0,5,0,60.8,,,,,,0,0,0,0,0,2016,3
Ted Ginn Jr.,3625,WR,1,CAR,5,0,7,0,0,0,60.3,,58.4,,61.5,,0,0,0,0,0,2016,3
Darrelle Revis,3630,CB,1,NYJ,0,0,1,0,0,0,60.0,,,,,,0,0,0,0,0,2016,3
