player,player_id,position,player_game_count,team_name,snap_counts_kickoff_return,snap_counts_kickoff,snap_counts_punt_return,snap_counts_punt_coverage,snap_counts_field_goal_blocking,snap_counts_field_goal,grades_misc_st,grades_kickoff_kicker,grades_kick_return,grades_punter,grades_punt_return,grades_fgep_kicker,penalties,declined_penalties,tackles,assists,missed_tackles,season,week
Phil Dawson,422,K,1,ARZ,0,4,0,0,0,3,60.0,60.0,,,,63.5,0,0,0,0,0,2017,11
Shane Lechler,673,P,1,HST,0,0,0,6,0,5,60.7,,,67.0,,,0,0,0,0,0,2017,11
Dwight Freeney,1019,ED,1,SEA,0,0,1,0,0,0,60.0,,,,,,0,0,0,0,0,2017,11
Matt Bryant,1223,K,1,ATL,0,0,0,0,0,6,60.0,,,,,67.0,0,0,0,0,0,2017,11
Jason Witten,1384,TE,1,DAL,0,0,0,0,0,3,60.2,,,,,,0,0,0,0,0,2017,11
Karlos Dansby,1754,LB,1,ARZ,0,0,0,0,5,0,60.2,,,,,,0,0,0,0,0,2017,11
Andy Lee,1906,P,1,ARZ,0,0,0,6,0,3,60.4,,,65.3,,,0,0,0,0,0,2017,11
Donnie Jones,1939,P,1,PHI,0,0,0,6,0,2,60.3,,,57.6,,,0,0,0,0,0,2017,11
Don Muhlbach,2130,LS,1,DET,0,0,0,4,0,5,64.5,,,,,,0,0,0,0,0,2017,11
Mike Nugent,2264,K,1,DAL,0,4,0,0,0,3,60.0,60.0,,,,69.6,0,0,0,0,0,2017,11
Richie Incognito,2298,G,1,BUF,0,0,0,0,0,4,60.6,,,,,,0,0,0,0,0,2017,11
Dustin Colquitt,2316,P,1,KC,0,0,0,5,0,3,60.4,,,50.2,,,0,0,0,0,0,2017,11
Joe Berger,2424,G,1,MIN,0,0,0,0,0,6,60.5,,,,,,0,0,0,0,0,2017,11
Lorenzo Alexander,2476,ED,1,BUF,0,5,0,3,11,0,67.8,,,,,,0,0,1,1,0,2017,11
Jon Condo,2539,LS,1,OAK,0,0,0,4,0,0,62.8,,,,,,0,0,0,0,0,2017,11
John Denney,2561,LS,1,MIA,0,0,0,2,0,4,58.1,,,,,,0,0,0,0,0,2017,11
L.P. Ladouceur,2687,LS,1,DAL,0,0,0,5,0,3,64.2,,,,,,0,0,0,0,0,2017,11
