player,player_id,position,player_game_count,team_name,grades_fgep_kicker,pat_made,pat_attempts,pat_percent,one_made,one_attempts,one_percent,twenty_made,twenty_attempts,twenty_percent,thirty_made,thirty_attempts,thirty_percent,forty_made,forty_attempts,forty_percent,fifty_made,fifty_attempts,fifty_percent,season,week
Adam Vinatieri,226,K,1,IND,65.6,4,4,100.0,0,0,,1,1,100.0,1,1,100.0,0,0,,0,0,,2016,7
Phil Dawson,422,K,1,SF,63.2,2,2,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,0,,2016,7
Sebastian Janikowski,595,K,1,OAK,71.6,3,3,100.0,0,0,,1,1,100.0,1,1,100.0,1,1,100.0,1,1,100.0,2016,7
Matt Bryant,1223,K,1,ATL,57.9,3,3,100.0,0,0,,1,1,100.0,1,1,100.0,1,1,100.0,0,1,0.0,2016,7
Mike Nugent,2264,K,1,CIN,40.9,4,4,100.0,0,0,,0,0,,1,1,100.0,0,2,0.0,0,0,,2016,7
Robbie Gould,2607,K,1,NYG,63.3,2,2,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,0,,2016,7
Nick Novak,2726,K,1,HST,67.1,0,0,,0,0,,1,1,100.0,0,0,,2,2,100.0,0,0,,2016,7
Stephen Gostkowski,3063,K,1,NE,47.2,3,4,75.0,0,0,,0,0,,0,0,,0,0,,0,0,,2016,7
Matt Prater,3471,K,1,DET,53.7,2,2,100.0,0,0,,1,1,100.0,0,0,,1,2,50.0,0,0,,2016,7
Nick Folk,3794,K,1,NYJ,63.8,3,3,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,1,0.0,2016,7
Mason Crosby,3809,K,1,GB,49.9,2,3,66.7,0,0,,0,0,,1,2,50.0,1,1,100.0,0,0,,2016,7
Stephen Hauschka,4655,K,1,SEA,37.2,0,0,,0,0,,0,1,0.0,1,1,100.0,1,1,100.0,0,0,,2016,7
Dan Carpenter,4697,K,1,BUF,63.3,2,2,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,0,,2016,7
Connor Barth,4777,K,1,CHI,62.7,1,1,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2016,7
Ryan Succop,5180,K,1,TEN,69.8,2,2,100.0,0,0,,0,0,,0,0,,2,2,100.0,0,0,,2016,7
Greg Zuerlein,7163,K,1,LA,62.5,1,1,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2016,7
Blair Walsh,7167,K,1,MIN,65.6,1,1,100.0,0,0,,0,0,,0,0,,1,1,100.0,0,0,,2016,7
Justin Tucker,7604,K,1,BLT,74.3,1,1,100.0,0,0,,0,0,,0,0,,2,2,100.0,1,1,100.0,2016,7
Caleb Sturgis,7948,K,1,PHI,63.8,1,1,100.0,0,0,,1,1,100.0,1,1,100.0,0,0,,0,0,,2016,7
Dustin Hopkins,7958,K,1,WAS,49.9,2,2,100.0,0,0,,0,0,,1,1,100.0,0,1,0.0,0,0,,2016,7
Brandon McManus,8437,K,1,DEN,64.5,3,3,100.0,0,0,,1,1,100.0,1,1,100.0,0,0,,0,0,,2016,7
Cairo Santos,8932,K,1,KC,66.8,3,3,100.0,0,0,,0,0,,1,1,100.0,1,1,100.0,0,0,,2016,7
Chris Boswell,8990,K,1,PIT,45.2,1,1,100.0,0,0,,0,0,,1,1,100.0,2,3,66.7,0,1,0.0,2016,7
Cody Parkey,9030,K,1,CLV,63.2,2,2,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,0,,2016,7
Chandler Catanzaro,9140,K,1,ARZ,31.8,0,0,,0,0,,0,1,0.0,0,1,0.0,2,2,100.0,0,0,,2016,7
Andrew Franks,9814,K,1,MIA,64.7,2,2,100.0,0,0,,0,0,,2,2,100.0,0,0,,0,0,,2016,7
Josh Lambo,10133,K,1,SD,83.1,3,3,100.0,0,0,,0,0,,2,2,100.0,2,2,100.0,0,0,,2016,7
Jason Myers,10207,K,1,JAX,66.2,1,1,100.0,0,0,,1,1,100.0,1,1,100.0,1,1,100.0,0,0,,2016,7
Roberto Aguayo,10693,K,1,TB,56.3,4,4,100.0,0,0,,0,0,,2,2,100.0,0,0,,0,1,0.0,2016,7
Wil Lutz,11096,K,1,NO,63.5,3,3,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2016,7
