player,player_id,position,player_game_count,team_name,run_plays,attempts,yards,ypa,touchdowns,grades_offense,grades_run,grades_hands_fumble,grades_run_block,yards_after_contact,yco_attempt,longest,first_downs,avoided_tackles,fumbles,penalties,declined_penalties,season,week
Frank Gore,2282,HB,1,SF,28,24,119,5.0,0,66.6,64.2,78.7,60.0,41,1.71,28,4,2,0,0,0,2014,4
DeMarco Murray,6223,HB,1,DAL,29,24,149,6.2,2,73.7,72.4,78.3,60.1,62,2.58,28,8,7,0,0,0,2014,4
Matt Forte,4358,HB,1,CHI,27,23,122,5.3,0,57.5,52.8,78.6,60.0,63,2.74,19,7,2,0,0,0,2014,4
Matt Asiata,6432,HB,1,MIN,21,20,78,3.9,3,59.7,60.0,77.6,60.0,32,1.6,12,5,1,0,0,0,2014,4
Trent Richardson,7009,HB,1,IND,22,20,47,2.4,1,64.4,62.8,78.0,60.0,41,2.05,10,3,2,0,0,0,2014,4
Le'Veon Bell,7829,HB,1,PIT,20,19,63,3.3,0,55.7,55.5,77.8,60.0,45,2.37,16,4,2,0,1,0,2014,4
Jamaal Charles,4387,HB,1,KC,19,18,92,5.1,1,70.7,63.4,77.0,60.0,30,1.67,17,6,1,0,0,0,2014,4
Jerick McKinnon,8731,HB,1,MIN,20,18,135,7.5,0,71.5,75.2,76.7,60.0,67,3.72,55,4,2,0,0,0,2014,4
Eddie Lacy,7842,HB,1,GB,17,17,48,2.8,1,50.1,47.2,77.1,,27,1.59,10,2,2,0,0,0,2014,4
Chris Ivory,6007,HB,1,NYJ,19,17,84,4.9,0,51.1,64.2,76.9,60.0,50,2.94,17,6,3,0,1,0,2014,4
Knile Davis,7878,HB,1,KC,18,16,107,6.7,0,64.3,65.4,77.0,60.0,77,4.81,48,4,2,0,0,0,2014,4
Andre Williams,8748,HB,1,NYG,16,15,66,4.4,1,61.9,68.4,75.8,60.0,24,1.6,23,5,2,0,0,0,2014,4
Lorenzo Taliaferro,8773,HB,1,BLT,15,15,58,3.9,1,66.9,66.3,75.5,,51,3.4,23,3,2,0,0,0,2014,4
C.J. Spiller,5534,HB,1,BUF,15,15,60,4.0,0,52.8,48.1,25.8,,43,2.87,22,2,5,1,0,0,2014,4
Ka'Deem Carey,8752,HB,1,CHI,17,14,72,5.1,0,54.4,55.6,75.1,60.0,36,2.57,13,5,0,0,0,0,2014,4
Justin Forsett,4547,HB,1,BLT,15,14,66,4.7,1,69.4,66.6,75.8,60.0,41,2.93,21,3,4,0,0,0,2014,4
Steven Jackson,1745,HB,1,ATL,13,13,49,3.8,0,64.5,62.2,75.2,,34,2.62,11,3,1,0,0,0,2014,4
Doug Martin,7035,HB,1,TB,15,13,40,3.1,1,63.0,63.5,75.5,60.0,31,2.38,9,3,1,0,0,0,2014,4
Rashad Jennings,5174,HB,1,NYG,13,13,55,4.2,0,56.1,61.9,74.9,,27,2.08,12,2,0,0,0,0,2014,4
Lamar Miller,7097,HB,1,MIA,16,12,64,5.3,2,52.2,51.5,22.8,60.0,23,1.92,21,4,3,1,0,0,2014,4
Alfred Morris,7165,HB,1,WAS,15,12,63,5.3,1,61.2,58.3,75.4,60.0,16,1.33,20,3,1,0,0,0,2014,4
Darrin Reaves,9006,HB,1,CAR,13,12,26,2.2,0,45.9,46.3,75.0,60.0,15,1.25,5,0,0,0,0,0,2014,4
Reggie Bush,2947,HB,1,DET,16,12,46,3.8,0,61.4,63.9,75.2,60.0,24,2.0,16,1,1,0,0,0,2014,4
DeAngelo Williams,2972,HB,1,CAR,11,11,34,3.1,0,71.1,69.2,74.1,60.0,28,2.55,7,2,2,0,0,0,2014,4
