player,player_id,position,player_game_count,team_name,snap_counts_kickoff_return,snap_counts_kickoff,snap_counts_punt_return,snap_counts_punt_coverage,snap_counts_field_goal_blocking,snap_counts_field_goal,grades_misc_st,grades_kickoff_kicker,grades_kick_return,grades_punter,grades_punt_return,grades_fgep_kicker,penalties,declined_penalties,tackles,assists,missed_tackles,season,week
Adam Vinatieri,226,K,1,IND,0,0,0,0,0,1,60.0,,,,,56.0,0,0,0,0,0,2015,1
Phil Dawson,422,K,1,SF,0,0,0,0,0,5,60.0,,,,,63.8,0,0,0,0,0,2015,1
Sebastian Janikowski,595,K,1,OAK,0,3,0,0,0,1,60.0,60.0,,,,60.4,0,0,0,0,0,2015,1
Shane Lechler,673,P,1,HST,0,0,0,7,0,3,60.5,,,60.4,,,0,0,0,0,0,2015,1
Mike Leach,750,LS,1,ARZ,0,0,0,4,0,5,29.8,,,,,,0,0,0,0,0,2015,1
Steve Smith,837,WR,1,BLT,0,0,5,0,0,0,60.0,,,,62.6,,0,0,0,0,0,2015,1
Julius Peppers,1010,ED,1,GB,0,0,0,0,6,0,59.4,,,,,,0,0,0,0,0,2015,1
Matt Bryant,1223,K,1,ATL,0,0,0,0,0,6,60.0,,,,,71.7,0,0,0,0,0,2015,1
James Harrison,1251,ED,1,PIT,0,0,0,0,4,0,60.2,,,,,,0,0,0,0,0,2015,1
Terence Newman,1321,CB,1,MIN,0,0,2,0,0,0,60.0,,,,,,0,0,0,0,0,2015,1
Kevin Williams,1325,DI,1,NO,0,0,0,0,5,0,59.5,,,,,,0,0,0,0,0,2015,1
Calvin Pace,1334,ED,1,NYJ,0,0,0,0,4,0,60.1,,,,,,0,0,0,0,0,2015,1
Charles Tillman,1351,CB,1,CAR,0,0,3,0,3,0,90.0,,,,,,0,0,0,0,0,2015,1
Rashean Mathis,1355,CB,1,DET,0,0,0,0,6,0,61.8,,,,,,0,0,0,0,0,2015,1
Jason Witten,1384,TE,1,DAL,0,0,0,0,0,5,60.6,,,,,,0,0,0,0,0,2015,1
Mike Scifres,1458,P,1,SD,0,0,0,2,0,6,60.6,,,60.6,,,0,0,0,0,0,2015,1
Josh Brown,1520,K,1,NYG,0,7,0,0,0,6,60.0,60.4,,,,69.7,0,0,0,0,0,2015,1
Chris Clemons,1585,ED,1,JAX,0,0,1,0,6,0,93.0,,,,,,0,0,0,0,0,2015,1
Jon Dorenbos,1600,LS,1,PHI,0,0,0,6,0,5,58.5,,,,,,0,0,0,0,0,2015,1
Philip Rivers,1725,QB,1,SD,0,0,0,0,0,0,60.0,,,,,,1,0,0,0,0,2015,1
DeAngelo Hall,1729,CB,1,WAS,0,0,1,0,0,0,60.0,,,,,,0,0,0,0,0,2015,1
Vince Wilfork,1742,DI,1,HST,0,0,0,0,6,0,59.5,,,,,,0,0,0,0,0,2015,1
Benjamin Watson,1753,TE,1,NO,0,0,0,0,0,5,60.3,,,,,,0,0,0,0,0,2015,1
Karlos Dansby,1754,LB,1,CLV,0,0,0,0,5,0,60.2,,,,,,0,0,0,0,0,2015,1
Dwan Edwards,1772,DI,1,CAR,0,0,0,0,3,6,60.6,,,,,,0,0,0,0,0,2015,1
Luke McCown,1827,QB,1,NO,0,0,0,0,0,5,60.4,,,,,,0,0,0,0,0,2015,1
Will Allen,1832,S,1,PIT,0,0,0,2,3,0,59.7,,,,,,0,0,0,0,0,2015,1
Antonio Smith,1856,DI,1,DEN,0,0,0,0,3,0,59.4,,,,,,0,0,0,0,0,2015,1
Josh Scobee,1858,K,1,PIT,0,5,0,0,0,5,60.0,60.0,,,,38.8,0,0,0,0,0,2015,1
Andy Lee,1906,P,1,CLV,0,0,0,2,0,4,60.3,,,61.3,,,0,0,0,0,0,2015,1
Donnie Jones,1939,P,1,PHI,0,0,0,6,0,5,60.7,,,66.8,,,1,1,0,0,0,2015,1
Mike Adams,1972,S,1,IND,0,0,0,0,5,0,60.1,,,,,,0,0,0,0,0,2015,1
Malcom Floyd,2044,WR,1,SD,1,0,0,0,0,0,60.0,,,,,,0,0,0,0,0,2015,1
Don Muhlbach,2130,LS,1,DET,0,0,0,5,0,4,37.6,,,,,,0,0,0,0,0,2015,1
Adam Jones,2223,CB,1,CIN,1,0,2,0,1,0,60.1,,60.0,,61.6,,0,0,0,0,0,2015,1
DeMarcus Ware,2228,ED,1,DEN,0,0,0,0,3,0,60.0,,,,,,0,0,0,0,0,2015,1
Thomas Davis Sr.,2231,LB,1,CAR,3,0,0,0,3,0,58.9,,,,,,0,0,0,0,0,2015,1
Logan Mankins,2249,G,1,TB,0,0,0,0,0,2,60.1,,,,,,0,0,0,0,0,2015,1
Mike Nugent,2264,K,1,CIN,0,7,0,0,0,6,60.0,60.4,,,,73.4,0,0,0,0,0,2015,1
Khalif Barnes,2269,T,1,OAK,0,0,0,0,0,1,60.0,,,,,,0,0,0,0,0,2015,1
Jonathan Babineaux,2276,DI,1,ATL,0,0,2,0,0,0,60.1,,,,,,0,0,0,0,0,2015,1
Justin Tuck,2291,DI,1,OAK,0,0,0,0,6,0,92.9,,,,,,0,0,0,0,0,2015,1
Evan Mathis,2296,G,1,DEN,0,0,0,0,0,5,60.7,,,,,,0,0,0,0,0,2015,1
Richie Incognito,2298,G,1,BUF,0,0,0,0,0,5,60.7,,,,,,0,0,0,0,0,2015,1
Dustin Colquitt,2316,P,1,KC,0,0,0,7,0,6,60.8,,,66.1,,,0,0,0,0,0,2015,1
Todd Herremans,2343,G,1,IND,0,0,0,0,0,1,60.0,,,,,,0,0,0,0,0,2015,1
Darren Sproles,2347,HB,1,PHI,0,0,4,0,0,0,60.0,,,,61.6,,0,0,0,0,0,2015,1
Chris Canty,2349,DI,1,BLT,0,0,0,0,5,0,59.4,,,,,,0,0,0,0,0,2015,1
Trent Cole,2363,ED,1,IND,0,0,0,0,5,0,59.6,,,,,,0,0,0,0,0,2015,1
C.J. Mosley,2408,DI,1,MIA,0,0,0,0,2,0,60.0,,,,,,0,0,0,0,0,2015,1
Joe Berger,2424,C,1,MIN,0,0,0,0,0,2,60.0,,,,,,0,0,0,0,0,2015,1
Lorenzo Alexander,2476,ED,1,OAK,7,3,5,6,6,0,57.5,,,,,,0,0,0,0,0,2015,1
Brandon Browner,2512,CB,1,NO,0,0,0,0,5,0,60.9,,,,,,0,0,0,0,0,2015,1
Jon Condo,2539,LS,1,OAK,0,0,0,6,0,1,90.5,,,,,,0,0,2,0,0,2015,1
John Denney,2561,LS,1,MIA,0,0,0,4,0,3,53.2,,,,,,0,0,0,0,0,2015,1
Robbie Gould,2607,K,1,CHI,0,6,0,0,0,6,60.0,60.0,,,,71.0,0,0,1,0,0,2015,1
John Kuhn,2686,FB,1,GB,6,0,0,0,0,0,57.3,,,,,,0,0,0,0,0,2015,1
L.P. Ladouceur,2687,LS,1,DAL,0,0,0,2,0,5,63.9,,,,,,0,0,0,0,0,2015,1
Erik Pears,2737,T,1,SF,0,0,0,0,0,5,45.8,,,,,,0,0,0,0,0,2015,1
Greg Warren,2831,LS,1,PIT,0,0,0,2,0,5,63.9,,,,,,0,0,0,0,0,2015,1
Ahmad Brooks,2945,ED,1,SF,0,0,0,0,2,0,60.0,,,,,,0,0,0,0,0,2015,1
Mario Williams,2946,ED,1,BUF,0,0,0,0,1,0,60.0,,,,,,0,0,0,0,0,2015,1
D'Brickashaw Ferguson,2949,T,1,NYJ,0,0,0,0,0,5,60.3,,,,,,0,0,0,0,0,2015,1
A.J. Hawk,2950,LB,1,CIN,2,0,0,0,1,0,60.3,,,,,,0,0,0,0,0,2015,1
Haloti Ngata,2957,DI,1,DET,0,0,0,0,6,0,60.5,,,,,,0,0,0,0,0,2015,1
Chad Greenway,2962,LB,1,MIN,0,0,1,0,5,0,60.4,,,,,,0,0,0,0,0,2015,1
Antonio Cromartie,2964,CB,1,NYJ,0,0,0,0,3,0,60.2,,,,,,0,0,0,0,0,2015,1
Manny Lawson,2967,LB,1,BUF,0,0,0,5,1,0,58.6,,,,,,0,0,0,0,0,2015,1
Johnathan Joseph,2969,CB,1,HST,0,0,1,0,0,0,60.0,,,,,,0,0,0,0,0,2015,1
D'Qwell Jackson,2979,LB,1,IND,0,0,0,0,5,0,60.2,,,,,,0,0,0,0,0,2015,1
Roman Harper,2988,S,1,CAR,0,0,0,0,3,0,60.0,,,,,,0,0,0,0,0,2015,1
Anthony Fasano,2998,TE,1,TEN,0,0,0,0,0,6,60.7,,,,,,0,0,0,0,0,2015,1
Andrew Whitworth,3000,T,1,CIN,0,0,0,0,0,6,60.9,,,,,,0,0,0,0,0,2015,1
Chris Chester,3001,G,1,ATL,0,0,0,0,0,6,61.3,,,,,,0,0,0,0,0,2015,1
Tim Jennings,3007,CB,1,TB,0,1,4,1,3,0,60.1,,,,,,0,0,0,0,0,2015,1
Darryl Tapp,3008,ED,1,DET,7,0,0,0,1,0,86.6,,,,,,0,0,0,0,0,2015,1
