player,player_id,position,player_game_count,team_name,dropbacks,attempts,completions,completion_percent,yards,ypa,touchdowns,interceptions,grades_offense,grades_pass,grades_run,grades_hands_fumble,sacks,bats,drops,thrown_aways,hit_as_threw,qb_rating,scrambles,first_downs,season,week
Ryan Fitzpatrick,2467,QB,1,NYJ,39,37,16,43.2,181,4.9,2,3,37.2,36.4,65.4,79.4,1,2,3,3,0,42.7,1,10,2015,17
Ben Roethlisberger,1732,QB,1,PIT,36,36,24,66.7,349,9.7,3,2,69.5,68.3,60.0,79.0,0,0,2,0,0,102.7,0,16,2015,17
Matt Ryan,4317,QB,1,ATL,37,36,24,66.7,334,9.3,2,1,79.5,76.5,,78.9,1,1,4,0,0,103.2,0,18,2015,17
Philip Rivers,1725,QB,1,SD,39,35,21,60.0,228,6.5,2,1,46.2,52.3,40.0,43.1,3,0,1,0,0,86.4,1,8,2015,17
Derek Carr,8671,QB,1,OAK,41,33,21,63.6,194,5.9,1,1,54.9,55.9,54.6,23.6,6,0,3,0,0,77.1,2,9,2015,17
Blake Bortles,8638,QB,1,JAX,40,32,17,53.1,239,7.5,0,2,49.3,49.4,,79.0,8,4,2,1,0,51.4,0,9,2015,17
Tyrod Taylor,6332,QB,1,BUF,34,28,18,64.3,182,6.5,0,0,61.5,62.2,56.6,79.4,2,0,0,0,0,82.7,4,11,2015,17
Josh Freeman,4940,QB,1,IND,32,28,15,53.6,149,5.3,1,1,64.9,62.1,65.5,78.9,1,0,3,0,1,65.9,3,8,2015,17
Russell Wilson,7077,QB,1,SEA,30,28,19,67.9,197,7.0,3,0,65.6,65.0,60.6,78.7,1,0,0,1,1,123.7,1,12,2015,17
A.J. McCarron,8799,QB,1,CIN,32,27,17,63.0,160,5.9,2,0,65.7,68.6,56.5,78.5,3,0,2,4,0,103.9,2,11,2015,17
Cam Newton,6153,QB,1,CAR,30,26,21,80.8,293,11.3,2,0,87.4,90.6,62.2,79.0,4,0,2,0,0,139.3,0,13,2015,17
Carson Palmer,1317,QB,1,ARZ,25,25,12,48.0,129,5.2,1,1,77.8,76.1,,76.3,0,2,1,0,1,60.3,0,8,2015,17
Alex Smith,2218,QB,1,KC,32,24,14,58.3,156,6.5,2,2,51.6,47.2,64.3,78.4,1,0,2,2,0,70.8,7,12,2015,17
Jay Cutler,2956,QB,1,CHI,28,23,17,73.9,245,10.7,2,3,79.4,75.9,65.6,77.0,4,0,0,0,0,97.5,1,11,2015,17
Brock Osweiler,7059,QB,1,DEN,23,22,14,63.6,232,10.5,1,2,79.1,77.4,,75.9,1,0,3,2,0,76.3,0,7,2015,17
Tom Brady,698,QB,1,NE,23,21,12,57.1,134,6.4,0,0,51.6,50.8,60.0,76.9,2,1,0,1,0,76.3,0,3,2015,17
Teddy Bridgewater,8667,QB,1,MIN,23,19,10,52.6,99,5.2,0,1,37.0,47.2,30.0,24.5,3,1,1,2,0,45.7,1,5,2015,17
Drew Stanton,3659,QB,1,ARZ,20,18,8,44.4,84,4.7,0,2,56.3,56.3,,75.1,2,1,3,0,1,19.0,0,5,2015,17
Kirk Cousins,7102,QB,1,WAS,15,15,12,80.0,176,11.7,3,0,77.2,75.7,,73.5,0,0,1,1,0,155.1,0,7,2015,17
Alex Tanney,7610,QB,1,TEN,17,14,10,71.4,99,7.1,1,0,80.1,78.4,,74.2,3,0,1,0,0,114.9,0,7,2015,17
Zach Mettenberger,8813,QB,1,TEN,14,13,5,38.5,38,2.9,0,1,50.8,47.3,64.9,74.2,1,1,1,2,0,14.6,0,1,2015,17
Colt McCoy,5609,QB,1,WAS,12,11,7,63.6,128,11.6,1,0,51.7,49.5,60.5,21.7,1,0,1,0,0,133.9,0,4,2015,17
Ryan Lindley,7174,QB,1,IND,10,10,6,60.0,58,5.8,1,0,59.9,59.8,,71.4,0,0,0,0,0,109.6,0,4,2015,17
Peyton Manning,327,QB,1,DEN,10,9,5,55.6,69,7.7,0,0,71.0,69.9,60.0,72.7,1,1,1,0,0,80.3,0,4,2015,17
Tarvaris Jackson,3009,QB,1,SEA,4,4,3,75.0,28,7.0,0,0,57.8,56.5,60.0,69.5,0,0,0,0,0,93.8,0,2,2015,17
Jimmy Garoppolo,8697,QB,1,NE,4,4,1,25.0,6,1.5,0,0,66.7,66.1,,66.9,0,0,2,0,0,39.6,0,0,2015,17
Jonathan Grimes,7585,HB,1,HST,1,1,0,0.0,0,0.0,0,0,64.5,69.4,48.8,71.6,0,0,0,0,0,39.6,0,0,2015,17
Travaris Cadet,7457,HB,1,NO,1,1,0,0.0,0,0.0,0,0,63.4,48.6,61.1,72.9,0,0,0,0,0,39.6,0,0,2015,17
Cairo Santos,8932,K,1,KC,1,1,1,100.0,3,3.0,0,0,61.3,60.5,,60.4,0,0,0,0,0,79.2,0,0,2015,17
Johnny Hekker,7252,P,1,SL,1,1,0,0.0,0,0.0,0,0,60.6,60.3,,60.4,0,0,0,0,0,39.6,0,0,2015,17
