player,player_id,position,player_game_count,team_name,targets,receptions,caught_percent,yards,touchdowns,grades_offense,grades_pass_route,grades_hands_drop,grades_hands_fumble,grades_pass_block,yards_per_reception,yards_after_catch,yards_after_catch_per_reception,longest,first_downs,drops,interceptions,fumbles,avoided_tackles,targeted_qb_rating,penalties,declined_penalties,season,week
Andre Johnson,1319,WR,1,HST,21,13,61.9,154,0,76.1,75.0,63.2,72.3,,11.8,56,4.3,27,8,1,2,0,1,44.6,0,0,2013,14
Shane Vereen,6208,HB,1,NE,15,12,80.0,153,0,75.7,90.3,61.8,74.0,83.1,12.8,88,7.3,50,5,1,0,0,0,109.2,0,0,2013,14
Garrett Graham,5642,TE,1,HST,12,8,66.7,73,1,62.2,66.3,57.0,70.6,76.3,9.1,28,3.5,22,5,1,0,0,0,110.8,0,0,2013,14
Marques Colston,3197,WR,1,NO,12,9,75.0,125,2,91.9,91.3,78.0,71.1,,13.9,26,2.9,21,8,0,0,0,0,147.6,0,0,2013,14
Greg Olsen,3647,TE,1,CAR,12,8,66.7,40,0,65.0,65.3,77.6,70.4,79.9,5.0,18,2.3,13,2,0,0,0,0,71.5,0,0,2013,14
Larry Fitzgerald,1724,WR,1,ARZ,12,12,100.0,96,1,88.9,84.2,79.4,71.9,,8.0,51,4.3,19,7,0,0,0,1,127.8,0,0,2013,14
Eric Decker,5611,WR,1,DEN,12,8,66.7,117,1,79.7,76.9,77.3,71.8,,14.6,8,1.0,24,6,1,0,0,0,126.0,1,0,2013,14
Marlon Brown,8179,WR,1,BLT,11,7,63.6,92,1,78.9,76.3,52.1,69.5,,13.1,41,5.9,35,5,1,0,0,1,120.3,0,0,2013,14
Pierre Garcon,4519,WR,1,WAS,11,5,45.5,37,0,56.0,55.8,73.4,68.0,,7.4,23,4.6,12,1,0,1,0,0,16.1,0,0,2013,14
Rod Streater,7416,WR,1,OAK,10,7,70.0,130,1,72.6,71.7,32.2,69.5,,18.6,58,8.3,48,5,1,0,0,0,145.8,0,0,2013,14
Riley Cooper,5682,WR,1,PHI,10,3,30.0,74,0,77.0,76.0,72.1,67.0,,24.7,23,7.7,44,2,0,1,0,0,18.3,0,0,2013,14
Dennis Pitta,5638,TE,1,BLT,10,6,60.0,48,1,63.5,62.8,29.8,68.8,62.4,8.0,10,1.7,18,4,2,0,0,0,105.4,0,0,2013,14
Wes Welker,2204,WR,1,DEN,10,5,50.0,61,1,57.9,56.3,27.5,72.3,,12.2,10,2.0,30,5,3,0,0,0,102.5,0,0,2013,14
Demaryius Thomas,5547,WR,1,DEN,9,7,77.8,88,1,67.7,67.1,75.6,69.5,,12.6,28,4.0,38,5,1,0,0,1,144.4,0,0,2013,14
Jordan Cameron,6254,TE,1,CLV,9,9,100.0,121,1,81.0,89.9,77.3,70.6,70.4,13.4,12,1.3,21,9,0,0,0,0,155.8,1,0,2013,14
Greg Jennings,2997,WR,1,MIN,9,5,55.6,53,0,69.2,65.7,73.4,68.0,,10.6,25,5.0,19,2,0,0,0,1,72.9,0,0,2013,14
Da'Rick Rogers,8444,WR,1,IND,9,6,66.7,107,2,64.8,64.1,49.7,68.8,,17.8,85,14.2,69,4,1,0,0,2,146.8,0,0,2013,14
Alshon Jeffery,7048,WR,1,CHI,9,5,55.6,84,1,83.3,82.6,73.4,69.1,,16.8,17,3.4,26,5,0,0,0,0,124.3,0,0,2013,14
Le'Veon Bell,7829,HB,1,PIT,9,5,55.6,16,0,64.0,47.9,47.8,76.9,82.7,3.2,39,7.8,10,1,1,0,0,2,60.9,0,0,2013,14
Steve Johnson,4538,WR,1,BUF,9,5,55.6,67,0,71.9,71.3,29.8,68.8,,13.4,26,5.2,33,5,2,2,0,2,39.8,0,0,2013,14
Roddy White,2244,WR,1,ATL,9,8,88.9,74,0,88.4,83.1,76.5,70.1,,9.3,11,1.4,21,5,0,0,0,0,100.9,0,0,2013,14
Jimmy Graham,5619,TE,1,NO,9,6,66.7,58,2,73.6,79.2,74.6,68.8,66.3,9.7,24,4.0,22,4,0,0,0,1,124.1,1,0,2013,14
Julian Edelman,5156,WR,1,NE,9,6,66.7,64,1,70.4,68.3,52.5,72.0,,10.7,16,2.7,23,3,1,0,0,0,124.3,0,0,2013,14
Brian Hartline,5031,WR,1,MIA,8,5,62.5,51,1,71.9,69.7,73.4,68.0,,10.2,14,2.8,18,3,0,1,0,0,80.7,0,0,2013,14
Matt Forte,4358,HB,1,CHI,8,7,87.5,73,1,58.7,65.6,52.5,78.4,72.6,10.4,72,10.3,34,3,1,0,0,3,144.3,0,0,2013,14
