player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties,season,week
Julius Peppers,1010,ED,1,CAR,36,27,9,0,57.7,59.0,73.0,56.8,,2,1,0,1,0,1,1,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0,2018,11
Terrell Suggs,1326,ED,1,BLT,48,32,12,4,71.7,73.3,72.8,62.3,63.2,4,0,1,3,0,1,1,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0,2018,11
Mike Adams,1972,S,1,CAR,65,1,25,39,59.7,69.1,84.3,58.7,55.5,0,0,0,0,0,6,3,0,4,0,0,0,0,,0,,0,0,0,0.0,0,0,2018,11
Adam Jones,2223,CB,1,DEN,5,0,2,3,45.1,60.0,,,44.4,0,0,0,0,0,0,0,0,0,0,1,1,14,14.0,14,14.0,0,0,0,118.8,0,0,2018,11
Thomas Davis Sr.,2231,LB,1,CAR,65,9,25,31,68.6,73.6,78.5,59.3,60.0,0,0,0,0,0,5,1,0,3,0,4,4,44,11.0,40,18.0,0,0,0,112.5,0,0,2018,11
Haloti Ngata,2957,DI,1,PHI,33,14,19,0,65.8,68.7,68.7,52.8,,0,0,0,0,0,2,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0,2018,11
Johnathan Joseph,2969,CB,1,HST,75,0,23,52,75.2,66.2,77.8,,75.1,0,0,0,0,0,3,1,0,2,0,6,2,8,4.0,0,4.0,0,0,0,42.4,0,0,2018,11
Frostee Rucker,3036,ED,1,OAK,28,5,22,1,67.0,66.5,74.0,55.4,60.0,0,0,0,0,0,2,1,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0,2018,11
Domata Peko Sr.,3068,DI,1,DEN,39,20,19,0,63.6,63.4,66.8,58.6,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0,2018,11
Antoine Bethea,3152,S,1,ARZ,68,2,33,33,72.2,69.6,83.8,71.0,65.8,1,1,0,0,0,6,1,0,4,0,1,0,0,,0,,0,0,0,39.6,0,0,2018,11
Tom Johnson,3378,DI,1,MIN,23,16,7,0,57.5,59.7,67.3,56.1,,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0,2018,11
Tramon Williams,3558,S,1,GB,69,0,32,37,41.8,70.5,82.6,,40.0,0,0,0,0,0,5,0,0,0,0,3,2,48,24.0,1,34.0,0,0,0,109.7,0,0,2018,11
Brent Grimes,3589,CB,1,TB,53,0,31,22,56.4,53.2,26.5,,57.5,0,0,0,0,0,0,0,1,0,0,1,1,10,10.0,10,10.0,0,0,0,108.3,0,0,2018,11
Leon Hall,3634,CB,1,OAK,4,0,3,1,35.0,51.2,75.0,,50.9,0,0,0,0,0,1,1,0,0,0,1,1,8,8.0,8,8.0,0,0,0,100.0,0,0,2018,11
Reggie Nelson,3637,S,1,OAK,19,0,7,12,64.0,60.0,76.7,,62.6,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0,2018,11
Eric Weddle,3653,S,1,BLT,55,1,14,40,59.8,62.3,72.6,58.3,59.2,0,0,0,0,0,1,0,0,0,0,1,1,5,5.0,4,5.0,0,0,0,87.5,0,0,2018,11
Brandon Mebane,3701,DI,1,LAC,37,17,19,1,44.6,52.8,67.6,60.4,60.0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,1,0,2018,11
Corey Graham,3784,S,1,PHI,61,0,32,29,55.1,74.5,74.4,,46.6,0,0,0,0,0,7,2,1,1,0,1,0,0,,0,,0,0,0,39.6,1,0,2018,11
Chris Long,4316,ED,1,PHI,39,16,23,0,64.9,67.4,73.1,54.7,,0,0,0,0,0,2,1,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0,2018,11
Calais Campbell,4364,ED,1,JAX,62,52,10,0,69.9,68.2,72.5,59.6,60.0,3,1,0,2,0,1,1,0,2,0,0,0,0,,0,,0,0,0,0.0,1,0,2018,11
Brandon Carr,4454,CB,1,BLT,38,2,8,28,84.0,61.2,,57.1,86.9,0,0,0,0,0,0,0,0,0,0,6,1,32,32.0,18,32.0,0,0,2,49.3,0,0,2018,11
Orlando Scandrick,4457,CB,1,KC,80,0,19,61,52.9,72.5,75.1,,49.3,0,0,0,0,0,2,0,0,1,0,10,6,76,12.7,32,30.0,2,0,1,123.3,2,1,2018,11
Wesley Woodyard,4583,LB,1,TEN,46,4,18,24,60.4,58.8,81.9,52.9,63.3,0,0,0,0,0,7,2,0,1,0,4,3,32,10.7,31,16.0,0,0,0,97.9,0,0,2018,11
Brian Orakpo,4936,ED,1,TEN,37,21,15,1,45.8,52.5,24.2,54.8,56.5,2,0,0,2,0,0,0,1,0,0,0,0,0,,0,,0,0,0,0.0,0,0,2018,11
Malcolm Jenkins,4937,S,1,PHI,70,7,37,26,42.9,50.0,39.1,50.8,44.5,1,0,0,1,0,8,1,3,5,0,4,3,49,16.3,22,37.0,1,0,0,155.2,0,0,2018,11
Clay Matthews,4949,ED,1,GB,54,26,27,1,73.6,63.4,28.0,65.8,77.2,4,0,1,3,0,4,0,2,3,1,1,1,-11,-11.0,-1,-11.0,0,0,0,79.2,0,0,2018,11
Connor Barwin,4969,ED,1,NYG,17,10,7,0,47.4,51.8,69.6,52.7,,2,0,0,2,0,0,1,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0,2018,11
Mike Mitchell,4970,S,1,IND,22,1,1,20,53.9,60.0,50.9,58.5,58.9,0,0,0,0,0,2,0,1,1,0,1,1,7,7.0,2,7.0,0,0,0,95.8,0,0,2018,11
Michael Johnson,4993,ED,1,CIN,42,8,34,0,56.7,58.0,44.9,52.8,,2,0,0,2,0,4,0,1,3,0,0,0,0,,0,,0,0,0,0.0,0,0,2018,11
Glover Quin,5035,S,1,DET,43,1,12,30,53.3,62.1,27.4,59.7,53.1,0,0,0,0,0,1,0,1,0,0,1,1,34,34.0,8,34.0,0,0,0,118.8,0,0,2018,11
Captain Munnerlyn,5140,CB,1,CAR,29,2,6,21,52.1,52.7,73.0,57.0,55.6,0,0,0,0,0,1,0,0,0,0,1,1,8,8.0,2,8.0,0,0,0,100.0,1,1,2018,11
Ricky Jean Francois,5168,DI,1,DET,35,21,14,0,68.1,60.2,70.9,60.4,62.7,2,0,0,2,0,2,1,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0,2018,11
Clinton McDonald,5173,DI,1,OAK,5,2,3,0,49.4,53.4,66.8,59.5,,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0,2018,11
Michael Bennett,5273,ED,1,PHI,42,25,17,0,64.7,67.9,38.3,56.5,,0,0,0,0,0,2,1,1,1,0,0,0,0,,0,,0,0,0,0.0,0,0,2018,11
Ndamukong Suh,5527,DI,1,LA,65,50,15,0,53.4,56.2,66.8,53.2,,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0,2018,11
Gerald McCoy,5528,DI,1,TB,43,18,25,0,61.5,58.7,70.1,63.3,,1,1,0,0,0,2,0,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0,2018,11
Joe Haden,5532,CB,1,PIT,69,0,43,26,58.2,75.5,75.2,,51.4,0,0,0,0,0,2,0,0,1,0,2,1,10,10.0,1,10.0,0,0,0,64.6,1,0,2018,11
Tyson Alualu,5535,DI,1,PIT,39,8,31,0,53.5,55.5,73.1,52.7,,0,0,0,0,0,4,2,0,4,0,0,0,0,,0,,0,0,0,0.0,0,0,2018,11
Brandon Graham,5538,ED,1,PHI,42,22,19,1,69.0,49.3,69.6,79.6,60.0,3,0,0,3,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0,2018,11
Jason Pierre-Paul,5540,ED,1,TB,49,20,29,0,57.2,41.8,44.2,77.9,,4,2,0,2,0,2,0,1,3,0,0,0,0,,0,,0,0,0,0.0,0,0,2018,11
Derrick Morgan,5541,ED,1,TEN,28,13,12,3,57.5,60.8,,52.3,61.7,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0,2018,11
Kareem Jackson,5545,CB,1,HST,75,3,23,49,58.0,65.6,83.5,68.2,54.1,1,1,0,0,0,9,0,0,4,0,8,4,68,17.0,15,24.0,0,0,1,79.2,1,0,2018,11
Linval Joseph,5571,DI,1,MIN,52,26,26,0,59.7,71.8,67.9,51.4,,0,0,0,0,0,1,1,0,0,0,0,0,0,,0,,0,0,0,0.0,1,0,2018,11
Carlos Dunlap,5579,ED,1,CIN,59,22,37,0,66.5,69.0,73.8,54.0,,4,0,0,4,0,3,0,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0,2018,11
Morgan Burnett,5596,S,1,PIT,22,0,10,12,70.3,56.9,76.2,,72.7,0,0,0,0,0,1,2,0,0,0,1,0,0,,0,,0,0,0,39.6,0,0,2018,11
Corey Peters,5607,DI,1,ARZ,55,29,26,0,79.6,80.6,72.7,51.4,63.1,1,0,0,1,0,6,3,0,5,0,0,0,0,,0,,0,0,0,0.0,0,0,2018,11
Everson Griffen,5624,ED,1,MIN,59,31,28,0,62.5,69.3,71.2,51.7,,0,0,0,0,0,2,0,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0,2018,11
Geno Atkins,5643,DI,1,CIN,59,19,39,1,68.3,68.3,70.8,76.2,60.0,4,0,1,3,0,2,1,0,2,0,1,1,14,14.0,2,14.0,0,0,0,118.8,0,0,2018,11
Al Woods,5646,DI,1,IND,20,9,10,1,69.5,74.7,68.4,54.0,60.0,1,0,0,1,0,1,1,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0,2018,11
Kendrick Lewis,5659,S,1,TEN,3,0,3,0,60.0,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0,2018,11
Sherrick McManis,5667,CB,1,CHI,2,0,0,2,61.8,,,,60.8,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0,2018,11
Kurt Coleman,5767,S,1,NO,14,0,2,12,58.6,60.0,77.6,,58.3,0,0,0,0,0,1,1,0,0,0,1,1,10,10.0,8,10.0,0,0,0,108.3,0,0,2018,11
Kyle Love,5806,DI,1,CAR,23,11,12,0,64.5,67.7,,53.1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0,2018,11
Vincent Rey,5811,LB,1,CIN,22,0,20,2,40.8,42.3,71.7,,61.0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0,2018,11
Darian Stewart,5820,S,1,DEN,77,1,28,48,69.2,52.5,85.5,58.5,70.5,0,0,0,0,0,8,0,0,2,0,5,3,40,13.3,41,32.0,0,0,1,85.4,0,0,2018,11
Tramaine Brock Sr.,5903,CB,1,DEN,50,0,15,35,71.0,62.7,75.1,,71.2,0,0,0,0,0,1,0,0,0,0,2,1,29,29.0,3,29.0,0,0,0,95.8,0,0,2018,11
Barry Church,5924,S,1,JAX,56,0,10,46,69.1,72.4,79.8,,64.2,0,0,0,0,0,2,3,0,2,0,1,1,3,3.0,3,3.0,0,1,0,39.6,1,1,2018,11
Sam Shields,5943,CB,1,LA,72,0,15,57,35.9,63.1,52.1,,32.9,0,0,0,0,0,6,0,1,1,0,10,9,191,21.2,47,73.0,2,0,0,158.3,0,0,2018,11
Anthony Levine,6013,S,1,BLT,14,7,1,6,69.9,66.8,74.9,57.7,63.4,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0,2018,11
Von Miller,6154,ED,1,DEN,59,40,18,1,90.1,57.6,69.9,67.4,95.1,3,1,0,2,0,0,0,0,1,0,0,0,0,,0,,0,1,0,0.0,0,0,2018,11
Marcell Dareus,6155,DI,1,JAX,24,16,8,0,71.2,66.2,28.5,65.9,,0,0,0,0,0,2,0,1,2,0,0,0,0,,0,,0,0,0,0.0,0,0,2018,11
Patrick Peterson,6157,CB,1,ARZ,66,0,31,35,68.9,65.6,75.1,,68.3,0,0,0,0,0,2,0,0,1,0,4,3,20,6.7,0,9.0,1,0,1,125.0,0,0,2018,11
J.J. Watt,6163,ED,1,HST,67,45,21,1,86.4,70.0,34.5,87.9,60.0,8,1,0,7,0,3,1,2,4,0,0,0,0,,0,,0,0,0,0.0,1,0,2018,11
Ryan Kerrigan,6168,ED,1,WAS,53,26,25,2,73.1,69.1,73.4,66.4,61.2,5,2,0,3,0,0,1,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0,2018,11
Corey Liuget,6170,DI,1,LAC,11,8,3,0,29.6,55.3,,56.7,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,1,0,2018,11
Prince Amukamara,6171,CB,1,CHI,67,0,13,54,61.6,62.6,81.2,,60.8,0,0,0,0,0,8,0,0,0,0,12,9,88,9.8,21,16.0,2,0,1,134.7,0,0,2018,11
Cameron Jordan,6176,ED,1,NO,31,21,9,1,69.3,60.7,69.6,68.1,60.0,4,0,1,3,0,1,0,1,1,0,0,0,0,,0,,0,0,0,0.0,0,0,2018,11
Jimmy Smith,6179,CB,1,BLT,44,0,11,33,68.9,72.9,78.1,,66.3,0,0,0,0,0,4,0,0,2,0,3,2,10,5.0,6,5.0,0,0,0,71.5,1,0,2018,11
