player,player_id,position,player_game_count,team_name,run_plays,attempts,yards,ypa,touchdowns,grades_offense,grades_run,grades_hands_fumble,grades_run_block,yards_after_contact,yco_attempt,longest,first_downs,avoided_tackles,fumbles,penalties,declined_penalties,season,week
DeMarco Murray,6223,HB,1,DAL,29,28,128,4.6,1,77.7,75.3,79.4,60.0,65,2.32,21,7,8,0,0,0,2014,7
Andre Ellington,7968,HB,1,ARZ,25,24,88,3.7,0,61.4,52.4,78.9,60.0,62,2.58,13,4,1,0,0,0,2014,7
Justin Forsett,4547,HB,1,BLT,23,23,95,4.1,0,69.1,69.3,78.1,,51,2.22,21,5,3,0,0,0,2014,7
Denard Robinson,7917,HB,1,JAX,26,22,127,5.8,1,69.1,70.4,77.9,60.0,55,2.5,20,6,1,0,0,0,2014,7
Jamaal Charles,4387,HB,1,KC,25,22,95,4.3,1,60.6,64.1,77.9,60.0,49,2.23,16,5,0,0,0,0,2014,7
Chris Ivory,6007,HB,1,NYJ,23,21,107,5.1,1,83.3,84.4,78.2,60.0,56,2.67,16,8,4,0,0,0,2014,7
Arian Foster,5398,HB,1,HST,21,20,102,5.1,0,54.2,49.7,26.6,60.0,67,3.35,33,4,4,1,0,0,2014,7
Jerick McKinnon,8731,HB,1,MIN,20,19,103,5.4,0,69.1,67.6,77.1,60.0,65,3.42,29,4,4,0,0,0,2014,7
Alfred Morris,7165,HB,1,WAS,19,18,54,3.0,0,49.5,51.0,76.8,60.0,36,2.0,14,3,0,0,0,0,2014,7
Tre Mason,8710,HB,1,SL,20,18,85,4.7,1,49.4,51.1,24.9,60.0,49,2.72,28,6,5,1,0,0,2014,7
Lamar Miller,7097,HB,1,MIA,24,18,63,3.5,1,61.7,65.3,77.0,60.2,34,1.89,9,4,0,0,0,0,2014,7
Andre Williams,8748,HB,1,NYG,19,18,51,2.8,0,61.7,61.5,76.5,60.0,45,2.5,22,2,5,0,0,0,2014,7
Joique Bell,5797,HB,1,DET,19,18,48,2.7,1,45.9,53.5,77.1,60.0,29,1.61,11,4,2,0,0,0,2014,7
Marshawn Lynch,3628,HB,1,SEA,20,18,53,2.9,0,58.6,54.3,77.4,60.0,34,1.89,13,3,1,0,0,0,2014,7
Ben Tate,5583,HB,1,CLV,17,16,36,2.3,0,44.7,45.7,76.2,60.0,19,1.19,18,1,0,0,0,0,2014,7
Bishop Sankey,8689,HB,1,TEN,16,16,56,3.5,0,69.8,73.3,76.8,60.0,46,2.88,11,3,4,0,0,0,2014,7
Branden Oliver,9286,HB,1,SD,15,15,67,4.5,0,75.8,75.8,75.9,,36,2.4,13,5,5,0,0,0,2014,7
Darren McFadden,4318,HB,1,OAK,15,14,48,3.4,1,55.7,52.5,76.0,60.0,31,2.21,15,3,2,0,0,0,2014,7
Ronnie Hillman,7069,HB,1,DEN,15,14,74,5.3,2,72.7,66.8,76.3,79.4,37,2.64,37,3,2,0,0,0,2014,7
Trent Richardson,7009,HB,1,IND,15,14,77,5.5,0,66.6,68.4,76.0,60.0,39,2.79,11,3,0,0,0,0,2014,7
Anthony Dixon,5696,HB,1,BUF,14,13,51,3.9,0,68.0,65.2,75.4,60.0,36,2.77,12,1,2,0,0,0,2014,7
