player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties,season,week
Julius Peppers,1010,ED,1,CAR,32,18,14,0,51.3,47.7,,59.2,,3,0,1,2,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0,2018,12
Terrell Suggs,1326,ED,1,BLT,49,30,17,2,58.8,50.5,20.9,64.0,60.6,2,0,0,2,1,0,0,1,0,0,0,0,0,,0,,0,0,0,0.0,0,0,2018,12
Mike Adams,1972,S,1,CAR,61,2,28,31,64.2,68.4,78.0,56.3,60.7,1,0,0,1,0,4,0,0,1,0,2,2,17,8.5,0,12.0,1,0,0,141.7,0,0,2018,12
Thomas Davis Sr.,2231,LB,1,CAR,62,11,29,22,83.4,71.5,81.2,58.0,84.7,0,0,0,0,1,6,1,0,4,0,3,3,12,4.0,7,6.0,0,0,0,83.3,0,0,2018,12
Lorenzo Alexander,2476,LB,1,BUF,47,19,20,8,51.5,62.7,83.3,66.1,44.0,2,1,0,1,1,6,0,0,3,0,4,4,32,8.0,31,12.0,0,0,1,100.0,0,0,2018,12
Haloti Ngata,2957,DI,1,PHI,24,13,11,0,63.4,61.6,23.0,61.2,,1,0,0,1,0,0,0,1,0,0,0,0,0,,0,,0,0,0,0.0,0,0,2018,12
Johnathan Joseph,2969,CB,1,HST,40,0,15,25,46.8,72.7,24.7,,41.3,0,0,0,0,0,3,1,1,2,0,3,3,88,29.3,16,48.0,1,0,0,158.3,0,0,2018,12
Frostee Rucker,3036,ED,1,OAK,49,17,31,1,43.7,45.4,28.9,49.1,60.1,1,0,0,1,0,3,1,1,0,0,0,0,0,,0,,0,0,0,0.0,0,0,2018,12
Domata Peko Sr.,3068,DI,1,DEN,27,19,8,0,65.0,71.6,,51.7,,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0,2018,12
Kyle Williams,3079,DI,1,BUF,46,24,21,1,75.5,69.3,71.9,69.4,60.2,2,2,0,0,0,2,2,0,3,0,0,0,0,,0,,0,0,0,0.0,0,0,2018,12
Antoine Bethea,3152,S,1,ARZ,69,1,31,37,53.1,53.3,36.4,58.9,61.5,0,0,0,0,0,4,3,2,1,0,1,0,0,,0,,0,0,1,39.6,1,0,2018,12
Tom Johnson,3378,DI,1,MIN,22,18,4,0,63.8,53.6,65.9,68.1,,3,1,0,2,0,0,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0,2018,12
Tramon Williams,3558,S,1,GB,70,4,26,40,51.3,67.9,78.9,67.5,46.2,2,0,0,2,0,2,1,0,0,0,6,6,52,8.7,7,30.0,2,0,0,142.4,0,0,2018,12
Brent Grimes,3589,CB,1,TB,64,0,25,39,75.8,69.8,76.6,,75.3,0,0,0,0,0,3,0,0,1,0,1,1,8,8.0,12,8.0,0,0,0,100.0,0,0,2018,12
Reggie Nelson,3637,S,1,OAK,8,0,2,6,75.9,60.0,,,71.1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,1,0,0.0,0,0,2018,12
Eric Weddle,3653,S,1,BLT,58,1,19,38,52.6,56.6,77.9,58.5,54.5,0,0,0,0,0,3,0,0,0,0,2,2,26,13.0,12,16.0,0,0,0,118.8,0,0,2018,12
Corey Graham,3784,S,1,PHI,59,1,21,37,75.0,66.8,85.0,58.7,71.6,0,0,0,0,0,6,0,0,2,0,2,2,4,2.0,1,3.0,0,0,0,79.2,0,0,2018,12
Chris Long,4316,ED,1,PHI,39,29,10,0,77.4,60.9,69.9,75.7,,5,1,0,4,0,0,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0,2018,12
Calais Campbell,4364,ED,1,JAX,50,26,24,0,80.3,70.8,28.3,74.4,,5,0,1,4,0,2,1,2,1,0,0,0,0,,0,,0,0,0,0.0,0,0,2018,12
Brandon Carr,4454,CB,1,BLT,48,2,11,35,53.3,62.8,79.4,75.4,48.3,1,0,1,0,0,3,0,0,2,0,8,4,76,19.0,35,44.0,0,0,0,83.3,1,1,2018,12
Wesley Woodyard,4583,LB,1,TEN,65,4,30,31,60.3,60.3,55.0,65.6,58.0,0,0,0,0,0,5,2,1,3,0,4,3,40,13.3,40,22.0,0,0,0,106.3,0,0,2018,12
Cameron Wake,4907,ED,1,MIA,38,23,15,0,80.1,29.2,69.6,92.7,,5,1,2,2,0,0,0,0,1,1,0,0,0,,0,,0,0,0,0.0,0,0,2018,12
Brian Orakpo,4936,ED,1,TEN,41,21,18,2,48.7,40.8,25.7,70.2,47.1,4,1,0,3,0,2,0,3,0,0,1,1,4,4.0,1,4.0,0,0,0,83.3,0,0,2018,12
Malcolm Jenkins,4937,S,1,PHI,61,1,21,39,92.8,59.8,80.5,58.4,93.2,0,0,0,0,0,5,1,0,2,1,4,2,11,5.5,19,11.0,0,1,0,16.7,0,0,2018,12
Clay Matthews,4949,ED,1,GB,57,33,23,1,88.2,79.4,75.4,76.7,60.0,6,0,0,6,0,5,0,1,5,0,0,0,0,,0,,0,0,0,0.0,0,0,2018,12
Ziggy Hood,4955,DI,1,MIA,24,14,10,0,60.2,60.0,,58.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0,2018,12
Patrick Chung,4957,S,1,NE,64,9,13,42,75.3,57.8,82.0,59.8,79.0,1,0,0,1,0,10,2,0,5,0,8,7,40,5.7,23,15.0,0,0,0,87.5,0,0,2018,12
Connor Barwin,4969,ED,1,NYG,7,1,6,0,46.1,50.2,71.7,59.1,,0,0,0,0,0,1,1,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0,2018,12
Mike Mitchell,4970,S,1,IND,14,1,4,9,87.7,62.5,84.4,60.0,78.0,0,0,0,0,0,4,0,0,2,1,2,2,15,7.5,6,10.0,0,0,0,97.9,0,0,2018,12
Michael Johnson,4993,ED,1,CIN,36,11,25,0,73.3,74.0,68.1,57.7,,1,0,0,1,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0,2018,12
Glover Quin,5035,S,1,DET,58,1,14,43,63.2,64.2,80.9,73.3,63.8,1,1,0,0,0,5,0,0,1,0,2,2,18,9.0,2,11.0,0,0,0,104.2,1,0,2018,12
Jason McCourty,5127,CB,1,NE,64,0,13,51,70.0,41.3,74.0,,74.8,0,0,0,0,0,2,0,0,1,0,6,2,44,22.0,20,41.0,0,0,1,60.4,0,0,2018,12
Captain Munnerlyn,5140,CB,1,CAR,60,3,27,30,29.9,64.3,80.6,73.0,28.0,1,0,0,1,0,4,2,0,0,0,10,7,127,18.1,55,43.0,0,0,0,112.5,0,0,2018,12
Ricky Jean Francois,5168,DI,1,DET,16,12,4,0,54.3,52.5,,61.4,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0,2018,12
Clinton McDonald,5173,DI,1,OAK,18,5,13,0,53.9,55.8,23.1,55.8,,0,0,0,0,0,0,1,1,0,0,0,0,0,,0,,0,0,0,0.0,0,0,2018,12
Steve McLendon,5232,DI,1,NYJ,40,14,26,0,54.0,56.3,70.2,52.1,60.0,0,0,0,0,0,3,0,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0,2018,12
Michael Bennett,5273,ED,1,PHI,35,25,10,0,62.9,60.2,71.2,61.4,,3,2,0,1,0,0,1,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0,2018,12
Gerald McCoy,5528,DI,1,TB,46,32,14,0,72.2,67.8,68.7,66.5,,6,1,0,5,0,1,0,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0,2018,12
Joe Haden,5532,CB,1,PIT,57,0,24,33,47.5,65.2,76.8,,44.1,0,0,0,0,0,3,0,0,0,0,8,5,73,14.6,15,38.0,1,0,1,131.8,0,0,2018,12
Tyson Alualu,5535,DI,1,PIT,36,20,16,0,63.5,64.1,69.2,58.3,,0,0,0,0,0,2,0,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0,2018,12
Brandon Graham,5538,ED,1,PHI,49,31,18,0,53.8,46.3,38.7,61.8,,1,0,0,1,0,2,1,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0,2018,12
Jason Pierre-Paul,5540,ED,1,TB,44,24,20,0,61.7,52.0,71.2,68.2,,2,1,0,1,0,2,0,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0,2018,12
Derrick Morgan,5541,ED,1,TEN,31,12,17,2,70.9,56.5,47.9,77.9,63.0,4,1,0,3,0,3,0,0,1,0,1,1,6,6.0,4,6.0,0,0,0,91.7,0,0,2018,12
Kareem Jackson,5545,CB,1,HST,49,1,19,29,67.6,63.5,38.4,58.3,67.7,1,0,0,1,0,1,1,2,1,0,0,0,0,,0,,0,0,0,0.0,0,0,2018,12
Devin McCourty,5552,S,1,NE,64,0,13,51,67.8,56.5,82.4,,67.6,0,0,0,0,0,4,0,0,0,0,3,1,6,6.0,0,6.0,0,0,0,42.4,0,0,2018,12
Jerry Hughes,5556,ED,1,BUF,55,32,23,0,63.5,53.5,27.0,75.0,60.0,8,1,1,6,0,1,0,2,2,0,0,0,0,,0,,0,0,0,0.0,2,1,2018,12
Linval Joseph,5571,DI,1,MIN,34,18,16,0,81.3,77.4,68.8,65.7,,0,0,0,0,0,2,2,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0,2018,12
Carlos Dunlap,5579,ED,1,CIN,53,26,26,1,75.0,74.5,75.4,63.5,60.0,2,0,1,1,0,5,0,0,4,0,0,0,0,,0,,0,0,0,0.0,0,0,2018,12
