player,player_id,position,player_game_count,team_name,targets,receptions,caught_percent,yards,touchdowns,grades_offense,grades_pass_route,grades_hands_drop,grades_hands_fumble,grades_pass_block,yards_per_reception,yards_after_catch,yards_after_catch_per_reception,longest,first_downs,drops,interceptions,fumbles,avoided_tackles,targeted_qb_rating,penalties,declined_penalties,season,week
Julio Jones,6158,WR,1,ATL,15,12,80.0,253,2,96.8,95.7,79.4,72.5,,21.1,61,5.1,51,11,0,0,0,2,158.3,0,0,2017,12
Le'Veon Bell,7829,HB,1,PIT,14,12,85.7,88,0,70.8,91.5,79.4,29.2,78.3,7.3,90,7.5,15,4,0,1,0,4,63.1,0,0,2017,12
Keenan Allen,7857,WR,1,LAC,14,11,78.6,172,1,92.0,91.8,60.6,71.5,,15.6,66,6.0,42,8,1,0,0,5,141.7,0,0,2017,12
Antonio Brown,5718,WR,1,PIT,12,10,83.3,169,2,91.8,91.8,78.7,74.2,,16.9,45,4.5,39,10,0,0,0,1,158.3,1,0,2017,12
Zach Ertz,7816,TE,1,PHI,12,10,83.3,103,1,87.9,89.4,78.0,71.1,69.7,10.3,29,2.9,22,7,0,0,0,0,130.2,0,0,2017,12
Mike Evans,8642,WR,1,TB,12,6,50.0,78,0,71.5,70.4,74.6,68.8,,13.0,15,2.5,20,5,0,0,0,0,70.8,0,0,2017,12
Devin Funchess,9474,WR,1,CAR,12,7,58.3,108,0,73.1,72.1,32.2,69.5,,15.4,29,4.1,35,5,1,0,0,0,88.2,0,0,2017,12
Tyreek Hill,10799,WR,1,KC,11,7,63.6,41,0,62.4,61.4,52.5,73.2,,5.9,15,2.1,11,3,1,1,0,0,32.8,0,0,2017,12
Adam Thielen,8288,WR,1,MIN,11,8,72.7,89,0,77.0,78.6,76.5,70.1,,11.1,18,2.3,16,5,0,0,0,1,96.4,1,0,2017,12
Carlos Hyde,8692,HB,1,SF,11,7,63.6,21,0,55.9,37.5,32.2,77.4,48.0,3.0,17,2.4,7,2,2,0,0,1,67.6,0,0,2017,12
Ted Ginn Jr.,3625,WR,1,NO,11,7,63.6,71,0,67.7,66.8,75.6,69.5,,10.1,19,2.7,25,3,0,0,0,0,82.0,0,0,2017,12
Cooper Kupp,11824,WR,1,LA,11,8,72.7,116,0,78.6,79.2,76.5,70.6,62.4,14.5,52,6.5,53,3,0,0,0,0,106.6,0,0,2017,12
DeSean Jackson,4363,WR,1,TB,11,8,72.7,60,0,71.1,69.8,76.5,70.1,,7.5,16,2.0,15,5,0,0,0,0,85.4,0,0,2017,12
Robby Anderson,11254,WR,1,NYJ,10,6,60.0,146,2,86.3,84.7,74.6,68.8,,24.3,15,2.5,54,5,0,0,0,0,143.8,0,0,2017,12
Jermaine Kearse,7428,WR,1,NYJ,10,7,70.0,105,1,83.5,81.8,75.6,69.5,,15.0,61,8.7,42,7,0,0,0,1,137.5,0,0,2017,12
Dede Westbrook,11865,WR,1,JAX,10,6,60.0,41,0,65.5,63.0,74.6,68.8,,6.8,29,4.8,10,2,0,1,0,1,29.6,0,0,2017,12
Mike Wallace,5007,WR,1,BLT,10,5,50.0,48,0,67.8,67.0,73.4,68.0,,9.6,17,3.4,24,3,0,0,0,0,63.8,0,0,2017,12
Sammy Watkins,8639,WR,1,LA,9,4,44.4,82,1,70.3,69.6,72.1,68.7,,20.5,28,7.0,31,4,0,1,0,1,74.5,0,0,2017,12
Mohamed Sanu,7084,WR,1,ATL,9,8,88.9,64,0,79.7,72.5,76.5,70.6,,8.0,30,3.8,25,4,0,0,0,0,96.3,0,0,2017,12
Dontrelle Inman,6597,WR,1,CHI,9,4,44.4,64,0,50.2,50.3,27.0,67.0,,16.0,-1,-0.3,19,3,3,1,0,0,29.2,0,0,2017,12
Zay Jones,11792,WR,1,BUF,9,3,33.3,33,1,58.4,58.0,36.8,65.8,,11.0,13,4.3,17,2,1,0,0,1,82.2,0,0,2017,12
Jamison Crowder,9538,WR,1,WAS,9,7,77.8,141,1,93.2,92.8,75.6,73.9,,20.1,65,9.3,38,6,0,0,0,0,155.8,0,0,2017,12
Jarvis Landry,8698,WR,1,MIA,9,8,88.9,70,0,71.0,70.9,76.5,18.5,,8.8,34,4.3,15,3,0,0,1,1,99.1,1,0,2017,12
Marvin Jones Jr.,7158,WR,1,DET,9,6,66.7,109,2,85.5,84.6,74.6,68.8,,18.2,46,7.7,43,5,0,1,0,1,108.1,0,0,2017,12
Demaryius Thomas,5547,WR,1,DEN,9,5,55.6,18,0,65.3,60.9,73.4,68.0,,3.6,10,2.0,6,1,0,0,0,1,60.9,0,0,2017,12
Golden Tate,5585,WR,1,DET,8,4,50.0,7,0,49.6,49.4,72.1,70.9,,1.8,7,1.8,3,0,0,0,0,1,56.3,0,0,2017,12
DeAndre Hopkins,7808,WR,1,HST,8,7,87.5,125,0,86.4,85.2,75.6,69.5,,17.9,39,5.6,39,5,0,0,0,1,118.8,0,0,2017,12
A.J. Green,6156,WR,1,CIN,8,5,62.5,66,0,75.1,74.0,46.3,68.0,,13.2,3,0.6,18,5,1,0,0,0,88.5,0,0,2017,12
Michael Thomas,10681,WR,1,NO,8,5,62.5,52,0,67.4,69.3,74.6,68.8,,10.4,25,5.0,24,2,0,0,0,1,81.3,0,0,2017,12
Alshon Jeffery,7048,WR,1,PHI,8,5,62.5,52,1,68.0,67.1,73.4,68.0,,10.4,5,1.0,16,3,0,0,0,0,120.8,0,0,2017,12
Jack Doyle,8520,TE,1,IND,8,7,87.5,94,0,77.8,85.0,75.6,69.5,26.2,13.4,36,5.1,26,5,0,0,0,1,115.6,0,0,2017,12
Rob Gronkowski,5567,TE,1,NE,8,5,62.5,82,2,84.8,85.5,73.4,68.0,72.6,16.4,26,5.2,21,5,0,0,0,1,136.5,1,0,2017,12
Davante Adams,8688,WR,1,GB,8,5,62.5,82,1,81.9,79.2,73.4,68.0,,16.4,31,6.2,55,3,0,0,0,1,136.5,0,0,2017,12
Evan Engram,11778,TE,1,NYG,7,3,42.9,18,0,41.1,40.8,28.0,65.8,,6.0,1,0.3,14,1,2,0,0,0,50.3,0,0,2017,12
Paul Richardson Jr.,8680,WR,1,SEA,7,4,57.1,70,0,68.6,66.2,29.2,68.0,,17.5,19,4.8,26,4,2,0,0,1,91.4,0,0,2017,12
Brandin Cooks,8655,WR,1,NE,7,6,85.7,83,1,69.2,71.3,49.2,69.8,,13.8,22,3.7,37,3,1,0,0,0,155.7,2,1,2017,12
C.J. Fiedorowicz,8700,TE,1,HST,7,4,57.1,37,0,53.9,57.3,41.6,67.0,73.1,9.3,15,3.8,10,2,1,1,0,0,32.1,1,0,2017,12
Jason Witten,1384,TE,1,DAL,7,7,100.0,44,0,60.3,58.6,75.6,69.5,72.3,6.3,12,1.7,8,1,0,0,0,0,92.9,0,0,2017,12
Larry Fitzgerald,1724,WR,1,ARZ,7,3,42.9,12,0,62.3,60.8,72.1,67.0,,4.0,2,0.7,16,1,0,0,0,0,50.3,0,0,2017,12
Stefon Diggs,9579,WR,1,MIN,7,5,71.4,66,0,68.9,73.1,73.4,69.1,,13.2,50,10.0,37,3,0,0,0,0,100.9,1,1,2017,12
Eli Rogers,9878,WR,1,PIT,7,3,42.9,21,0,55.1,53.6,41.6,67.0,,7.0,6,2.0,11,1,2,1,0,0,10.7,0,0,2017,12
Corey Coleman,10649,WR,1,CLV,7,3,42.9,64,0,61.5,60.7,36.2,65.8,,21.3,17,5.7,44,2,1,0,0,1,75.9,0,0,2017,12
Roger Lewis Jr.,11246,WR,1,NYG,7,3,42.9,26,0,52.4,53.2,36.2,65.8,,8.7,1,0.3,19,1,1,0,0,0,53.3,1,0,2017,12
Bruce Ellington,8741,WR,1,HST,6,3,50.0,29,0,56.5,55.9,70.5,68.2,,9.7,19,6.3,29,1,0,1,0,0,24.3,0,0,2017,12
Brandon LaFell,5602,WR,1,CIN,6,3,50.0,33,0,58.4,58.1,70.5,65.8,,11.0,38,12.7,15,1,0,0,0,0,66.7,0,0,2017,12
Emmanuel Sanders,5606,WR,1,DEN,6,3,50.0,12,0,50.8,51.1,36.2,65.8,,4.0,4,1.3,10,1,1,0,0,1,56.3,0,0,2017,12
Jimmy Graham,5619,TE,1,SEA,6,3,50.0,34,1,67.9,65.0,36.2,65.8,60.5,11.3,10,3.3,25,3,1,1,0,0,67.4,0,0,2017,12
Marquise Goodwin,7859,WR,1,SF,6,4,66.7,78,0,74.4,73.8,72.1,67.0,,19.5,12,3.0,34,4,0,0,0,0,109.7,0,0,2017,12
Kenny Stills,7926,WR,1,MIA,6,3,50.0,47,0,63.3,62.9,70.5,65.8,,15.7,10,3.3,28,2,0,0,0,0,76.4,0,0,2017,12
Austin Seferian-Jenkins,8673,TE,1,NYJ,6,2,33.3,27,0,57.1,53.0,29.9,64.0,78.6,13.5,18,9.0,19,1,1,0,0,1,48.6,0,0,2017,12
Martavis Bryant,8753,WR,1,PIT,6,4,66.7,40,1,58.2,59.5,41.6,71.0,,10.0,5,1.3,17,3,1,0,0,1,125.0,0,0,2017,12
Albert Wilson,8943,WR,1,KC,6,3,50.0,36,1,64.8,64.3,70.5,65.8,,12.0,42,14.0,19,3,0,0,0,1,108.3,0,0,2017,12
Nelson Agholor,9453,WR,1,PHI,6,3,50.0,32,1,59.4,58.5,70.5,65.8,,10.7,21,7.0,15,1,0,0,0,0,105.6,0,0,2017,12
