player,player_id,position,player_game_count,team_name,grades_fgep_kicker,pat_made,pat_attempts,pat_percent,one_made,one_attempts,one_percent,twenty_made,twenty_attempts,twenty_percent,thirty_made,thirty_attempts,thirty_percent,forty_made,forty_attempts,forty_percent,fifty_made,fifty_attempts,fifty_percent,season,week
Adam Vinatieri,226,K,1,IND,69.8,2,2,100.0,0,0,,0,0,,0,0,,2,2,100.0,0,0,,2013,5
David Akers,295,K,1,DET,62.0,0,0,,0,0,,0,0,,0,0,,0,0,,1,1,100.0,2013,5
Phil Dawson,422,K,1,SF,62.8,4,4,100.0,0,0,,1,1,100.0,1,1,100.0,0,0,,0,0,,2013,5
Sebastian Janikowski,595,K,1,OAK,69.7,3,3,100.0,0,0,,0,0,,0,0,,1,1,100.0,1,1,100.0,2013,5
Jay Feely,955,K,1,ARZ,68.7,2,2,100.0,0,0,,0,0,,0,0,,1,1,100.0,1,1,100.0,2013,5
Rob Bironas,1218,K,1,TEN,53.4,2,2,100.0,0,0,,1,1,100.0,0,1,0.0,0,0,,0,0,,2013,5
Matt Bryant,1223,K,1,ATL,61.2,4,4,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2013,5
Billy Cundiff,1230,K,1,CLV,64.8,4,4,100.0,0,0,,1,1,100.0,1,1,100.0,1,1,100.0,0,0,,2013,5
Josh Brown,1520,K,1,NYG,60.9,3,3,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2013,5
Josh Scobee,1858,K,1,JAX,66.1,2,2,100.0,0,0,,0,0,,1,1,100.0,1,1,100.0,0,0,,2013,5
Mike Nugent,2264,K,1,CIN,67.6,1,1,100.0,0,0,,0,0,,1,1,100.0,0,0,,1,1,100.0,2013,5
Dustin Colquitt,2316,P,1,KC,60.6,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2013,5
Robbie Gould,2607,K,1,CHI,61.1,1,1,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,0,,2013,5
Nick Novak,2726,K,1,SD,63.2,2,2,100.0,0,0,,0,0,,1,2,50.0,0,0,,0,0,,2013,5
Stephen Gostkowski,3063,K,1,NE,63.0,0,0,,1,1,100.0,0,0,,0,0,,1,1,100.0,0,0,,2013,5
Matt Prater,3471,K,1,DEN,69.2,6,6,100.0,0,0,,1,1,100.0,0,0,,1,1,100.0,1,1,100.0,2013,5
Nick Folk,3794,K,1,NYJ,72.4,3,3,100.0,0,0,,1,1,100.0,1,1,100.0,1,1,100.0,0,0,,2013,5
Mason Crosby,3809,K,1,GB,72.1,1,1,100.0,0,0,,1,1,100.0,1,1,100.0,2,2,100.0,1,1,100.0,2013,5
Stephen Hauschka,4655,K,1,SEA,58.1,2,2,100.0,0,0,,0,0,,1,1,100.0,3,4,75.0,0,0,,2013,5
Dan Carpenter,4697,K,1,BUF,66.4,3,3,100.0,0,0,,0,0,,0,0,,0,0,,1,1,100.0,2013,5
Garrett Hartley,4900,K,1,NO,69.3,2,2,100.0,1,1,100.0,0,0,,1,1,100.0,2,2,100.0,0,0,,2013,5
Ryan Succop,5180,K,1,KC,75.4,0,0,,0,0,,2,2,100.0,1,1,100.0,1,1,100.0,0,0,,2013,5
Graham Gano,5443,K,1,CAR,68.7,0,0,,0,0,,1,1,100.0,0,0,,0,0,,1,1,100.0,2013,5
Alex Henery,6272,K,1,PHI,66.5,3,3,100.0,0,0,,2,2,100.0,1,1,100.0,2,2,100.0,0,0,,2013,5
Dan Bailey,6796,K,1,DAL,67.4,4,4,100.0,0,0,,0,0,,0,0,,2,2,100.0,0,0,,2013,5
Randy Bullock,7154,K,1,HST,48.2,0,0,,0,0,,0,0,,0,0,,1,2,50.0,0,0,,2013,5
Greg Zuerlein,7163,K,1,SL,63.2,4,4,100.0,0,0,,0,0,,2,2,100.0,0,0,,0,0,,2013,5
Justin Tucker,7604,K,1,BLT,78.5,2,2,100.0,0,0,,1,1,100.0,0,0,,2,2,100.0,1,1,100.0,2013,5
Caleb Sturgis,7948,K,1,MIA,55.0,2,2,100.0,0,0,,1,1,100.0,1,1,100.0,1,1,100.0,0,1,0.0,2013,5
