player,player_id,position,player_game_count,team_name,run_plays,attempts,yards,ypa,touchdowns,grades_offense,grades_run,grades_hands_fumble,grades_run_block,yards_after_contact,yco_attempt,longest,first_downs,avoided_tackles,fumbles,penalties,declined_penalties,season,week
Matt Asiata,6432,HB,1,MIN,33,30,51,1.7,3,60.0,61.8,79.8,53.8,39,1.3,10,7,1,0,0,0,2013,15
Ryan Mathews,5537,HB,1,SD,30,29,127,4.4,1,73.6,71.4,79.4,60.0,94,3.24,23,8,4,0,0,0,2013,15
Zac Stacy,7942,HB,1,SL,32,28,133,4.8,1,67.2,66.0,79.2,58.0,110,3.93,40,5,4,0,0,0,2013,15
Jordan Todman,6335,HB,1,JAX,25,25,109,4.4,0,58.0,56.2,79.1,,28,1.12,33,6,0,0,0,0,2013,15
Le'Veon Bell,7829,HB,1,PIT,25,24,57,2.4,1,74.0,66.8,78.8,60.0,38,1.58,8,3,6,0,0,0,2013,15
Matt Forte,4358,HB,1,CHI,25,24,127,5.3,0,70.5,69.3,78.3,60.0,48,2.0,24,7,2,0,0,0,2013,15
Rashad Jennings,5174,HB,1,OAK,27,23,91,4.0,2,67.4,68.7,78.3,60.0,54,2.35,21,8,1,0,0,0,2013,15
Frank Gore,2282,HB,1,SF,22,22,86,3.9,0,70.0,67.1,77.7,72.4,62,2.82,13,5,4,0,0,0,2013,15
Eddie Lacy,7842,HB,1,GB,24,21,141,6.7,1,67.7,74.4,78.5,59.2,46,2.19,60,8,5,0,0,0,2013,15
Rashard Mendenhall,4337,HB,1,ARZ,23,21,69,3.3,2,76.8,75.6,77.5,60.0,43,2.05,15,6,4,0,0,0,2013,15
Trent Richardson,7009,HB,1,IND,21,19,64,3.4,0,60.2,56.0,26.6,59.7,39,2.05,22,4,7,1,0,0,2013,15
Alfred Morris,7165,HB,1,WAS,18,18,98,5.4,0,57.5,56.6,18.0,,35,1.94,37,4,3,2,0,0,2013,15
DeMarco Murray,6223,HB,1,DAL,18,18,134,7.4,1,67.7,71.3,77.5,,63,3.5,41,7,1,0,0,0,2013,15
Fred Jackson,3368,HB,1,BUF,23,17,80,4.7,0,72.9,72.2,76.4,58.8,52,3.06,19,4,1,0,0,0,2013,15
Reggie Bush,2947,HB,1,DET,17,17,86,5.1,1,69.1,71.7,76.9,,26,1.53,19,4,2,0,0,0,2013,15
Ben Tate,5583,HB,1,HST,17,16,73,4.6,0,34.3,34.6,18.2,60.0,28,1.75,11,3,2,2,0,0,2013,15
Marshawn Lynch,3628,HB,1,SEA,19,16,47,2.9,1,76.0,71.3,76.9,60.0,30,1.88,10,5,4,0,0,0,2013,15
Steven Jackson,1745,HB,1,ATL,15,15,38,2.5,2,59.3,65.0,76.6,,30,2.0,11,4,4,0,1,0,2013,15
DeAngelo Williams,2972,HB,1,CAR,19,15,81,5.4,0,75.7,70.3,76.1,59.1,62,4.13,18,4,6,0,0,0,2013,15
Lamar Miller,7097,HB,1,MIA,16,15,61,4.1,0,65.5,69.7,75.7,60.0,25,1.67,7,2,0,0,0,0,2013,15
Chris Johnson,4338,HB,1,TEN,13,13,40,3.1,0,64.2,59.2,75.4,,17,1.31,15,2,1,0,0,0,2013,15
C.J. Spiller,5534,HB,1,BUF,15,13,67,5.2,0,67.3,70.1,74.9,60.0,40,3.08,18,4,3,0,1,0,2013,15
Giovani Bernard,7818,HB,1,CIN,15,13,33,2.5,1,61.1,59.5,75.2,60.0,20,1.54,7,3,1,0,0,0,2013,15
Mike Tolbert,4740,FB,1,CAR,19,12,18,1.5,1,59.7,58.5,74.9,65.2,16,1.33,5,2,1,0,0,0,2013,15
Ray Rice,4369,HB,1,BLT,12,12,56,4.7,0,59.8,61.3,74.5,,37,3.08,19,3,2,0,0,0,2013,15
Chris Ivory,6007,HB,1,NYJ,17,11,66,6.0,0,59.3,69.5,74.3,57.1,19,1.73,35,2,4,0,0,0,2013,15
Bobby Rainey Jr.,7511,HB,1,TB,11,11,27,2.5,0,62.3,66.3,74.5,,13,1.18,8,2,0,0,0,0,2013,15
Andre Brown,5053,HB,1,NYG,11,11,17,1.5,0,59.1,61.4,75.2,,19,1.73,7,1,0,0,0,0,2013,15
LeGarrette Blount,5863,HB,1,NE,12,11,47,4.3,0,85.9,83.8,74.1,60.0,30,2.73,11,4,2,0,0,0,2013,15
E.J. Manuel,7797,QB,1,BUF,40,6,39,3.9,1,60.4,43.0,23.7,60.0,10,1.0,12,3,0,2,0,0,2013,15
Andre Ellington,7968,HB,1,ARZ,11,10,71,7.1,0,90.2,84.1,74.4,60.0,68,6.8,22,4,2,0,0,0,2013,15
Robert Turbin,7106,HB,1,SEA,9,9,34,3.8,0,61.2,62.1,73.8,,22,2.44,11,1,1,0,0,0,2013,15
Knile Davis,7878,HB,1,KC,9,9,34,3.8,1,62.0,60.9,75.2,,20,2.22,17,2,1,0,0,0,2013,15
Danny Woodhead,4914,HB,1,SD,9,9,29,3.2,0,60.8,63.4,73.6,,18,2.0,8,1,1,0,0,0,2013,15
Joique Bell,5797,HB,1,DET,9,9,24,2.7,0,60.4,66.3,73.1,,14,1.56,7,2,2,0,0,0,2013,15
Kendall Hunter,6267,HB,1,SF,11,8,40,5.0,0,63.8,63.5,72.1,59.2,18,2.25,15,2,1,0,0,0,2013,15
Knowshon Moreno,4935,HB,1,DEN,8,8,19,2.4,0,64.7,66.3,73.8,,20,2.5,6,0,2,0,0,0,2013,15
Jamaal Charles,4387,HB,1,KC,9,8,20,2.5,1,88.2,73.2,74.6,60.0,8,1.0,8,2,1,0,1,0,2013,15
LeSean McCoy,4976,HB,1,PHI,10,8,38,4.8,0,65.7,56.5,73.8,67.9,10,1.25,16,2,0,0,0,0,2013,15
Russell Wilson,7077,QB,1,SEA,22,2,50,6.3,0,70.4,69.7,28.9,60.0,29,3.63,16,3,2,1,1,0,2013,15
Pierre Thomas,4080,HB,1,NO,9,8,21,2.6,0,67.2,70.4,74.8,60.0,19,2.38,8,2,3,0,0,0,2013,15
Edwin Baker,7231,HB,1,CLV,9,8,38,4.8,1,64.9,58.6,73.5,60.0,25,3.13,15,3,1,0,0,0,2013,15
Stevan Ridley,6225,HB,1,NE,8,8,34,4.3,0,69.9,69.5,72.1,,27,3.38,11,3,0,0,0,0,2013,15
Bilal Powell,6278,HB,1,NYJ,8,8,37,4.6,0,62.8,59.1,73.5,,12,1.5,15,1,0,0,0,0,2013,15
Darren Sproles,2347,HB,1,NO,7,7,24,3.4,0,66.2,59.3,76.1,,12,1.71,11,1,0,0,0,0,2013,15
Bernard Pierce,7085,HB,1,BLT,7,7,21,3.0,0,54.5,56.7,71.4,,9,1.29,11,1,0,0,0,0,2013,15
Cam Newton,6153,QB,1,CAR,33,4,12,1.7,0,70.3,57.9,78.4,60.0,15,2.14,7,1,0,0,0,0,2013,15
