player,player_id,position,player_game_count,team_name,targets,receptions,caught_percent,yards,touchdowns,grades_offense,grades_pass_route,grades_hands_drop,grades_hands_fumble,grades_pass_block,yards_per_reception,yards_after_catch,yards_after_catch_per_reception,longest,first_downs,drops,interceptions,fumbles,avoided_tackles,targeted_qb_rating,penalties,declined_penalties,season,week
Antonio Brown,5718,WR,1,PIT,17,16,94.1,189,2,90.8,90.7,82.2,75.6,,11.8,37,2.3,23,10,0,0,0,4,152.2,1,0,2015,15
Mike Evans,8642,WR,1,TB,17,9,52.9,157,0,87.7,86.4,58.5,71.1,,17.4,23,2.6,30,8,1,1,0,0,60.2,0,0,2015,15
Emmanuel Sanders,5606,WR,1,DEN,15,10,66.7,181,1,91.0,90.4,78.0,71.7,,18.1,54,5.4,61,7,0,1,0,0,102.4,0,0,2015,15
Martavis Bryant,8753,WR,1,PIT,14,10,71.4,87,0,68.1,67.1,41.1,71.1,,8.7,44,4.4,15,5,2,0,0,3,87.5,0,0,2015,15
Brandin Cooks,8655,WR,1,NO,13,10,76.9,124,1,79.6,77.9,78.0,73.1,,12.4,15,1.5,28,7,0,0,0,0,131.6,0,0,2015,15
Julio Jones,6158,WR,1,ATL,13,9,69.2,118,1,80.4,80.4,56.7,70.6,,13.1,52,5.8,23,7,1,0,0,2,123.2,0,0,2015,15
Ted Ginn Jr.,3625,WR,1,CAR,13,6,46.2,85,2,76.2,75.2,49.2,72.7,,14.2,43,7.2,23,6,1,0,0,0,107.4,1,0,2015,15
Willie Snead IV,8999,WR,1,NO,12,10,83.3,76,0,60.6,58.9,78.0,23.4,,7.6,43,4.3,15,4,0,0,1,2,93.1,0,0,2015,15
Kamar Aiken,6671,WR,1,BLT,12,8,66.7,128,1,75.3,74.4,54.9,70.1,,16.0,20,2.5,48,4,1,0,0,0,129.9,0,0,2015,15
Michael Crabtree,4933,WR,1,OAK,11,6,54.5,70,0,66.1,67.5,74.6,68.8,,11.7,19,3.2,23,3,0,0,0,1,74.1,1,0,2015,15
Jordan Matthews,8677,WR,1,PHI,11,8,72.7,159,1,79.8,77.2,54.5,70.1,,19.9,74,9.3,78,5,1,0,0,1,145.1,0,0,2015,15
DeAndre Hopkins,7808,WR,1,HST,11,8,72.7,94,0,77.8,75.7,76.5,70.1,,11.8,17,2.1,28,4,0,1,0,0,60.4,0,0,2015,15
Zach Ertz,7816,TE,1,PHI,11,8,72.7,78,1,61.0,60.1,35.3,70.1,74.3,9.8,33,4.1,22,3,2,0,0,0,122.5,0,0,2015,15
Rob Gronkowski,5567,TE,1,NE,11,5,45.5,54,1,78.4,73.3,73.4,68.0,77.8,10.8,29,5.8,15,4,0,0,0,1,90.7,0,0,2015,15
Markus Wheaton,7860,WR,1,PIT,11,6,54.5,62,1,69.9,70.0,75.6,71.7,,10.3,18,3.0,14,5,0,1,0,2,63.4,0,0,2015,15
Demaryius Thomas,5547,WR,1,DEN,11,5,45.5,61,2,61.0,62.8,49.7,68.8,,12.2,15,3.0,18,4,1,0,0,1,102.7,1,0,2015,15
Benjamin Watson,1753,TE,1,NO,11,6,54.5,49,1,72.4,72.1,29.8,68.8,77.6,8.2,17,2.8,11,5,2,0,0,0,96.4,1,0,2015,15
Dez Bryant,5549,WR,1,DAL,10,4,40.0,50,1,76.4,73.2,72.1,67.0,,12.5,14,3.5,15,3,0,3,0,1,50.0,0,0,2015,15
Denard Robinson,7917,HB,1,JAX,10,8,80.0,46,0,49.2,66.5,76.5,18.9,26.5,5.8,43,5.4,13,1,0,0,0,2,85.8,0,0,2015,15
Anquan Boldin,1369,WR,1,SF,10,8,80.0,74,1,52.5,52.6,38.4,19.4,,9.3,32,4.0,29,2,2,0,1,2,130.8,0,0,2015,15
Dorial Green-Beckham,9473,WR,1,TEN,10,6,60.0,113,0,77.5,80.0,74.6,68.8,66.3,18.8,36,6.0,30,5,0,0,0,0,99.2,1,1,2015,15
Jarvis Landry,8698,WR,1,MIA,10,8,80.0,54,0,64.9,64.4,76.5,72.4,,6.8,34,4.3,14,2,0,0,0,2,89.2,0,0,2015,15
Shane Vereen,6208,HB,1,NYG,9,8,88.9,43,1,61.7,71.1,76.5,72.7,78.6,5.4,38,4.8,9,1,0,0,0,0,123.6,0,0,2015,15
Amari Cooper,9437,WR,1,OAK,9,6,66.7,120,2,72.6,71.5,29.8,68.8,,20.0,18,3.0,41,4,2,0,0,0,149.3,1,1,2015,15
Jeremy Maclin,4942,WR,1,KC,9,7,77.8,50,1,64.5,66.7,75.6,15.8,,7.1,30,4.3,13,4,0,0,1,1,126.9,1,1,2015,15
Julius Thomas,6281,TE,1,JAX,9,6,66.7,79,0,76.0,74.8,52.1,69.5,68.6,13.2,26,4.3,22,5,1,0,0,0,94.2,0,0,2015,15
John Brown,8726,WR,1,ARZ,9,3,33.3,38,1,52.2,51.9,26.5,65.8,62.3,12.7,13,4.3,19,2,3,0,0,1,84.5,0,0,2015,15
James Jones,3694,WR,1,GB,9,6,66.7,82,1,71.6,70.7,77.3,70.6,,13.7,21,3.5,30,5,0,0,0,0,132.6,2,0,2015,15
Eric Decker,5611,WR,1,NYJ,9,6,66.7,55,1,68.1,67.9,74.6,68.8,,9.2,18,3.0,13,5,0,0,0,0,120.1,0,0,2015,15
Odell Beckham Jr.,8647,WR,1,NYG,9,6,66.7,76,1,52.9,60.9,29.7,18.1,,12.7,40,6.7,40,3,2,0,1,2,129.9,4,2,2015,15
Sammy Watkins,8639,WR,1,BUF,9,5,55.6,111,2,81.5,79.0,73.4,68.0,,22.2,10,2.0,48,4,0,0,0,0,139.4,0,0,2015,15
Davante Adams,8688,WR,1,GB,8,5,62.5,32,0,52.7,51.8,46.3,68.0,,6.4,15,3.0,8,1,1,0,0,1,70.8,0,0,2015,15
Michael Floyd,7019,WR,1,ARZ,8,5,62.5,70,0,88.9,83.0,73.4,68.0,,14.0,17,3.4,29,4,0,0,0,1,90.6,0,0,2015,15
Donte Moncrief,8725,WR,1,IND,8,5,62.5,51,1,73.7,72.4,73.4,68.0,,10.2,11,2.2,21,3,0,1,0,0,80.7,0,0,2015,15
Will Tye,10070,TE,1,NYG,8,5,62.5,43,1,65.0,66.8,73.4,68.0,75.9,8.6,12,2.4,20,2,0,0,0,0,116.1,1,0,2015,15
Devonta Freeman,8738,HB,1,ATL,8,7,87.5,45,0,61.9,75.4,77.3,79.7,75.4,6.4,45,6.4,13,1,0,1,0,0,50.5,0,0,2015,15
James White,8765,HB,1,NE,8,7,87.5,71,1,78.4,92.0,76.5,71.5,,10.1,76,10.9,30,3,0,0,0,2,143.2,0,0,2015,15
Greg Olsen,3647,TE,1,CAR,8,6,75.0,79,1,70.9,67.8,74.6,68.8,67.0,13.2,46,7.7,37,3,0,0,0,1,145.3,0,0,2015,15
Jermaine Kearse,7428,WR,1,SEA,8,7,87.5,110,0,76.1,73.2,52.1,69.5,,15.7,55,7.9,39,6,1,0,0,2,118.8,0,0,2015,15
Tyler Lockett,9502,WR,1,SEA,7,5,71.4,55,1,72.1,71.8,73.4,73.6,,11.0,12,2.4,27,2,0,0,0,0,133.9,0,0,2015,15
Travis Kelce,7844,TE,1,KC,7,6,85.7,73,0,61.3,69.7,74.6,68.8,9.2,12.2,50,8.3,29,3,0,0,0,1,110.1,0,0,2015,15
Jordan Reed,7866,TE,1,WAS,7,7,100.0,84,2,78.3,88.0,75.6,69.5,70.0,12.0,37,5.3,24,5,0,0,0,2,156.3,1,0,2015,15
Brandon Marshall,3064,WR,1,NYJ,7,4,57.1,74,0,63.7,63.4,41.6,67.0,,18.5,2,0.5,25,4,1,0,0,0,93.8,0,0,2015,15
Antonio Gates,1609,TE,1,SD,7,6,85.7,88,0,84.7,89.6,74.6,68.8,25.5,14.7,23,3.8,30,5,0,0,0,0,118.8,0,0,2015,15
Matt Forte,4358,HB,1,CHI,7,6,85.7,57,1,75.4,90.6,74.6,74.5,20.1,9.5,52,8.7,20,4,0,1,0,2,100.6,0,0,2015,15
Clive Walford,9501,TE,1,OAK,7,2,28.6,10,0,59.1,57.7,68.3,64.0,72.3,5.0,7,3.5,6,1,0,1,0,0,0.0,0,0,2015,15
DeSean Jackson,4363,WR,1,WAS,7,6,85.7,153,1,91.3,90.7,74.6,68.8,,25.5,64,10.7,77,3,0,0,0,1,158.3,0,0,2015,15
Devin Funchess,9474,WR,1,CAR,7,2,28.6,30,1,71.4,65.1,29.9,64.0,,15.0,3,1.5,16,2,1,0,0,1,84.5,0,0,2015,15
Randall Cobb,6216,WR,1,GB,7,5,71.4,40,0,66.4,61.7,73.4,71.6,,8.0,25,5.0,23,2,0,0,0,2,85.4,0,0,2015,15
Bilal Powell,6278,HB,1,NYJ,7,7,100.0,54,0,62.5,73.4,75.6,73.9,4.2,7.7,59,8.4,19,3,0,0,0,2,98.8,0,0,2015,15
Blake Bell,9550,TE,1,SF,7,4,57.1,43,0,63.3,60.0,72.1,67.0,71.6,10.8,18,4.5,27,1,0,0,0,0,75.3,0,0,2015,15
Kendall Gaskins,8390,HB,1,SF,7,6,85.7,52,0,53.5,55.9,49.2,70.6,28.2,8.7,34,5.7,16,2,1,0,0,0,97.6,0,0,2015,15
Cole Beasley,7330,WR,1,DAL,6,3,50.0,37,0,64.8,64.1,36.2,68.2,,12.3,13,4.3,23,2,1,0,0,0,69.4,0,0,2015,15
Kenny Stills,7926,WR,1,MIA,6,1,16.7,23,0,61.9,61.3,64.7,61.2,,23.0,0,0.0,23,1,0,0,0,0,43.1,0,0,2015,15
Nate Washington,2832,WR,1,HST,6,3,50.0,18,0,56.1,56.3,36.8,65.8,,6.0,7,2.3,7,2,1,0,0,0,56.3,0,0,2015,15
Javontee Herndon,9191,WR,1,SD,6,5,83.3,35,0,64.9,64.5,74.6,75.2,,7.0,26,5.2,16,2,0,0,0,0,91.0,0,0,2015,15
Kyle Juszczyk,7912,FB,1,BLT,6,5,83.3,26,1,57.9,58.1,45.8,68.0,81.0,5.2,21,4.2,11,4,1,0,0,3,124.3,1,0,2015,15
Travaris Cadet,7457,HB,1,SF,6,4,66.7,32,0,48.1,47.6,41.6,70.3,12.9,8.0,35,8.8,12,1,2,0,0,2,79.9,0,0,2015,15
DeAngelo Williams,2972,HB,1,PIT,6,5,83.3,30,0,61.1,57.6,73.4,76.1,89.4,6.0,35,7.0,19,1,0,1,0,1,47.9,0,0,2015,15
Austin Seferian-Jenkins,8673,TE,1,TB,6,3,50.0,29,1,67.4,65.7,36.8,65.8,61.3,9.7,8,2.7,13,3,1,0,0,0,103.5,1,0,2015,15
Adam Humphries,10075,WR,1,TB,6,6,100.0,60,0,74.5,73.9,74.6,68.8,,10.0,40,6.7,14,4,0,0,0,1,108.3,0,0,2015,15
Robert Woods,7822,WR,1,BUF,6,4,66.7,44,0,54.9,57.7,41.6,67.0,,11.0,11,2.8,17,2,1,0,0,0,88.2,1,1,2015,15
Doug Baldwin,6615,WR,1,SEA,6,4,66.7,45,2,76.4,76.6,72.1,67.0,,11.3,29,7.3,27,3,0,0,0,2,128.5,0,0,2015,15
