player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties,season,week
Charles Woodson,330,S,1,OAK,60,0,32,28,67.3,64.8,82.6,,64.3,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2015,10
Julius Peppers,1010,ED,1,GB,44,25,16,3,57.2,72.1,27.1,60.9,48.9,3.0,0.0,0.0,3.0,0.0,4.0,0.0,2.0,3.0,0.0,3.0,3.0,21.0,7.0,18.0,11.0,1.0,0.0,0.0,135.4,0,0,2015,10
Dwight Freeney,1019,ED,1,ARZ,20,18,1,1,65.3,60.0,,63.4,60.0,5.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2015,10
Terence Newman,1321,CB,1,MIN,53,0,17,36,96.0,72.0,77.0,,95.6,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,11.0,4.0,26.0,6.5,18.0,22.0,0.0,2.0,3.0,5.3,0,0,2015,10
Kevin Williams,1325,DI,1,NO,38,12,26,0,47.5,49.1,70.8,55.3,,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2015,10
Calvin Pace,1334,ED,1,NYJ,35,8,20,7,57.1,68.5,25.8,52.7,47.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,7.0,7.0,8.0,7.0,0.0,0.0,0.0,95.8,0,0,2015,10
Charles Tillman,1351,CB,1,CAR,39,1,13,25,58.1,71.7,57.6,60.0,54.3,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,4.0,3.0,53.0,17.7,27.0,24.0,0.0,0.0,0.0,116.7,0,0,2015,10
Cory Redding,1381,DI,1,ARZ,7,5,2,0,56.3,55.9,,67.9,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2015,10
Chris Clemons,1585,ED,1,JAX,35,25,7,3,52.9,52.2,,54.6,60.7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2015,10
Cullen Jenkins,1637,DI,1,NYG,44,28,16,0,82.3,62.5,66.8,85.3,,5.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2015,10
DeAngelo Hall,1729,CB,1,WAS,17,0,9,8,60.1,57.6,79.5,,62.4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2015,10
Vince Wilfork,1742,DI,1,HST,32,18,14,0,50.7,54.0,67.3,52.3,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2015,10
Karlos Dansby,1754,LB,1,CLV,67,5,22,40,60.0,54.4,79.2,53.1,70.3,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,5.0,3.0,39.0,13.0,18.0,27.0,0.0,0.0,0.0,84.6,1,0,2015,10
