player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties,season,week
Charles Woodson,330,S,1,OAK,77,3,39,35,72.5,69.6,60.9,74.1,65.3,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,,0.0,,0.0,1.0,0.0,0.0,0,0,2014,7
Justin Smith,776,DI,1,SF,38,23,15,0,54.0,62.9,70.6,48.7,,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2014,7
Ryan Pickett,799,DI,1,HST,30,15,15,0,54.0,53.0,70.8,59.3,,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2014,7
Julius Peppers,1010,ED,1,GB,52,30,20,2,47.1,52.6,72.3,61.5,46.9,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,1,1,2014,7
Dwight Freeney,1019,ED,1,SD,47,28,19,0,64.7,64.5,27.7,60.2,,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2014,7
Larry Foote,1126,LB,1,ARZ,51,5,18,28,72.2,80.8,79.9,65.7,56.4,2.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,4.0,0.0,3.0,3.0,27.0,9.0,13.0,18.0,0.0,0.0,0.0,104.2,0,0,2014,7
Brett Keisel,1204,DI,1,PIT,47,29,17,1,70.0,67.5,69.9,63.7,60.2,2.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,0.0,0.0,0,0,2014,7
Ryan Clark,1229,S,1,WAS,57,0,24,33,32.7,45.8,28.5,,41.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2014,7
James Harrison,1251,ED,1,PIT,37,20,13,4,48.0,59.1,74.2,64.5,42.9,4.0,0.0,3.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,11.0,11.0,8.0,11.0,1.0,0.0,0.0,152.1,1,0,2014,7
Terence Newman,1321,CB,1,CIN,74,0,32,42,69.5,46.3,44.5,,73.6,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,3.0,3.0,20.0,6.7,12.0,9.0,0.0,0.0,0.0,94.4,0,0,2014,7
Kevin Williams,1325,DI,1,SEA,27,10,17,0,68.6,66.8,67.3,61.3,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2014,7
Terrell Suggs,1326,ED,1,BLT,61,39,16,6,81.3,62.0,72.0,81.5,61.6,7.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2014,7
Troy Polamalu,1332,S,1,PIT,65,3,27,35,70.9,65.9,78.1,56.0,73.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,6.0,1.0,0.0,0.0,0.0,56.3,1,0,2014,7
Calvin Pace,1334,ED,1,NYJ,43,21,13,9,55.1,61.7,74.4,53.3,67.7,2.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,1,0,2014,7
Rashean Mathis,1355,CB,1,DET,75,0,23,52,56.0,64.8,,,54.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,14.0,14.0,-1.0,14.0,0.0,0.0,0.0,41.7,1,1,2014,7
Osi Umenyiora,1371,ED,1,ATL,15,11,3,1,38.1,60.0,,51.6,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,49.0,49.0,47.0,49.0,0.0,0.0,0.0,118.8,0,0,2014,7
Cory Redding,1381,DI,1,IND,45,31,14,0,56.0,66.4,73.3,58.7,61.5,3.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,1,0,2014,7
Jarret Johnson,1421,ED,1,SD,44,10,30,4,79.3,74.9,68.1,68.9,62.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2014,7
Chris Clemons,1585,ED,1,JAX,54,34,19,1,57.0,61.3,71.4,54.0,60.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2014,7
Colin Cole,1589,DI,1,CAR,29,14,15,0,50.9,53.5,67.3,53.5,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2014,7
Cullen Jenkins,1637,DI,1,NYG,11,4,6,1,29.1,30.1,,56.5,60.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2014,7
D.J. Williams,1738,LB,1,CHI,33,1,19,13,73.4,81.2,78.4,59.9,55.2,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,1.0,8.0,8.0,6.0,8.0,0.0,0.0,0.0,60.4,0,0,2014,7
Vince Wilfork,1742,DI,1,NE,68,30,38,0,65.2,70.9,44.3,56.4,60.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2014,7
Jason Babin,1748,ED,1,NYJ,42,25,12,5,58.2,68.3,71.5,57.6,63.3,2.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,1,0,2014,7
Karlos Dansby,1754,LB,1,CLV,74,2,37,35,88.5,87.8,79.9,85.6,63.9,2.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,6.0,0.0,2.0,2.0,23.0,11.5,21.0,24.0,0.0,0.0,0.0,114.6,0,0,2014,7
Daryl Smith,1760,LB,1,BLT,59,4,19,36,91.5,81.0,83.9,67.5,88.7,1.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,6.0,0.0,4.0,3.0,11.0,3.7,2.0,5.0,0.0,0.0,0.0,77.1,0,0,2014,7
Dwan Edwards,1772,DI,1,CAR,29,16,12,1,55.0,57.7,69.0,52.1,60.3,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2014,7
Randy Starks,1792,DI,1,MIA,25,15,10,0,62.3,69.6,69.1,51.1,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2014,7
