player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties,season,week
Julius Peppers,1010,ED,1,GB,19,16,3,0,43.3,54.3,,48.8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2016,10
Dwight Freeney,1019,ED,1,ATL,20,19,1,0,45.8,60.0,,56.7,,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2016,10
James Harrison,1251,ED,1,PIT,28,12,11,5,85.1,82.6,72.5,70.9,63.3,2.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,8.0,8.0,0.0,8.0,0.0,0.0,0.0,100.0,0,0,2016,10
Terence Newman,1321,CB,1,MIN,51,2,21,28,66.4,65.0,78.8,57.5,66.2,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,3.0,34.0,11.3,5.0,15.0,0.0,0.0,1.0,100.0,0,0,2016,10
Terrell Suggs,1326,ED,1,BLT,37,25,9,3,90.5,51.5,28.6,92.3,49.8,8.0,1.0,1.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2016,10
Cullen Jenkins,1637,DI,1,WAS,16,12,4,0,48.3,50.0,,75.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,1,0,2016,10
Karlos Dansby,1754,LB,1,CIN,35,3,12,20,27.4,58.8,48.7,55.5,27.3,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,7.0,5.0,40.0,8.0,10.0,11.0,0.0,0.0,0.0,85.4,1,1,2016,10
Daryl Smith,1760,LB,1,TB,15,5,6,4,62.5,62.8,73.0,55.1,63.4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2016,10
Antonio Smith,1856,DI,1,HST,25,22,3,0,68.6,61.4,,66.2,,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2016,10
Adam Jones,2223,CB,1,CIN,75,0,26,49,64.9,56.2,37.0,,70.4,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,10.0,10.0,0.0,10.0,1.0,0.0,0.0,104.2,1,0,2016,10
