player,player_id,position,player_game_count,team_name,snap_counts_kickoff_return,snap_counts_kickoff,snap_counts_punt_return,snap_counts_punt_coverage,snap_counts_field_goal_blocking,snap_counts_field_goal,grades_misc_st,grades_kickoff_kicker,grades_kick_return,grades_punter,grades_punt_return,grades_fgep_kicker,penalties,declined_penalties,tackles,assists,missed_tackles,season,week
Adam Vinatieri,226,K,1,IND,0,0,0,0,0,4,60.0,,,,,65.2,0,0,0,0,0,2017,12
Phil Dawson,422,K,1,ARZ,0,7,0,0,0,5,60.0,60.5,,,,89.2,1,0,1,0,0,2017,12
Shane Lechler,673,P,1,HST,0,0,0,4,0,4,60.5,,,59.6,,,0,0,0,0,0,2017,12
Julius Peppers,1010,ED,1,CAR,0,0,2,0,5,0,29.7,,,,,,1,0,0,0,0,2017,12
Matt Bryant,1223,K,1,ATL,0,0,0,0,0,6,60.0,,,,,69.1,0,0,0,0,0,2017,12
Karlos Dansby,1754,LB,1,ARZ,0,0,0,0,4,0,60.1,,,,,,0,0,0,0,0,2017,12
Andy Lee,1906,P,1,ARZ,0,0,0,6,0,5,60.7,,,66.9,,,0,0,0,0,0,2017,12
Donnie Jones,1939,P,1,PHI,0,0,0,2,0,5,60.5,,,60.9,,,0,0,0,0,0,2017,12
Mike Adams,1972,S,1,CAR,0,0,2,0,5,0,60.4,,,,,,0,0,0,0,0,2017,12
Don Muhlbach,2130,LS,1,DET,0,0,0,4,0,5,64.5,,,,,,0,0,0,0,0,2017,12
Adam Jones,2223,CB,1,CIN,0,0,1,0,0,0,60.0,,,,66.0,,0,0,0,0,0,2017,12
Thomas Davis Sr.,2231,LB,1,CAR,0,0,0,0,4,0,59.8,,,,,,0,0,0,0,0,2017,12
Richie Incognito,2298,G,1,BUF,0,0,0,0,0,5,60.7,,,,,,0,0,0,0,0,2017,12
Dustin Colquitt,2316,P,1,KC,0,0,0,8,0,2,60.4,,,57.1,,,0,0,0,0,0,2017,12
Joe Berger,2424,G,1,MIN,0,0,0,0,0,7,60.5,,,,,,0,0,0,0,0,2017,12
Lorenzo Alexander,2476,ED,1,BUF,0,5,8,7,2,0,61.1,,,,,,0,0,1,0,1,2017,12
Jon Condo,2539,LS,1,OAK,0,0,0,6,0,4,64.7,,,,,,0,0,0,0,0,2017,12
John Denney,2561,LS,1,MIA,0,0,0,5,0,3,58.6,,,,,,0,0,0,0,0,2017,12
Robbie Gould,2607,K,1,SF,0,1,0,0,0,3,60.0,60.0,,,,74.6,0,0,0,0,0,2017,12
L.P. Ladouceur,2687,LS,1,DAL,0,0,0,5,0,0,63.2,,,,,,0,0,0,0,0,2017,12
Nick Novak,2726,K,1,LAC,0,1,0,0,0,3,60.0,60.0,,,,29.3,0,0,0,0,0,2017,12
Ahmad Brooks,2945,ED,1,GB,0,0,0,0,2,0,60.0,,,,,,0,0,0,0,0,2017,12
Marcedes Lewis,2973,TE,1,JAX,0,0,0,0,0,4,60.2,,,,,,0,0,0,0,0,2017,12
Kellen Clemens,2994,QB,1,LAC,0,0,0,0,0,6,60.5,,,,,,0,0,0,0,0,2017,12
Anthony Fasano,2998,TE,1,MIA,0,0,0,0,0,3,60.2,,,,,,0,0,0,0,0,2017,12
Andrew Whitworth,3000,T,1,LA,0,0,0,0,0,7,61.0,,,,,,0,0,0,0,0,2017,12
Darryl Tapp,3008,ED,1,TB,0,0,0,0,3,0,59.9,,,,,,0,0,0,0,0,2017,12
Eric Winston,3011,T,1,CIN,0,0,0,0,0,6,60.4,,,,,,0,0,0,0,0,2017,12
Frostee Rucker,3036,DI,1,ARZ,0,0,0,0,4,0,59.5,,,,,,0,0,0,0,0,2017,12
Jahri Evans,3053,G,1,GB,0,0,0,0,0,5,61.2,,,,,,0,0,0,0,0,2017,12
Stephen Gostkowski,3063,K,1,NE,0,6,0,0,0,5,60.0,60.0,,,,65.3,0,0,0,0,0,2017,12
Domata Peko Sr.,3068,DI,1,DEN,0,0,3,0,0,0,60.7,,,,,,0,0,0,0,0,2017,12
Elvis Dumervil,3071,ED,1,SF,0,0,2,0,0,0,60.0,,,,,,0,0,0,0,0,2017,12
Kyle Williams,3079,DI,1,BUF,0,0,0,0,2,0,59.8,,,,,,0,0,0,0,0,2017,12
Sam Koch,3148,P,1,BLT,0,0,0,6,0,5,60.7,,,65.6,,,0,0,0,0,0,2017,12
Tom Johnson,3378,DI,1,MIN,0,0,0,0,5,0,59.6,,,,,,0,0,0,0,0,2017,12
Matt Prater,3471,K,1,DET,0,0,0,0,0,5,60.0,,,,,69.2,0,0,0,0,0,2017,12
Jon Ryan,3493,P,1,SEA,0,0,0,6,0,6,60.8,,,65.4,,,0,0,0,0,0,2017,12
Ted Ginn Jr.,3625,WR,1,NO,0,0,0,0,1,0,60.0,,,,,,0,0,0,0,0,2017,12
Lawrence Timmons,3631,LB,1,MIA,0,0,1,0,0,0,60.0,,,,,,0,0,0,0,0,2017,12
Leon Hall,3634,CB,1,SF,0,3,0,0,1,0,60.1,,,,,,0,0,0,0,0,2017,12
Joe Staley,3644,T,1,SF,0,0,0,0,0,3,60.4,,,,,,0,0,0,0,0,2017,12
Alan Branch,3649,DI,1,NE,0,0,0,0,3,5,60.5,,,,,,0,0,0,0,0,2017,12
Paul Posluszny,3650,LB,1,JAX,7,0,2,8,3,0,50.8,,59.9,,,,0,0,0,0,1,2017,12
David Harris,3663,LB,1,NE,0,0,0,0,3,0,60.0,,,,,,0,0,0,0,0,2017,12
Zak DeOssie,3732,LS,1,NYG,0,0,0,9,0,2,61.2,,,,,,0,0,0,0,0,2017,12
Allen Barbre,3735,G,1,DEN,0,0,0,0,0,2,60.0,,,,,,0,0,0,0,0,2017,12
Brent Celek,3778,TE,1,PHI,2,0,0,2,0,5,59.2,,,,,,0,0,0,0,0,2017,12
Corey Graham,3784,S,1,PHI,0,6,5,2,0,0,49.8,,,,,,0,0,0,0,0,2017,12
Mason Crosby,3809,K,1,GB,0,5,0,0,0,5,60.0,60.0,,,,52.4,0,0,0,0,0,2017,12
Clark Harris,3859,LS,1,CIN,0,0,0,2,0,6,64.3,,,,,,0,0,0,0,0,2017,12
Eric Weems,4097,WR,1,TEN,5,5,6,3,0,0,59.1,,,,60.0,,0,0,0,0,0,2017,12
Brett Goode,4222,LS,1,GB,0,0,0,6,0,5,65.0,,,,,,0,0,0,0,0,2017,12
Dominique Rodgers-Cromartie,4330,CB,1,NYG,0,3,6,4,4,0,65.9,,,,,,0,0,0,0,0,2017,12
Calais Campbell,4364,ED,1,JAX,0,0,2,0,5,4,60.4,,,,,,0,0,0,0,0,2017,12
John Greco,4379,G,1,NYG,0,0,0,0,0,2,60.0,,,,,,0,0,0,0,0,2017,12
Josh Sitton,4449,G,1,CHI,0,0,0,0,0,1,60.0,,,,,,0,0,0,0,0,2017,12
Brandon Carr,4454,CB,1,BLT,0,0,1,0,0,0,60.0,,,,,,0,0,0,0,0,2017,12
Orlando Scandrick,4457,CB,1,DAL,0,0,0,0,6,0,60.2,,,,,,0,0,0,0,0,2017,12
Breno Giacomini,4464,T,1,HST,0,0,0,0,0,4,60.6,,,,,,0,0,0,0,0,2017,12
Erik Walden,4481,ED,1,TEN,0,0,0,0,4,0,59.9,,,,,,0,0,0,0,0,2017,12
Brett Kern,4580,P,1,TEN,0,0,0,3,0,4,60.4,,,66.9,,,0,0,0,0,0,2017,12
Wesley Woodyard,4583,LB,1,TEN,0,0,0,3,0,0,59.0,,,,,,0,0,0,0,0,2017,12
Chris Clark,4623,T,1,HST,0,0,0,0,0,1,60.0,,,,,,0,0,0,0,0,2017,12
Stephen Hauschka,4655,K,1,BUF,0,5,0,0,0,5,60.0,60.0,,,,65.9,0,0,0,0,0,2017,12
J.J. Jansen,4712,LS,1,CAR,0,0,0,6,0,4,64.7,,,,,,0,0,0,0,0,2017,12
Danny Amendola,4717,WR,1,NE,0,0,5,0,0,0,60.0,,,,33.8,,0,0,0,0,0,2017,12
Cameron Wake,4907,ED,1,MIA,0,0,0,0,0,0,60.0,,,,,,0,0,0,0,0,2017,12
Andre Smith,4929,T,1,CIN,0,0,0,0,0,6,61.3,,,,,,0,0,0,0,0,2017,12
Darrius Heyward-Bey,4930,WR,1,PIT,0,5,6,3,0,0,61.0,,,,,,0,0,0,0,0,2017,12
Malcolm Jenkins,4937,S,1,PHI,0,4,1,0,2,0,60.3,,,,,,0,0,0,0,0,2017,12
Eric Wood,4951,C,1,BUF,0,0,0,0,0,5,60.5,,,,,,0,0,0,0,0,2017,12
Ziggy Hood,4955,DI,1,WAS,0,0,1,0,0,4,60.5,,,,,,0,0,0,0,0,2017,12
Patrick Chung,4957,S,1,NE,1,6,1,0,0,0,67.0,,,,,,0,0,1,0,0,2017,12
Darius Butler,4964,S,1,IND,0,0,0,0,4,0,60.0,,,,,,0,0,0,0,0,2017,12
Jairus Byrd,4965,S,1,CAR,0,8,0,0,0,0,61.3,,,,,,0,0,0,0,0,2017,12
Connor Barwin,4969,ED,1,LA,0,0,0,0,1,0,60.0,,,,,,0,0,0,0,0,2017,12
Mike Mitchell,4970,S,1,PIT,0,0,0,0,5,0,60.1,,,,,,0,0,0,0,0,2017,12
Max Unger,4972,C,1,NO,0,0,0,0,0,4,60.2,,,,,,0,0,0,0,0,2017,12
Andy Levitre,4974,G,1,ATL,0,0,0,0,0,6,60.9,,,,,,0,0,0,0,0,2017,12
Michael Johnson,4993,ED,1,CIN,0,0,0,0,5,0,59.7,,,,,,0,0,0,0,0,2017,12
Brandon Tate,5006,WR,1,BUF,3,0,8,0,0,0,60.3,,58.8,,57.7,,0,0,0,0,0,2017,12
