player,player_id,position,player_game_count,team_name,snap_counts_kickoff_return,snap_counts_kickoff,snap_counts_punt_return,snap_counts_punt_coverage,snap_counts_field_goal_blocking,snap_counts_field_goal,grades_misc_st,grades_kickoff_kicker,grades_kick_return,grades_punter,grades_punt_return,grades_fgep_kicker,penalties,declined_penalties,tackles,assists,missed_tackles,season,week
Adam Vinatieri,226,K,1,IND,0,0,0,0,0,1,60.0,,,,,60.1,0,0,0,0,0,2014,16
Charles Woodson,330,S,1,OAK,1,0,1,0,4,0,59.8,,59.9,,,,0,0,0,0,0,2014,16
Phil Dawson,422,K,1,SF,0,6,0,0,0,6,60.0,60.0,,,,56.3,0,0,0,0,0,2014,16
Sebastian Janikowski,595,K,1,OAK,0,7,0,0,0,7,60.0,59.4,,,,58.8,0,0,0,0,0,2014,16
Shane Lechler,673,P,1,HST,0,0,0,8,0,7,61.0,,,52.1,,,0,0,0,0,0,2014,16
Shayne Graham,730,K,1,NO,0,0,0,0,0,2,60.0,,,,,60.6,0,0,0,0,0,2014,16
Mike Leach,750,LS,1,ARZ,0,0,0,9,0,2,31.2,,,,,,0,0,0,0,0,2014,16
Roberto Garza,856,C,1,CHI,0,0,0,0,0,2,60.2,,,,,,0,0,0,0,0,2014,16
Jay Feely,955,K,1,CHI,0,3,0,0,0,2,60.0,60.0,,,,60.6,0,0,0,0,0,2014,16
Julius Peppers,1010,ED,1,GB,0,0,0,0,1,0,60.0,,,,,,0,0,0,0,0,2014,16
Larry Foote,1126,LB,1,ARZ,0,0,0,0,8,0,60.3,,,,,,0,0,0,0,0,2014,16
Matt Bryant,1223,K,1,ATL,0,0,0,0,0,6,60.0,,,,,69.3,0,0,0,0,0,2014,16
James Harrison,1251,ED,1,PIT,0,0,0,0,4,0,60.2,,,,,,0,0,0,0,0,2014,16
Andre Johnson,1319,WR,1,HST,1,0,0,0,0,0,60.0,,,,,,0,0,0,0,0,2014,16
Terence Newman,1321,CB,1,CIN,0,0,0,0,4,0,60.1,,,,,,0,0,0,0,0,2014,16
Kevin Williams,1325,DI,1,SEA,0,0,0,0,2,0,59.9,,,,,,0,0,0,0,0,2014,16
Calvin Pace,1334,ED,1,NYJ,0,0,0,0,3,0,60.0,,,,,,0,0,0,0,0,2014,16
Rashean Mathis,1355,CB,1,DET,0,0,1,0,2,0,60.3,,,,,,0,0,0,0,0,2014,16
Anquan Boldin,1369,WR,1,SF,1,0,0,0,0,0,60.0,,,,,,0,0,0,0,0,2014,16
Cory Redding,1381,DI,1,IND,0,0,0,0,7,0,59.1,,,,,,0,0,0,0,0,2014,16
Jason Witten,1384,TE,1,DAL,0,0,0,0,0,4,60.4,,,,,,0,0,0,0,0,2014,16
Jarret Johnson,1421,ED,1,SD,0,0,0,0,6,0,59.4,,,,,,0,0,0,0,0,2014,16
Josh Brown,1520,K,1,NYG,0,8,0,0,0,8,48.8,60.4,,,,67.8,1,0,0,0,0,2014,16
Chris Clemons,1585,ED,1,JAX,0,0,1,0,2,0,59.8,,,,,,0,0,0,0,0,2014,16
Jon Dorenbos,1600,LS,1,PHI,0,0,0,2,0,6,52.5,,,,,,0,0,0,0,0,2014,16
Mat McBriar,1659,P,1,SD,0,0,0,4,0,6,60.7,,,58.6,,,0,0,0,0,0,2014,16
Vince Wilfork,1742,DI,1,NE,0,0,1,0,5,0,93.0,,,,,,0,0,0,0,0,2014,16
Benjamin Watson,1753,TE,1,NO,0,0,0,0,0,2,60.0,,,,,,0,0,0,0,0,2014,16
Karlos Dansby,1754,LB,1,CLV,0,0,0,0,4,0,60.2,,,,,,0,0,0,0,0,2014,16
Dwan Edwards,1772,DI,1,CAR,0,0,0,0,3,4,60.5,,,,,,0,0,0,0,0,2014,16
Randy Starks,1792,DI,1,MIA,0,0,0,0,5,0,59.6,,,,,,0,0,0,0,0,2014,16
Matt Schaub,1811,QB,1,OAK,0,0,0,0,0,7,60.7,,,,,,0,0,0,0,0,2014,16
