player,player_id,position,player_game_count,team_name,targets,receptions,caught_percent,yards,touchdowns,grades_offense,grades_pass_route,grades_hands_drop,grades_hands_fumble,grades_pass_block,yards_per_reception,yards_after_catch,yards_after_catch_per_reception,longest,first_downs,drops,interceptions,fumbles,avoided_tackles,targeted_qb_rating,penalties,declined_penalties,season,week
Josh Gordon,7618,WR,1,CLV,16,14,87.5,237,1,85.5,83.7,80.6,72.7,,16.9,106,7.6,47,11,0,0,0,3,139.6,0,0,2013,12
Dez Bryant,5549,WR,1,DAL,15,9,60.0,102,0,61.8,63.3,29.1,19.2,,11.3,14,1.6,24,6,3,1,1,2,52.6,0,0,2013,12
Calvin Johnson,3618,WR,1,DET,14,7,50.0,115,0,78.6,77.6,75.6,69.5,,16.4,39,5.6,21,6,0,2,0,1,38.4,0,0,2013,12
Keenan Allen,7857,WR,1,SD,12,9,75.0,124,0,84.0,82.8,77.3,71.8,,13.8,82,9.1,29,6,0,0,0,1,107.6,1,0,2013,12
Brandon Marshall,3064,WR,1,CHI,11,10,90.9,117,1,86.5,81.9,58.5,71.1,,11.7,39,3.9,23,7,1,0,0,3,141.3,0,0,2013,12
Pierre Garcon,4519,WR,1,WAS,11,8,72.7,48,0,60.7,60.2,54.5,70.1,,6.0,31,3.9,10,2,1,1,0,1,43.0,0,0,2013,12
Cordarrelle Patterson,7810,WR,1,MIN,11,8,72.7,54,0,61.1,60.7,54.5,73.7,,6.8,39,4.9,21,2,1,0,0,0,83.1,0,0,2013,12
Cecil Shorts,6266,WR,1,JAX,11,8,72.7,71,0,70.9,70.2,54.5,70.1,,8.9,24,3.0,16,4,1,0,0,1,89.6,0,0,2013,12
Harry Douglas,4398,WR,1,ATL,11,9,81.8,79,0,68.2,67.9,77.3,70.6,,8.8,23,2.6,15,5,0,0,0,1,96.6,1,0,2013,12
Larry Fitzgerald,1724,WR,1,ARZ,11,5,45.5,52,2,67.5,66.6,45.8,69.8,,10.4,10,2.0,26,3,1,0,0,0,99.2,0,0,2013,12
Julian Edelman,5156,WR,1,NE,11,9,81.8,110,2,85.9,83.7,77.3,21.6,66.3,12.2,50,5.6,43,6,0,0,0,0,147.9,0,0,2013,12
Shane Vereen,6208,HB,1,NE,11,8,72.7,60,0,62.3,65.6,35.3,75.4,81.0,7.5,26,3.3,14,5,2,0,0,0,85.4,0,0,2013,12
Nate Burleson,1386,WR,1,DET,10,7,70.0,77,1,55.7,54.7,52.1,18.9,,11.0,48,6.9,28,5,1,1,1,1,86.3,0,0,2013,12
