player,player_id,position,player_game_count,team_name,targets,receptions,caught_percent,yards,touchdowns,grades_offense,grades_pass_route,grades_hands_drop,grades_hands_fumble,grades_pass_block,yards_per_reception,yards_after_catch,yards_after_catch_per_reception,longest,first_downs,drops,interceptions,fumbles,avoided_tackles,targeted_qb_rating,penalties,declined_penalties,season,week
A.J. Green,6156,WR,1,CIN,16,9,56.3,121,0,83.6,82.6,78.0,71.1,,13.4,26,2.9,40,7,0,0,0,1,80.5,0,0,2016,8
Michael Crabtree,4933,WR,1,OAK,16,8,50.0,108,0,68.9,69.5,60.2,71.5,,13.5,66,8.3,45,4,1,0,0,3,71.9,2,0,2016,8
Jordan Matthews,8677,WR,1,PHI,15,11,73.3,65,1,60.3,60.0,43.5,71.5,,5.9,20,1.8,13,4,2,0,0,0,103.5,0,0,2016,8
Amari Cooper,9437,WR,1,OAK,15,12,80.0,173,1,74.9,75.8,53.7,71.9,,14.4,60,5.0,34,6,1,0,0,4,136.9,1,0,2016,8
Allen Robinson II,8696,WR,1,JAX,15,6,40.0,70,0,64.1,63.5,74.6,68.8,,11.7,14,2.3,21,5,0,0,0,0,54.9,0,0,2016,8
Davante Adams,8688,WR,1,GB,14,12,85.7,74,0,63.8,65.3,79.4,20.9,,6.2,57,4.8,22,5,0,0,1,1,88.7,0,0,2016,8
Terrelle Pryor Sr.,6944,WR,1,CLV,12,6,50.0,101,0,71.1,70.1,31.8,69.5,,16.8,31,5.2,35,4,2,1,0,1,44.1,0,0,2016,8
Stefon Diggs,9579,WR,1,MIN,12,8,66.7,76,1,68.9,68.2,76.5,72.4,,9.5,10,1.3,25,5,1,0,0,0,111.8,0,0,2016,8
Dez Bryant,5549,WR,1,DAL,11,4,36.4,113,1,76.2,75.2,72.1,67.0,,28.3,19,4.8,53,3,0,0,0,0,105.5,0,0,2016,8
Jamison Crowder,9538,WR,1,WAS,11,9,81.8,107,1,70.9,69.4,57.0,72.8,,11.9,69,7.7,33,4,1,0,0,1,137.5,0,0,2016,8
Larry Fitzgerald,1724,WR,1,ARZ,11,10,90.9,74,0,71.7,68.1,60.2,71.5,,7.4,28,2.8,11,4,1,0,0,2,94.7,0,0,2016,8
Theo Riddick,7980,HB,1,DET,11,8,72.7,77,1,61.8,60.0,38.4,75.9,31.9,9.6,70,8.8,23,4,2,0,0,1,122.2,0,0,2016,8
Jordan Reed,7866,TE,1,WAS,11,9,81.8,99,1,81.4,84.7,77.3,70.6,55.9,11.0,56,6.2,23,6,0,0,0,2,134.5,0,0,2016,8
Tyler Eifert,7802,TE,1,CIN,11,9,81.8,102,1,91.6,89.0,78.0,71.1,56.9,11.3,52,5.8,22,6,0,1,0,0,97.7,0,0,2016,8
Mike Evans,8642,WR,1,TB,11,4,36.4,50,0,71.6,68.8,45.8,68.0,,12.5,3,0.8,18,3,1,0,0,0,51.3,0,0,2016,8
Zach Miller,5104,TE,1,CHI,10,7,70.0,88,0,83.1,85.5,75.6,69.5,74.7,12.6,50,7.1,21,5,0,0,0,2,97.1,0,0,2016,8
Eric Ebron,8645,TE,1,DET,10,7,70.0,79,0,59.9,66.4,52.5,69.5,70.6,11.3,21,3.0,34,4,1,0,0,0,93.3,0,0,2016,8
Travis Kelce,7844,TE,1,KC,10,7,70.0,101,1,84.4,83.5,75.6,69.5,72.2,14.4,55,7.9,21,5,0,0,0,0,135.8,0,0,2016,8
Mohamed Sanu,7084,WR,1,ATL,10,9,90.0,84,1,87.9,86.9,78.0,71.1,,9.3,41,4.6,14,4,0,0,0,0,135.0,0,0,2016,8
Quincy Enunwa,8843,WR,1,NYJ,10,4,40.0,93,1,71.5,69.1,28.6,67.0,,23.3,44,11.0,57,3,3,0,0,3,107.5,0,0,2016,8
Allen Hurns,8931,WR,1,JAX,10,7,70.0,98,1,75.3,74.0,31.8,69.5,,14.0,36,5.1,31,7,2,0,0,0,134.6,0,0,2016,8
J.J. Nelson,9592,WR,1,ARZ,10,8,80.0,79,2,66.0,65.2,54.5,70.1,,9.9,6,0.8,19,6,1,0,0,0,139.2,0,0,2016,8
Jeremy Maclin,4942,WR,1,KC,10,3,30.0,43,1,55.0,57.2,36.2,65.8,,14.3,35,11.7,28,2,1,0,0,1,78.3,1,0,2016,8
Jordy Nelson,4350,WR,1,GB,9,4,44.4,94,1,64.6,66.7,73.4,68.0,,23.5,30,7.5,58,4,0,0,0,1,119.7,0,0,2016,8
Alshon Jeffery,7048,WR,1,CHI,9,4,44.4,63,1,66.7,66.3,41.6,67.0,,15.8,14,3.5,34,3,1,0,0,0,105.3,0,0,2016,8
David Johnson,9519,HB,1,ARZ,9,7,77.8,84,0,75.8,90.9,76.5,75.7,47.7,12.0,88,12.6,21,4,0,1,0,6,66.0,0,0,2016,8
Travis Benjamin,7100,WR,1,SD,9,3,33.3,44,1,73.4,72.3,36.8,65.8,,14.7,4,1.3,18,3,1,1,0,0,47.7,0,0,2016,8
