player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties,season,week
Terrell Suggs,1326,ED,1,ARZ,65,40,23,2,81.0,63.1,75.8,90.4,45.5,7,2,0,5,0,3,0,0,4,1,1,1,15,15.0,6,15.0,0,0,0,118.8,1,0,2019,1
Thomas Davis Sr.,2231,LB,1,LAC,63,1,33,29,50.6,64.1,84.1,59.3,43.6,0,0,0,0,0,8,3,0,2,0,6,4,44,11.0,27,20.0,1,0,0,127.8,0,0,2019,1
Lorenzo Alexander,2476,ED,1,BUF,26,13,5,8,69.1,64.5,76.1,77.1,50.2,4,1,0,3,0,2,1,0,1,0,1,1,6,6.0,4,6.0,0,0,0,91.7,0,0,2019,1
Johnathan Joseph,2969,CB,1,HST,66,0,21,45,68.1,68.7,67.9,,66.8,0,0,0,0,0,8,0,1,2,0,6,5,39,7.8,12,15.0,0,0,0,93.8,0,0,2019,1
Antoine Bethea,3152,S,1,NYG,68,1,32,35,47.8,75.5,83.9,59.1,40.9,0,0,0,0,0,5,1,0,2,0,2,2,73,36.5,15,45.0,1,0,0,158.3,0,0,2019,1
Tramon Williams,3558,CB,1,GB,71,1,14,56,69.2,63.1,81.9,60.0,73.6,0,0,0,0,0,3,0,0,1,0,11,6,42,7.0,38,14.0,0,0,1,63.4,2,0,2019,1
Eric Weddle,3653,S,1,LA,25,0,12,13,78.1,62.8,82.5,,74.4,0,0,0,0,0,4,3,0,2,0,1,1,2,2.0,1,2.0,0,0,0,79.2,0,0,2019,1
Brandon Mebane,3701,DI,1,LAC,33,11,22,0,67.4,68.8,70.3,53.4,,0,0,0,0,0,5,0,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0,2019,1
Dominique Rodgers-Cromartie,4330,CB,1,WAS,8,0,5,3,53.4,45.9,34.9,,65.2,0,0,0,0,0,3,0,1,0,0,1,0,0,,0,,0,0,0,39.6,0,0,2019,1
Aqib Talib,4334,CB,1,LA,65,0,22,43,59.8,66.1,24.3,,57.9,0,0,0,0,0,1,0,2,0,0,5,2,29,14.5,10,16.0,0,0,1,59.6,0,0,2019,1
Calais Campbell,4364,DI,1,JAX,55,37,18,0,61.9,66.0,69.5,71.3,60.0,3,0,1,2,0,1,1,1,1,0,0,0,0,,0,,0,0,0,0.0,2,0,2019,1
