player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties,season,week
Julius Peppers,1010,ED,1,GB,18,16,2,0,86.6,60.0,,67.5,60.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0,1.0,39.6,0,0,2016,7
Dwight Freeney,1019,ED,1,ATL,21,17,4,0,60.2,66.5,69.2,53.9,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2016,7
James Harrison,1251,ED,1,PIT,24,9,12,3,50.2,47.8,70.5,58.6,60.9,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2016,7
Terence Newman,1321,CB,1,MIN,48,0,25,23,74.2,64.7,72.5,,74.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,9.0,4.5,1.0,5.0,1.0,0.0,0.0,109.7,0,0,2016,7
Robert Mathis,1447,ED,1,IND,34,26,7,1,44.1,61.3,71.6,50.1,60.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,14.0,14.0,0.0,14.0,0.0,0.0,0.0,118.8,0,0,2016,7
Cullen Jenkins,1637,DI,1,WAS,10,5,5,0,60.0,60.1,68.2,57.3,60.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2016,7
Vince Wilfork,1742,DI,1,HST,37,18,19,0,34.8,32.9,68.6,58.1,,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2016,7
Karlos Dansby,1754,LB,1,CIN,44,3,15,26,86.0,80.0,52.0,56.1,78.2,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,6.0,0.0,3.0,2.0,17.0,8.5,15.0,13.0,0.0,0.0,1.0,81.3,0,0,2016,7
Daryl Smith,1760,LB,1,TB,45,10,18,17,39.6,36.2,23.7,48.3,56.1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0,0.0,39.6,0,0,2016,7
Antonio Smith,1856,DI,1,HST,10,6,4,0,38.8,45.9,,53.8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2016,7
Mike Adams,1972,S,1,IND,74,2,28,44,69.6,75.4,83.6,56.3,63.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,5.0,4.0,37.0,9.3,19.0,14.0,0.0,0.0,0.0,97.5,0,0,2016,7
Adam Jones,2223,CB,1,CIN,63,0,24,39,62.4,67.3,75.4,,60.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,17.0,17.0,2.0,17.0,0.0,0.0,0.0,79.2,0,0,2016,7
Derrick Johnson,2232,LB,1,KC,75,6,23,46,50.7,48.6,28.1,63.0,55.2,1.0,0.0,1.0,0.0,0.0,4.0,1.0,3.0,2.0,0.0,1.0,1.0,30.0,30.0,12.0,30.0,0.0,0.0,0.0,118.8,0,0,2016,7
Jonathan Babineaux,2276,DI,1,ATL,23,18,4,1,64.0,57.9,,64.5,60.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2016,7
Lorenzo Alexander,2476,ED,1,BUF,64,28,33,3,69.7,60.6,36.5,64.3,78.4,6.0,1.0,1.0,4.0,0.0,4.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2016,7
Ahmad Brooks,2945,ED,1,SF,71,25,41,5,52.4,62.0,29.9,55.0,33.5,3.0,0.0,1.0,2.0,0.0,3.0,1.0,2.0,1.0,0.0,1.0,1.0,31.0,31.0,8.0,31.0,0.0,0.0,0.0,118.8,0,0,2016,7
Mario Williams,2946,ED,1,MIA,32,22,9,1,81.2,81.6,71.7,65.6,60.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2016,7
Donte Whitner,2953,S,1,WAS,53,1,18,34,66.0,72.9,85.4,60.0,59.6,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,1.0,0.0,2.0,1.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,58.3,0,0,2016,7
Chad Greenway,2962,LB,1,MIN,24,1,15,8,55.6,75.4,29.9,58.7,34.1,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,0.0,3.0,1.0,27.0,27.0,25.0,27.0,0.0,0.0,0.0,67.4,0,0,2016,7
Tamba Hali,2965,ED,1,KC,46,32,9,5,50.7,59.7,74.4,60.9,67.2,3.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,2,1,2016,7
Johnathan Joseph,2969,CB,1,HST,25,1,12,12,60.1,62.3,73.7,59.1,59.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,9.0,9.0,10.0,9.0,0.0,0.0,0.0,42.4,0,0,2016,7
