player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties,season,week
Julius Peppers,1010,ED,1,GB,23,16,5,2,63.7,65.5,69.9,64.2,58.1,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2016,5
Dwight Freeney,1019,ED,1,ATL,33,25,8,0,81.1,66.8,72.4,75.0,,7.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2016,5
James Harrison,1251,ED,1,PIT,37,15,11,11,67.3,64.5,72.8,62.0,64.6,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2016,5
Terence Newman,1321,CB,1,MIN,57,0,13,44,82.7,62.5,,,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,,0.0,,0.0,0.0,2.0,39.6,0,0,2016,5
Terrell Suggs,1326,ED,1,BLT,54,38,16,0,62.4,61.6,74.2,61.5,68.8,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,1,0,2016,5
Robert Mathis,1447,ED,1,IND,39,25,12,2,48.1,60.2,,53.4,47.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2016,5
Cullen Jenkins,1637,DI,1,WAS,25,16,8,1,57.1,59.1,,56.2,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2016,5
Vince Wilfork,1742,DI,1,HST,51,24,27,0,65.0,62.7,69.2,61.9,,2.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2016,5
Karlos Dansby,1754,LB,1,CIN,39,3,19,17,71.9,60.7,76.6,53.7,76.8,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,9.0,4.5,12.0,5.0,0.0,0.0,0.0,85.4,0,0,2016,5
Daryl Smith,1760,LB,1,TB,34,4,15,15,58.2,51.5,72.4,65.9,61.2,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,42.0,21.0,24.0,33.0,0.0,1.0,0.0,79.2,0,0,2016,5
Antonio Smith,1856,DI,1,HST,9,8,1,0,89.8,60.0,67.6,86.1,,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2016,5
Mike Adams,1972,S,1,IND,65,3,18,44,60.5,43.4,28.3,55.0,66.6,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,2.0,2.0,12.0,6.0,3.0,7.0,0.0,0.0,0.0,91.7,0,0,2016,5
Adam Jones,2223,CB,1,CIN,57,0,28,29,49.4,50.2,50.5,,50.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,5.0,4.0,45.0,11.3,17.0,13.0,0.0,0.0,1.0,104.2,0,0,2016,5
Thomas Davis Sr.,2231,LB,1,CAR,36,4,12,20,59.8,63.3,41.5,53.0,59.5,1.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,19.0,9.5,20.0,11.0,0.0,0.0,0.0,84.0,0,0,2016,5
Jonathan Babineaux,2276,DI,1,ATL,26,18,5,3,47.8,45.8,66.8,57.2,59.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2016,5
