player,player_id,position,player_game_count,team_name,snap_counts_kickoff_return,snap_counts_kickoff,snap_counts_punt_return,snap_counts_punt_coverage,snap_counts_field_goal_blocking,snap_counts_field_goal,grades_misc_st,grades_kickoff_kicker,grades_kick_return,grades_punter,grades_punt_return,grades_fgep_kicker,penalties,declined_penalties,tackles,assists,missed_tackles,season,week
Adam Vinatieri,226,K,1,IND,0,0,0,0,0,5,60.0,,,,,70.2,0,0,0,0,0,2016,1
Phil Dawson,422,K,1,SF,0,0,0,0,0,4,60.0,,,,,64.5,0,0,0,0,0,2016,1
Sebastian Janikowski,595,K,1,OAK,0,7,0,0,0,3,60.0,60.5,,,,66.5,0,0,0,0,0,2016,1
Shane Lechler,673,P,1,HST,0,0,0,5,0,5,60.6,,,56.4,,,0,0,0,0,0,2016,1
Julius Peppers,1010,ED,1,GB,0,0,0,0,5,0,59.4,,,,,,0,0,0,0,0,2016,1
Matt Bryant,1223,K,1,ATL,0,0,0,0,0,4,60.0,,,,,64.4,0,0,0,0,0,2016,1
James Harrison,1251,ED,1,PIT,0,0,0,0,3,0,60.1,,,,,,0,0,0,0,0,2016,1
Terence Newman,1321,CB,1,MIN,0,0,2,0,0,0,60.0,,,,,,0,0,0,0,0,2016,1
Jason Witten,1384,TE,1,DAL,0,0,0,0,0,6,28.0,,,,,,1,0,0,0,0,2016,1
Jon Dorenbos,1600,LS,1,PHI,0,0,0,6,0,6,65.2,,,,,,0,0,0,0,0,2016,1
Vince Wilfork,1742,DI,1,HST,0,0,0,0,2,0,59.9,,,,,,0,0,0,0,0,2016,1
Karlos Dansby,1754,LB,1,CIN,0,0,0,0,6,0,60.4,,,,,,0,0,0,0,0,2016,1
Daryl Smith,1760,LB,1,TB,0,0,0,0,4,0,60.3,,,,,,0,0,0,0,0,2016,1
Andy Lee,1906,P,1,CAR,0,0,0,4,0,5,60.6,,,59.7,,,0,0,0,0,0,2016,1
Donnie Jones,1939,P,1,PHI,0,0,0,6,0,6,60.8,,,70.1,,,0,0,0,0,0,2016,1
Mike Adams,1972,S,1,IND,0,0,0,0,6,0,58.9,,,,,,0,0,0,0,0,2016,1
Don Muhlbach,2130,LS,1,DET,0,0,0,4,0,6,55.1,,,,,,0,0,0,0,0,2016,1
Adam Jones,2223,CB,1,CIN,3,0,1,0,0,0,60.0,,59.2,,60.3,,0,0,0,0,0,2016,1
Thomas Davis Sr.,2231,LB,1,CAR,0,0,0,0,3,0,59.9,,,,,,0,0,0,0,0,2016,1
Mike Nugent,2264,K,1,CIN,0,5,0,0,0,6,60.0,60.0,,,,64.2,0,0,0,0,0,2016,1
Jonathan Babineaux,2276,DI,1,ATL,0,0,0,0,0,4,60.4,,,,,,0,0,0,0,0,2016,1
Frank Gore,2282,HB,1,IND,0,0,0,0,0,0,60.0,,,,,,0,0,0,0,0,2016,1
