player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties,season,week
Charles Woodson,330,S,1,OAK,51,0,25,26,32.2,48.9,30.0,,36.3,0,0,0,0,0,4,1,2,1,0,4,4,58,14.5,56,26.0,0,0,0,118.8,0,0,2014,13
Justin Smith,776,DI,1,SF,40,22,17,1,57.2,47.7,71.5,68.2,60.0,4,1,1,2,0,1,1,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0,2014,13
Ryan Pickett,799,DI,1,HST,9,3,6,0,74.0,72.4,68.6,56.2,,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0,2014,13
Julius Peppers,1010,ED,1,GB,53,30,17,6,64.8,54.7,25.2,66.6,63.4,2,0,0,2,1,1,0,1,1,0,0,0,0,,0,,0,0,0,0.0,0,0,2014,13
Dwight Freeney,1019,ED,1,SD,24,19,4,1,70.3,60.1,69.2,68.8,60.0,4,0,0,4,0,0,1,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0,2014,13
Larry Foote,1126,LB,1,ARZ,78,8,33,37,69.7,63.0,64.7,60.5,70.5,0,0,0,0,0,9,2,1,4,0,5,4,21,5.3,13,11.0,0,0,0,84.2,0,0,2014,13
Brett Keisel,1204,DI,1,PIT,33,21,12,0,75.5,74.2,71.8,57.0,60.0,2,0,0,2,0,3,1,1,2,0,0,0,0,,0,,0,0,0,0.0,0,0,2014,13
Ryan Clark,1229,S,1,WAS,51,1,20,30,71.1,71.7,57.6,60.0,65.0,0,0,0,0,0,4,0,1,0,0,0,0,0,,0,,0,1,0,0.0,0,0,2014,13
James Harrison,1251,ED,1,PIT,53,20,24,9,55.3,64.4,76.0,61.1,38.7,1,0,0,1,0,4,1,0,2,0,2,2,19,9.5,11,13.0,0,0,0,106.3,0,0,2014,13
Terence Newman,1321,CB,1,CIN,60,0,27,33,69.6,82.4,80.1,,68.0,0,0,0,0,0,5,1,0,2,0,9,4,57,14.3,14,23.0,0,1,1,25.9,1,0,2014,13
