player,player_id,position,player_game_count,team_name,targets,receptions,caught_percent,yards,touchdowns,grades_offense,grades_pass_route,grades_hands_drop,grades_hands_fumble,grades_pass_block,yards_per_reception,yards_after_catch,yards_after_catch_per_reception,longest,first_downs,drops,interceptions,fumbles,avoided_tackles,targeted_qb_rating,penalties,declined_penalties,season,week
Roddy White,2244,WR,1,ATL,15,9,60.0,100,1,73.3,72.5,38.7,70.6,,11.1,5,0.6,23,7,2,0,0,0,102.1,0,0,2014,7
Sammy Watkins,8639,WR,1,BUF,14,9,64.3,122,2,86.0,84.3,77.3,70.6,,13.6,30,3.3,26,9,0,0,0,0,131.5,0,0,2014,7
Dez Bryant,5549,WR,1,DAL,13,9,69.2,151,0,91.5,91.4,77.3,70.6,,16.8,49,5.4,44,6,0,1,0,2,76.1,0,0,2014,7
Jermaine Gresham,5546,TE,1,CIN,12,10,83.3,48,0,75.9,77.3,78.0,71.1,76.7,4.8,32,3.2,12,2,0,0,0,2,83.3,0,0,2014,7
Antonio Brown,5718,WR,1,PIT,12,9,75.0,90,0,88.5,85.6,77.3,73.1,,10.0,38,4.2,30,4,0,0,0,0,95.8,0,0,2014,7
Golden Tate,5585,WR,1,DET,12,10,83.3,154,1,79.4,78.1,78.0,71.1,,15.4,87,8.7,73,5,0,1,0,1,111.8,0,0,2014,7
Brandon Marshall,3064,WR,1,CHI,10,6,60.0,48,0,65.1,64.3,52.5,69.5,,8.0,2,0.3,15,4,1,0,0,2,72.1,1,0,2014,7
Greg Olsen,3647,TE,1,CAR,9,8,88.9,105,0,80.2,75.6,76.5,70.1,70.2,13.1,50,6.3,23,5,0,1,0,0,75.7,0,0,2014,7
Andre Johnson,1319,WR,1,HST,9,5,55.6,77,0,66.6,66.3,46.3,68.0,,15.4,15,3.0,24,3,1,0,0,0,84.0,0,0,2014,7
DeAndre Hopkins,7808,WR,1,HST,9,6,66.7,108,0,64.7,64.1,74.6,17.2,,18.0,14,2.3,32,5,0,0,1,0,107.6,0,0,2014,7
Rueben Randle,7065,WR,1,NYG,9,6,66.7,74,0,74.0,77.1,74.6,68.8,,12.3,21,3.5,17,5,0,0,0,1,91.9,1,0,2014,7
Demaryius Thomas,5547,WR,1,DEN,9,8,88.9,171,2,91.1,91.5,76.5,70.1,,21.4,81,10.1,49,4,0,0,0,0,158.3,0,0,2014,7
