player,player_id,position,player_game_count,team_name,dropbacks,attempts,completions,completion_percent,yards,ypa,touchdowns,interceptions,grades_offense,grades_pass,grades_run,grades_hands_fumble,sacks,bats,drops,thrown_aways,hit_as_threw,qb_rating,scrambles,first_downs,season,week
Matt Ryan,4317,QB,1,ATL,49,46,25,54.3,280,6.1,3,3,69.4,68.9,57.8,80.6,1,0,2,1,2,67.3,2,16,2015,11
Joe Flacco,4332,QB,1,BLT,45,44,27,61.4,299,6.8,1,2,47.8,47.7,,80.0,1,0,4,1,0,70.2,0,11,2015,11
Mark Sanchez,4928,QB,1,PHI,44,41,26,63.4,261,6.4,2,3,61.2,60.2,61.1,80.0,3,1,3,1,0,67.2,0,12,2015,11
Andy Dalton,6187,QB,1,CIN,48,39,22,56.4,315,8.1,2,0,71.4,73.5,53.3,80.9,4,0,3,1,1,99.8,5,15,2015,11
Tom Brady,698,QB,1,NE,40,39,20,51.3,277,7.1,1,1,77.6,76.1,,79.6,1,1,2,6,3,72.3,0,12,2015,11
Ryan Fitzpatrick,2467,QB,1,NYJ,42,39,19,48.7,216,5.5,1,2,56.7,53.4,70.4,80.5,3,1,4,0,0,52.9,0,10,2015,11
Teddy Bridgewater,8667,QB,1,MIN,47,37,25,67.6,296,8.0,1,0,68.6,64.0,74.2,80.1,6,1,1,4,0,100.7,4,13,2015,11
Tyrod Taylor,6332,QB,1,BUF,40,36,20,55.6,233,6.5,0,0,62.3,60.0,66.1,79.7,2,0,2,0,0,75.3,2,10,2015,11
Marcus Mariota,9435,QB,1,TEN,41,35,22,62.9,231,6.6,0,0,62.5,62.6,63.2,80.4,4,0,0,1,0,82.0,2,14,2015,11
Matthew Stafford,4924,QB,1,DET,42,35,22,62.9,282,8.1,0,0,59.9,57.6,65.2,80.1,4,2,2,1,0,88.0,3,16,2015,11
Cam Newton,6153,QB,1,CAR,38,34,21,61.8,246,7.2,5,0,76.0,74.2,64.9,79.6,2,0,1,0,0,123.3,2,19,2015,11
Aaron Rodgers,2241,QB,1,GB,37,34,16,47.1,212,6.2,2,0,73.4,72.8,57.9,79.7,2,1,4,2,1,86.9,1,10,2015,11
Blaine Gabbert,6162,QB,1,SF,40,34,22,64.7,264,7.8,1,0,71.8,69.6,66.2,79.2,2,0,1,1,0,98.2,4,12,2015,11
T.J. Yates,6304,QB,1,HST,35,34,16,47.1,229,6.7,2,0,71.3,70.4,60.5,79.1,1,0,3,3,2,89.0,0,11,2015,11
Matt Hasselbeck,408,QB,1,IND,37,32,23,71.9,213,6.7,2,2,56.1,56.5,56.4,78.9,2,0,1,0,0,84.5,3,12,2015,11
Jay Cutler,2956,QB,1,CHI,37,32,18,56.3,265,8.3,0,1,53.2,52.6,60.2,79.0,2,1,2,1,0,70.4,3,10,2015,11
Carson Palmer,1317,QB,1,ARZ,33,31,20,64.5,317,10.2,4,2,62.7,61.8,60.0,27.5,2,1,0,1,1,111.2,0,15,2015,11
Kirk Cousins,7102,QB,1,WAS,35,30,22,73.3,207,6.9,1,1,59.8,57.2,62.8,27.7,5,1,0,1,0,89.2,0,9,2015,11
Philip Rivers,1725,QB,1,SD,36,30,19,63.3,178,5.9,0,1,53.0,56.6,45.7,79.0,3,0,2,0,1,65.7,3,7,2015,11
Blake Bortles,8638,QB,1,JAX,35,30,21,70.0,242,8.1,1,1,70.6,74.7,43.1,27.7,4,0,0,3,0,91.3,1,14,2015,11
Russell Wilson,7077,QB,1,SEA,35,29,24,82.8,260,9.0,3,0,81.5,73.8,80.9,79.5,2,0,1,3,0,138.5,4,14,2015,11
Jameis Winston,9434,QB,1,TB,31,29,19,65.5,246,8.5,5,0,86.2,87.8,58.1,78.5,1,2,2,1,3,131.6,1,16,2015,11
Tony Romo,1693,QB,1,DAL,31,28,18,64.3,227,8.1,2,2,69.4,69.0,57.8,78.0,2,2,1,0,0,83.5,1,11,2015,11
Brock Osweiler,7059,QB,1,DEN,33,27,20,74.1,250,9.3,2,0,62.0,61.8,57.9,78.3,5,0,1,1,0,127.1,1,14,2015,11
Case Keenum,7323,QB,1,SL,27,26,12,46.2,136,5.2,1,0,42.3,48.0,46.2,21.7,1,0,2,3,1,75.2,0,6,2015,11
Alex Smith,2218,QB,1,KC,33,25,20,80.0,253,10.1,0,0,70.9,74.5,53.7,79.0,3,0,1,1,0,108.8,5,11,2015,11
Derek Carr,8671,QB,1,OAK,27,25,13,52.0,169,6.8,0,0,71.9,73.4,63.9,77.6,1,0,3,0,0,73.6,1,8,2015,11
Ryan Tannehill,7014,QB,1,MIA,27,24,13,54.2,188,7.8,2,1,59.4,58.6,60.4,78.5,3,0,2,1,1,90.3,0,6,2015,11
Shaun Hill,1255,QB,1,MIN,1,1,0,0.0,0,0.0,0,0,60.9,60.8,,60.4,0,0,1,0,0,39.6,0,0,2015,11
Bryan Walters,6139,WR,1,JAX,1,1,0,0.0,0,0.0,0,0,66.8,52.2,,65.7,0,0,0,0,0,39.6,0,0,2015,11
Cecil Shorts,6266,WR,1,HST,1,1,1,100.0,21,21.0,1,0,68.1,68.5,63.8,70.6,0,0,0,0,0,158.3,0,1,2015,11
