player,player_id,position,player_game_count,team_name,run_plays,attempts,yards,ypa,touchdowns,grades_offense,grades_run,grades_hands_fumble,grades_run_block,yards_after_contact,yco_attempt,longest,first_downs,avoided_tackles,fumbles,penalties,declined_penalties,season,week
Ezekiel Elliott,10638,HB,1,DAL,30,28,157,5.6,0,73.3,74.3,79.5,60.0,101,3.61,29,6,5,0,0,0,2016,6
Melvin Gordon III,9448,HB,1,SD,27,27,94,3.5,0,57.5,60.4,79.5,,58,2.15,48,5,2,0,0,0,2016,6
Jay Ajayi,9582,HB,1,MIA,28,25,204,8.2,2,66.8,77.2,78.5,60.0,148,5.92,62,10,3,0,2,0,2016,6
Lamar Miller,7097,HB,1,HST,26,24,149,6.2,1,67.5,63.7,78.8,60.0,54,2.25,23,9,3,0,0,0,2016,6
Spencer Ware,7975,HB,1,KC,27,24,131,5.5,1,68.6,65.7,78.4,60.0,64,2.67,45,7,4,0,0,0,2016,6
Terrance West,8729,HB,1,BLT,24,23,87,3.8,2,74.5,70.2,78.6,60.0,43,1.87,33,6,3,0,1,0,2016,6
Frank Gore,2282,HB,1,IND,23,22,106,4.8,0,67.0,67.1,78.2,60.0,62,2.82,22,6,3,0,0,0,2016,6
David Johnson,9519,HB,1,ARZ,27,22,111,5.0,3,71.6,68.6,78.6,60.0,84,3.82,58,7,3,0,0,0,2016,6
DeMarco Murray,6223,HB,1,TEN,26,21,65,3.1,1,54.6,54.1,77.9,73.1,46,2.19,16,3,2,0,0,0,2016,6
LeSean McCoy,4976,HB,1,BUF,23,19,140,7.4,3,73.9,76.2,76.9,58.8,54,2.84,38,6,4,1,1,0,2016,6
Jonathan Stewart,4327,HB,1,CAR,23,19,85,4.5,2,55.0,55.9,76.8,60.0,54,2.84,26,7,3,0,0,0,2016,6
Christine Michael,7843,HB,1,SEA,21,18,64,3.6,2,65.2,60.8,25.7,60.0,59,3.28,21,3,4,1,0,0,2016,6
Eddie Lacy,7842,HB,1,GB,17,17,65,3.8,0,69.7,68.6,76.4,,39,2.29,25,3,5,0,0,0,2016,6
Mark Ingram II,6180,HB,1,NO,17,16,51,3.2,0,50.8,50.2,76.2,60.0,40,2.5,11,2,2,0,0,0,2016,6
Matt Jones,9528,HB,1,WAS,16,16,135,8.4,1,72.6,72.7,76.2,,59,3.69,57,6,0,0,0,0,2016,6
Jordan Howard,10784,HB,1,CHI,16,15,34,2.3,1,53.6,55.7,75.9,60.0,44,2.93,9,3,0,0,1,0,2016,6
Giovani Bernard,7818,HB,1,CIN,15,15,49,3.3,0,69.2,63.9,76.3,,41,2.73,11,2,1,0,0,0,2016,6
