player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties,season,week
Charles Woodson,330,S,1,OAK,76,3,30,43,67.6,67.1,87.9,78.5,61.3,2,1,0,1,0,9,2,0,4,0,5,4,33,8.3,30,14.0,0,0,0,94.2,0,0,2013,17
London Fletcher,424,LB,1,WAS,55,3,35,17,49.2,32.2,77.8,54.6,81.8,0,0,0,0,0,4,1,0,2,0,2,0,0,,0,,0,0,1,39.6,0,0,2013,17
Champ Bailey,442,CB,1,DEN,24,1,5,18,61.0,60.0,79.4,59.7,61.2,0,0,0,0,0,1,0,0,0,0,2,1,9,9.0,0,9.0,0,0,0,62.5,0,0,2013,17
John Abraham,591,ED,1,ARZ,53,28,21,4,71.4,73.6,72.4,60.9,61.1,3,0,1,2,0,2,0,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0,2013,17
Paris Lenon,751,LB,1,DEN,33,1,12,20,29.9,64.3,42.9,59.1,29.0,0,0,0,0,0,2,0,1,1,0,4,2,19,9.5,14,13.0,0,0,0,63.5,0,0,2013,17
Justin Smith,776,DI,1,SF,50,35,15,0,56.7,56.6,68.1,57.7,,4,0,0,4,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0,2013,17
Andre Carter,779,ED,1,NE,12,11,1,0,59.9,60.0,,58.4,,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0,2013,17
Ryan Pickett,799,DI,1,GB,26,11,15,0,39.9,43.6,70.2,52.2,,0,0,0,0,0,2,1,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0,2013,17
Julius Peppers,1010,ED,1,CHI,69,35,28,6,73.9,76.8,32.5,61.9,59.5,3,1,0,2,0,4,1,1,4,1,0,0,0,,0,,0,0,0,0.0,0,0,2013,17
Quentin Jammer,1013,CB,1,DEN,31,0,3,28,69.8,60.0,75.1,,69.9,0,0,0,0,0,2,0,0,0,0,5,3,48,16.0,7,22.0,1,0,0,131.7,1,0,2013,17
Edward Reed,1031,S,1,NYJ,47,1,13,33,79.8,68.0,83.6,60.0,74.0,0,0,0,0,0,4,1,0,0,0,0,0,0,,0,,0,1,0,0.0,0,0,2013,17
Brett Keisel,1204,DI,1,PIT,45,30,15,0,79.6,59.9,72.2,80.0,,4,1,0,3,0,2,0,0,3,1,0,0,0,,0,,0,0,0,0.0,0,0,2013,17
Ryan Clark,1229,S,1,PIT,67,1,21,45,63.4,72.8,81.5,60.0,58.4,0,0,0,0,0,3,0,0,1,0,1,1,16,16.0,0,16.0,0,0,0,118.8,0,0,2013,17
James Harrison,1251,LB,1,CIN,24,17,4,3,48.0,60.8,,46.7,61.7,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0,2013,17
Kevin Williams,1325,DI,1,MIN,47,32,14,1,39.0,52.2,67.3,59.1,56.3,1,1,0,0,1,0,0,0,1,0,0,0,0,,0,,0,0,0,0.0,1,1,2013,17
Terrell Suggs,1326,ED,1,BLT,58,32,25,1,68.0,67.8,70.5,61.1,60.0,3,0,0,3,0,0,1,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0,2013,17
Troy Polamalu,1332,S,1,PIT,67,3,21,43,71.6,63.9,77.7,53.2,70.0,0,0,0,0,0,3,0,0,2,0,3,2,8,4.0,5,5.0,0,0,0,70.1,0,0,2013,17
Calvin Pace,1334,ED,1,NYJ,54,26,17,11,58.0,66.0,73.2,47.1,64.9,0,0,0,0,0,1,1,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0,2013,17
Rashean Mathis,1355,CB,1,DET,59,0,21,38,69.8,57.2,76.0,,71.5,0,0,0,0,0,2,1,0,1,0,2,1,8,8.0,5,8.0,0,0,0,60.4,0,0,2013,17
Drayton Florence,1362,CB,1,CAR,56,1,15,40,77.2,65.7,75.1,60.0,77.7,0,0,0,0,0,2,0,0,1,0,4,2,21,10.5,2,13.0,0,0,0,65.6,0,0,2013,17
Osi Umenyiora,1371,ED,1,ATL,22,18,4,0,66.7,62.3,71.4,63.1,60.0,2,0,0,2,0,2,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0,2013,17
Lance Briggs,1383,LB,1,CHI,78,8,33,37,65.8,69.8,48.5,61.4,58.7,1,1,0,0,0,5,2,2,5,0,1,0,0,,0,,0,0,0,39.6,0,0,2013,17
Chris Crocker,1399,CB,1,CIN,71,3,17,51,78.2,64.9,83.6,78.1,76.1,2,1,0,1,0,4,0,0,3,0,6,5,28,5.6,22,11.0,0,1,0,46.5,1,0,2013,17
Jarret Johnson,1421,ED,1,SD,47,15,26,6,59.9,60.0,24.9,53.8,63.3,1,0,0,1,0,0,1,1,0,0,0,0,0,,0,,0,0,0,0.0,0,0,2013,17
Ike Taylor,1437,CB,1,PIT,67,1,21,45,57.5,65.2,79.1,60.0,56.1,0,0,0,0,0,5,0,0,0,0,8,6,71,11.8,1,20.0,0,0,1,101.6,0,0,2013,17
Robert Mathis,1447,ED,1,IND,43,28,8,7,89.6,72.1,75.0,74.0,80.3,6,2,0,4,0,3,1,0,5,0,1,1,8,8.0,3,8.0,0,0,0,100.0,0,0,2013,17
Aubrayo Franklin,1455,DI,1,IND,7,2,4,1,55.1,60.3,,59.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0,2013,17
Yeremiah Bell,1513,S,1,ARZ,61,2,23,36,72.2,71.8,87.6,54.6,67.4,1,0,0,1,0,8,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0,2013,17
Chris Clemons,1585,ED,1,SEA,39,28,10,1,57.6,60.0,69.2,56.1,60.0,2,0,0,2,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0,2013,17
Cullen Jenkins,1637,DI,1,NYG,46,32,13,1,54.1,61.9,71.3,51.9,59.9,2,1,0,1,0,2,0,0,3,1,0,0,0,,0,,0,0,0,0.0,0,0,2013,17
Quintin Mikell,1662,S,1,CAR,74,1,23,50,46.5,61.6,68.3,60.0,47.1,0,0,0,0,0,5,1,1,3,0,7,5,95,19.0,37,39.0,1,0,0,153.3,0,0,2013,17
DeAngelo Hall,1729,CB,1,WAS,61,0,27,34,55.1,67.7,77.8,,51.7,0,0,0,0,0,4,0,0,0,0,4,3,56,18.7,14,35.0,0,0,0,116.7,0,0,2013,17
Dunta Robinson,1731,CB,1,KC,58,2,24,32,63.6,44.5,82.3,58.0,69.2,0,0,0,0,0,3,0,0,2,0,3,3,40,13.3,37,38.0,0,0,0,118.8,0,0,2013,17
Jason Babin,1748,ED,1,JAX,47,31,14,2,74.5,68.0,67.4,85.6,60.2,8,1,3,4,0,0,0,0,1,0,0,0,0,,0,,0,0,0,0.0,1,0,2013,17
Karlos Dansby,1754,LB,1,ARZ,61,10,23,28,55.5,61.0,77.0,60.0,52.5,0,0,0,0,1,3,1,0,3,0,5,4,32,8.0,20,16.0,1,0,0,132.9,0,0,2013,17
Daryl Smith,1760,LB,1,BLT,71,3,32,36,34.4,29.9,40.6,54.0,53.0,0,0,0,0,0,2,2,1,2,0,3,1,-1,-1.0,2,-1.0,0,0,0,42.4,0,0,2013,17
Dwan Edwards,1772,DI,1,CAR,39,26,12,1,52.9,47.0,69.2,73.3,59.5,3,0,1,2,0,2,0,0,1,0,0,0,0,,0,,0,0,0,0.0,1,0,2013,17
Darnell Dockett,1785,DI,1,ARZ,60,38,22,0,48.4,33.0,70.2,61.2,61.1,4,0,2,2,0,2,1,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0,2013,17
Randy Starks,1792,DI,1,MIA,54,22,32,0,53.5,53.1,68.7,57.5,,1,0,0,1,0,2,0,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0,2013,17
Shaun Phillips,1819,ED,1,DEN,39,27,11,1,58.3,65.5,67.4,46.5,66.6,3,0,1,2,0,1,0,1,1,0,0,0,0,,0,,0,0,0,0.0,0,0,2013,17
Will Allen,1832,S,1,PIT,41,2,5,34,62.4,74.5,79.0,55.5,57.9,0,0,0,0,0,3,0,0,1,0,2,2,17,8.5,2,9.0,0,0,0,102.1,0,0,2013,17
Jared Allen,1847,ED,1,MIN,58,36,20,2,56.1,53.3,29.9,67.4,55.7,4,2,0,2,1,2,1,1,3,0,0,0,0,,0,,0,0,0,0.0,0,0,2013,17
Antonio Smith,1856,DI,1,HST,46,22,24,0,49.9,48.9,68.1,56.9,60.0,2,0,2,0,0,0,1,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0,2013,17
Mike Adams,1972,S,1,DEN,45,2,15,28,46.2,66.9,79.0,54.4,45.9,1,0,0,1,0,3,0,0,0,0,4,3,50,16.7,16,24.0,0,0,0,116.7,0,0,2013,17
George Wilson,2210,S,1,TEN,13,2,2,9,70.0,60.0,79.1,72.5,63.5,1,0,1,0,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0,2013,17
Adam Jones,2223,CB,1,CIN,71,0,17,54,69.7,64.1,,,69.4,0,0,0,0,0,0,0,0,0,0,7,1,8,8.0,0,8.0,1,0,1,79.2,0,0,2013,17
Antrel Rolle,2225,S,1,NYG,77,2,24,51,62.7,61.2,36.4,55.9,62.4,0,0,0,0,0,3,1,2,1,0,7,2,20,10.0,10,14.0,0,0,1,39.6,0,0,2013,17
Carlos Rogers,2226,CB,1,SF,70,1,23,46,45.6,50.2,27.4,59.0,46.8,1,0,0,1,0,3,0,2,1,0,9,6,113,18.8,43,49.0,0,0,0,109.7,0,0,2013,17
DeMarcus Ware,2228,ED,1,DAL,49,26,23,0,72.0,73.5,72.6,54.1,60.0,1,0,1,0,0,4,0,0,3,0,0,0,0,,0,,0,0,0,0.0,0,0,2013,17
Thomas Davis Sr.,2231,LB,1,CAR,74,7,23,44,67.0,73.1,64.0,52.6,61.7,1,0,0,1,0,6,0,1,3,0,4,4,39,9.8,34,17.0,1,0,0,146.9,0,0,2013,17
