player,player_id,position,player_game_count,team_name,snap_counts_kickoff_return,snap_counts_kickoff,snap_counts_punt_return,snap_counts_punt_coverage,snap_counts_field_goal_blocking,snap_counts_field_goal,grades_misc_st,grades_kickoff_kicker,grades_kick_return,grades_punter,grades_punt_return,grades_fgep_kicker,penalties,declined_penalties,tackles,assists,missed_tackles,season,week
Adam Vinatieri,226,K,1,IND,0,0,0,0,0,4,60.0,,,,,64.5,0,0,0,0,0,2018,16
Sebastian Janikowski,595,K,1,SEA,0,5,0,0,0,8,60.0,60.0,,,,42.2,0,0,0,0,1,2018,16
Julius Peppers,1010,ED,1,CAR,0,0,0,0,4,0,59.9,,,,,,0,0,0,0,0,2018,16
Matt Bryant,1223,K,1,ATL,0,0,0,0,0,4,60.0,,,,,64.9,0,0,0,0,0,2018,16
Andy Lee,1906,P,1,ARZ,0,0,0,5,0,3,60.4,,,69.1,,,0,0,0,0,0,2018,16
Donnie Jones,1939,,1,LAC,0,0,0,7,0,2,60.3,,,54.3,,,0,0,0,0,0,2018,16
Mike Adams,1972,S,1,CAR,0,0,0,0,4,0,60.1,,,,,,0,0,0,0,0,2018,16
Don Muhlbach,2130,LS,1,DET,0,0,0,6,0,3,64.5,,,,,,1,0,0,0,0,2018,16
Thomas Davis Sr.,2231,LB,1,CAR,0,0,0,0,4,0,59.8,,,,,,0,0,0,0,0,2018,16
Dustin Colquitt,2316,P,1,KC,0,0,0,3,0,5,60.5,,,60.1,,,0,0,0,0,0,2018,16
Darren Sproles,2347,HB,1,PHI,0,0,4,0,0,0,60.0,,,,60.9,,0,0,0,0,0,2018,16
Lorenzo Alexander,2476,LB,1,BUF,0,0,3,6,4,0,67.6,,,,,,0,0,1,0,0,2018,16
Jon Condo,2539,,1,ATL,0,0,0,5,0,4,60.1,,,,,,0,0,0,0,0,2018,16
John Denney,2561,LS,1,MIA,0,0,0,6,0,2,49.1,,,,,,1,0,0,0,0,2018,16
Robbie Gould,2607,K,1,SF,0,0,0,0,0,3,60.0,,,,,62.7,0,0,0,0,0,2018,16
L.P. Ladouceur,2687,LS,1,DAL,0,0,0,4,0,5,64.5,,,,,,0,0,0,0,0,2018,16
Haloti Ngata,2957,DI,1,PHI,0,0,0,0,5,0,59.6,,,,,,0,0,0,0,0,2018,16
Johnathan Joseph,2969,CB,1,HST,0,0,0,0,1,0,60.0,,,,,,0,0,0,0,0,2018,16
Marcedes Lewis,2973,TE,1,GB,0,0,0,0,0,6,60.4,,,,,,0,0,0,0,0,2018,16
Andrew Whitworth,3000,T,1,LA,0,0,0,0,0,6,60.9,,,,,,0,0,0,0,0,2018,16
Frostee Rucker,3036,ED,1,OAK,0,0,2,0,0,0,60.0,,,,,,0,0,0,0,0,2018,16
Stephen Gostkowski,3063,K,1,NE,0,5,0,0,0,4,60.0,60.0,,,,63.9,0,0,0,0,0,2018,16
Domata Peko Sr.,3068,DI,1,DEN,0,0,0,0,5,0,59.6,,,,,,0,0,0,0,0,2018,16
Kyle Williams,3079,DI,1,BUF,0,0,2,0,4,0,59.5,,,,,,0,0,0,0,0,2018,16
Sam Koch,3148,P,1,BLT,0,0,0,3,0,6,60.7,,,61.6,,,0,0,0,0,0,2018,16
Tom Johnson,3378,DI,1,MIN,0,0,1,0,1,0,60.0,,,,,,0,0,0,0,0,2018,16
Matt Prater,3471,K,1,DET,0,0,0,0,0,3,60.0,,,,,70.1,0,0,0,0,0,2018,16
Tramon Williams,3558,S,1,GB,0,0,4,0,0,0,60.0,,,,53.3,,0,0,0,0,0,2018,16
Joe Staley,3644,T,1,SF,0,0,0,0,0,3,60.4,,,,,,0,0,0,0,0,2018,16
